,practice,year,items,low_med_dose_items,proportion_lm_dose
585,B82066,2018,15810,6935,0.4386464263124605
586,B82067,2018,7096,3093,0.4358793686583991
587,B82068,2018,7344,3014,0.41040305010893247
588,B82069,2018,11469,4812,0.41956578603191214
589,B82071,2018,7746,3743,0.48321714433255875
590,B82072,2018,8157,3956,0.4849822238568101
591,B82073,2018,19488,9595,0.49235426929392445
592,B82074,2018,16799,7154,0.4258586820644086
593,B82075,2018,17132,7743,0.4519612421200093
594,B82077,2018,10564,5636,0.5335100340780008
595,B82078,2018,11937,2546,0.21328642037362822
596,B82079,2018,6464,3522,0.5448638613861386
597,B82080,2018,24729,11601,0.4691253184520199
598,B82081,2018,11315,6392,0.5649138311975254
599,B82083,2018,41942,21073,0.5024319298078299
600,B82086,2018,4058,1699,0.41867915229176933
601,B82088,2018,13391,4224,0.3154357404226719
602,B82091,2018,5384,2556,0.47473997028231796
603,B82092,2018,5244,2998,0.5717009916094584
604,B82097,2018,8124,2890,0.3557360905957656
605,B82098,2018,11172,5376,0.48120300751879697
606,B82100,2018,8804,3930,0.44638800545206725
607,B82101,2018,9062,4992,0.5508717722357096
608,B82103,2018,2223,1258,0.565901934322987
609,B82104,2018,5208,1572,0.30184331797235026
610,B82105,2018,14496,6972,0.48096026490066224
611,B82106,2018,6755,2686,0.3976313841598816
612,B82609,2018,7225,2775,0.38408304498269896
613,B82611,2018,5867,3167,0.5397988750639168
614,B82619,2018,2180,965,0.4426605504587156
615,B82622,2018,3737,1656,0.44313620551244315
616,B82628,2018,8399,4759,0.5666150732230028
617,B82638,2018,8,6,0.75
618,B83002,2018,4501,2390,0.5309931126416352
619,B83005,2018,6201,1558,0.25124979841960976
620,B83006,2018,18535,7865,0.42433234421364985
621,B83007,2018,7235,1694,0.234139599170698
622,B83008,2018,11538,4826,0.4182700641358988
623,B83009,2018,12150,1760,0.1448559670781893
624,B83010,2018,14873,2084,0.140119679956969
625,B83011,2018,11488,2073,0.1804491643454039
626,B83012,2018,9352,2263,0.2419803250641574
627,B83013,2018,20758,4270,0.20570382503131324
628,B83014,2018,11407,3837,0.3363724029104936
629,B83015,2018,13392,1685,0.12582138590203107
630,B83016,2018,9030,2419,0.26788482834994465
631,B83017,2018,8458,2283,0.26992196736817214
632,B83018,2018,14833,4838,0.32616463291309916
633,B83019,2018,5519,2136,0.38702663526001085
634,B83020,2018,10419,2014,0.19330070064305596
635,B83021,2018,13124,4279,0.32604388905821396
636,B83022,2018,9943,1721,0.1730865935834255
637,B83023,2018,11173,4869,0.4357826904143918
638,B83025,2018,5340,2073,0.38820224719101126
639,B83026,2018,6703,1617,0.24123526779054155
640,B83027,2018,15863,7014,0.4421610035932674
641,B83028,2018,16239,4927,0.3034053821048094
642,B83029,2018,15375,3841,0.2498211382113821
643,B83030,2018,12831,3231,0.2518120177694646
644,B83031,2018,4273,1060,0.24806927217411653
645,B83032,2018,5778,314,0.054344063689858085
646,B83033,2018,12124,4350,0.3587924777301221
647,B83034,2018,9349,3620,0.38720718793453845
648,B83035,2018,8328,1930,0.23174831892411143
649,B83037,2018,14911,4501,0.30185768895446313
650,B83038,2018,14548,4572,0.31427000274951883
651,B83039,2018,23554,4627,0.19644221788231297
652,B83040,2018,14756,3382,0.22919490376795879
653,B83041,2018,19682,4404,0.22375774819632152
654,B83042,2018,14239,2504,0.17585504600042137
655,B83043,2018,1871,277,0.14804917156600747
656,B83044,2018,2,0,0.0
657,B83045,2018,14276,3312,0.2319977584757635
658,B83049,2018,8847,2122,0.23985531818695602
659,B83050,2018,2250,475,0.2111111111111111
660,B83051,2018,289,135,0.4671280276816609
661,B83052,2018,17583,6213,0.35335267019279987
662,B83054,2018,10729,1089,0.10150060583465374
663,B83055,2018,30661,6984,0.22778122044290794
664,B83056,2018,17482,4344,0.24848415513099187
665,B83058,2018,6827,2492,0.36502123919730484
666,B83061,2018,4336,1471,0.3392527675276753
667,B83062,2018,13777,3641,0.2642810481236844
668,B83063,2018,10912,3099,0.2839992668621701
669,B83064,2018,14406,4010,0.27835624045536583
670,B83067,2018,6695,1875,0.28005974607916356
671,B83069,2018,142,43,0.3028169014084507
672,B83070,2018,563,212,0.3765541740674956
673,B83602,2018,6900,1495,0.21666666666666667
674,B83604,2018,3463,502,0.144961016459717
675,B83611,2018,3633,679,0.18689788053949905
676,B83613,2018,894,433,0.4843400447427293
677,B83614,2018,6550,1704,0.2601526717557252
678,B83617,2018,1798,320,0.17797552836484984
679,B83620,2018,7369,3437,0.46641335323653144
680,B83621,2018,4495,985,0.21913236929922136
681,B83622,2018,6245,710,0.11369095276220977
682,B83624,2018,26094,11158,0.4276078792059477
683,B83626,2018,9687,2410,0.2487870341695055
684,B83627,2018,6182,1924,0.3112261404076351
685,B83628,2018,6847,2720,0.39725427194391705
686,B83629,2018,5386,1224,0.227255848496101
687,B83638,2018,5548,2550,0.4596250901225667
688,B83641,2018,11103,1634,0.14716743222552464
689,B83642,2018,3448,744,0.21577726218097448
690,B83653,2018,12927,3143,0.24313452463835383
691,B83657,2018,2858,468,0.16375087473757874
692,B83659,2018,4172,811,0.19439117929050814
693,B83660,2018,9500,4457,0.4691578947368421
694,B83661,2018,3448,998,0.2894431554524362
695,B83667,2018,2,0,0.0
696,B84001,2018,8293,3600,0.4341010490775353
697,B84002,2018,7460,3748,0.5024128686327077
698,B84003,2018,10544,5348,0.5072078907435509
699,B84004,2018,23782,9987,0.41993945000420485
700,B84005,2018,14680,6127,0.41737057220708446
701,B84006,2018,19573,6688,0.34169519235681806
702,B84007,2018,8242,2847,0.34542586750788645
703,B84008,2018,24881,9382,0.3770748764117198
704,B84009,2018,15579,5426,0.34828936388728415
705,B84010,2018,16703,7040,0.4214811710471173
706,B84011,2018,17581,8010,0.4556054831920824
707,B84012,2018,14357,6128,0.42683011771261403
708,B84013,2018,17262,5829,0.3376781369482099
709,B84014,2018,6441,3485,0.5410650520105573
710,B84016,2018,12421,4958,0.39916270831656064
711,B84017,2018,1708,244,0.14285714285714285
712,B84019,2018,12001,5222,0.43513040579951673
713,B84021,2018,11499,4929,0.4286459692147143
714,B84610,2018,6705,2369,0.35331841909023115
715,B84612,2018,13882,6390,0.4603083129232099
716,B84613,2018,11739,4530,0.385893176590851
717,B84615,2018,4136,1694,0.4095744680851064
718,B84618,2018,15358,5571,0.36274254460216176
719,B84623,2018,3896,2142,0.5497946611909651
720,B85001,2018,8014,4191,0.5229598203144498
721,B85002,2018,5238,3075,0.5870561282932417
722,B85004,2018,7247,2815,0.38843659445287704
723,B85005,2018,8933,5161,0.5777454382626217
724,B85006,2018,12185,5900,0.48420188756668037
725,B85008,2018,6804,3651,0.5365961199294532
726,B85009,2018,12441,5587,0.4490796559762077
727,B85010,2018,7646,4415,0.5774261051530212
728,B85012,2018,15607,7667,0.49125392452104827
729,B85014,2018,18585,10332,0.5559322033898305
730,B85015,2018,9263,5479,0.5914930368131275
731,B85016,2018,10714,5765,0.5380810154937465
732,B85018,2018,10281,4640,0.4513179651784846
733,B85019,2018,17972,8009,0.44563765858001336
734,B85020,2018,11731,4434,0.3779728923365442
735,B85021,2018,16269,9670,0.5943819534083226
736,B85022,2018,9923,5363,0.5404615539655346
737,B85023,2018,6678,3084,0.4618149146451033
738,B85024,2018,13161,7696,0.5847579971126814
739,B85025,2018,11619,5122,0.4408296755314571
740,B85026,2018,9161,3559,0.3884947058181421
741,B85027,2018,10422,5317,0.5101707925542123
742,B85028,2018,25444,13564,0.5330922810878793
743,B85030,2018,10032,4631,0.4616228070175439
744,B85031,2018,9720,5139,0.5287037037037037
745,B85032,2018,6062,1769,0.29181788188716595
746,B85033,2018,5103,2716,0.532235939643347
747,B85036,2018,11364,4992,0.4392819429778247
748,B85037,2018,8628,3225,0.3737830319888734
749,B85038,2018,6836,3900,0.5705090696313634
750,B85041,2018,15189,6760,0.4450589242214761
751,B85042,2018,9674,4722,0.4881124664047964
752,B85044,2018,3366,1305,0.3877005347593583
753,B85048,2018,7589,4012,0.5286599024904467
754,B85051,2018,10607,4743,0.44715753747525216
755,B85054,2018,9998,4964,0.496499299859972
756,B85055,2018,14559,6850,0.47049934748265676
757,B85058,2018,2654,1591,0.5994724943481538
758,B85059,2018,5588,2778,0.4971367215461704
759,B85060,2018,4639,2691,0.5800819142056478
760,B85061,2018,12656,4991,0.39435840707964603
761,B85062,2018,544,288,0.5294117647058824
762,B85606,2018,11436,8128,0.7107380202868135
763,B85610,2018,9491,4873,0.5134337793699294
764,B85611,2018,6251,1932,0.3090705487122061
765,B85612,2018,6361,3407,0.5356076088665305
766,B85614,2018,10183,5444,0.5346165177256211
767,B85619,2018,5418,2395,0.4420450350682909
768,B85620,2018,3665,2353,0.642019099590723
769,B85621,2018,159,83,0.5220125786163522
770,B85622,2018,6126,2439,0.3981390793339863
771,B85623,2018,4059,2098,0.5168760778516877
772,B85634,2018,4290,1745,0.40675990675990675
773,B85636,2018,3249,1929,0.5937211449676824
774,B85638,2018,3548,1477,0.4162908680947012
775,B85640,2018,3729,1731,0.46419951729686243
776,B85641,2018,6288,2619,0.41650763358778625
777,B85645,2018,2499,1494,0.5978391356542617
778,B85646,2018,10610,6352,0.5986804901036757
779,B85650,2018,2477,874,0.35284618490109004
780,B85652,2018,10316,4164,0.40364482357502907
781,B85655,2018,4222,2386,0.5651350071056371
782,B85659,2018,853,242,0.283704572098476
783,B85660,2018,5425,2573,0.4742857142857143
784,B86001,2018,3774,1273,0.33730789613142553
785,B86002,2018,10729,5097,0.4750675738652251
786,B86003,2018,18629,8286,0.4447903805894036
787,B86004,2018,7490,3368,0.44966622162883846
788,B86005,2018,6096,2290,0.37565616797900264
789,B86006,2018,15262,8365,0.5480933036299306
790,B86007,2018,12580,6595,0.5242448330683624
791,B86008,2018,18350,7555,0.41171662125340597
792,B86009,2018,8449,4586,0.5427861285359215
793,B86010,2018,16969,8400,0.495020331192174
794,B86011,2018,7896,3338,0.4227456940222898
795,B86012,2018,15936,8212,0.5153112449799196
796,B86013,2018,21452,10662,0.4970165951892597
797,B86014,2018,16225,5895,0.36332819722650234
798,B86015,2018,27931,9795,0.35068561813039273
799,B86016,2018,23909,10836,0.4532184533021038
800,B86017,2018,13005,5859,0.45051903114186853
801,B86018,2018,12198,5917,0.48507952123298903
802,B86019,2018,7038,3651,0.5187553282182438
803,B86020,2018,11376,7356,0.6466244725738397
804,B86022,2018,15663,6067,0.38734597458979764
805,B86023,2018,6987,3029,0.43351939315872334
806,B86024,2018,16990,4991,0.29376103590347263
807,B86025,2018,12874,5646,0.43855833462793226
808,B86028,2018,5980,3072,0.5137123745819397
809,B86029,2018,3820,2033,0.5321989528795812
810,B86030,2018,10230,5023,0.49100684261974586
811,B86031,2018,6002,2655,0.4423525491502832
812,B86032,2018,23845,11116,0.46617739568043615
813,B86033,2018,25480,11569,0.45404238618524334
814,B86034,2018,7756,4682,0.6036616812790098
815,B86035,2018,10050,5466,0.5438805970149254
816,B86036,2018,11096,6608,0.5955299206921413
817,B86037,2018,908,613,0.6751101321585903
818,B86038,2018,9307,4266,0.4583646717524444
819,B86039,2018,5317,2128,0.4002256911792364
820,B86041,2018,6334,3101,0.4895800442058731
821,B86042,2018,20473,11184,0.5462804669564792
822,B86043,2018,14639,8875,0.6062572580094269
823,B86044,2018,17865,9259,0.5182759585782256
824,B86047,2018,5722,2953,0.5160782943026914
825,B86048,2018,21630,10392,0.48044382801664354
826,B86049,2018,8897,5002,0.5622119815668203
827,B86050,2018,23518,10521,0.44735946934263116
828,B86051,2018,5859,2509,0.4282300733913637
829,B86052,2018,12651,7047,0.5570310647379654
830,B86054,2018,14721,5843,0.39691597038244686
831,B86055,2018,9294,4366,0.4697654400688616
832,B86056,2018,6779,2609,0.38486502433987313
833,B86057,2018,22432,6044,0.26943651925820256
834,B86058,2018,4384,2086,0.47582116788321166
835,B86059,2018,15046,7040,0.4678984447693739
836,B86060,2018,9754,5003,0.5129177773221243
837,B86061,2018,7251,2708,0.37346572886498414
838,B86062,2018,16193,9161,0.5657382819736924
839,B86064,2018,15460,8445,0.546248382923674
840,B86066,2018,12472,5917,0.47442270686337396
841,B86067,2018,20979,9850,0.46951713618380286
842,B86068,2018,10061,4538,0.45104860351853693
843,B86069,2018,9438,4054,0.4295401568128841
844,B86070,2018,7288,1164,0.1597145993413831
845,B86071,2018,6037,2903,0.4808679807851582
846,B86074,2018,4844,1667,0.34413707679603633
847,B86075,2018,17291,9107,0.5266901856457117
848,B86077,2018,8032,4755,0.5920069721115537
849,B86081,2018,15549,6858,0.4410573027204322
850,B86086,2018,4546,2041,0.44896612406511216
851,B86089,2018,7642,3448,0.4511907877518974
852,B86092,2018,8649,4565,0.5278066828535091
853,B86093,2018,6320,2694,0.4262658227848101
854,B86094,2018,6946,4247,0.6114310394471638
855,B86095,2018,3940,403,0.10228426395939086
856,B86096,2018,8473,3803,0.44883748377198157
857,B86100,2018,7701,4488,0.5827814569536424
858,B86101,2018,6174,3191,0.5168448331713638
859,B86103,2018,3475,1307,0.3761151079136691
860,B86104,2018,7199,3348,0.4650645923044867
861,B86106,2018,5309,2244,0.4226784705217555
862,B86108,2018,3858,1447,0.3750648004147227
863,B86109,2018,6552,3125,0.476953601953602
864,B86110,2018,132,32,0.24242424242424243
865,B86623,2018,2731,1445,0.5291102160380813
866,B86625,2018,4590,2265,0.4934640522875817
867,B86633,2018,4289,2172,0.506411750990907
868,B86642,2018,4452,1378,0.30952380952380953
869,B86643,2018,5743,3409,0.593592199199025
870,B86648,2018,4016,2027,0.5047310756972112
871,B86654,2018,7072,3014,0.42618778280542985
872,B86655,2018,3245,1762,0.5429892141756548
873,B86658,2018,5579,3237,0.580211507438609
874,B86666,2018,9361,2883,0.30797991667556884
875,B86667,2018,5496,2894,0.5265647743813683
876,B86669,2018,758,165,0.21767810026385223
877,B86672,2018,6552,3287,0.5016788766788767
878,B86673,2018,7163,3399,0.47452184838754713
879,B86674,2018,58,25,0.43103448275862066
880,B86675,2018,7371,2460,0.33374033374033374
881,B86678,2018,4863,2450,0.5038042360682706
882,B86682,2018,3753,2097,0.5587529976019184
883,B87001,2018,14355,8268,0.5759665621734588
884,B87002,2018,11779,6982,0.5927498089820867
885,B87003,2018,14578,7684,0.5270956235423241
886,B87004,2018,12205,6898,0.5651782056534207
887,B87005,2018,14703,6583,0.4477317554240631
888,B87006,2018,21108,8900,0.42164108394921357
889,B87007,2018,15559,8003,0.5143646763930844
890,B87008,2018,25400,8765,0.3450787401574803
891,B87009,2018,10147,5862,0.5777076968562137
892,B87011,2018,17963,10239,0.5700050102989478
893,B87012,2018,11692,6077,0.519757098871023
894,B87013,2018,14159,6628,0.468112154813193
895,B87015,2018,16619,8757,0.5269270112521812
896,B87016,2018,38477,23347,0.606778075213764
897,B87017,2018,22719,11670,0.5136669747788195
898,B87018,2018,8035,5024,0.625264467952707
899,B87019,2018,6714,4004,0.5963658028001192
900,B87020,2018,11064,5944,0.5372378886478669
901,B87021,2018,26220,13971,0.532837528604119
902,B87022,2018,9534,5599,0.5872666247115587
903,B87023,2018,16194,7215,0.44553538347536126
904,B87025,2018,11601,5663,0.4881475734850444
905,B87026,2018,29022,15576,0.5366962993591069
906,B87027,2018,11839,6174,0.5214967480361516
907,B87028,2018,15212,7725,0.5078227714961873
908,B87030,2018,31728,12156,0.3831316187594554
909,B87031,2018,11232,6938,0.6176994301994302
910,B87032,2018,8295,4736,0.5709463532248342
911,B87033,2018,6694,3683,0.5501942037645653
912,B87036,2018,7379,2757,0.37362786285404526
913,B87039,2018,17808,8483,0.476358939802336
914,B87040,2018,10132,4485,0.44265692854322936
915,B87041,2018,3689,1243,0.33694768229872596
916,B87042,2018,7617,2253,0.29578574241827493
917,B87044,2018,5575,2022,0.36269058295964124
918,B87600,2018,4676,2679,0.5729255774165953
919,B87602,2018,3491,2377,0.6808937267258666
920,B87604,2018,3827,1571,0.4105043114711262
921,C81001,2018,14396,8276,0.5748819116421228
922,C81002,2018,26896,15153,0.5633923259964307
923,C81003,2018,12168,6400,0.5259697567389875
924,C81004,2018,10996,7129,0.6483266642415424
925,C81005,2018,18655,12622,0.6766014473331546
926,C81006,2018,10919,5906,0.5408920230790365
927,C81007,2018,8142,3665,0.45013510194055517
928,C81008,2018,19218,10967,0.5706629201789989
929,C81009,2018,11318,5799,0.5123696766213112
930,C81010,2018,12387,7276,0.5873900056510858
931,C81012,2018,16399,9754,0.5947923653881334
932,C81013,2018,7093,3827,0.5395460312984632
933,C81014,2018,10979,6330,0.5765552418253028
934,C81015,2018,9942,6146,0.6181854757594045
935,C81016,2018,9538,6046,0.633885510589222
936,C81017,2018,14716,8295,0.5636721935308507
937,C81018,2018,16157,8502,0.5262115491737327
938,C81019,2018,6668,3773,0.5658368326334733
939,C81020,2018,10636,6777,0.6371756299360662
940,C81021,2018,15558,6238,0.4009512790847153
941,C81022,2018,3530,2148,0.6084985835694051
942,C81023,2018,8029,5149,0.6413002864615768
943,C81025,2018,19863,10605,0.5339072647636308
944,C81026,2018,6458,3002,0.4648497986992877
945,C81027,2018,5544,3075,0.5546536796536796
946,C81028,2018,6702,3604,0.5377499253954043
947,C81029,2018,32464,18199,0.5605901922129127
948,C81030,2018,17595,9543,0.5423699914748508
949,C81031,2018,8972,4391,0.4894115024520731
950,C81032,2018,15365,8259,0.5375203384315002
951,C81033,2018,27129,17488,0.6446238342732868
952,C81034,2018,8111,5056,0.6233510048082851
953,C81035,2018,13723,8312,0.6056984624353275
954,C81036,2018,3535,2191,0.6198019801980198
955,C81037,2018,12734,7430,0.5834773048531491
956,C81038,2018,12845,6947,0.5408330089529
957,C81039,2018,6444,3679,0.5709186840471757
958,C81040,2018,4826,3324,0.6887691670120182
959,C81041,2018,19034,11317,0.5945676158453294
960,C81042,2018,8389,5405,0.6442961020383836
961,C81044,2018,11944,5723,0.47915271265907566
962,C81045,2018,18051,10197,0.5648994515539305
963,C81046,2018,9264,3811,0.4113773747841105
964,C81047,2018,14179,5991,0.4225262712462092
965,C81048,2018,9094,5170,0.5685067077193754
966,C81049,2018,10075,5623,0.5581141439205956
967,C81050,2018,18666,8646,0.4631951141112183
968,C81051,2018,13919,8500,0.6106760543142468
969,C81052,2018,5653,3175,0.5616486821156907
970,C81053,2018,7052,4081,0.5787010777084515
971,C81054,2018,13663,9139,0.6688867745004757
972,C81055,2018,6382,3680,0.5766217486681291
973,C81056,2018,16124,9835,0.6099603076159762
974,C81057,2018,7347,4047,0.550837076357697
975,C81058,2018,12962,7137,0.5506094738466286
976,C81059,2018,5455,3839,0.7037580201649862
977,C81060,2018,8107,4872,0.6009621314913038
978,C81061,2018,13910,6166,0.4432782171099928
979,C81062,2018,7883,4054,0.5142712165419256
980,C81063,2018,12721,7155,0.5624557817781621
981,C81064,2018,8152,4932,0.6050049067713444
982,C81065,2018,7356,3623,0.4925231103860794
983,C81066,2018,8518,5443,0.6389997652030993
984,C81067,2018,7900,4635,0.5867088607594937
985,C81068,2018,11671,7091,0.6075743295347442
