month,pct,items,actual_cost
2011-10-01,01R,3,156.77
2011-10-01,99H,45,1610.7899999999997
2011-10-01,5K5,13,202.56
2011-10-01,5PL,1,27.24
2011-10-01,05D,6,175.12
2011-10-01,04G,34,1011.77
2011-10-01,05F,43,961.16
2011-10-01,04V,4,173.81
2011-10-01,08V,116,2417.6099999999997
2011-10-01,08A,57,2453.31
2011-10-01,00X,68,2027.4600000000003
2011-10-01,00L,51,953.9799999999998
2011-10-01,12D,41,1324.9499999999998
2011-10-01,02E,19,894.6899999999999
2011-10-01,99J,184,5882.630000000001
2011-10-01,02F,52,1237.84
2011-10-01,08Q,78,2507.37
2011-10-01,07W,61,2068.04
2011-10-01,10R,40,1010.3800000000001
2011-10-01,15A,46,1468.94
2011-10-01,04Y,34,853.5799999999999
2011-10-01,14Y,117,4167.049999999999
2011-10-01,09F,46,1334.49
2011-10-01,11X,32,1132.23
2011-10-01,15E,113,3724.1199999999994
2011-10-01,10L,33,1351.9
2011-10-01,00Y,89,2766.72
2011-10-01,12F,33,1037.04
2011-10-01,02X,5,196.46
2011-10-01,03J,28,1097.75
2011-10-01,06K,186,5647.000000000001
2011-10-01,06A,6,251.12
2011-10-01,04L,4,93.42
2011-10-01,15F,159,4425.7
2011-10-01,03Q,47,1098.74
2011-10-01,07L,65,1900.15
2011-10-01,09P,25,934.6800000000002
2011-10-01,07J,27,1353.09
2011-10-01,08W,76,2362.28
2011-10-01,09C,3,252.77
2011-10-01,07G,24,750.79
2011-10-01,05T,18,628.74
2011-10-01,06H,47,1557.3700000000001
2011-10-01,11J,85,1598.72
2011-10-01,07P,166,4055.109999999999
2011-10-01,03D,14,367.8
2011-10-01,09N,16,544.74
2011-10-01,08J,13,352.21999999999997
2011-10-01,00D,11,509.58000000000004
2011-10-01,09X,47,2112.16
2011-10-01,00P,46,1107.08
2011-10-01,08D,84,2188.38
2011-10-01,02P,49,1841.42
2011-10-01,99M,38,940.02
2011-10-01,07Q,44,1313.63
2011-10-01,08H,82,1948.2399999999996
2011-10-01,04F,74,4322.530000000001
2011-10-01,99E,50,1997.4700000000005
2011-10-01,03W,5,395.46000000000004
2011-10-01,02D,3,112.82
2011-10-01,5LE,3,19.54
2011-10-01,00R,49,1478.71
2011-10-01,08C,110,2586.6700000000005
2011-10-01,15D,95,3773.7
2011-10-01,01E,38,1015.82
2011-10-01,06N,160,6026.560000000001
2011-10-01,02A,15,646.85
2011-10-01,09D,32,1256.5900000000001
2011-10-01,13V,3,27.31
2011-10-01,5M3,7,142.12
2011-10-01,05Q,29,560.72
2011-10-01,02T,14,329.02
2011-10-01,09H,46,1349.09
2011-10-01,01H,114,1821.4
2011-10-01,03H,15,824.5899999999999
2011-10-01,08P,67,2960.3999999999996
2011-10-01,07R,127,3807.7699999999995
2011-10-01,01C,41,1310.4999999999998
2011-10-01,05N,31,723.94
2011-10-01,07Y,81,3103.1099999999997
2011-10-01,08Y,49,1922.9599999999998
2011-10-01,04K,2,54.49
2011-10-01,08N,77,2303.94
2011-10-01,06V,5,206.19
2011-10-01,06F,25,839.61
2011-10-01,03F,18,483.27
2011-10-01,05W,46,1828.4900000000002
2011-10-01,00J,6,93.49
2011-10-01,10V,34,904.3599999999999
2011-10-01,04C,6,317.92
2011-10-01,05C,4,198.38
2011-10-01,02R,52,1734.9300000000003
2011-10-01,06T,83,2578.2700000000004
2011-10-01,00Q,29,597.18
2011-10-01,07K,81,962.6899999999999
2011-10-01,99D,4,70.1
2011-10-01,15C,171,4541.6
2011-10-01,00M,15,865.88
2011-10-01,08E,42,1020.42
2011-10-01,08R,5,130.38
2011-10-01,01D,72,2156.6099999999997
2011-10-01,09A,87,3349.28
2011-10-01,13T,62,2684.2400000000002
2011-10-01,99N,68,2676.64
2011-10-01,11E,9,276.29
2011-10-01,99G,71,1523.0900000000001
2011-10-01,04J,26,340.74
2011-10-01,07M,183,5405.52
2011-10-01,06Q,168,3873.44
2011-10-01,10K,57,1226.4
2011-10-01,02W,11,717.1
2011-10-01,14L,113,3141.37
2011-10-01,01V,39,1010.0100000000001
2011-10-01,02M,38,1379.27
2011-10-01,03K,24,755.03
2011-10-01,11A,42,1170.29
2011-10-01,02Y,7,295.65999999999997
2011-10-01,11N,71,2498.0299999999997
2011-10-01,01J,61,3898.96
2011-10-01,10J,50,1363.19
2011-10-01,09E,18,647.74
2011-10-01,05Y,27,844.41
2011-10-01,10Q,23,1150.7199999999998
2011-10-01,08M,116,3343.6999999999994
2011-10-01,01A,164,4807.660000000001
2011-10-01,05V,10,289.06
2011-10-01,08F,43,1882.7999999999997
2011-10-01,5QQ,5,85.37
2011-10-01,06L,30,710.83
2011-10-01,04H,6,231.69
2011-10-01,99A,147,5423.77
2011-10-01,07H,40,1317.8799999999999
2011-10-01,10C,11,330.77
2011-10-01,06Y,23,907.84
2011-10-01,NQV,1,27.24
2011-10-01,RTF,1,11.69
2011-10-01,04D,20,1012.35
2011-10-01,05G,41,656.35
2011-10-01,05X,17,362.05999999999995
2011-10-01,02H,127,5104.53
2011-10-01,10A,14,447.5
2011-10-01,01F,52,1860.77
2011-10-01,03T,42,895.3800000000001
2011-10-01,99P,219,5394.4
2011-10-01,06W,37,1366.14
2011-10-01,05A,1,54.45
2011-10-01,99K,15,894.9099999999999
2011-10-01,06P,32,1300.8000000000002
2011-10-01,07X,134,4440.54
2011-10-01,00K,13,376.81000000000006
2011-10-01,00T,109,5414.380000000001
2011-10-01,03E,11,326.52
2011-10-01,03N,8,122.89999999999999
2011-10-01,03R,98,3087.2200000000003
2011-10-01,08K,128,2206.05
2011-10-01,03Y,2,93.36
2011-10-01,RXA,3,38.97
2011-10-01,08G,66,1836.9000000000003
2011-10-01,10X,23,525.51
2011-10-01,06D,3,140.04
2011-10-01,03A,65,1230.9399999999998
2011-10-01,00V,15,1117.0
2011-10-01,04N,3,58.41
2011-10-01,01X,39,951.7
2011-10-01,03V,2,163.33
2011-10-01,99Q,66,2577.1099999999997
2011-10-01,03M,9,357.89
2011-10-01,09J,82,3473.9199999999996
2011-10-01,00C,6,597.59
2011-10-01,01W,6,214.0
2011-10-01,09Y,59,2288.2799999999997
2011-10-01,05R,3,54.52
2011-10-01,RCD,4,25.69
2011-10-01,04Q,14,379.24
2011-10-01,11M,62,1767.08
2011-10-01,08L,127,3462.3899999999994
2011-10-01,01K,15,499.13000000000005
2011-10-01,01Y,26,821.06
2011-10-01,07V,91,2385.1800000000003
2011-10-01,04R,1,46.68
2011-10-01,09G,81,2209.66
2011-10-01,10E,15,218.18
2011-11-01,15C,137,4165.54
2011-11-01,09X,49,1407.1499999999999
2011-11-01,05N,11,393.1
2011-11-01,07J,23,764.79
2011-11-01,06K,180,5003.41
2011-11-01,05T,23,836.6200000000001
2011-11-01,01G,49,1747.4
2011-11-01,03M,2,163.4
2011-11-01,99H,29,1534.91
2011-11-01,11X,39,1048.56
2011-11-01,99M,38,1065.9099999999999
2011-11-01,04K,3,286.5
2011-11-01,05A,4,160.75
2011-11-01,02N,11,417.46
2011-11-01,08F,46,2063.78
2011-11-01,05W,31,1323.2
2011-11-01,04V,10,425.95
2011-11-01,06T,65,2019.2499999999998
2011-11-01,11J,62,1446.7
2011-11-01,13T,56,1773.2099999999998
2011-11-01,02D,5,206.26999999999998
2011-11-01,09N,25,626.9200000000001
2011-11-01,14Y,114,4256.12
2011-11-01,01J,70,3519.92
2011-11-01,03W,11,375.07
2011-11-01,04G,26,761.07
2011-11-01,05J,5,81.83
2011-11-01,99Q,65,1864.1200000000001
2011-11-01,03V,2,163.4
2011-11-01,00Y,105,2689.3999999999996
2011-11-01,09J,65,2703.4000000000005
2011-11-01,01R,2,299.89
2011-11-01,00N,15,197.05999999999997
2011-11-01,06A,19,559.94
2011-11-01,209,2,40.9
2011-11-01,04Y,31,810.9499999999998
2011-11-01,5K5,14,292.11
2011-11-01,11N,72,2077.87
2011-11-01,5NG,3,40.93
2011-11-01,01D,86,2824.1000000000004
2011-11-01,08W,91,2367.35
2011-11-01,04D,7,440.81000000000006
2011-11-01,05R,1,54.48
2011-11-01,09W,100,3561.5099999999998
2011-11-01,10A,29,634.8
2011-11-01,00M,31,1290.85
2011-11-01,99G,75,1664.6100000000004
2011-11-01,08N,78,2196.86
2011-11-01,01H,61,1590.5200000000002
2011-11-01,03H,7,700.22
2011-11-01,08E,80,1703.96
2011-11-01,06W,42,1891.0100000000002
2011-11-01,01F,64,2279.0000000000005
2011-11-01,08Y,23,907.9200000000001
2011-11-01,03K,30,759.3100000000001
2011-11-01,06L,16,417.63
2011-11-01,05Y,21,747.33
2011-11-01,02P,40,1180.32
2011-11-01,07Y,70,1851.7000000000003
2011-11-01,99A,149,5044.119999999999
2011-11-01,03D,12,430.12
2011-11-01,04J,21,282.44
2011-11-01,10Q,21,1051.09
2011-11-01,10E,9,387.22999999999996
2011-11-01,5P9,1,48.64
2011-11-01,09L,43,1878.4299999999998
2011-11-01,02W,11,597.3
2011-11-01,04L,4,91.50999999999999
2011-11-01,07L,75,2239.56
2011-11-01,07M,182,4900.37
2011-11-01,06H,50,1645.73
2011-11-01,15F,123,3762.2599999999993
2011-11-01,08K,198,2709.5800000000004
2011-11-01,00J,7,167.44
2011-11-01,03Y,2,58.67
2011-11-01,00K,35,1102.27
2011-11-01,06Q,152,3723.6000000000004
2011-11-01,02F,50,1156.6100000000001
2011-11-01,03E,11,731.5700000000002
2011-11-01,10V,45,1033.63
2011-11-01,05Q,25,620.32
2011-11-01,07P,152,4342.950000000001
2011-11-01,01K,16,750.96
2011-11-01,03T,46,1375.9099999999999
2011-11-01,10X,17,778.3000000000001
2011-11-01,05X,26,731.95
2011-11-01,10C,24,874.24
2011-11-01,15E,120,4858.380000000001
2011-11-01,00D,15,478.81000000000006
2011-11-01,04H,11,438.94
2011-11-01,07W,77,2063.4100000000003
2011-11-01,09C,3,112.87
2011-11-01,06M,30,1186.74
2011-11-01,02Y,12,428.12
2011-11-01,00P,54,1346.92
2011-11-01,08M,96,2648.4900000000007
2011-11-01,09G,84,2274.8799999999997
2011-11-01,03R,129,2729.8299999999995
2011-11-01,08H,60,1708.4199999999996
2011-11-01,14L,101,3709.1399999999994
2011-11-01,03L,6,54.64
2011-11-01,01A,165,4371.099999999999
2011-11-01,00T,113,5225.03
2011-11-01,07T,106,3118.3999999999996
2011-11-01,01C,30,763.18
2011-11-01,RY6,10,191.26
2011-11-01,04N,2,58.4
2011-11-01,11E,9,342.51
2011-11-01,99D,2,140.06
2011-11-01,05F,23,593.79
2011-11-01,99N,54,2338.88
2011-11-01,03A,95,1872.4399999999998
2011-11-01,07X,151,4456.139999999999
2011-11-01,01V,22,358.47999999999996
2011-11-01,00R,49,1316.04
2011-11-01,02A,12,617.03
2011-11-01,05V,23,561.24
2011-11-01,01W,26,668.97
2011-11-01,10J,43,1178.16
2011-11-01,15A,60,1485.5100000000002
2011-11-01,06N,132,4291.7
2011-11-01,08L,116,3064.6700000000005
2011-11-01,08T,5,87.66999999999999
2011-11-01,5M3,7,221.88
2011-11-01,08C,124,2909.5600000000004
2011-11-01,00L,51,1056.6799999999998
2011-11-01,07R,127,3455.44
2011-11-01,02T,21,565.07
2011-11-01,02E,16,716.06
2011-11-01,01E,57,1341.9199999999998
2011-11-01,01Y,29,782.6
2011-11-01,03Q,58,1110.63
2011-11-01,99K,21,890.52
2011-11-01,07N,50,2189.21
2011-11-01,99C,39,1276.7900000000002
2011-11-01,05L,158,3991.17
2011-11-01,08R,6,254.92000000000002
2011-11-01,13V,4,81.8
2011-11-01,01T,86,3317.2300000000005
2011-11-01,08X,67,1640.5199999999998
2011-11-01,00C,7,313.58
2011-11-01,08P,64,2937.5900000000006
2011-11-01,07K,102,1426.6000000000001
2011-11-01,11A,58,1964.2199999999998
2011-11-01,06F,41,1392.92
2011-11-01,12D,85,1756.62
2011-11-01,15D,88,3694.47
2011-11-01,5FE,5,24.03
2011-11-01,09P,24,783.35
2011-11-01,00Q,11,262.84999999999997
2011-11-01,00X,53,1714.7500000000002
2011-11-01,04R,9,500.09000000000003
2011-11-01,08J,8,237.67000000000002
2011-11-01,02M,52,2056.84
2011-11-01,05G,49,1415.22
2011-11-01,03F,31,1473.49
2011-11-01,04F,88,4463.509999999999
2011-11-01,07V,91,2170.98
2011-11-01,06V,10,550.54
2011-11-01,10D,68,1378.8600000000001
2011-11-01,99F,17,593.5
2011-11-01,06Y,22,797.63
2011-11-01,11M,59,1758.8700000000001
2011-11-01,05C,12,334.83000000000004
2011-11-01,07Q,42,1185.6
2011-11-01,08A,53,2410.0800000000004
2011-11-01,10L,44,1930.31
2011-11-01,01X,43,978.79
2011-11-01,10R,40,475.01
2011-11-01,04C,11,541.72
2011-11-01,02H,116,5968.700000000001
2011-11-01,02R,40,1085.6100000000001
2011-11-01,99E,50,1785.3500000000004
2011-11-01,04E,12,328.11
2011-11-01,09D,23,781.33
2011-11-01,02X,4,219.67000000000002
2011-11-01,07G,17,558.1
2011-11-01,04Q,21,371.59000000000003
2011-11-01,08G,54,1812.01
2011-11-01,05D,10,462.33000000000004
2011-11-01,00V,17,1024.57
2011-11-01,09E,14,456.04
2011-11-01,09F,57,2039.8500000000001
2011-11-01,08D,89,2259.3
2011-11-01,99P,242,6153.9299999999985
2011-11-01,05H,7,305.16
2011-11-01,09A,62,2201.15
2011-11-01,08V,110,1959.54
2011-11-01,09Y,69,2032.2399999999998
2011-11-01,02G,56,1312.3500000000001
2011-11-01,07H,46,1350.9099999999999
2011-11-01,03J,45,1552.64
2011-11-01,10K,59,1192.3799999999999
2011-11-01,12F,45,1231.3700000000001
2011-11-01,08Q,74,1962.6999999999998
2011-11-01,99J,185,5995.38
2011-11-01,06P,23,901.2500000000001
2011-11-01,03N,10,143.53
2011-11-01,09H,37,1574.81
2011-12-01,05N,38,1074.26
2011-12-01,06H,30,1400.68
2011-12-01,99P,216,6163.119999999999
2011-12-01,06K,202,6072.98
2011-12-01,15A,45,1905.9999999999998
2011-12-01,02X,11,471.64000000000004
2011-12-01,08H,57,1119.78
2011-12-01,04R,7,268.96
2011-12-01,00L,52,1343.3600000000001
2011-12-01,06T,53,1710.81
2011-12-01,05D,9,171.66
2011-12-01,02P,38,1727.62
2011-12-01,06P,12,697.81
2011-12-01,99N,68,2953.9299999999994
2011-12-01,15F,115,3270.289999999999
2011-12-01,09N,19,540.05
2011-12-01,07Q,52,1737.22
2011-12-01,03Q,34,777.1399999999999
2011-12-01,08E,46,1273.3200000000002
2011-12-01,09C,3,78.0
2011-12-01,02E,7,202.75
2011-12-01,12F,42,1471.6399999999999
2011-12-01,09Y,50,1474.09
2011-12-01,05X,53,1228.5800000000002
2011-12-01,04Q,21,409.2099999999999
2011-12-01,08Q,55,1713.7500000000002
2011-12-01,03V,2,163.65
2011-12-01,5L1,1,7.82
2011-12-01,07R,97,2869.7300000000005
2011-12-01,08J,6,179.35
2011-12-01,08X,69,1952.0200000000004
2011-12-01,08C,105,2168.89
2011-12-01,01A,134,3844.1200000000003
2011-12-01,5NG,6,117.05
2011-12-01,01X,41,885.99
2011-12-01,05T,23,1266.73
2011-12-01,06Q,175,4084.890000000001
2011-12-01,NVE,2,11.75
2011-12-01,99G,106,2387.5399999999995
2011-12-01,15C,194,4653.41
2011-12-01,10D,97,1921.34
2011-12-01,08K,212,2779.6699999999996
2011-12-01,07G,20,667.05
2011-12-01,01R,5,203.88
2011-12-01,05A,4,81.92
2011-12-01,03H,13,689.08
2011-12-01,06A,10,300.42
2011-12-01,01E,44,1160.12
2011-12-01,04C,10,350.28999999999996
2011-12-01,15D,91,3790.6400000000003
2011-12-01,10J,66,1457.6399999999999
2011-12-01,10L,56,1840.13
2011-12-01,08G,80,2485.5500000000006
2011-12-01,04E,7,225.51999999999998
2011-12-01,01K,16,728.5100000000001
2011-12-01,03M,4,292.24
2011-12-01,05Q,41,1064.63
2011-12-01,00X,44,1354.4199999999998
2011-12-01,02H,138,4956.780000000001
2011-12-01,07M,140,4608.39
2011-12-01,11E,21,598.5500000000001
2011-12-01,10R,59,983.61
2011-12-01,14Y,133,4371.360000000001
2011-12-01,09D,31,1165.9799999999998
2011-12-01,03X,3,39.05
2011-12-01,00P,40,1063.98
2011-12-01,5M3,9,280.71
2011-12-01,00T,112,4736.6
2011-12-01,03A,87,2067.94
2011-12-01,09L,31,1688.44
2011-12-01,08R,12,530.0899999999999
2011-12-01,00Y,73,2727.11
2011-12-01,15E,109,5077.129999999999
2011-12-01,RY6,2,143.49
2011-12-01,02F,46,1409.4499999999998
2011-12-01,09J,85,3406.419999999999
2011-12-01,05F,19,468.0
2011-12-01,04N,2,58.49
2011-12-01,03N,6,94.74000000000001
2011-12-01,10V,51,1057.53
2011-12-01,07V,57,1450.72
2011-12-01,13T,50,1191.4900000000002
2011-12-01,00R,58,1764.2900000000002
2011-12-01,03W,3,314.27
2011-12-01,99M,42,1167.0
2011-12-01,06F,20,921.9899999999999
2011-12-01,05V,19,321.99
2011-12-01,08N,109,2728.11
2011-12-01,09A,75,2021.8999999999999
2011-12-01,07Y,70,2447.98
2011-12-01,05C,4,187.08
2011-12-01,99E,46,1909.08
2011-12-01,99J,163,5674.949999999999
2011-12-01,12D,60,2214.18
2011-12-01,11X,33,1155.0900000000001
2011-12-01,08T,3,130.57
2011-12-01,06D,5,93.63
2011-12-01,05G,38,1401.4199999999996
2011-12-01,08W,80,2892.8900000000003
2011-12-01,09H,29,1076.35
2011-12-01,07J,23,1172.12
2011-12-01,03J,27,1176.44
2011-12-01,09G,85,2179.08
2011-12-01,07H,51,1806.22
2011-12-01,00C,11,285.27
2011-12-01,07N,56,2716.34
2011-12-01,05H,4,129.73
2011-12-01,14L,85,2675.0300000000007
2011-12-01,02D,6,206.62
2011-12-01,04J,20,296.56000000000006
2011-12-01,03Y,1,46.77
2011-12-01,05R,4,62.45
2011-12-01,00D,15,358.75
2011-12-01,99C,38,1214.47
2011-12-01,99F,18,465.75
2011-12-01,5M6,2,58.49
2011-12-01,09W,90,2947.739999999999
2011-12-01,00N,15,113.44
2011-12-01,00K,27,604.58
2011-12-01,07W,57,2032.9899999999996
2011-12-01,07X,123,4184.850000000001
2011-12-01,06N,127,5340.71
2011-12-01,01T,65,2018.87
2011-12-01,08F,36,1678.3000000000002
2011-12-01,01G,36,1517.76
2011-12-01,02M,69,2819.52
2011-12-01,03F,17,704.87
2011-12-01,04G,31,977.49
2011-12-01,05L,109,2657.8999999999996
2011-12-01,5P9,2,23.43
2011-12-01,11N,66,1741.0299999999995
2011-12-01,08V,98,1871.46
2011-12-01,10E,6,62.51
2011-12-01,10Q,9,393.66999999999996
2011-12-01,03K,23,791.52
2011-12-01,04K,2,155.86
2011-12-01,04H,10,381.33000000000004
2011-12-01,99A,120,4740.05
2011-12-01,99Q,59,1864.62
2011-12-01,05J,1,204.93
2011-12-01,01C,36,1517.71
2011-12-01,09E,7,379.76
2011-12-01,06L,28,751.3199999999999
2011-12-01,10K,54,1197.09
2011-12-01,00M,27,1504.7800000000002
2011-12-01,04F,92,4454.01
2011-12-01,01Y,21,532.3299999999999
2011-12-01,10A,39,844.48
2011-12-01,05Y,40,1232.05
2011-12-01,07L,93,2000.26
2011-12-01,02G,46,1292.66
2011-12-01,04L,5,70.27
2011-12-01,09X,53,1833.2300000000002
2011-12-01,5PV,1,19.51
2011-12-01,04D,13,786.98
2011-12-01,09P,20,944.25
2011-12-01,08Y,31,1204.5
2011-12-01,01D,69,2615.95
2011-12-01,08D,105,2704.34
2011-12-01,02T,22,656.24
2011-12-01,06V,18,662.6099999999999
2011-12-01,02N,20,620.64
2011-12-01,11J,93,2014.1699999999998
2011-12-01,02W,3,107.20000000000002
2011-12-01,02Y,12,432.71
2011-12-01,08M,109,2539.6300000000006
2011-12-01,06Y,12,635.05
2011-12-01,08L,105,2891.24
2011-12-01,07K,98,1224.28
2011-12-01,01F,61,1501.8899999999999
2011-12-01,5K5,11,208.73000000000002
2011-12-01,01J,63,3842.710000000001
2011-12-01,99D,5,276.69
2011-12-01,99H,42,1875.22
2011-12-01,01W,21,429.11000000000007
2011-12-01,99K,29,936.06
2011-12-01,01H,63,1909.95
2011-12-01,08P,54,2691.0899999999997
2011-12-01,05W,43,1960.5000000000002
2011-12-01,07T,90,2097.85
2011-12-01,NW0,1,81.82
2011-12-01,03R,69,2131.36
2011-12-01,06W,31,1470.6100000000001
2011-12-01,02A,12,796.01
2011-12-01,04Y,34,845.5200000000001
2011-12-01,04V,13,415.39000000000004
2011-12-01,5QH,1,11.72
2011-12-01,01V,38,1161.8999999999999
2011-12-01,10C,4,257.19
2011-12-01,11M,62,2069.3799999999997
2011-12-01,00V,26,1529.9799999999998
2011-12-01,11A,48,1398.9199999999996
2011-12-01,00Q,7,559.53
2011-12-01,07P,139,4343.31
2011-12-01,03D,23,687.39
2011-12-01,03E,8,402.23
2011-12-01,03T,46,1163.36
2011-12-01,09F,64,2302.98
2011-12-01,06M,35,808.58
2011-12-01,02R,41,1219.74
2011-12-01,08A,51,2418.38
2011-12-01,10X,14,347.09000000000003
2012-01-01,09H,51,1405.3300000000002
2012-01-01,03A,56,1522.0500000000002
2012-01-01,05H,6,289.65
2012-01-01,12D,44,1779.17
2012-01-01,08W,99,2494.8300000000004
2012-01-01,06V,13,369.36
2012-01-01,99P,199,5229.320000000001
2012-01-01,10L,37,1791.19
2012-01-01,09F,62,2178.4700000000003
2012-01-01,06Y,15,674.7
2012-01-01,10A,35,724.88
2012-01-01,01E,60,1422.6800000000003
2012-01-01,209,3,71.45
2012-01-01,07H,68,2179.13
2012-01-01,15E,92,4240.09
2012-01-01,06K,186,5037.04
2012-01-01,08D,84,2081.53
2012-01-01,02H,109,5009.66
2012-01-01,5M3,1,2.07
2012-01-01,07Q,50,1485.8200000000002
2012-01-01,05V,14,508.48999999999995
2012-01-01,01G,68,1733.0300000000002
2012-01-01,10E,9,410.07000000000005
2012-01-01,09E,8,325.84999999999997
2012-01-01,07K,89,1387.4499999999998
2012-01-01,02Y,17,659.05
2012-01-01,99M,20,414.25
2012-01-01,04F,96,4665.169999999999
2012-01-01,12F,36,1530.1899999999998
2012-01-01,07X,128,3646.6199999999994
2012-01-01,09W,103,4239.67
2012-01-01,15A,61,1628.8500000000004
2012-01-01,11A,44,992.9700000000001
2012-01-01,09P,21,863.3399999999999
2012-01-01,00R,49,1432.77
2012-01-01,99E,54,1983.27
2012-01-01,01V,39,977.8000000000001
2012-01-01,05R,1,40.81
2012-01-01,08H,62,1271.82
2012-01-01,05D,3,155.04
2012-01-01,11M,64,1961.6900000000005
2012-01-01,01A,164,5597.1
2012-01-01,08F,47,2110.0
2012-01-01,04H,13,393.39000000000004
2012-01-01,112,1,85.66
2012-01-01,11X,31,1630.77
2012-01-01,11J,81,1935.78
2012-01-01,07J,24,1240.82
2012-01-01,03Q,17,307.45
2012-01-01,00T,112,5410.149999999999
2012-01-01,04L,2,72.88
2012-01-01,10J,59,1151.8700000000001
2012-01-01,02N,15,183.97
2012-01-01,10D,86,1711.24
2012-01-01,02G,53,1363.58
2012-01-01,99D,5,257.04
2012-01-01,04D,10,518.82
2012-01-01,07V,69,1894.1499999999996
2012-01-01,RY6,2,119.53
2012-01-01,08R,12,556.95
2012-01-01,02W,5,195.87
2012-01-01,04N,2,61.23
2012-01-01,RY2,1,30.61
2012-01-01,09A,82,2461.3300000000004
2012-01-01,08E,54,1657.4100000000003
2012-01-01,06F,28,706.4
2012-01-01,03H,6,503.5
2012-01-01,05T,20,489.84000000000003
2012-01-01,00J,5,126.56
2012-01-01,08G,60,2774.609999999999
2012-01-01,03K,25,972.2
2012-01-01,99N,89,3447.0500000000006
2012-01-01,06P,21,1223.47
2012-01-01,10V,36,1359.49
2012-01-01,01X,41,1234.74
2012-01-01,5P6,1,143.39
2012-01-01,06M,48,1345.7500000000002
2012-01-01,RNU,3,24.56
2012-01-01,03T,64,1451.4199999999994
2012-01-01,10R,53,673.9599999999999
2012-01-01,08V,81,1619.52
2012-01-01,02P,34,1555.65
2012-01-01,00Y,63,2243.0
2012-01-01,07M,131,4195.0199999999995
2012-01-01,06T,59,2017.26
2012-01-01,05G,23,1013.98
2012-01-01,99G,73,1999.7499999999998
2012-01-01,00D,22,720.36
2012-01-01,04C,12,523.88
2012-01-01,00C,15,444.34
2012-01-01,01T,73,2574.04
2012-01-01,00N,16,177.68
2012-01-01,00V,13,833.5499999999998
2012-01-01,00L,44,851.5
2012-01-01,02M,63,1781.6799999999996
2012-01-01,14Y,97,3922.45
2012-01-01,00X,50,1551.8100000000002
2012-01-01,02E,20,354.11
2012-01-01,01K,9,450.84
2012-01-01,06N,142,5305.18
2012-01-01,02F,48,1314.49
2012-01-01,00Q,25,555.3299999999999
2012-01-01,05F,15,412.31
2012-01-01,08Q,108,2700.45
2012-01-01,01F,42,1782.0700000000002
2012-01-01,08L,95,2321.31
2012-01-01,05Q,34,826.78
2012-01-01,07W,67,2285.16
2012-01-01,99A,177,6336.320000000001
2012-01-01,99K,32,921.3800000000001
2012-01-01,08T,11,285.78
2012-01-01,99J,141,4838.530000000001
2012-01-01,09C,4,265.15999999999997
2012-01-01,10K,81,1432.1699999999998
2012-01-01,06H,20,982.01
2012-01-01,09N,15,294.04999999999995
2012-01-01,02T,10,259.56
2012-01-01,08P,37,1675.86
2012-01-01,99F,23,424.65
2012-01-01,05C,13,481.55999999999995
2012-01-01,5NG,1,42.84
2012-01-01,03R,126,3282.53
2012-01-01,06L,33,693.3199999999999
2012-01-01,08K,142,2361.1900000000005
2012-01-01,03W,8,246.57999999999998
2012-01-01,03E,10,578.68
2012-01-01,15D,73,3319.3099999999995
2012-01-01,08Y,50,2419.49
2012-01-01,09G,90,2694.6600000000003
2012-01-01,09Y,54,1418.07
2012-01-01,08J,8,373.09000000000003
2012-01-01,05N,36,922.6699999999998
2012-01-01,08C,107,3218.5
2012-01-01,01Y,21,451.25
2012-01-01,09L,47,1853.8600000000001
2012-01-01,04J,15,201.66
2012-01-01,05A,1,42.7
2012-01-01,10Q,23,1205.9600000000003
2012-01-01,07T,95,2781.5699999999997
2012-01-01,03D,14,473.89
2012-01-01,01C,34,1063.68
2012-01-01,03F,16,1054.41
2012-01-01,11N,70,2232.6399999999994
2012-01-01,11E,22,920.15
2012-01-01,09X,41,994.51
2012-01-01,00P,36,1104.42
2012-01-01,02A,19,726.39
2012-01-01,08M,132,4281.86
2012-01-01,06Q,108,2865.75
2012-01-01,00M,24,1542.56
2012-01-01,04R,8,654.61
2012-01-01,5K5,14,161.51999999999998
2012-01-01,05W,33,1576.97
2012-01-01,04Y,33,1033.34
2012-01-01,01D,91,3317.54
2012-01-01,15C,166,4546.8099999999995
2012-01-01,99C,37,1299.8600000000001
2012-01-01,03M,4,134.4
2012-01-01,07N,68,3052.0800000000004
2012-01-01,07L,45,1697.6499999999996
2012-01-01,03J,35,1407.08
2012-01-01,08A,52,2484.8199999999997
2012-01-01,07P,121,4328.89
