,month,pct,items,actual_cost,list_size,cost_per_1000
440,2014-04-01,05A,11,294.98,477356,0.6179455165536832
441,2014-04-01,04G,31,1204.5,645845,1.864998567767808
442,2014-04-01,10C,1,116.87,92965,1.2571397837895983
443,2014-04-01,99Q,63,1535.3199999999997,288401,5.323559904438611
444,2014-04-01,04M,21,271.56,94080,2.8864795918367343
445,2014-04-01,09P,34,1022.9499999999999,183612,5.571258959109427
446,2014-04-01,99C,39,916.5900000000001,215980,4.2438651727011765
447,2014-04-01,09N,5,288.04999999999995,219775,1.3106586281424182
448,2014-04-01,01C,109,3344.4800000000005,204784,16.331744667552154
449,2014-04-01,06W,29,1262.02,212770,5.931381303755229
450,2014-04-01,08D,114,4308.67,291541,14.778950473518305
451,2014-04-01,00N,1,87.66,154695,0.5666634345001454
452,2014-04-01,08E,68,2477.19,250532,9.887718934108218
453,2014-04-01,07Q,179,4660.3099999999995,334559,13.92971045465822
454,2014-04-01,01R,38,1277.49,177328,7.204107642335108
455,2014-04-01,01X,80,3394.1700000000005,194172,17.480223719176816
456,2014-04-01,09E,29,1089.6,216029,5.043767271986631
457,2014-04-01,08P,13,788.25,207192,3.804442256457778
458,2014-04-01,08T,5,108.58,187556,0.5789204290985093
459,2014-04-01,03K,17,940.44,170098,5.52881280203177
460,2014-04-01,99E,17,653.6999999999999,268651,2.4332684412118324
461,2014-04-01,11J,47,1232.0500000000002,777941,1.5837319282567703
462,2014-04-01,02H,107,4869.769999999999,321261,15.158298081622103
463,2014-04-01,00J,9,333.99,251133,1.329932744800564
464,2014-04-01,03D,13,311.0,142424,2.183620738077852
465,2014-04-01,03J,52,1859.58,188224,9.879611526691601
466,2014-04-01,08G,188,4450.539999999999,292799,15.199983606501386
467,2014-04-01,06K,271,8566.73,578975,14.796372900384299
468,2014-04-01,01T,73,2000.08,154966,12.906573054734586
469,2014-04-01,09C,5,970.43,126356,7.680125993225489
470,2014-04-01,09A,57,1792.4,197856,9.059113698851691
471,2014-04-01,05L,47,1578.23,547868,2.8806756371972813
472,2014-04-01,07H,34,1840.5899999999997,295662,6.225318099721979
473,2014-04-01,03X,1,2.1,97133,0.021619840836790794
474,2014-04-01,11E,28,881.0100000000001,199660,4.412551337273365
475,2014-04-01,07T,52,2205.4900000000002,285277,7.7310473679967195
476,2014-04-01,09H,22,891.82,128015,6.966527360074991
477,2014-04-01,07V,64,1516.3,392625,3.861954791467685
478,2014-04-01,05Q,39,914.5,212982,4.293790085547136
479,2014-04-01,06Q,149,4407.070000000001,377862,11.66317332782868
480,2014-04-01,09F,44,1800.5499999999997,188397,9.557211632881627
481,2014-04-01,01W,22,768.2099999999999,301885,2.544710734219984
482,2014-04-01,08L,110,2688.64,304306,8.835317082147574
483,2014-04-01,08V,22,538.63,282894,1.9039993778588447
484,2014-04-01,08Q,85,2703.51,304566,8.87659817576486
485,2014-04-01,09D,23,1160.6200000000001,304830,3.8074336515434837
486,2014-04-01,09W,114,4321.37,291989,14.799769854343827
487,2014-04-01,04F,75,3614.7899999999995,276161,13.089429716723213
488,2014-04-01,04Y,68,1741.7800000000002,133139,13.082417623686524
489,2014-04-01,08M,57,2114.34,363371,5.818681182592998
490,2014-04-01,08N,64,2224.2400000000007,289301,7.688324616921479
491,2014-04-01,04N,4,108.57,122921,0.8832502176194466
492,2014-04-01,02A,22,658.6200000000001,237052,2.778377739905169
493,2014-04-01,01J,114,3747.2799999999993,160651,23.3255939894554
494,2014-04-01,02R,25,1047.92,335607,3.122461688820555
495,2014-04-01,07W,31,796.81,408800,1.9491438356164381
496,2014-04-01,01G,26,1538.1200000000001,254666,6.039754030769714
497,2014-04-01,06P,25,1160.4099999999999,220486,5.262964541966382
498,2014-04-01,10L,47,1560.7000000000003,141714,11.013026235939993
499,2014-04-01,03M,3,227.5,118175,1.9251110640998519
500,2014-04-01,05J,1,229.38,172402,1.3304950058584006
501,2014-04-01,04D,27,1007.9200000000001,229872,4.384701051019698
502,2014-04-01,08J,7,146.16,197291,0.7408346047209452
503,2014-04-01,03T,37,1207.07,243703,4.953037098435391
504,2014-04-01,10V,19,572.52,209594,2.731566743322805
505,2014-04-01,05W,71,2632.4100000000003,282284,9.32539570078361
506,2014-04-01,05Y,49,1219.3100000000002,274269,4.445671949801109
507,2014-04-01,02D,20,684.72,102491,6.680781727176045
508,2014-04-01,08C,22,920.57,199916,4.604784009283899
509,2014-04-01,11M,67,1843.56,626620,2.942070154160416
510,2014-04-01,09L,29,1144.9099999999999,176115,6.500922692558839
511,2014-04-01,01K,19,478.11,160404,2.980661330141393
512,2014-04-01,00Y,122,2881.55,243518,11.83300618434777
513,2014-04-01,02W,16,747.28,120502,6.201390848284675
514,2014-04-01,319,1,20.88,0,inf
515,2014-04-01,02T,24,600.0799999999999,215981,2.778392543788574
516,2014-04-01,10J,27,1130.01,219179,5.155649035719662
517,2014-04-01,05T,7,154.52,295976,0.5220693569748899
518,2014-04-01,10E,25,580.46,142593,4.070746810853269
519,2014-04-01,00P,49,1013.7,283619,3.5741611105038804
520,2014-04-01,06L,15,718.1100000000001,393955,1.8228224035740126
521,2014-04-01,04L,1,58.44,147737,0.39556779953566135
522,2014-04-01,08F,19,744.5000000000001,256502,2.9025114813919584
523,2014-04-01,00C,9,354.33000000000004,106387,3.330576104223261
524,2014-04-01,00D,13,284.22,288102,0.9865256055147137
525,2014-04-01,99D,9,171.39000000000001,160296,1.0692094624943855
526,2014-04-01,08W,33,1398.48,294098,4.755149643996219
527,2014-04-01,03W,4,458.78,321580,1.4266434479756203
528,2014-04-01,08A,47,2791.1600000000008,276121,10.10846694021824
529,2014-04-01,09G,41,1274.0700000000002,495449,2.57154621363652
530,2014-04-01,08R,24,405.15000000000003,217692,1.86111570475718
531,2014-04-01,03E,15,1029.8200000000002,160577,6.413247227186958
532,2014-04-01,06H,33,1000.0,895742,1.1163928899169626
533,2014-04-01,02G,20,914.2699999999999,111951,8.166697930344524
534,2014-04-01,10R,37,1128.94,218398,5.16918653101219
535,2014-04-01,01Y,12,328.75,241913,1.358959625981241
536,2014-04-01,99F,9,209.38,180823,1.1579279184617002
537,2014-04-01,00L,13,697.16,321223,2.1703302690031534
538,2014-04-01,99K,13,387.23,167091,2.3174796966922218
539,2014-04-01,99J,184,6169.389999999999,470988,13.098826297060645
540,2014-04-01,12F,83,3008.16,332504,9.04698890840411
541,2014-04-01,00V,14,532.77,196968,2.704855611063726
542,2014-04-01,01A,116,3246.6400000000003,371992,8.72771457450698
543,2014-04-01,00R,77,1816.4899999999996,172086,10.555710516834605
544,2014-04-01,04C,16,581.0699999999999,377247,1.5402905788515215
545,2014-04-01,00Q,51,1654.7299999999998,169315,9.773085668723974
546,2014-04-01,01V,18,638.78,122519,5.213721953329687
547,2014-04-01,06Y,23,781.75,229113,3.412071772444165
548,2014-05-01,06M,32,1305.7,233701,5.5870535427747425
549,2014-05-01,99A,173,6714.340000000003,501620,13.385311590446957
550,2014-05-01,09W,107,3847.830000000001,291989,13.177996431372417
551,2014-05-01,04J,3,117.0,289674,0.4039023177779159
552,2014-05-01,NQ7,2,75.21,0,inf
553,2014-05-01,05Y,41,896.5699999999999,274269,3.2689439929412365
554,2014-05-01,04R,1,50.14,537426,0.09329656548064291
555,2014-05-01,00L,28,1000.8399999999999,321223,3.115717118637208
556,2014-05-01,04E,6,216.56,186518,1.1610675645246036
557,2014-05-01,08P,4,171.32,207192,0.8268659021583844
558,2014-05-01,01A,107,2903.53,371992,7.805356029161918
559,2014-05-01,08M,98,3481.7599999999993,363371,9.581832342151683
560,2014-05-01,07K,47,1099.29,240975,4.561842514783692
561,2014-05-01,00X,72,2285.9199999999996,176396,12.95902401414998
562,2014-05-01,03K,22,720.85,170098,4.237851121118414
563,2014-05-01,07H,23,1263.2,295662,4.2724462392867535
564,2014-05-01,05R,15,666.4300000000001,274601,2.4269030338563953
565,2014-05-01,00R,64,1285.3699999999997,172086,7.469346721987841
566,2014-05-01,02N,7,98.74000000000001,156711,0.6300770207579558
567,2014-05-01,12D,56,2461.0899999999997,226919,10.84567621045395
568,2014-05-01,03M,15,580.84,118175,4.915083562513223
569,2014-05-01,11N,80,2438.1300000000006,561999,4.338317327966776
570,2014-05-01,02T,33,879.2700000000001,215981,4.071052546288794
571,2014-05-01,03D,8,129.55,142424,0.9096079312475426
572,2014-05-01,01T,89,2337.6099999999997,154966,15.08466373268975
573,2014-05-01,09E,22,1143.45,216029,5.293039360456236
574,2014-05-01,09X,24,621.77,229226,2.712475897149538
575,2014-05-01,06H,50,1100.9,895742,1.2290369325095842
576,2014-05-01,10L,44,1612.2900000000002,141714,11.377069308607478
577,2014-05-01,99C,33,729.37,215980,3.377025650523197
578,2014-05-01,05Q,27,689.61,212982,3.237879257402034
579,2014-05-01,05H,1,58.5,184686,0.31675384165556675
580,2014-05-01,00M,9,904.3900000000001,290963,3.1082646247117336
581,2014-05-01,07V,60,1609.5800000000004,392625,4.0995351798790205
582,2014-05-01,09A,53,2229.14,197856,11.266476629467896
583,2014-05-01,08H,71,2235.9500000000003,226788,9.859207718221423
584,2014-05-01,01Y,11,448.46,241913,1.8538069471256193
585,2014-05-01,10R,43,878.59,218398,4.02288482495261
586,2014-05-01,10X,15,452.57000000000005,269002,1.682403848298526
587,2014-05-01,02H,84,3508.5600000000004,321261,10.921213592686321
588,2014-05-01,03Q,35,875.9,347227,2.522557289611695
589,2014-05-01,08K,69,2825.1399999999994,369909,7.637391899088693
590,2014-05-01,RY5,5,38.32,0,inf
591,2014-05-01,08E,63,2249.21,250532,8.977735379113247
592,2014-05-01,01J,111,3921.890000000001,160651,24.412484204891353
593,2014-05-01,04M,3,104.47,94080,1.110437925170068
594,2014-05-01,11J,55,1271.5100000000002,777941,1.6344555692526814
595,2014-05-01,99N,45,1988.98,479000,4.1523590814196245
596,2014-05-01,07P,120,3416.1299999999997,353919,9.65229332135319
597,2014-05-01,08X,61,1492.02,375611,3.9722478841141498
598,2014-05-01,99D,17,526.5,160296,3.2845485851175327
599,2014-05-01,03L,1,41.79,258023,0.16196230568592723
600,2014-05-01,10V,19,871.9699999999999,209594,4.160281305762569
601,2014-05-01,07R,118,4226.869999999999,259704,16.27572159073406
602,2014-05-01,99H,32,1126.0700000000002,298118,3.777262694637694
603,2014-05-01,07W,49,826.6499999999999,408800,2.022137964774951
604,2014-05-01,07G,7,516.06,166450,3.1003905076599576
605,2014-05-01,01V,18,509.87,122519,4.161558615398428
606,2014-05-01,02Q,3,43.86,113025,0.38805573988055736
607,2014-05-01,01W,45,1443.84,301885,4.782748397568611
608,2014-05-01,07T,56,2514.8,285277,8.815291804106186
609,2014-05-01,00Q,43,1136.79,169315,6.714053686914922
610,2014-05-01,08D,132,4366.9800000000005,291541,14.978956647607028
611,2014-05-01,02W,17,689.4699999999999,120502,5.721647773480937
612,2014-05-01,08F,27,915.1899999999999,256502,3.567964382343997
613,2014-05-01,05C,16,534.9,313509,1.7061711147048408
614,2014-05-01,09J,111,3898.87,253391,15.386773800174433
615,2014-05-01,11M,73,2021.2300000000002,626620,3.225607226070027
616,2014-05-01,05L,42,1287.15,547868,2.3493797776106655
617,2014-05-01,99F,6,162.26,180823,0.897341599243459
618,2014-05-01,06T,72,2970.959999999999,331154,8.971535901725478
619,2014-05-01,00V,17,544.34,196968,2.7635961171357786
620,2014-05-01,05N,77,1918.3799999999999,300940,6.374626171329833
621,2014-05-01,08J,14,536.95,197291,2.721614265222438
622,2014-05-01,09Y,93,2900.1500000000005,358555,8.088438314902875
623,2014-05-01,03R,63,2652.92,358866,7.392508624389048
624,2014-05-01,09N,9,472.15,219775,2.148333522921169
625,2014-05-01,04C,22,695.7499999999999,377247,1.8442823932330805
626,2014-05-01,02Y,8,167.18,301213,0.5550225255882051
627,2014-05-01,05D,15,679.0300000000001,136554,4.972611567584985
628,2014-05-01,02G,15,647.69,111951,5.785477575010496
629,2014-05-01,10Q,97,4189.68,701787,5.970016543481142
630,2014-05-01,06F,20,1399.67,451186,3.1022017527139587
631,2014-05-01,07M,167,5796.43,388520,14.919257695871513
632,2014-05-01,07N,99,3359.78,228992,14.672040944661823
633,2014-05-01,09F,32,1123.1100000000001,188397,5.961400659246166
634,2014-05-01,02D,23,413.84999999999997,102491,4.037915524289938
635,2014-05-01,08V,28,486.98,282894,1.7214221581228306
636,2014-05-01,05J,3,354.93,172402,2.0587348174615143
637,2014-05-01,09C,2,668.4,126356,5.289816075216056
638,2014-05-01,07X,155,4865.709999999999,315225,15.435672932032672
639,2014-05-01,03Y,4,401.08,102165,3.9258062937405174
640,2014-05-01,10J,40,1240.54,219179,5.659940049001045
641,2014-05-01,00P,62,1314.56,283619,4.634950408823104
642,2014-05-01,09L,27,1123.65,176115,6.380206115322375
643,2014-05-01,00J,14,363.59,251133,1.447798576849717
644,2014-05-01,01C,73,2624.2499999999995,204784,12.814721853269784
645,2014-05-01,04H,5,123.59,129560,0.9539209632602655
646,2014-05-01,01H,108,2976.24,520284,5.720414235302258
647,2014-05-01,08A,46,1971.5200000000004,276121,7.1400581629068425
648,2014-05-01,04V,2,80.38,372196,0.2159614826596739
649,2014-05-01,02M,125,2754.47,150429,18.310764546729686
650,2014-05-01,12F,73,3242.5499999999997,332504,9.751912758944252
651,2014-05-01,06N,314,9502.24,618373,15.366518266483173
652,2014-05-01,11X,69,2395.4899999999993,552763,4.3336656035226655
653,2014-05-01,02P,54,1468.63,252639,5.813156321866379
654,2014-05-01,08L,121,2816.5,304306,9.255486253968044
655,2014-05-01,00K,14,459.68,291570,1.576568234043283
656,2014-05-01,05G,80,2473.2999999999997,214006,11.55715260319804
657,2014-05-01,08R,10,305.07,217692,1.4013836061959097
658,2014-05-01,03T,24,862.78,243703,3.540292897502287
659,2014-05-01,05W,79,2263.02,282284,8.016819940202065
660,2014-05-01,04Y,75,2147.52,133139,16.12990934286723
661,2014-05-01,07L,65,2849.7900000000004,204894,13.908606401358753
662,2014-05-01,03W,4,333.97,321580,1.0385285154549413
663,2014-05-01,99M,28,946.5300000000001,220520,4.292263740250318
664,2014-05-01,03N,13,322.81,583386,0.5533386128566677
665,2014-05-01,08C,32,2047.31,199916,10.240851157486144
666,2014-05-01,99G,21,550.5500000000001,184594,2.9824913052428577
667,2014-05-01,99J,200,7262.930000000001,470988,15.420626427849545
668,2014-05-01,00Y,97,2370.8999999999996,243518,9.736035939848387
669,2014-05-01,04K,4,62.71,353829,0.17723250496708864
670,2014-05-01,08W,37,1806.21,294098,6.1415242538201555
671,2014-05-01,06Y,17,585.9899999999999,229113,2.55764622697097
672,2014-05-01,06A,17,617.74,262791,2.350689331065371
673,2014-05-01,10C,6,108.69,92965,1.169149679987092
674,2014-05-01,01D,69,3079.84,224411,13.72410443338339
675,2014-05-01,09P,50,1558.7799999999997,183612,8.489532274579004
676,2014-05-01,01F,94,3329.7099999999996,129083,25.79510857355345
677,2014-05-01,08G,147,3531.6600000000003,292799,12.06172152227296
678,2014-05-01,09D,37,1081.99,304830,3.5494865990880164
679,2014-05-01,06L,14,633.3999999999999,393955,1.6077978449315273
680,2014-05-01,10A,21,639.4100000000001,202011,3.165223675938439
681,2014-05-01,08Y,55,1590.15,235070,6.764580763176927
682,2014-05-01,06V,37,1483.94,169071,8.777022670948892
683,2014-05-01,02R,25,948.4399999999999,335607,2.8260435568983957
684,2014-05-01,11E,35,1374.79,199660,6.885655614544726
685,2014-05-01,07Y,57,1977.8300000000002,292672,6.757838125956703
686,2014-05-01,99Q,38,1100.25,288401,3.8150006414679565
687,2014-05-01,01G,40,1819.75,254666,7.145633889093951
688,2014-05-01,07Q,173,4979.62,334559,14.884131050128678
689,2014-05-01,00C,6,254.34000000000003,106387,2.3907056313271364
690,2014-05-01,02E,16,574.64,211803,2.713087161182797
691,2014-05-01,00T,81,2812.1099999999997,298033,9.435565860156425
692,2014-05-01,10D,101,2009.46,107814,18.63821025098781
693,2014-05-01,99P,87,2803.6499999999996,908447,3.086200956137232
694,2014-05-01,06K,289,8740.95,578975,15.097283993263959
695,2014-05-01,00N,1,87.74,154695,0.5671805811435404
696,2014-05-01,10K,30,1374.6699999999998,201858,6.810084316697877
697,2014-05-01,10E,16,585.04,142593,4.102866199603066
698,2014-05-01,04D,33,973.98,229872,4.237053664648152
699,2014-05-01,08N,80,2602.9099999999994,289301,8.997238170625057
700,2014-05-01,04Q,24,1190.74,130463,9.127032185370565
701,2014-05-01,08T,21,413.83000000000004,187556,2.2064343449423105
702,2014-05-01,05X,51,1374.9699999999998,175664,7.827272520265962
703,2014-05-01,08Q,72,2007.25,304566,6.590525534695272
704,2014-05-01,06D,2,108.64,112791,0.9631974182337243
705,2014-05-01,02A,22,681.0899999999999,237052,2.8731670688287796
706,2014-05-01,05V,71,2089.4,145263,14.383566358948942
707,2014-05-01,01X,88,3746.0899999999997,194172,19.292637455451864
708,2014-05-01,01R,31,800.36,177328,4.513444013353785
709,2014-05-01,00D,8,360.03,288102,1.2496615781910574
710,2014-05-01,05T,16,273.81,295976,0.9251087926048058
711,2014-05-01,07J,52,1112.79,167547,6.641658758437931
712,2014-05-01,02X,9,296.71,311177,0.9535087747487764
713,2014-05-01,04F,77,4052.1500000000005,276161,14.67314356480459
714,2014-05-01,05F,71,1316.8,182520,7.214551829936445
715,2014-05-01,06Q,146,4241.97,377862,11.226241326198453
716,2014-05-01,05A,16,399.76,477356,0.8374462665180703
717,2014-05-01,04L,2,117.0,147737,0.7919478532798149
718,2014-05-01,04G,24,1420.5500000000002,645845,2.1995215570299376
719,2014-05-01,03E,11,586.14,160577,3.6502114250484192
720,2014-05-01,06P,18,1004.6999999999999,220486,4.556751902615131
721,2014-05-01,02F,97,1826.7299999999998,257408,7.0966325832918935
722,2014-05-01,99K,15,549.77,167091,3.2902430412170616
723,2014-05-01,03J,44,1498.3700000000003,188224,7.960568259095548
724,2014-05-01,01E,107,3143.36,210186,14.9551349756882
725,2014-05-01,01K,21,685.36,160404,4.272711403705643
726,2014-05-01,09G,56,2243.57,495449,4.528357106382292
727,2014-05-01,03H,9,641.9499999999999,168389,3.812303654039159
728,2014-05-01,11A,34,892.3199999999997,546330,1.6332985558179116
729,2014-05-01,03F,3,186.14000000000001,289026,0.6440251050078539
730,2014-05-01,09H,18,902.37,128015,7.048939577393274
731,2014-05-01,06W,43,1498.5,212770,7.042816186492456
732,2014-05-01,03A,59,1583.6899999999998,241890,6.5471495307784515
733,2014-05-01,99E,22,1226.0900000000004,268651,4.563876553595559
734,2014-06-01,09W,115,4250.880000000001,291989,14.558356650421766
735,2014-06-01,99J,173,6000.429999999999,470988,12.74009104265926
736,2014-06-01,11A,24,796.7299999999999,546330,1.4583310453388976
737,2014-06-01,10V,18,794.1,209594,3.788753494851952
738,2014-06-01,04L,1,58.45,147737,0.39563548738636906
739,2014-06-01,07N,91,3580.6599999999994,228992,15.636616126327555
740,2014-06-01,99P,89,4202.910000000001,908447,4.626477934320881
741,2014-06-01,12D,51,1769.44,226919,7.797672297163306
742,2014-06-01,03J,42,1344.7299999999998,188224,7.144306783407003
743,2014-06-01,06A,17,437.04,262791,1.6630706531045585
744,2014-06-01,01R,29,858.1199999999999,177328,4.83916809528106
745,2014-06-01,08Y,46,1215.2900000000002,235070,5.16990683626154
746,2014-06-01,09D,54,1516.16,304830,4.973788669094249
747,2014-06-01,10R,52,1398.51,218398,6.40349270597716
748,2014-06-01,00N,1,87.67,154695,0.5667280778305699
749,2014-06-01,02G,21,1156.5600000000002,111951,10.330948361336658
750,2014-06-01,02P,31,1269.1699999999998,252639,5.023650346937725
751,2014-06-01,06W,51,1413.36,212770,6.642665789350002
752,2014-06-01,05C,21,367.61,313509,1.1725660188383749
753,2014-06-01,03V,1,100.2,72457,1.3828891618477166
754,2014-06-01,11M,89,2026.5400000000004,626620,3.234081261370528
755,2014-06-01,10E,29,801.83,142593,5.623207310316776
756,2014-06-01,04C,16,566.65,377247,1.502066285484046
757,2014-06-01,06H,58,1320.4,895742,1.4740851718463577
758,2014-06-01,05G,85,2263.19,214006,10.575357700251395
759,2014-06-01,08D,105,3476.120000000001,291541,11.923262937288412
