month,pct,seven_day,all_QI,percent_7_day
2018-11-01,01T,11137,1345631,0.008276414559414877
2018-10-01,00X,13629,1647294,0.008273568652590248
2019-03-01,02X,23821,2885173,0.008256350659041936
2018-09-01,05W,21812,2642503,0.008254295264754666
2018-08-01,05W,23926,2899421,0.008251992380547702
2017-07-01,02F,16191,1963439,0.008246245490692606
2018-10-01,04N,8547,1036583,0.008245359995292224
2019-04-01,05W,22925,2780457,0.008245047486798034
2018-06-01,05W,22680,2752932,0.00823848900009154
2019-05-01,02X,24913,3025086,0.00823546834701559
2018-07-01,15E,75600,9199447,0.008217885270712467
2019-07-01,15E,73913,8996536,0.008215717694010229
2017-08-01,02Q,9184,1118426,0.00821154014659888
2019-05-01,05W,24360,2966565,0.008211517360988213
2017-01-01,01T,10087,1231035,0.008193918125804708
2019-01-01,05W,23989,2928505,0.008191551662025504
2018-09-01,01T,10206,1246100,0.008190353904181045
2017-02-01,01T,9506,1161965,0.008180969306304407
2018-02-01,01T,9828,1202793,0.00817098203930352
2019-01-01,03D,10409,1274876,0.008164715627245316
2018-05-01,00X,13202,1617221,0.008163386451202402
2018-08-01,06P,11886,1457287,0.008156251994288016
2017-11-01,02F,16254,1993322,0.008154226963832235
2018-03-01,00X,13188,1618461,0.008148481798449268
2019-06-01,03D,9926,1219089,0.008142145487327012
2019-01-01,01T,10976,1348457,0.008139673715958314
2018-11-01,06P,11704,1438488,0.008136320914738253
2018-08-01,15E,76720,9429364,0.008136285755857977
2017-11-01,04K,18746,2306068,0.00812898839062855
2017-09-01,04K,18151,2234716,0.00812228488989205
2018-02-01,02X,20769,2557716,0.008120135308220302
2017-05-01,02F,15750,1939624,0.008120130499519495
2017-04-01,02Q,7329,903047,0.00811585664976463
2019-04-01,03D,10038,1237036,0.008114557700826815
2019-05-01,04K,20279,2499567,0.008113005172495876
2017-05-01,01T,10710,1320360,0.008111424157048078
2017-05-01,04K,18725,2310032,0.008105948315867487
2019-05-01,01T,11410,1407880,0.008104383896354803
2019-02-01,02X,21609,2666883,0.008102717667029262
2018-07-01,02F,16275,2009021,0.008100960617136407
2017-07-01,04L,9590,1184221,0.00809815059857915
2018-09-01,15E,71512,8838164,0.008091273255395577
2018-02-01,04K,16940,2095826,0.008082732058863664
2018-08-01,04K,19089,2362370,0.008080444638223478
2017-08-01,01T,10619,1314712,0.008077054138092602
2019-07-01,05W,23037,2853730,0.008072592711994477
2017-04-01,01T,9597,1189277,0.008069608678213738
2018-09-01,02F,15225,1887828,0.008064823702159307
2018-05-01,04K,18522,2296950,0.008063736694312023
2019-04-01,02F,16009,1986532,0.008058767741974456
2018-06-01,02X,23128,2874486,0.008045960216887471
2017-02-01,02F,14287,1776463,0.008042385346612904
2017-12-01,04H,9520,1184267,0.008038727753116485
2018-07-01,01T,10633,1323938,0.008031342857444987
2018-08-01,04H,9772,1216751,0.008031224137066664
2019-01-01,04K,18942,2359941,0.008026471848236884
2019-05-01,01R,13146,1638411,0.008023627771053784
2018-04-01,02X,22393,2791874,0.008020777441961922
2017-03-01,99G,11235,1400809,0.008020365374579974
2018-05-01,04H,9730,1213208,0.008020059214907914
2018-06-01,15E,72653,9061253,0.0080179860334989
2018-10-01,01T,10871,1355880,0.008017671180340443
2017-06-01,08H,10003,1247838,0.008016264931826087
2018-11-01,02F,16373,2042475,0.008016254788920305
2019-07-01,01R,12922,1611999,0.00801613400504591
2018-08-01,05J,11648,1453817,0.008012012516018178
2019-02-01,99G,10346,1292545,0.008004363484443482
2019-03-01,01R,12194,1525126,0.007995404969818888
2018-11-01,05W,22827,2857846,0.007987484280118662
2017-07-01,08L,14273,1787197,0.007986248857848351
2017-03-01,08L,14119,1768568,0.007983294959537887
2017-02-01,99G,9744,1220608,0.007982906879194632
2018-12-01,02X,23317,2922005,0.007979794695765407
2018-10-01,15E,76132,9541815,0.007978775526459064
2017-11-01,01T,10451,1310303,0.007976017760777469
2018-07-01,00X,12656,1586977,0.007974910789507347
2018-07-01,02Q,8631,1082552,0.007972827171350661
2018-01-01,04K,18564,2331255,0.007963092840551548
2017-08-01,04K,18676,2345610,0.007962107937807222
2018-03-01,02F,16002,2011767,0.007954201455735182
2018-04-01,04K,17822,2241250,0.00795181260457334
2018-05-01,08H,10045,1263280,0.007951523019441454
2018-01-01,02F,15897,1999810,0.007949255179242028
2017-10-01,03D,9422,1186760,0.007939263204017662
2017-01-01,02X,20874,2630675,0.007934845619470289
2019-06-01,02F,16107,2032080,0.007926361166883193
2018-12-01,09C,7994,1009025,0.007922499442531157
2018-06-01,04K,18256,2304825,0.00792077489614179
2018-12-01,04K,18116,2287381,0.007919974853336632
2019-06-01,04K,17976,2270384,0.007917603365774248
2017-04-01,10C,5250,663225,0.00791586565645143
2019-02-01,04N,7441,941370,0.007904437150111009
2017-02-01,02Q,7434,940723,0.007902432490754452
2017-09-01,08H,9485,1200306,0.007902151618004076
2019-04-01,04K,17703,2241552,0.007897653054669265
2017-10-01,04K,17724,2247088,0.007887541564905336
2018-12-01,05W,22295,2829691,0.007878952154139798
2017-12-01,04K,17878,2271302,0.007871256222202068
2018-03-01,08L,14189,1802946,0.00786989737906737
2017-10-01,01T,10199,1297160,0.007862561287736285
2019-01-01,15E,75628,9619012,0.00786234594571667
2017-11-01,03D,9520,1211285,0.007859422018765196
2017-12-01,02Q,8358,1063574,0.007858409475974402
2018-10-01,05J,11298,1437953,0.007857002280324878
2019-02-01,04K,17122,2181010,0.007850491286147244
2018-06-01,02F,15204,1937498,0.007847233906822097
2018-11-01,15E,72219,9206221,0.007844586828841062
2017-04-01,08L,12649,1612459,0.00784454054335645
2018-03-01,05J,11207,1428736,0.007843996371617989
2018-04-01,05J,10843,1382564,0.007842674914145023
2019-07-01,02F,17080,2177874,0.007842510631928201
2019-03-01,02F,16058,2048520,0.00783882998457423
2018-05-01,08L,14301,1825055,0.007835928232299848
2018-01-01,02Q,8386,1070580,0.007833137177978292
2017-07-01,04K,17584,2247140,0.007825057628808174
2018-06-01,06P,11158,1428694,0.0078099299080138926
2019-03-01,04K,18403,2357330,0.007806713527592658
2019-03-01,03D,9653,1236721,0.007805317448316961
2017-10-01,02F,15330,1964096,0.007805117468799896
2018-11-01,04K,18207,2333025,0.007804031246986209
2017-02-01,04K,16352,2096758,0.007798706383855457
2019-06-01,01D,13986,1794093,0.007795582503248159
2017-12-01,01T,10248,1315306,0.0077913428510171774
2019-02-01,15E,66822,8586641,0.007782088479068823
2017-09-01,02F,15302,1966873,0.007779861739929319
2017-03-01,02F,15995,2056223,0.007778825545672818
2018-12-01,15E,71820,9233568,0.00777814166744643
2019-06-01,01R,12075,1553047,0.007775038360075388
2019-01-01,06P,11893,1529658,0.007774940542265003
2018-01-01,01T,10213,1315520,0.007763469958647531
2017-06-01,02F,15645,2015697,0.007761583214143793
2017-04-01,03D,8666,1116561,0.007761331445393489
2019-06-01,02Q,8113,1047608,0.007744308939985185
2018-02-01,02Q,7707,995363,0.007742903845129867
2018-08-01,02F,16121,2082240,0.007742143076686645
2019-06-01,05W,21672,2799854,0.007740403606759495
2017-12-01,05V,10262,1326123,0.0077383470462393
2017-08-01,02X,21714,2806819,0.007736159688244949
2018-06-01,05J,10857,1403918,0.0077333576462442965
2017-12-01,01R,11837,1531873,0.007727141871421456
2018-12-01,02F,15876,2055159,0.007724949748413626
2019-04-01,15E,70084,9074006,0.007723600799911307
2018-07-01,02X,22127,2866414,0.007719401314674014
2018-03-01,02X,22113,2866560,0.00771412424648359
2018-01-01,05H,13797,1788651,0.0077136344653037404
2018-10-01,02F,15855,2055975,0.007711669645788495
2019-07-01,02Q,8603,1116296,0.007706737281151236
2017-01-01,09E,11326,1470423,0.007702545458007662
2018-10-01,04K,18452,2395738,0.007702010820882751
2019-05-01,15E,75257,9773466,0.007700134220551849
2019-02-01,03D,8813,1145153,0.007695914869017503
2017-09-01,02Q,8029,1043435,0.007694777345977469
2019-05-01,03D,9940,1293318,0.00768565812893658
2019-03-01,01T,10164,1323521,0.007679515474253903
2018-05-01,02F,15470,2014922,0.007677716556769939
2018-12-01,00X,12222,1592273,0.007675819410364931
2019-01-01,00X,12677,1651595,0.007675610546169006
2018-07-01,05J,11151,1456868,0.007654090830466453
2017-09-01,01F,8050,1052116,0.007651247581065205
2017-10-01,02X,21217,2773675,0.007649418190667616
2018-09-01,06P,10563,1381512,0.0076459705018848915
2019-04-01,01T,9870,1290921,0.007645704113574727
2018-03-01,08H,9842,1288785,0.007636650023083757
2019-03-01,03E,9898,1296503,0.007634382643156244
2019-02-01,02F,14476,1896599,0.007632609739855393
2017-08-01,99G,10101,1323542,0.007631794079825197
2017-06-01,03D,9233,1210326,0.007628523224321381
2017-08-01,02F,15078,1977679,0.007624088641281016
2017-10-01,03E,9877,1296180,0.007620083630359981
2019-06-01,05H,13104,1719982,0.007618684381580737
2017-06-01,01T,10318,1356078,0.007608706873793395
2018-05-01,05J,10808,1421238,0.007604637646896579
2018-04-01,03E,9569,1258805,0.007601653949579164
2017-11-01,99G,10045,1321964,0.0075985427742359096
2017-06-01,02X,21679,2854638,0.007594307929762022
2017-02-01,08L,12033,1585374,0.007590007152886322
2019-03-01,15E,70105,9242322,0.007585215057428209
2017-03-01,01T,9856,1299556,0.007584128733198108
2018-03-01,03D,9485,1251099,0.007581334490715763
2019-05-01,02F,16835,2221589,0.007577909325262234
2019-04-01,03E,9989,1319567,0.007569907401443049
2017-09-01,01T,9744,1287893,0.007565845920429725
2017-11-01,02Q,7966,1053280,0.007563041166641349
2017-12-01,02F,15400,2036294,0.007562758619334929
2019-04-01,04N,7868,1041316,0.0075558235924541636
2017-07-01,08H,9688,1284023,0.0075450361870464935
2019-03-01,02Q,7980,1057919,0.007543110578409122
2018-11-01,06M,16856,2237245,0.007534266475061962
2018-10-01,03E,10283,1365136,0.007532582834237761
2017-12-01,08L,13202,1753185,0.007530294863348706
2019-02-01,06P,10353,1375918,0.007524430961728824
2019-06-01,15E,67291,8951765,0.0075170650704079025
2018-05-01,01T,10367,1380089,0.0075118343816956736
2018-07-01,05H,13006,1732132,0.007508665621326781
2017-03-01,02X,22225,2960631,0.007506845669048253
2017-04-01,04K,16023,2136306,0.007500330008903219
2018-02-01,03D,8442,1127508,0.007487308294043146
2017-04-01,09E,10962,1464444,0.007485434745200226
2019-06-01,04N,7406,990615,0.00747616379723707
2019-01-01,02F,15575,2083807,0.007474300643005806
2017-01-01,02F,14098,1886590,0.007472741825197844
2017-07-01,02Q,7616,1019424,0.007470885519666007
2017-11-01,02X,21168,2835440,0.00746550799875857
2018-03-01,01A,23695,3174025,0.0074652846149605
2019-06-01,03E,9380,1257439,0.007459606390449159
2017-06-01,02Q,8008,1075780,0.007443901169384075
2018-12-01,05H,13377,1797341,0.0074426611310819705
2018-02-01,03E,8708,1170347,0.007440528321942125
2019-04-01,01F,8183,1100161,0.007438002256033435
2017-04-01,99G,9555,1287550,0.007421071026367908
2018-11-01,08L,13006,1752975,0.007419387042028551
2017-07-01,02X,20608,2777833,0.00741873251559759
2018-09-01,08L,12383,1669621,0.00741665324046595
2017-11-01,08H,9527,1284673,0.007415894939801802
2017-03-01,03D,9149,1234466,0.0074113017288446985
2017-03-01,09E,12068,1628524,0.007410391249990789
2017-02-01,02X,18914,2556091,0.007399580061899205
2018-02-01,04N,6573,888349,0.007399119039926875
2018-12-01,03E,9891,1339282,0.007385300481900003
2017-08-01,03D,9114,1234257,0.007384199562975945
2017-05-01,08L,13216,1790556,0.007380947593931718
2019-01-01,08L,13419,1818500,0.007379158647236733
2018-11-01,03E,9681,1312181,0.007377793155060163
2017-03-01,02Q,7581,1027668,0.0073768960403554455
2017-05-01,03D,8953,1213699,0.007376623034211942
2018-04-01,08H,9072,1230471,0.007372786518333224
2018-01-01,04N,7525,1020783,0.007371792045909855
2019-04-01,02Q,7952,1079812,0.007364244887072935
2017-08-01,04N,7399,1004725,0.0073642041354599515
2017-06-01,99G,10276,1395475,0.007363800856339239
2018-04-01,05H,12425,1687414,0.007363338220495978
2018-08-01,05H,13496,1833835,0.007359440734853463
2018-11-01,01A,23576,3207150,0.007351074941926633
2019-02-01,00X,10780,1467492,0.007345866280702041
2018-09-01,03E,9051,1232304,0.0073447785611342655
2018-07-01,04K,17234,2346968,0.007343091171247328
2019-07-01,03D,9387,1279680,0.007335427606901725
2018-11-01,05J,10416,1420244,0.0073339510675630385
2017-09-01,02X,20545,2803175,0.007329189222934708
2017-10-01,04L,8568,1169900,0.007323702880588085
2017-09-01,04L,8414,1149046,0.0073225963103304825
2017-07-01,03D,8484,1159413,0.007317496008756155
2019-02-01,08L,12124,1657889,0.007312914193893559
2018-09-01,05H,12054,1649238,0.007308829895988329
2018-05-01,03L,17759,2430444,0.007306895365620438
2018-08-01,03D,9268,1269378,0.0073012136652754345
2018-07-01,99G,10094,1383090,0.007298151241061681
2019-05-01,01D,14532,1994408,0.007286372698063787
2018-03-01,02Q,7784,1068311,0.0072862677628518285
2018-07-01,03L,17451,2397339,0.007279320947100097
2019-03-01,04N,7133,980893,0.007271945054149637
2018-05-01,02Q,7994,1100610,0.007263244927812758
2019-03-01,01A,22974,3166284,0.00725582417749008
2019-01-01,04N,7574,1044492,0.007251371958808684
2018-03-01,04N,7252,1001586,0.007240516540766345
2018-06-01,03D,8764,1210549,0.007239690421453407
2019-05-01,08L,13132,1814051,0.007239046752268817
2018-12-01,04N,7399,1022950,0.007233002590546948
2018-02-01,02F,13027,1801763,0.007230140701079997
2017-04-01,04L,8092,1119628,0.007227400529461571
2019-02-01,01A,21630,2993970,0.007224521287788455
2019-05-01,05H,13293,1843767,0.007209696236021146
2017-05-01,02X,19831,2751252,0.007207991125494866
2017-08-01,05H,12754,1770156,0.007205014699269443
2018-09-01,04K,16163,2243782,0.007203462724988435
2018-02-01,99G,8932,1240104,0.007202621715598046
2019-07-01,06M,15757,2187960,0.007201685588401982
2017-04-01,02F,13244,1841608,0.007191541305207189
2019-01-01,06M,16233,2257472,0.007190786862472713
2018-09-01,99G,9653,1342436,0.00719065936849131
2019-01-01,03E,9625,1339261,0.00718679928706951
2017-05-01,02Q,7413,1032337,0.007180794643609596
2018-04-01,01A,22015,3065996,0.007180374664546203
2017-12-01,03D,8939,1245488,0.007177106483563069
2017-09-01,99G,9814,1367855,0.0071747370883609735
2018-07-01,08L,12894,1797224,0.00717439784912732
2017-12-01,05H,12866,1793912,0.007172035194591485
2018-09-01,05J,9786,1364532,0.007171689634248226
2019-06-01,99G,9646,1345162,0.007170883506967934
2017-05-01,04N,7042,982059,0.007170648606651942
2018-07-01,03D,8799,1228887,0.007160137587914918
2018-01-01,03D,8603,1202113,0.0071565651482015415
2019-01-01,05J,10619,1484559,0.007152965964976805
2017-12-01,08H,8883,1242627,0.007148565096364396
2017-05-01,05H,12754,1784205,0.007148281727716266
2019-07-01,05H,12250,1714779,0.007143777711296907
2018-02-01,05H,11711,1639726,0.007142046902958177
2018-10-01,06M,16205,2269010,0.007141881260990476
2017-05-01,09E,11256,1576315,0.007140704744927251
2017-09-01,03D,8316,1164749,0.00713973568554255
2017-02-01,09E,10066,1410202,0.007137984487328766
2019-03-01,08L,12488,1750868,0.007132462298699845
2019-03-01,05H,12460,1747016,0.007132161353988744
2018-08-01,02Q,7518,1054334,0.007130567732805734
2019-04-01,06M,15582,2186067,0.007127869365394565
2018-04-01,02F,14189,1991169,0.007125964697120134
2017-05-01,04L,8505,1199110,0.007092760464010808
2018-06-01,02Q,7490,1056149,0.007091802387731276
2017-10-01,04N,7154,1009241,0.007088495215711609
2019-04-01,08L,12327,1740426,0.007082748706351204
2018-12-01,05J,10157,1434981,0.007078142498053981
2019-02-01,06M,14560,2058152,0.007074307436962868
2019-02-01,01F,7133,1008354,0.00707390460096355
2019-04-01,09C,6461,914051,0.007068533375052376
2018-01-01,03E,9324,1319119,0.007068353954419578
2018-06-01,08L,12621,1786126,0.007066130832875172
2018-09-01,04N,6706,949351,0.007063773040740464
2019-01-01,05H,12649,1791051,0.007062333791723407
2018-03-01,05H,12537,1775474,0.007061212949330714
2019-02-01,05J,9443,1338053,0.007057269031944175
2017-06-01,01A,22239,3152320,0.007054804080803979
2017-12-01,02X,20279,2874773,0.007054122186343061
2018-05-01,03E,9345,1326702,0.007043782251025475
2018-06-01,03E,9072,1288492,0.007040788767023777
2019-06-01,01F,7630,1084366,0.007036369639033316
2019-02-01,05H,11424,1627058,0.007021261688274174
2019-06-01,01A,21875,3116686,0.007018673039247457
2019-03-01,06P,10241,1459365,0.007017435665512055
2017-08-01,08L,12369,1762646,0.007017291049932885
2018-09-01,01A,21021,2995777,0.00701687742445449
2018-12-01,02Q,7476,1065802,0.007014436077245117
2017-11-01,04L,8302,1184301,0.007010042210552891
2018-11-01,02Q,7427,1060275,0.007004786494069935
2018-06-01,03L,16905,2413626,0.007003984875867264
2019-04-01,00X,11123,1588533,0.0070020578735223
2017-10-01,08L,12166,1738379,0.006998473865595477
2018-04-01,04N,6853,979251,0.006998205771553973
2019-05-01,06M,16674,2385730,0.006989055760710558
2018-10-01,08L,13272,1900007,0.006985237422809495
2018-10-01,01F,7777,1113458,0.006984547239321106
2019-04-01,05H,12495,1789113,0.006983907668213243
2017-12-01,04L,8498,1218440,0.006974491973342963
2018-10-01,03D,8659,1241753,0.006973206426720934
2018-06-01,05H,12075,1735456,0.006957825493703096
2019-05-01,01A,23394,3367551,0.006946888109489656
2018-12-01,03D,8533,1228514,0.0069457897915693265
2019-05-01,03E,9611,1384845,0.006940126873404605
2018-08-01,06M,15827,2282221,0.006934911211490912
2019-02-01,09C,5866,846590,0.0069289738834618884
2018-11-01,01F,7560,1092852,0.0069176796126099414
2019-02-01,03E,8610,1245646,0.0069120761436234695
2019-07-01,08L,12656,1832147,0.006907742664753428
2018-09-01,02Q,7210,1043919,0.006906666130226579
2018-10-01,03L,17150,2483479,0.0069056351996533896
2018-05-01,04N,6888,997727,0.006903692092125401
2018-10-01,05H,12397,1797036,0.006898581887062919
2019-01-01,01F,7623,1105064,0.006898242997690631
2017-06-01,04L,8344,1210417,0.006893492077523696
2018-04-01,03D,8344,1211689,0.006886255466542982
2019-07-01,00X,10668,1550398,0.006880813829739202
2018-10-01,99G,9674,1406396,0.006878574739973663
2018-05-01,05H,12278,1785516,0.006876443560292935
2019-01-01,99G,9772,1421570,0.006874089914671807
2019-04-01,01A,21924,3189537,0.006873724932490202
2017-04-01,02X,18277,2659480,0.006872396107509738
2018-12-01,01F,7399,1076782,0.006871400153420098
2017-03-01,05H,12334,1795059,0.006871083346007011
2018-12-01,08L,11921,1735229,0.006869986612717976
2017-07-01,09E,10521,1531593,0.006869318415532064
2019-04-01,06P,9877,1438626,0.006865578684105528
2019-01-01,02Q,7448,1085913,0.006858744669232249
2019-02-01,02Q,6846,998175,0.006858516793147494
2019-06-01,08L,11634,1696441,0.00685788659906239
2017-02-01,05H,10682,1559296,0.006850527417501231
2018-11-01,04L,8309,1213039,0.006849738549213999
2019-07-01,04N,7266,1061686,0.006843831415314886
2019-04-01,04L,8428,1231667,0.006842758635248001
2017-11-01,01A,21035,3075105,0.006840416831295192
2019-03-01,00X,10955,1603028,0.006833941765209342
2018-12-01,01A,21868,3200305,0.0068330987202782235
2017-12-01,01A,21385,3130534,0.0068311029364319315
2017-10-01,02Q,7105,1041017,0.006825056651332303
2019-01-01,01A,21973,3219890,0.006824146166483948
2019-06-01,06M,14714,2156787,0.006822185037279991
2017-06-01,05H,11914,1748230,0.006814892777266149
2018-09-01,01F,6965,1024368,0.006799314308920232
2019-06-01,00X,10451,1537239,0.006798552469720063
2018-01-01,04L,8295,1221021,0.00679349495217527
2018-05-01,01A,21581,3178552,0.006789569590178169
2019-07-01,01A,21973,3241019,0.006779657879204041
2019-05-01,04N,7063,1042778,0.006773253751038093
2018-04-01,99G,9219,1361122,0.006773088672433478
2018-01-01,99G,9471,1398584,0.0067718492418045685
2019-05-01,01F,7630,1126954,0.00677046268081927
2018-02-01,01A,19264,2846834,0.006766815346451532
2019-03-01,09C,6279,928356,0.006763569148042345
2017-10-01,05H,11872,1756296,0.006759680600536584
2018-09-01,06M,14476,2142812,0.00675560898482928
2017-07-01,05H,11613,1719790,0.0067525686275649935
2017-09-01,05H,11557,1712962,0.00674679298198092
2018-08-01,08L,12054,1787907,0.006741961410744519
2018-08-01,01F,7448,1105953,0.0067344633994392165
2018-05-01,99G,9681,1437980,0.0067323606726101895
2017-11-01,08L,12124,1801262,0.00673083649130443
2019-07-01,01F,7371,1095134,0.00673068318580192
2019-05-01,00X,11235,1670184,0.006726803753358912
2018-11-01,05H,11914,1772086,0.006723150005135191
2018-09-01,03D,7819,1163337,0.006721182254153354
2018-10-01,01A,21882,3261333,0.006709526442102048
2019-05-01,06P,10269,1533195,0.006697778169117432
2018-02-01,08H,7504,1120384,0.006697703644464755
2018-04-01,02Q,7210,1076509,0.006697575217671194
2018-07-01,01A,20867,3121804,0.006684276142896864
2018-11-01,03D,8470,1268045,0.006679573674435844
2017-01-01,05H,10976,1647557,0.006661984987469326
2018-05-01,03D,8253,1240745,0.006651648807772749
2019-07-01,99G,9513,1431444,0.0066457367525379965
2019-03-01,01F,7014,1055902,0.006642661913700325
2018-03-01,99G,9100,1370171,0.006641506790028398
2019-05-01,99G,9758,1470259,0.006636925874964887
2017-02-01,04L,7189,1083461,0.0066352180650711004
2017-03-01,01F,7483,1128263,0.006632318883097292
2018-08-01,99G,9534,1439072,0.0066251028440550575
2018-04-01,04L,7756,1174445,0.006603970386012116
2017-04-01,05H,10626,1610639,0.006597381536148075
2017-06-01,09E,10311,1563181,0.0065961651273908775
2017-10-01,99G,8946,1357981,0.0065877210358613264
2019-04-01,99G,9051,1374456,0.006585150779653914
2019-03-01,05J,9366,1422600,0.006583719949388444
2017-11-01,05H,11585,1760978,0.006578730682609323
2017-07-01,99G,8911,1354920,0.006576772060343046
2019-07-01,06P,9576,1456221,0.006575924945458141
2018-06-01,01A,20419,3105228,0.006575684619615693
2018-11-01,99G,8841,1347518,0.006560951319388684
2017-01-01,01F,6615,1009338,0.0065538006099047095
2017-12-01,03E,8645,1319436,0.0065520419330683715
2019-07-01,09C,6027,920380,0.006548382189965014
2019-06-01,09C,6083,929430,0.0065448715879625145
2017-12-01,99G,9639,1473355,0.006542211483315291
2018-07-01,01F,7035,1077834,0.006526979108100134
2017-08-01,03E,8379,1284134,0.0065250199745509425
2018-01-01,08L,11578,1775731,0.0065201317091383776
2018-01-01,01A,20573,3158740,0.006513040009624091
2017-07-01,01F,6699,1028937,0.00651060268996061
2018-06-01,99G,8946,1376231,0.006500362221167812
2019-04-01,05J,9366,1444703,0.006482993390336976
2017-07-01,04N,6153,949203,0.0064822803973438765
2017-03-01,04L,8141,1256393,0.0064796604247237925
2017-01-01,04N,6125,946226,0.006473083597364689
2018-08-01,01A,21056,3254261,0.006470286187862621
2018-10-01,02Q,7168,1108146,0.006468461736991335
2018-08-01,03L,16198,2504733,0.006466956757466764
2017-07-01,03E,8197,1269546,0.006456638829943933
2018-12-01,06M,14693,2278819,0.006447638008986234
2019-01-01,04L,7980,1237673,0.00644758348933846
2018-03-01,04L,7896,1225587,0.006442627084001381
2019-03-01,99G,8988,1395156,0.006442290324522849
2017-10-01,01A,19852,3081665,0.0064419721157231566
2019-03-01,06M,14224,2210429,0.0064349499576778985
2017-12-01,04N,6545,1017896,0.00642992997319962
2017-03-01,06M,14644,2279409,0.006424472308392219
2017-06-01,04N,6461,1007469,0.006413100551977281
2017-12-01,01F,6748,1052936,0.0064087465904860315
2018-07-01,06M,14021,2189700,0.006403160250262593
2017-02-01,01F,6118,955893,0.006400297941296777
2017-02-01,02E,8652,1353436,0.006392618491011027
2018-06-01,01F,6986,1094887,0.006380567127018588
2017-10-01,01F,6762,1060224,0.0063778975009054694
2017-09-01,01A,19362,3036025,0.006377417840762181
2017-02-01,04N,5488,860796,0.006375494309917797
2017-06-01,06M,14602,2294963,0.006362629811461013
2018-01-01,01F,6930,1091577,0.006348613061653003
2019-05-01,04L,8120,1281951,0.006334095452946329
2018-05-01,01F,6881,1086617,0.00633249801908124
2017-11-01,03E,8323,1316365,0.006322714444701887
2019-06-01,06P,8981,1421934,0.006316045611118378
2019-02-01,04L,6972,1104633,0.006311598512809232
2017-01-01,03E,7714,1222736,0.0063088025542717314
2017-05-01,01F,6608,1047559,0.00630799792660843
2018-02-01,04L,6888,1092178,0.006306664298310349
2019-05-01,02E,10668,1694964,0.006293938986314754
2019-04-01,02E,9856,1566560,0.006291492186702073
2018-08-01,04L,7749,1232992,0.006284712309568919
2018-03-01,05A,20881,3331235,0.006268245860769355
2017-02-01,05A,18956,3025613,0.006265176676594131
2018-06-01,06M,13839,2210889,0.0062594729993228964
2018-09-01,04L,7063,1130317,0.006248689526920324
2017-05-01,01A,19208,3079981,0.006236402107675339
2018-05-01,05A,22022,3533836,0.006231754954106529
2017-10-01,09E,9639,1546758,0.0062317440737335765
2017-01-01,02E,9128,1466078,0.006226135307944052
2019-05-01,05J,9247,1486863,0.006219133840844785
2017-01-01,05A,20426,3284928,0.006218096713230853
2018-07-01,04L,7651,1230649,0.006217044827566593
2017-11-01,05A,20692,3328802,0.006216050098503906
2018-06-01,05A,20440,3294856,0.0062036095052408965
2017-08-01,06M,13601,2195370,0.006195311040963482
2017-06-01,02E,9268,1497828,0.006187626349620918
2018-06-01,04L,7217,1167109,0.006183655511181903
2017-09-01,03E,7861,1271628,0.006181839342952499
2017-11-01,04N,6188,1002198,0.006174428605924179
2018-07-01,03E,8043,1303566,0.006169998296979209
2018-03-01,03E,7987,1295403,0.006165648836694063
2017-04-01,02E,8575,1392089,0.006159807311170478
2017-05-01,03E,7938,1288879,0.006158840356619977
2018-05-01,06M,14126,2294894,0.00615540412759805
2018-05-01,04L,7448,1210154,0.006154588589551413
2017-01-01,10A,9373,1523267,0.0061532219893163835
2018-12-01,04L,7427,1207011,0.006153216499269683
2017-07-01,01A,18515,3013932,0.006143137934100703
2019-07-01,04L,7455,1213723,0.006142258159398809
2018-12-01,99G,9114,1483879,0.006142010231292443
2017-09-01,02E,9128,1486224,0.006141739064905425
2018-10-01,04L,7350,1202482,0.006112357607016155
2019-03-01,02E,9751,1595379,0.00611202729884247
2017-04-01,01F,6104,1000954,0.006098182334053313
2017-04-01,03E,7364,1208732,0.0060923347772707265
2017-09-01,04N,5859,962475,0.006087430842359542
2019-01-01,05A,20839,3430758,0.006074167866110055
2018-02-01,05A,18613,3064498,0.006073751720510178
2018-01-01,06M,13650,2250165,0.0060662218104005705
2017-09-01,08L,10731,1772529,0.006054061738905259
2019-07-01,03L,13664,2258161,0.006050941451915962
2018-03-01,01F,6510,1077994,0.006038994651176166
2017-04-01,06M,12026,1992166,0.006036645540582462
2017-07-01,02E,9163,1521088,0.006023977573947069
2017-03-01,02E,9611,1595493,0.0060238434139165764
2017-11-01,06M,13545,2249216,0.006022098366719781
2017-12-01,09E,9758,1622277,0.006015002370125447
2018-01-01,10X,10990,1827780,0.006012758647101948
2019-06-01,05J,8687,1450241,0.005990038896983329
2017-03-01,04N,6027,1006533,0.005987881172301355
2017-09-01,06M,13237,2211190,0.005986369330541473
2017-05-01,06M,13384,2237831,0.0059807912214997466
2018-04-01,01F,6286,1051247,0.005979565221113592
2017-01-01,04L,6790,1137245,0.00597056922650792
2019-06-01,02E,9289,1557355,0.005964600235655968
2017-08-01,01A,18550,3110147,0.0059643483089384525
2017-02-01,10A,8435,1414907,0.0059615225594332345
2017-01-01,06M,12565,2110489,0.0059535965361582075
2017-09-01,09E,9009,1516119,0.005942145702283264
2018-02-01,06M,11942,2010967,0.005938436582997135
2019-04-01,05A,19810,3339079,0.005932773678011212
2019-06-01,05A,19607,3306894,0.005929128662727018
2019-01-01,02E,9513,1606806,0.005920440924417758
