month,pct,items,total_list_size,measure
2018-11-01,99A,2435,539054,4.517172676577856
2018-11-01,04H,1390,135662,10.246052689773112
2018-11-01,07W,2318,440932,5.257046437999509
2018-11-01,08J,467,211283,2.2103056090646196
2018-11-01,00J,2148,261494,8.214337613864945
2018-11-01,00V,883,205206,4.302993089870666
2018-11-01,03W,1877,331339,5.664893055148957
2018-11-01,05D,1650,143157,11.525807330413462
2018-12-01,14L,1696,652933,2.5975100048550157
2018-12-01,02P,3139,261675,11.995796312219356
2018-12-01,05A,1349,522817,2.5802527461807863
2018-12-01,04V,2107,397380,5.302229603905582
2018-12-01,07X,1778,342799,5.18671291339823
2018-12-01,08Q,815,334675,2.4351983267348922
2018-12-01,99J,2098,496688,4.223979641142931
2018-12-01,01E,3974,210743,18.857091338739604
2018-12-01,03J,1672,194710,8.587129577320118
2018-12-01,11M,964,652099,1.4783031410874723
2018-12-01,01X,646,197943,3.2635657739854396
2018-12-01,02D,339,107934,3.1408082717216077
2018-12-01,03N,2929,609458,4.805909513042736
2018-12-01,08G,1436,316839,4.5322703328820015
2018-12-01,11E,871,210688,4.134075030376671
2018-12-01,10X,302,289916,1.0416810386456767
2018-12-01,01G,1463,277144,5.278844210951709
2018-12-01,01H,1982,325063,6.097279604261327
2018-12-01,07V,829,413072,2.006914048882519
2018-12-01,10A,957,207819,4.604968746842204
2018-12-01,01D,1345,235151,5.719729025179567
2018-12-01,99F,798,185788,4.295218205696815
2018-12-01,08K,369,420472,0.8775851899769781
2018-12-01,01C,483,209395,2.30664533537095
2018-12-01,00T,1419,311364,4.557366940301383
2018-12-01,06L,2378,409919,5.801146080079234
2018-12-01,05N,1851,312001,5.9326732927138055
2018-12-01,08F,796,279983,2.8430297553780055
2018-12-01,07L,588,225745,2.604708852909256
2018-12-01,02R,3399,320608,10.601731709751473
2018-12-01,04L,1083,141055,7.677856155400376
2018-12-01,08P,656,219397,2.9900135371039713
2018-12-01,11A,2118,566556,3.738377141888886
2018-12-01,15M,3713,1054495,3.5211167430855523
2018-12-01,07M,1693,427497,3.960261709438898
2018-12-01,09H,623,134225,4.641460234680574
2018-12-01,99M,886,228175,3.882984551331215
2018-12-01,05F,822,187775,4.377579549993343
2018-12-01,05W,3318,293612,11.300628039725897
2018-12-01,08X,1549,408558,3.7913833531591594
2018-12-01,10K,565,204773,2.7591528179984666
2018-12-01,05H,1237,192658,6.420704045510697
2018-12-01,00R,3662,174039,21.041260866817208
2018-12-01,08H,460,256925,1.790405760435925
2018-12-01,08J,426,211527,2.013927300060985
2018-12-01,09C,422,134545,3.1364970827604153
2018-12-01,00D,4168,292701,14.2397873597972
2018-12-01,01Y,1068,248754,4.293398297112809
2018-12-01,01T,457,155644,2.9361877104160774
2018-12-01,03E,911,163803,5.561558701611081
2018-12-01,07P,970,388566,2.496358405007129
2018-12-01,05L,2785,575038,4.84315819128475
2018-12-01,06M,918,240073,3.8238369162713006
2018-12-01,99N,2788,493576,5.648572864158712
2018-12-01,10L,559,144805,3.8603639377093333
2018-12-01,03Q,1783,360816,4.9415768702053136
2018-12-01,07H,1794,316110,5.67523963177375
2018-12-01,01R,551,187819,2.9336755067378704
2018-12-01,09W,984,300896,3.270232904392216
2018-12-01,10V,704,216111,3.2575852224088546
2018-12-01,04H,1397,135660,10.29780333185906
2018-12-01,08W,552,314227,1.7566918183351525
2018-12-01,07W,2273,441903,5.143662749517428
2018-12-01,11N,3465,579008,5.9843732729081465
2018-12-01,04E,2174,195334,11.129654847594376
2018-12-01,11J,4035,803865,5.0194995428336835
2018-12-01,05R,1391,290788,4.783553654208563
2018-12-01,06W,248,238597,1.039409548317875
2018-12-01,07J,1713,176325,9.715014887282008
2018-12-01,06T,2595,355323,7.303214258575999
2018-12-01,13T,2455,530164,4.630642593612544
2018-12-01,04Q,1924,133967,14.361745803070905
2018-12-01,08T,678,202664,3.345438755773102
2018-12-01,10C,338,97124,3.480087311066266
2018-12-01,00Y,1872,257232,7.277477141257697
2018-12-01,01W,1080,313375,3.4463502193857196
2018-12-01,07R,92,292129,0.3149293633976771
2018-12-01,15N,3499,1234846,2.833551714140873
2018-12-01,08M,309,408038,0.7572824099716201
2018-12-01,02F,708,265473,2.6669378806884314
2018-12-01,04N,866,128225,6.75375316825892
2018-12-01,12F,751,336993,2.2285329368859297
2018-12-01,02A,1328,243088,5.463042190482459
2018-12-01,99A,2351,539854,4.3548811345289655
2018-12-01,01J,824,166098,4.9609266818384326
2018-12-01,99E,1311,280599,4.672147798103342
2018-12-01,09D,814,321053,2.535406926582215
2018-12-01,00K,1030,298193,3.4541387624793343
2018-12-01,99C,1393,220101,6.328912635562765
2018-12-01,02X,2960,322255,9.185272532621681
2018-12-01,02T,1113,221262,5.030235648236028
2018-12-01,02E,496,218855,2.2663407278791894
2018-12-01,04K,1277,389220,3.2809208159909558
2018-12-01,06F,2077,484688,4.285230911431683
2018-12-01,09F,592,197739,2.9938454225013778
2018-12-01,00N,787,157790,4.987641802395589
2018-12-01,08Y,682,254136,2.683602480561589
2018-12-01,10D,401,114358,3.5065321184350897
2018-12-01,00P,1238,284203,4.356041280352423
2018-12-01,06V,967,174233,5.550039315169916
2018-12-01,99D,2616,167977,15.573560666043566
2018-12-01,04Y,891,133617,6.668313163744133
2018-12-01,08A,765,299593,2.5534641997643472
2018-12-01,14Y,1548,562746,2.75079698478532
2018-12-01,01V,480,125304,3.8306837770542037
2018-12-01,01F,474,132128,3.5874303705497694
2018-12-01,00L,1749,326405,5.358373799420964
2018-12-01,03R,2216,376686,5.882883887375693
2018-12-01,07G,616,178304,3.454773869346734
2018-12-01,99K,842,170825,4.9290209278501385
2018-12-01,01K,2584,349523,7.392932653931214
2018-12-01,06D,518,116908,4.430834502343724
2018-12-01,05Y,2140,288158,7.426481305394956
2018-12-01,05G,2375,218499,10.869614963912879
2018-12-01,09A,844,236002,3.576240879314582
2018-12-01,09G,2829,518044,5.460926098941402
2018-12-01,06P,856,235847,3.629471648992779
2018-12-01,07T,473,322576,1.4663211150240563
2018-12-01,08L,478,334508,1.4289643297021297
2018-12-01,15A,712,549821,1.2949669074116845
2018-12-01,10R,372,232733,1.5983981644201726
2018-12-01,00M,3552,297376,11.944474335521361
2018-12-01,00V,974,205347,4.743190794119222
2018-12-01,02Y,2297,305472,7.519510789859628
2018-12-01,04G,2860,692623,4.129230476030973
2018-12-01,05Q,1107,218308,5.070817377283472
2018-12-01,03K,2377,179909,13.212235074398723
2018-12-01,06N,3897,650200,5.993540449092587
2018-12-01,03W,1783,331569,5.377462911188922
2018-12-01,05D,1648,143186,11.509505119215568
2018-12-01,08N,1739,325217,5.347198947164509
2018-12-01,08C,902,258526,3.4890107764789606
2018-12-01,07Y,1237,321251,3.8505716713722293
2018-12-01,09X,680,242758,2.8011435256510597
2018-12-01,01A,3482,384139,9.064427199529336
2018-12-01,03T,3626,251744,14.403521037244182
2018-12-01,07N,606,242843,2.495439440296817
2018-12-01,02Q,980,117990,8.305788626154758
2018-12-01,08D,826,321720,2.5674499564838995
2018-12-01,07Q,1034,350880,2.9468764249886
2018-12-01,09P,857,189155,4.530675900716343
2018-12-01,09N,1088,226860,4.795909371418496
2018-12-01,05X,944,188681,5.003153470672723
2018-12-01,12D,1733,240125,7.217074440395629
2018-12-01,11X,1520,579500,2.622950819672132
2018-12-01,02H,2910,329538,8.83054458059465
2018-12-01,05J,547,178351,3.0669858873793814
2018-12-01,08E,1287,270607,4.755974531331414
2018-12-01,02W,1414,156378,9.042192635792759
2018-12-01,99G,575,188633,3.048247125370429
2018-12-01,06K,5382,601672,8.94507306306426
2018-12-01,00J,2014,262686,7.6669483718203475
2018-12-01,00C,891,108595,8.204797642617063
2018-12-01,00Q,1693,176202,9.60829048478451
2018-12-01,02G,704,113817,6.185367739441385
2018-12-01,03L,1624,264123,6.148650439378622
2018-12-01,10E,527,146263,3.603098527994093
2018-12-01,03A,1224,249997,4.896058752705032
2018-12-01,02N,1229,159840,7.688938938938939
2018-12-01,04D,3503,238150,14.709216880117573
2018-12-01,05V,1547,148602,10.410357868669331
2018-12-01,09L,634,185696,3.414182319489919
2018-12-01,02M,3227,178089,18.120153406442846
2018-12-01,03F,1568,301032,5.20874857158043
2018-12-01,06Q,1576,393124,4.008913218221223
2018-12-01,08R,889,222217,4.000594013959328
2018-12-01,00X,1862,184515,10.091320488849144
2018-12-01,09E,777,228443,3.401286097626104
2018-12-01,03M,853,120872,7.0570520881593755
2018-12-01,05C,1794,320021,5.60588211398627
2018-12-01,04C,1784,414099,4.308148534529183
2018-12-01,03V,204,79995,2.55015938496156
2018-12-01,05T,2313,313589,7.375896475960573
2018-12-01,04M,484,106464,4.546137661556958
2018-12-01,03D,1577,144302,10.928469459882747
2018-12-01,06Y,779,230189,3.3841756122143107
2018-12-01,03H,1538,169792,9.058141726347529
2018-12-01,07K,2044,252089,8.1082474840235
2018-12-01,08V,828,332231,2.492241843777372
2018-12-01,06A,2432,283582,8.576002708211382
2018-12-01,15C,4593,1019702,4.504257126101548
2018-12-01,15D,2755,464128,5.93586252068395
2018-12-01,10J,508,226791,2.239947793342769
2018-12-01,15F,8113,888880,9.127216272162723
2018-12-01,15E,5122,1319731,3.8810939502065214
2018-12-01,06H,4019,979581,4.102774553610166
2018-12-01,04F,813,296928,2.7380375040413836
2018-12-01,09J,1841,271696,6.775955479653731
2018-12-01,99H,1434,308060,4.654937349866909
2018-12-01,09Y,1259,373563,3.370248124145057
2018-12-01,10Q,2061,756733,2.72354978572363
2019-01-01,05V,1606,148692,10.800850079358675
2019-01-01,09X,689,242950,2.8359744803457505
2019-01-01,10L,585,144806,4.039887849950969
2019-01-01,08K,441,420524,1.0486916323444084
2019-01-01,02T,1197,221300,5.408947130591956
2019-01-01,08V,809,332531,2.43285588411306
2019-01-01,07N,563,242873,2.3180839368723576
2019-01-01,13T,2498,530782,4.706263588441206
2019-01-01,15A,715,549875,1.3002955217094794
2019-01-01,02W,1481,156347,9.472519459919281
2019-01-01,00T,1470,311696,4.716133668702839
2019-01-01,07X,1896,343063,5.526681688203042
2019-01-01,08N,1663,326003,5.101180050490333
2019-01-01,07R,117,292383,0.4001600640256102
2019-01-01,99F,774,185788,4.166038710788642
2019-01-01,09N,1049,226879,4.6236099418632834
2019-01-01,02E,506,218984,2.3106710992583936
2019-01-01,06D,529,116955,4.523107177974434
2019-01-01,01A,3585,384219,9.330616132986655
2019-01-01,11J,4007,803940,4.984202801204071
2019-01-01,02N,1299,159873,8.125199377005497
2019-01-01,99H,1432,308062,4.648414929462251
2019-01-01,06V,945,174256,5.42305573409237
2019-01-01,07H,1738,316401,5.493029415204124
2019-01-01,99K,834,170849,4.8815035499183494
2019-01-01,99D,2721,168110,16.185830706085298
2019-01-01,02F,718,265652,2.7027840934756755
2019-01-01,01F,465,132195,3.5175309202314757
2019-01-01,01W,1066,313610,3.399126303370428
2019-01-01,02P,3065,261722,11.710899351219997
2019-01-01,05D,1687,143320,11.770862405805191
2019-01-01,09H,635,134262,4.729558624182569
2019-01-01,00P,1214,284236,4.271098664490071
2019-01-01,01G,1409,277439,5.078593853063196
2019-01-01,05Y,2396,288341,8.30960564054366
2019-01-01,07V,908,413607,2.1953206788086277
2019-01-01,04Q,1864,133977,13.912835785246722
2019-01-01,03E,880,163823,5.371651111260324
2019-01-01,08Y,706,254276,2.7765105633248903
2019-01-01,01H,1964,325120,6.040846456692913
2019-01-01,02X,2946,322395,9.137858837761131
2019-01-01,07Y,1353,321868,4.203586563435943
2019-01-01,08X,1621,408779,3.965467893409398
2019-01-01,15E,5074,1320352,3.8429146167082724
2019-01-01,03Q,1855,360771,5.141765829293374
2019-01-01,07Q,1013,351014,2.885924777929085
2019-01-01,15D,2777,464197,5.982373862821172
2019-01-01,03V,180,80082,2.2476961114857272
2019-01-01,09D,851,320872,2.6521478969807273
2019-01-01,04G,2780,693084,4.011057822717016
2019-01-01,07W,2370,442448,5.356561675044299
2019-01-01,04D,3513,238144,14.75157887664606
2019-01-01,07J,1748,176335,9.912949783083334
2019-01-01,10J,556,226880,2.450634696755994
2019-01-01,09Y,1237,373978,3.3076812004984246
2019-01-01,08R,898,222396,4.03784240723754
2019-01-01,03L,1619,264242,6.1269593781457905
2019-01-01,99C,1372,220168,6.231604956215254
2019-01-01,03T,3714,251637,14.759355738623498
2019-01-01,01V,449,125328,3.5825992595429597
2019-01-01,03K,2317,180042,12.869219404361205
2019-01-01,14L,1719,653691,2.6296828317966745
2019-01-01,02R,3221,320754,10.041963623212805
2019-01-01,03N,2905,609178,4.768721129128106
2019-01-01,06N,3948,650629,6.0679742218683765
2019-01-01,15F,8352,888501,9.400101969496935
2019-01-01,00V,848,205329,4.12995728805965
2019-01-01,06K,5258,601608,8.739910373532268
2019-01-01,03J,1682,194655,8.640928822789036
2019-01-01,00Y,1883,257506,7.312450972016186
2019-01-01,04V,2129,397459,5.356527339926885
2019-01-01,05W,3276,293783,11.151087707593703
2019-01-01,07P,1010,389116,2.5956270109684514
2019-01-01,03A,1352,250006,5.4078702111149335
2019-01-01,99G,561,188816,2.971146513007372
2019-01-01,08C,990,261426,3.7869224943196165
2019-01-01,10D,392,114422,3.4259145968432643
2019-01-01,02M,2850,178112,16.00116780452749
2019-01-01,05H,1194,192721,6.195484664359359
2019-01-01,08P,722,219646,3.2871074365114774
2019-01-01,02H,2933,329640,8.897585244509163
2019-01-01,01C,487,209515,2.324415912941794
2019-01-01,00J,2113,262469,8.050474532230474
2019-01-01,07K,2108,252387,8.352252691303436
2019-01-01,06M,946,240225,3.9379748152773444
2019-01-01,04Y,944,133590,7.0663971854180705
2019-01-01,09E,777,228227,3.4045051637185786
2019-01-01,09F,591,197925,2.9859795377036757
2019-01-01,05C,1815,320246,5.6675180954641124
2019-01-01,06H,4131,980296,4.214033312387278
2019-01-01,00Q,1823,176318,10.339273358363865
2019-01-01,08M,370,408696,0.9053183784524439
2019-01-01,11N,3501,579322,6.043271272280355
2019-01-01,07T,468,322700,1.4502634025410597
2019-01-01,00R,3752,174038,21.558510210413814
2019-01-01,07G,627,178356,3.5154410280562476
2019-01-01,02D,360,108052,3.3317291674379
2019-01-01,01X,638,197986,3.222450072227329
2019-01-01,99N,2928,493866,5.9287337050940945
2019-01-01,05Q,1121,218386,5.133112928484427
2019-01-01,01Y,1023,248849,4.110926706556988
2019-01-01,06L,2346,410104,5.7205001658116
2019-01-01,04M,555,106473,5.212589107097574
2019-01-01,04F,844,297118,2.8406222443608264
2019-01-01,11M,998,652552,1.5293800340815753
2019-01-01,02A,1355,243097,5.573906712135486
2019-01-01,01R,561,188008,2.983915578060508
2019-01-01,08D,823,321936,2.5564087272004374
2019-01-01,06T,2606,355340,7.3338211290594915
2019-01-01,10E,484,146258,3.309220692201452
2019-01-01,06P,888,236189,3.759700917485574
2019-01-01,09A,834,236749,3.5227181529805827
2019-01-01,05A,1370,523016,2.619422732765346
2019-01-01,99A,2468,539985,4.570497328629499
2019-01-01,05G,2353,218415,10.773069615182106
2019-01-01,10K,526,204715,2.5694257870698287
2019-01-01,10R,364,232619,1.5647904943276343
2019-01-01,01K,2505,349493,7.167525529838939
2019-01-01,05T,2368,313866,7.544620952890723
2019-01-01,08Q,850,334815,2.538715410002539
2019-01-01,08A,799,299805,2.665065625990227
2019-01-01,04E,2121,195517,10.848161540940174
2019-01-01,06F,2097,485127,4.3225794482681845
2019-01-01,00X,1891,184600,10.243770314192851
2019-01-01,02Y,2281,305584,7.464396041677575
2019-01-01,05N,1744,312110,5.587773541379643
2019-01-01,99J,2192,497141,4.40921187349263
2019-01-01,09C,423,134605,3.142528137884922
2019-01-01,08J,488,211868,2.3033209356769313
2019-01-01,05J,531,178396,2.976524137312496
2019-01-01,09W,914,300966,3.036887887668375
2019-01-01,09J,1793,271953,6.593051005136917
2019-01-01,15N,3530,1235169,2.8579085129241424
2019-01-01,08L,545,334981,1.6269579468686282
2019-01-01,01T,490,155618,3.1487360074027424
2019-01-01,06Y,754,230397,3.272612056580598
2019-01-01,00M,3471,297499,11.667266108457508
2019-01-01,11E,855,211343,4.045556275817036
2019-01-01,11A,2083,566927,3.6741943848149763
2019-01-01,12F,765,336991,2.270090299147455
2019-01-01,10A,971,207542,4.678571084407012
2019-01-01,05R,1341,291226,4.6046712862175765
2019-01-01,00L,1751,326534,5.362381865288148
2019-01-01,12D,1716,240412,7.13774686787681
2019-01-01,04N,860,128389,6.6983931645234405
2019-01-01,04L,1048,141109,7.426882764387813
2019-01-01,04H,1416,135774,10.429095408546555
2019-01-01,03W,1946,331906,5.863105819117462
2019-01-01,06Q,1476,393355,3.752335676424604
2019-01-01,07M,1722,427977,4.023580706439832
2019-01-01,11X,1612,579624,2.781113273432432
2019-01-01,14Y,1439,563152,2.55526039151064
2019-01-01,99E,1344,280837,4.785694192716772
2019-01-01,09L,602,185399,3.2470509549673947
2019-01-01,06W,224,238150,0.9405836657568758
2019-01-01,05X,878,188874,4.648601713311519
2019-01-01,08F,821,280125,2.9308344489067384
2019-01-01,09G,2767,518015,5.341544163779041
2019-01-01,08H,529,257135,2.0572850837108914
2019-01-01,08T,686,202887,3.3811924864579797
2019-01-01,04C,1869,415192,4.501531821422378
2019-01-01,10Q,1988,756979,2.6262287328974785
2019-01-01,01J,818,166173,4.9225806839859665
2019-01-01,03D,1660,144352,11.499667479494567
2019-01-01,01D,1366,235303,5.805280850647889
2019-01-01,03F,1544,301054,5.128648016634889
2019-01-01,07L,552,226357,2.4386257107136076
2019-01-01,00C,896,108625,8.24856156501726
2019-01-01,01E,3863,210714,18.33290621411012
2019-01-01,15M,3670,1054865,3.479118180999465
2019-01-01,03R,2177,376920,5.775761434787222
2019-01-01,04K,1275,388686,3.280282798968833
2019-01-01,06A,2560,284010,9.013767120876025
2019-01-01,00N,798,157721,5.059567210453904
2019-01-01,03M,882,120853,7.298122512473832
2019-01-01,10V,673,216248,3.112167511375828
2019-01-01,00D,4201,292714,14.351892974029258
2019-01-01,09P,858,189219,4.534428360788294
2019-01-01,10X,348,289684,1.2013090125792243
2019-01-01,08G,1415,317044,4.463102913160319
2019-01-01,99M,955,228148,4.185879341480091
2019-01-01,08E,1281,270594,4.734029579369831
2019-01-01,08W,594,314614,1.8880278690713062
2019-01-01,03H,1593,169831,9.379912972307764
2019-01-01,05F,814,187808,4.334213665019596
2019-01-01,15C,4633,1020832,4.538454907369675
2019-01-01,10C,384,97138,3.953138833412259
2019-01-01,00K,1032,298219,3.4605440967879306
2019-01-01,02G,671,113748,5.899004817667124
2019-01-01,02Q,957,118135,8.100901510983197
2019-01-01,05L,2846,575509,4.945187651279128
2019-02-01,00Q,1560,176518,8.837625624582195
2019-02-01,01K,2337,349330,6.689949331577591
2019-02-01,03W,1702,332391,5.120475584477316
2019-02-01,15D,2576,465074,5.538903486326907
2019-02-01,09N,951,227049,4.188523182220578
2019-02-01,05X,792,189333,4.183105956172458
2019-02-01,01Y,921,249066,3.6978150369781506
2019-02-01,07Q,919,351402,2.6152383879431533
2019-02-01,04H,1223,136031,8.99059773139946
2019-02-01,01D,1269,235584,5.386613691931541
2019-02-01,00J,1870,262320,7.128697773711497
2019-02-01,05J,476,178549,2.6659348414160817
2019-02-01,10L,515,144805,3.5565070266910674
2019-02-01,00M,3112,297784,10.450527899417029
2019-02-01,06N,3504,651359,5.379521891921351
2019-02-01,03A,1103,250040,4.411294192929131
2019-02-01,03M,777,120819,6.431107690015644
2019-02-01,07R,99,293133,0.337730654685757
2019-02-01,00R,3198,174086,18.37023080546397
2019-02-01,08Y,590,254277,2.3203042351451364
2019-02-01,06K,4597,602174,7.634006117833053
2019-02-01,11N,3148,579476,5.432494184401079
2019-02-01,99H,1280,308167,4.153592045871232
2019-02-01,02D,294,108169,2.717969103902227
2019-02-01,07K,1847,252686,7.309467085631971
2019-02-01,09A,776,237640,3.265443528025585
2019-02-01,05T,1993,314123,6.344648433893729
2019-02-01,15N,3314,1236036,2.681151681666231
2019-02-01,05C,1629,320529,5.082223449360277
2019-02-01,11J,3574,804133,4.444538403473057
2019-02-01,03L,1477,264338,5.5875432211789455
2019-02-01,13T,2204,530993,4.150713851218376
2019-02-01,12F,719,337069,2.133094410936633
2019-02-01,99M,800,228499,3.501109414045576
2019-02-01,08H,432,257566,1.6772400083862002
2019-02-01,99K,727,170827,4.255767530893829
2019-02-01,10R,338,232578,1.4532758902389737
2019-02-01,03V,168,80312,2.091841816914035
2019-02-01,07H,1613,316998,5.088360178928573
2019-02-01,15E,4527,1321898,3.4246212642730374
2019-02-01,02F,617,265978,2.3197407304363518
2019-02-01,08C,958,264733,3.61874039126214
2019-02-01,10V,599,216418,2.767791958155052
2019-02-01,04M,449,106411,4.219488586706262
2019-02-01,09P,769,189197,4.064546478009693
2019-02-01,01A,3167,384569,8.235193164295614
2019-02-01,01G,1271,278028,4.571482009006287
2019-02-01,01W,965,313768,3.0755207669360805
2019-02-01,03N,2657,609101,4.362166537240951
2019-02-01,06A,2265,284346,7.965647485809542
2019-02-01,04Y,826,133698,6.178102888599679
2019-02-01,05H,1073,192922,5.561833279771099
2019-02-01,08L,446,335832,1.3280449748683865
2019-02-01,02X,2687,322634,8.32832249545925
2019-02-01,02A,1188,243280,4.8832620848405135
2019-02-01,07V,825,414213,1.9917288931057213
2019-02-01,08X,1412,409664,3.446727073894704
2019-02-01,99A,2181,540581,4.034548014081145
2019-02-01,99E,1159,281208,4.121504366874342
2019-02-01,06W,230,238223,0.9654819224004402
2019-02-01,01H,1818,325171,5.5909044779516
2019-02-01,09J,1678,272574,6.156126409708923
2019-02-01,03H,1359,169972,7.995434542159884
2019-02-01,07M,1522,427528,3.5600007484889873
2019-02-01,08Q,684,335186,2.040658022709779
2019-02-01,02N,1182,159926,7.390918299713618
2019-02-01,00V,829,205442,4.035202149511785
2019-02-01,08E,1139,271170,4.200317144226869
2019-02-01,08R,855,222939,3.835129788866012
2019-02-01,08K,344,421232,0.8166521062027575
2019-02-01,02M,2688,178163,15.08730769014891
2019-02-01,05D,1461,143477,10.182816758086663
2019-02-01,04F,698,297597,2.3454537512138898
2019-02-01,12D,1560,240783,6.478862710407296
2019-02-01,00N,713,157812,4.518034116543736
2019-02-01,09L,579,185660,3.1186038996014216
2019-02-01,05V,1400,148910,9.401652004566516
2019-02-01,02R,3173,320908,9.887569022897528
2019-02-01,02E,461,219200,2.1031021897810214
2019-02-01,15M,3270,1055589,3.0977965856029197
2019-02-01,01F,448,132287,3.386576156387249
2019-02-01,10D,335,114644,2.922089250200621
2019-02-01,99D,2411,168306,14.325098332798595
2019-02-01,07X,1649,343566,4.799660036208473
2019-02-01,05R,1203,291678,4.124411165737561
2019-02-01,06M,808,240278,3.3627714563963407
2019-02-01,08T,624,203010,3.0737402098418802
2019-02-01,02H,2597,329853,7.873204124261414
2019-02-01,08N,1450,326796,4.437018812959766
2019-02-01,04N,771,128528,5.998692891821237
2019-02-01,06V,875,174363,5.018266490023687
2019-02-01,06L,2261,410472,5.508292892085209
2019-02-01,07Y,1247,322611,3.865336271856819
2019-02-01,08M,311,409730,0.7590364386303174
2019-02-01,09E,739,228150,3.2390970852509313
2019-02-01,04C,1647,415537,3.963545965822537
2019-02-01,08F,713,280365,2.5431134414067373
2019-02-01,03E,818,163998,4.987865705679337
2019-02-01,09G,2499,518413,4.8204809678769625
2019-02-01,99F,698,185821,3.756303108905882
2019-02-01,99C,1279,220324,5.805087053611953
2019-02-01,10A,831,207746,4.000077017126683
2019-02-01,11E,742,211454,3.509037426579776
2019-02-01,07T,454,323453,1.4036042330725023
2019-02-01,04V,1851,397849,4.652518920494963
2019-02-01,07L,487,226995,2.1454217053239057
2019-02-01,03K,2192,180242,12.161427414254172
2019-02-01,09D,731,320907,2.2779185246816054
2019-02-01,01V,420,125350,3.3506182688472275
2019-02-01,11X,1347,580096,2.3220294571932927
2019-02-01,04D,3115,238328,13.070222550434694
2019-02-01,00K,996,298393,3.3378799100515093
2019-02-01,08A,650,300142,2.1656415963110796
2019-02-01,05A,1196,523109,2.286330382386845
2019-02-01,11A,1870,567326,3.2961648152913843
2019-02-01,15C,3922,1022044,3.8374081742077637
2019-02-01,10X,295,289715,1.0182420654781423
2019-02-01,00D,3896,292810,13.305556504217755
2019-02-01,06T,2348,355526,6.604298982352908
2019-02-01,07G,537,178706,3.004935480621804
2019-02-01,02T,1093,221533,4.933802187484483
2019-02-01,99G,496,189172,2.621952508827945
2019-02-01,09F,557,198136,2.811200387612549
2019-02-01,09X,602,243158,2.4757565040015135
2019-02-01,05W,2891,294055,9.831494108245055
2019-02-01,03D,1441,144430,9.977151561309977
2019-02-01,05G,2116,218273,9.694281931342859
2019-02-01,01R,492,188320,2.612574341546304
2019-02-01,04L,934,141129,6.618058655556263
2019-02-01,08G,1309,317412,4.123977669401282
2019-02-01,06P,762,236528,3.2216058986673883
2019-02-01,01E,3391,210974,16.073070615336484
2019-02-01,10K,437,204761,2.134195476677688
2019-02-01,03T,3373,251745,13.39847861923772
2019-02-01,14L,1500,654995,2.290093817510058
2019-02-01,15A,646,550277,1.1739542085168015
2019-02-01,11M,877,653176,1.342670275699046
2019-02-01,03J,1494,194623,7.676379461831334
2019-02-01,10E,497,146438,3.3939278056242235
2019-02-01,03Q,1649,361246,4.564756426368735
2019-02-01,04G,2477,694391,3.5671545282124915
2019-02-01,06H,3721,981792,3.790008474300055
2019-02-01,99J,2009,497684,4.036697985066829
2019-02-01,01C,442,209672,2.108054485100538
2019-02-01,10J,543,227021,2.3918492121874184
2019-02-01,05F,749,187843,3.987372433361903
2019-02-01,02Q,871,118204,7.368616967276911
2019-02-01,03F,1374,301210,4.561601540453505
2019-02-01,14Y,1361,563913,2.4134928614874984
2019-02-01,15F,7239,889241,8.140650284905892
2019-02-01,02W,1394,156555,8.904218964581135
2019-02-01,09W,858,301495,2.845818338612581
2019-02-01,99N,2642,494479,5.342997377037245
2019-02-01,02Y,2142,305763,7.005425770940238
2019-02-01,05L,2579,576030,4.477197368192629
2019-02-01,07P,949,390087,2.432790633884236
2019-02-01,10C,316,97178,3.251764802733129
2019-02-01,09C,330,134705,2.449797706098512
2019-02-01,02P,2783,261983,10.622826671959631
2019-02-01,04K,1146,388596,2.9490782200537313
2019-02-01,07W,2157,443188,4.867009034540646
2019-02-01,06D,477,117033,4.0757734997821125
2019-02-01,09H,553,134326,4.116850051367568
2019-02-01,06Q,1347,393722,3.421195665977517
2019-02-01,06Y,709,230630,3.0741880934830683
2019-02-01,07J,1547,176432,8.768250657477102
2019-02-01,00Y,1673,257797,6.489602283967616
2019-02-01,10Q,1835,758022,2.420774067243431
2019-02-01,03R,1920,377389,5.087588668456155
2019-02-01,05N,1639,312349,5.247335512519649
2019-02-01,09Y,1132,374254,3.02468377091494
2019-02-01,08V,724,333965,2.1678918449538127
2019-02-01,01J,751,166119,4.520855531275773
2019-02-01,01X,566,198040,2.85800848313472
2019-02-01,06F,1973,485663,4.06248777444442
2019-02-01,04Q,1749,134159,13.036769802994954
2019-02-01,00X,1674,184869,9.055060610486345
2019-02-01,00C,833,108684,7.664421625998307
2019-02-01,08D,770,322400,2.38833746898263
2019-02-01,02G,653,113763,5.740003340277594
2019-02-01,00L,1560,326674,4.775403001157117
2019-02-01,00T,1282,312120,4.107394591823657
2019-02-01,08W,522,314841,1.657979742155564
2019-02-01,08P,638,219948,2.9006856166002875
2019-02-01,04E,1952,195535,9.982867517324262
2019-02-01,00P,1153,283957,4.060473944998714
2019-02-01,05Y,2029,288657,7.0291037459684
2019-02-01,05Q,1037,218531,4.745322173970742
2019-02-01,01T,423,155656,2.717530965719278
2019-02-01,08J,385,212451,1.812182573864091
2019-02-01,07N,491,243164,2.0192133704002235
2019-03-01,02D,355,108263,3.27905193833535
2019-03-01,05Y,2242,288982,7.758268681094323
