month,pct,dementia_register,items,cost
2018-08-01,00M,2414,1120,5504.0312300000005
2016-08-01,00M,2414,1208,6110.929999999999
2014-07-01,00M,2414,1098,10754.120000000003
2011-08-01,00M,2414,644,34614.409999999996
2016-09-01,00M,2414,1118,6582.0199999999995
2017-01-01,00M,2414,1063,5916.87577
2013-02-01,00M,2414,815,11525.899999999996
2018-04-01,00M,2414,1092,5382.8983800000005
2018-06-01,00M,2414,1041,5586.733559999999
2019-01-01,00M,2414,1197,7163.033019999999
2018-03-01,00M,2414,1115,5187.866190000001
2016-02-01,00M,2414,1061,4788.999999999999
2010-12-01,00M,2414,541,30215.16
2014-06-01,00M,2414,1030,10488.569999999994
2015-10-01,00M,2414,1051,5865.83
2018-11-01,00M,2414,1149,6164.94695
2015-12-01,00N,1511,1526,4433.23
2014-02-01,00N,1511,1417,5208.589999999998
2018-03-01,00N,1511,1235,4653.39408
2014-07-01,00N,1511,1614,7043.409999999999
2016-08-01,00N,1511,1335,4167.87
2017-09-01,00N,1511,1178,4182.58143
2010-09-01,00N,1511,835,37975.18999999999
2018-01-01,00N,1511,1214,4511.107829999999
2013-12-01,00N,1511,1537,5748.659999999997
2011-06-01,00N,1511,1055,43672.05
2016-11-01,00N,1511,1405,4570.17
2016-12-01,00N,1511,1377,4361.71
2018-02-01,00N,1511,1171,4547.58979
2017-10-01,00N,1511,1273,4218.28578
2011-07-01,00N,1511,964,42229.62
2014-08-01,00N,1511,1523,4805.629999999999
2015-06-01,00N,1511,1399,3594.1399999999994
2018-05-01,00N,1511,1257,4968.983210000001
2014-10-01,00N,1511,1618,6380.340000000001
2011-12-01,00N,1511,1162,49769.36000000002
2013-11-01,00N,1511,1479,6728.2300000000005
2012-08-01,00N,1511,1229,10418.379999999997
2017-02-01,00N,1511,1173,3309.4582499999997
2012-07-01,00N,1511,1212,11267.759999999993
2016-10-01,00N,1511,1289,4244.67
2018-11-01,00N,1511,1373,5982.732829999999
2017-03-01,00N,1511,1278,4301.78783
2018-07-01,00N,1511,1317,5365.15468
2013-07-01,00N,1511,1504,6168.87
2018-04-01,00N,1511,1268,4973.1388099999995
2012-04-01,00N,1511,1126,48858.82000000001
2011-09-01,00N,1511,1114,49144.17999999999
2016-07-01,00N,1511,1380,3990.18
2019-03-01,00N,1511,1370,5482.830529999999
2011-04-01,00N,1511,918,37278.539999999986
2015-07-01,00N,1511,1512,3530.9500000000003
2017-05-01,00N,1511,1296,4249.13538
2012-02-01,00N,1511,1092,47847.90999999997
2019-02-01,00N,1511,1283,5215.776669999999
2015-11-01,00N,1511,1267,3920.929999999999
2013-06-01,00N,1511,1339,6270.47
2011-08-01,00N,1511,1044,44838.710000000014
2015-05-01,00N,1511,1327,3326.0799999999995
2017-04-01,00N,1511,1237,3847.0056500000005
2011-01-01,00N,1511,787,35215.7
2016-02-01,00N,1511,1319,3629.83
2016-06-01,00N,1511,1430,3975.3599999999997
2013-02-01,00N,1511,1184,5847.33
2015-10-01,00N,1511,1368,4022.6600000000008
2018-12-01,00N,1511,1274,4844.07876
2012-01-01,00N,1511,1096,44974.700000000004
2013-05-01,00N,1511,1355,6317.409999999998
2014-03-01,00N,1511,1433,5763.790000000002
2016-03-01,00N,1511,1369,3847.5800000000004
2016-05-01,00N,1511,1279,3943.4199999999996
2013-04-01,00N,1511,1360,6443.169999999998
2013-10-01,00N,1511,1521,6313.430000000003
2012-12-01,00N,1511,1241,6499.39
2015-08-01,00N,1511,1308,3502.7800000000007
2018-06-01,00N,1511,1266,5334.19821
2017-01-01,00N,1511,1278,4155.958570000001
2017-06-01,00N,1511,1261,4181.900389999999
2010-10-01,00N,1511,753,36086.539999999986
2011-03-01,00N,1511,873,38129.00999999998
2013-01-01,00N,1511,1361,6491.290000000004
2016-01-01,00N,1511,1354,3555.61
2018-09-01,00N,1511,1254,5453.502
2014-05-01,00N,1511,1434,6601.760000000001
2014-04-01,00N,1511,1451,4393.45
2013-03-01,00N,1511,1280,5371.420000000002
2010-08-01,00N,1511,727,33354.71000000001
2011-05-01,00N,1511,945,40362.289999999986
2015-09-01,00N,1511,1552,3867.8500000000004
2011-10-01,00N,1511,1071,44481.24000000001
2012-05-01,00N,1511,1211,51764.8
2010-12-01,00N,1511,846,37502.22000000001
2013-09-01,00N,1511,1450,6396.320000000003
2014-01-01,00N,1511,1574,6191.320000000001
2016-09-01,00N,1511,1298,4576.96
2014-09-01,00N,1511,1546,6419.790000000004
2017-11-01,00N,1511,1309,4504.74907
2017-08-01,00N,1511,1289,3899.866540000001
2018-08-01,00N,1511,1310,5287.663760000001
2013-08-01,00N,1511,1468,6033.470000000001
2012-09-01,00N,1511,1222,9662.73
2018-10-01,00N,1511,1319,5107.302900000001
2011-02-01,00N,1511,855,36128.819999999985
2012-11-01,00N,1511,1305,7687.979999999999
2011-11-01,00N,1511,1156,48655.57999999998
2014-12-01,00N,1511,1647,5710.280000000001
2019-01-01,00N,1511,1413,5722.46516
2014-06-01,00N,1511,1449,6031.249999999998
2017-12-01,00N,1511,1191,4119.464029999999
2016-04-01,00N,1511,1407,4235.01
2010-11-01,00N,1511,800,37007.54
2015-04-01,00N,1511,1439,3798.659999999999
2015-02-01,00N,1511,1412,4024.580000000001
2012-10-01,00N,1511,1302,8138.61
2015-01-01,00N,1511,1405,4587.54
2012-06-01,00N,1511,1093,40860.64000000002
2014-11-01,00N,1511,1424,4144.689999999998
2012-03-01,00N,1511,1189,51099.79999999999
2015-03-01,00N,1511,1484,4407.699999999999
2017-07-01,00N,1511,1257,4750.11233
2010-10-01,00P,2452,990,39997.08999999998
2016-01-01,00P,2452,2760,14156.890000000001
2015-04-01,00P,2452,2544,12564.720000000007
2016-04-01,00P,2452,2803,13770.510000000002
2012-12-01,00P,2452,1777,19979.31
2014-09-01,00P,2452,2534,15400.389999999994
2012-07-01,00P,2452,1443,23237.279999999988
2012-10-01,00P,2452,1612,21845.530000000002
2012-02-01,00P,2452,1215,49922.53
2011-12-01,00P,2452,1272,51404.01000000002
2014-04-01,00P,2452,2366,16132.489999999998
2015-07-01,00P,2452,2705,15023.42
2016-06-01,00P,2452,2782,14464.589999999998
2016-09-01,00P,2452,2805,15521.239999999998
2017-06-01,00P,2452,2800,13239.24689
2013-11-01,00P,2452,2211,17442.839999999997
2012-08-01,00P,2452,1513,23114.789999999994
2013-02-01,00P,2452,1739,18276.329999999998
2017-05-01,00P,2452,2821,13631.675339999998
2015-11-01,00P,2452,2600,13684.409999999998
2016-08-01,00P,2452,2783,14047.78
2013-03-01,00P,2452,1904,19222.840000000007
2016-05-01,00P,2452,2655,15183.22
2018-11-01,00P,2452,2892,9809.059600000004
2015-05-01,00P,2452,2336,12380.340000000007
2011-06-01,00P,2452,1209,46768.260000000024
2016-12-01,00P,2452,2907,16335.369999999999
2015-03-01,00P,2452,2538,14715.19
2017-11-01,00P,2452,2700,11485.746790000003
2014-10-01,00P,2452,2842,15405.879999999996
2011-03-01,00P,2452,1183,49842.689999999995
2018-01-01,00P,2452,2838,11876.524970000002
2015-10-01,00P,2452,2648,13788.680000000002
2012-05-01,00P,2452,1460,56740.08999999996
2012-09-01,00P,2452,1544,23076.189999999988
2012-06-01,00P,2452,1316,46061.44000000001
2018-03-01,00P,2452,2776,10606.501900000001
2017-01-01,00P,2452,2745,12703.409049999997
2018-10-01,00P,2452,2843,9619.708449999998
2013-06-01,00P,2452,2046,19113.639999999996
2013-07-01,00P,2452,2250,21225.049999999992
2012-03-01,00P,2452,1319,49338.81000000002
2014-05-01,00P,2452,2485,16787.30999999999
2017-12-01,00P,2452,2672,10669.779800000002
2017-02-01,00P,2452,2692,13725.467150000002
2011-08-01,00P,2452,1152,45679.01
2011-04-01,00P,2452,1104,42130.429999999986
2015-06-01,00P,2452,2601,14700.769999999999
2016-03-01,00P,2452,2756,15087.029999999999
2018-06-01,00P,2452,2763,8842.338109999999
2018-07-01,00P,2452,2774,9236.0255
2014-02-01,00P,2452,2134,17841.750000000007
2010-11-01,00P,2452,1009,40162.61000000001
2012-11-01,00P,2452,1705,21329.070000000007
2017-04-01,00P,2452,2627,13885.058510000003
2018-04-01,00P,2452,2633,9057.55768
2018-08-01,00P,2452,2976,10378.853989999998
2010-12-01,00P,2452,1090,43233.39000000004
2013-08-01,00P,2452,2240,20279.65000000001
2019-02-01,00P,2452,2582,8983.521510000002
2010-08-01,00P,2452,944,38118.40999999999
2011-05-01,00P,2452,1156,46478.420000000006
2015-01-01,00P,2452,2643,13903.519999999999
2018-05-01,00P,2452,2752,9654.593999999997
2016-07-01,00P,2452,2768,17916.38
2010-09-01,00P,2452,1070,43439.43000000001
2011-07-01,00P,2452,1226,48106.26000000002
2018-12-01,00P,2452,2935,9853.795350000002
2014-03-01,00P,2452,2211,16781.799999999996
2013-12-01,00P,2452,2279,18071.829999999994
2016-11-01,00P,2452,2994,16376.939999999999
2014-01-01,00P,2452,2393,18073.14
2015-02-01,00P,2452,2395,12387.230000000001
2013-04-01,00P,2452,2029,20536.029999999988
2017-03-01,00P,2452,3006,14791.2317
2013-01-01,00P,2452,1874,21053.90999999999
2017-07-01,00P,2452,2767,13261.315659999997
2011-02-01,00P,2452,1033,38815.18
2017-09-01,00P,2452,2767,13405.904620000001
2014-06-01,00P,2452,2393,14480.269999999999
2013-10-01,00P,2452,2327,19250.380000000005
2019-01-01,00P,2452,2878,9260.48067
2011-11-01,00P,2452,1252,48421.20999999999
2012-01-01,00P,2452,1199,45474.599999999955
2018-09-01,00P,2452,2721,9238.03986
2011-01-01,00P,2452,1106,42344.80000000001
2016-02-01,00P,2452,2441,11581.76
2015-09-01,00P,2452,2583,14916.300000000007
2019-03-01,00P,2452,2654,8652.139879999999
2013-09-01,00P,2452,2136,18142.84999999999
2011-09-01,00P,2452,1172,46351.81999999999
2016-10-01,00P,2452,2802,15681.499999999996
2011-10-01,00P,2452,1183,46551.56000000002
2012-04-01,00P,2452,1233,48053.95999999999
2014-12-01,00P,2452,2674,14877.749999999996
2014-07-01,00P,2452,2556,17374.37
2017-08-01,00P,2452,2740,12874.02581
2013-05-01,00P,2452,2196,20461.479999999985
2015-12-01,00P,2452,2899,14699.82
2014-11-01,00P,2452,2372,14145.110000000004
2017-10-01,00P,2452,2763,11852.135830000001
2014-08-01,00P,2452,2438,13952.36
2018-02-01,00P,2452,2385,8843.762149999999
2015-08-01,00P,2452,2405,13168.85000000001
2018-04-01,00Q,1118,361,3454.7322399999994
2013-08-01,00Q,1118,444,11990.310000000001
2016-11-01,00Q,1118,432,5082.169999999998
2016-03-01,00Q,1118,448,5135.130000000001
2016-04-01,00Q,1118,435,4600.42
2017-05-01,00Q,1118,412,4149.63627
2014-09-01,00Q,1118,419,7959.9
2012-03-01,00Q,1118,406,28979.699999999993
2012-01-01,00Q,1118,374,26961.6
2015-04-01,00Q,1118,397,7090.739999999998
2015-01-01,00Q,1118,464,8223.919999999996
2017-08-01,00Q,1118,363,4016.54923
2015-05-01,00Q,1118,423,6843.740000000002
2012-04-01,00Q,1118,356,25559.07000000002
2016-09-01,00Q,1118,449,6752.07
2012-02-01,00Q,1118,340,23898.37999999998
2017-11-01,00Q,1118,398,4085.820160000001
2018-08-01,00Q,1118,401,4230.92742
2015-02-01,00Q,1118,396,6576.329999999996
2017-01-01,00Q,1118,405,4265.832
2014-02-01,00Q,1118,375,8479.06
2011-06-01,00Q,1118,312,22868.34
2017-03-01,00Q,1118,428,4749.219499999999
2010-12-01,00Q,1118,352,25604.85000000001
2013-02-01,00Q,1118,364,10686.59
2012-06-01,00Q,1118,381,24980.250000000015
2013-10-01,00Q,1118,452,14235.129999999996
2015-11-01,00Q,1118,420,4661.280000000002
2013-12-01,00Q,1118,462,10985.630000000001
2011-11-01,00Q,1118,353,25913.55
2017-04-01,00Q,1118,358,3523.9571499999997
2011-03-01,00Q,1118,327,23460.359999999993
2012-10-01,00Q,1118,442,13747.810000000001
2011-05-01,00Q,1118,325,23249.789999999986
2018-12-01,00Q,1118,384,3605.803020000001
2012-05-01,00Q,1118,415,29852.83999999999
2017-09-01,00Q,1118,374,4021.791830000001
2018-05-01,00Q,1118,411,3753.961329999999
2016-01-01,00Q,1118,403,4431.999999999998
2018-09-01,00Q,1118,382,4092.992080000001
2012-08-01,00Q,1118,397,12895.260000000004
2015-03-01,00Q,1118,442,6707.939999999999
2018-02-01,00Q,1118,368,3666.737020000001
2010-11-01,00Q,1118,321,22907.039999999994
2011-10-01,00Q,1118,336,23085.270000000008
2015-08-01,00Q,1118,431,4283.0300000000025
2019-03-01,00Q,1118,385,3478.7749900000003
2012-07-01,00Q,1118,423,14239.169999999998
2014-06-01,00Q,1118,394,7670.64
2019-02-01,00Q,1118,380,3525.7771199999997
2019-01-01,00Q,1118,404,3625.82708
2013-11-01,00Q,1118,429,10715.8
2018-07-01,00Q,1118,387,3720.63703
2011-01-01,00Q,1118,307,21642.989999999998
2015-12-01,00Q,1118,462,4610.37
2016-08-01,00Q,1118,409,4813.86
2014-05-01,00Q,1118,448,10149.85
2016-07-01,00Q,1118,430,5250.5
2017-10-01,00Q,1118,405,4283.91437
2016-10-01,00Q,1118,414,4158.93
2018-10-01,00Q,1118,410,4069.3992800000005
2017-06-01,00Q,1118,383,3767.82165
2013-07-01,00Q,1118,432,12989.52
2013-01-01,00Q,1118,437,11653.620000000004
2014-11-01,00Q,1118,387,6472.149999999998
2016-02-01,00Q,1118,408,3760.31
2016-05-01,00Q,1118,394,4222.46
2017-12-01,00Q,1118,379,3768.0323
2016-12-01,00Q,1118,426,4537.1900000000005
2015-06-01,00Q,1118,455,5923.380000000001
2018-03-01,00Q,1118,405,3762.9079000000006
2013-03-01,00Q,1118,402,13028.450000000006
2014-12-01,00Q,1118,443,8839.289999999995
2014-08-01,00Q,1118,412,8363.16
2011-08-01,00Q,1118,329,23690.89000000001
2018-01-01,00Q,1118,422,4237.3919
2010-09-01,00Q,1118,303,23081.029999999995
2014-04-01,00Q,1118,397,9144.58
2010-08-01,00Q,1118,293,21171.269999999993
2012-09-01,00Q,1118,395,13146.920000000002
2015-07-01,00Q,1118,455,4837.130000000001
2012-12-01,00Q,1118,426,12338.220000000001
2011-12-01,00Q,1118,378,27127.480000000003
2015-09-01,00Q,1118,436,5090.369999999999
2018-06-01,00Q,1118,403,3996.10516
2013-05-01,00Q,1118,418,11084.250000000002
2011-09-01,00Q,1118,347,25016.16000000002
2011-07-01,00Q,1118,318,22426.630000000005
2010-10-01,00Q,1118,284,20378.60999999999
2011-02-01,00Q,1118,299,21562.159999999993
2015-10-01,00Q,1118,425,4938.649999999999
2016-06-01,00Q,1118,428,5483.16
2013-09-01,00Q,1118,420,10373.5
2014-10-01,00Q,1118,469,8088.730000000003
2012-11-01,00Q,1118,406,12328.389999999996
2014-01-01,00Q,1118,432,9592.060000000001
2017-07-01,00Q,1118,392,3966.312890000001
2014-07-01,00Q,1118,419,8263.57
2011-04-01,00Q,1118,312,22277.59
2013-06-01,00Q,1118,397,10226.98
2014-03-01,00Q,1118,421,9078.360000000008
2018-11-01,00Q,1118,396,3942.9127799999997
2017-02-01,00Q,1118,360,3838.68672
2013-04-01,00Q,1118,384,10711.749999999995
2019-01-01,00R,1758,860,7168.75498
2012-09-01,00R,1758,1026,20115.66000000001
2010-11-01,00R,1758,1026,45751.189999999995
2016-11-01,00R,1758,775,7203.08
2013-08-01,00R,1758,1060,19354.859999999993
2018-12-01,00R,1758,775,5939.3792300000005
2017-09-01,00R,1758,792,6284.124019999999
2011-09-01,00R,1758,1057,49616.25000000001
2011-11-01,00R,1758,1070,48045.68999999998
2015-03-01,00R,1758,921,14325.719999999994
2010-12-01,00R,1758,1069,45841.920000000006
2013-10-01,00R,1758,1074,20454.070000000007
2010-08-01,00R,1758,1001,43133.83
2013-04-01,00R,1758,1133,21109.230000000007
2016-12-01,00R,1758,823,7907.64
2013-11-01,00R,1758,985,20035.610000000008
2012-12-01,00R,1758,1120,20370.499999999996
2016-10-01,00R,1758,710,6734.82
2012-03-01,00R,1758,1116,50816.80000000001
2017-08-01,00R,1758,805,6369.50597
2014-04-01,00R,1758,899,17243.34999999999
2014-01-01,00R,1758,1078,20684.059999999994
2011-05-01,00R,1758,1037,47072.94000000001
2012-07-01,00R,1758,1037,20974.77
2010-10-01,00R,1758,954,43488.56999999999
2013-07-01,00R,1758,1071,20238.249999999993
2013-02-01,00R,1758,1022,19085.569999999996
2018-04-01,00R,1758,748,6457.391279999999
2015-05-01,00R,1758,872,12693.209999999997
2017-04-01,00R,1758,748,5940.6222099999995
2011-04-01,00R,1758,890,42472.24999999999
2011-01-01,00R,1758,942,43119.48000000001
2015-11-01,00R,1758,746,7280.6399999999985
2017-03-01,00R,1758,809,6992.38426
2013-06-01,00R,1758,1059,19286.890000000007
2014-05-01,00R,1758,918,17925.300000000007
2011-08-01,00R,1758,1061,47636.340000000026
2012-05-01,00R,1758,1198,56012.81999999995
2011-06-01,00R,1758,996,45862.66
2016-02-01,00R,1758,817,7188.13
2019-03-01,00R,1758,761,6272.623670000001
2015-12-01,00R,1758,882,7750.37
2015-06-01,00R,1758,873,11792.37
2017-06-01,00R,1758,754,6545.779329999999
2017-05-01,00R,1758,816,6075.54497
2018-07-01,00R,1758,773,6387.78169
2015-02-01,00R,1758,848,13240.63
2015-01-01,00R,1758,905,14373.159999999993
2014-08-01,00R,1758,889,15922.489999999998
2017-11-01,00R,1758,787,6568.748380000001
2016-06-01,00R,1758,833,7563.7300000000005
2015-10-01,00R,1758,866,7925.8499999999985
2013-03-01,00R,1758,1154,20686.77000000001
2012-08-01,00R,1758,1133,23164.480000000007
2016-04-01,00R,1758,787,7218.69
2017-10-01,00R,1758,780,6403.78116
2017-01-01,00R,1758,850,6878.470549999999
2012-10-01,00R,1758,1114,19606.000000000004
2013-09-01,00R,1758,962,18245.820000000003
2014-03-01,00R,1758,947,18433.550000000003
2014-02-01,00R,1758,903,16467.92
2016-07-01,00R,1758,722,7084.3899999999985
2015-04-01,00R,1758,848,12533.099999999995
2011-03-01,00R,1758,1113,51210.64999999998
2014-10-01,00R,1758,983,15733.289999999994
2013-12-01,00R,1758,989,18949.89000000001
2018-06-01,00R,1758,796,6498.9261099999985
2017-12-01,00R,1758,791,6550.962190000001
2016-03-01,00R,1758,775,6267.780000000001
2011-12-01,00R,1758,1110,51204.660000000025
2018-09-01,00R,1758,722,5766.3694399999995
2018-01-01,00R,1758,816,6766.94108
2016-08-01,00R,1758,733,7090.670000000002
2012-01-01,00R,1758,1033,48678.11000000001
2011-07-01,00R,1758,1010,46279.25
2014-07-01,00R,1758,930,16098.830000000004
2015-08-01,00R,1758,811,8450.370000000004
2015-09-01,00R,1758,834,8228.55
2018-03-01,00R,1758,816,7260.99987
2018-11-01,00R,1758,796,7456.422419999999
2011-10-01,00R,1758,1035,48188.24
2014-11-01,00R,1758,874,14115.669999999998
2012-02-01,00R,1758,1042,48756.43000000001
2013-01-01,00R,1758,1104,20927.969999999994
2017-02-01,00R,1758,671,5203.79174
2018-08-01,00R,1758,748,6045.144359999999
2018-10-01,00R,1758,871,7372.60295
2014-09-01,00R,1758,886,14692.87
2012-06-01,00R,1758,1012,41903.72000000002
2016-05-01,00R,1758,733,6741.13
2012-04-01,00R,1758,1061,50194.880000000034
2014-12-01,00R,1758,974,16429.389999999992
2015-07-01,00R,1758,880,10910.060000000009
2014-06-01,00R,1758,929,18230.48000000001
2018-02-01,00R,1758,762,6658.6101
2011-02-01,00R,1758,957,42637.84
2019-02-01,00R,1758,759,6483.112579999999
2012-11-01,00R,1758,1103,21687.87999999999
2016-09-01,00R,1758,766,6867.200000000001
2018-05-01,00R,1758,781,6148.983990000001
2010-09-01,00R,1758,1013,43253.250000000015
2017-07-01,00R,1758,783,5779.688800000001
2013-05-01,00R,1758,1134,20690.069999999996
2016-01-01,00R,1758,762,7144.25
2014-01-01,00T,2187,793,10352.590000000004
2018-09-01,00T,2187,982,8320.849320000003
2014-08-01,00T,2187,820,9694.189999999999
2014-07-01,00T,2187,875,9328.8
2012-01-01,00T,2187,642,34414.390000000014
2015-03-01,00T,2187,812,8013.500000000001
2017-05-01,00T,2187,1012,10982.016899999999
2017-04-01,00T,2187,956,9359.49575
2018-12-01,00T,2187,1053,8944.616150000003
2015-08-01,00T,2187,818,6769.3899999999985
2014-06-01,00T,2187,840,9420.599999999995
2015-06-01,00T,2187,902,9100.27
2013-08-01,00T,2187,803,13795.120000000004
2016-07-01,00T,2187,923,9116.61
2010-12-01,00T,2187,681,33918.19000000001
2017-11-01,00T,2187,1037,10917.02875
2011-03-01,00T,2187,698,38547.33999999998
2011-07-01,00T,2187,659,35766.52000000001
2015-09-01,00T,2187,891,8225.87
2015-01-01,00T,2187,883,8943.109999999993
2016-10-01,00T,2187,991,9281.049999999997
2011-09-01,00T,2187,664,35765.34000000001
2011-06-01,00T,2187,712,35971.26000000002
2016-09-01,00T,2187,926,9236.49
2017-02-01,00T,2187,909,8720.30279
2013-11-01,00T,2187,828,12795.420000000006
2018-02-01,00T,2187,923,9607.02206
2014-05-01,00T,2187,831,10551.220000000005
2013-04-01,00T,2187,825,15428.579999999993
2019-02-01,00T,2187,984,9030.35945
2010-08-01,00T,2187,583,28863.460000000006
2011-08-01,00T,2187,698,37434.88000000002
2012-04-01,00T,2187,558,31047.940000000028
2011-05-01,00T,2187,677,35269.469999999994
2010-09-01,00T,2187,613,30905.379999999983
2013-07-01,00T,2187,842,16820.429999999997
2011-11-01,00T,2187,675,34970.770000000004
2017-03-01,00T,2187,1027,10538.965239999998
2015-11-01,00T,2187,862,8179.639999999999
2015-12-01,00T,2187,998,8639.73
2015-07-01,00T,2187,897,9139.030000000006
2016-01-01,00T,2187,898,8700.950000000003
2013-03-01,00T,2187,764,15409.370000000006
2010-11-01,00T,2187,610,31972.410000000014
2017-10-01,00T,2187,1055,10182.403579999997
2018-11-01,00T,2187,1075,9847.92316
2017-12-01,00T,2187,988,10147.603120000002
2013-12-01,00T,2187,850,12415.299999999996
2016-08-01,00T,2187,1007,8914.23
2016-04-01,00T,2187,945,8438.81
2012-07-01,00T,2187,676,17793.97999999999
2019-03-01,00T,2187,998,8360.530620000001
2015-04-01,00T,2187,829,8598.279999999999
2011-04-01,00T,2187,639,31626.67000000002
2013-05-01,00T,2187,830,16248.299999999996
2013-06-01,00T,2187,798,15587.050000000003
2012-06-01,00T,2187,628,33151.45000000001
2010-10-01,00T,2187,567,29291.779999999984
2014-11-01,00T,2187,814,8304.509999999998
2014-09-01,00T,2187,846,8585.960000000001
2013-01-01,00T,2187,814,16904.730000000003
2012-08-01,00T,2187,711,19081.25
2016-03-01,00T,2187,938,9103.3
2019-01-01,00T,2187,1053,10021.843139999997
2017-08-01,00T,2187,1017,10690.370420000001
2015-05-01,00T,2187,790,7703.680000000001
2018-01-01,00T,2187,1067,10804.01513
2018-05-01,00T,2187,1055,10533.584849999997
2016-11-01,00T,2187,1000,9651.11
