pct,month,total_list_size,list_size_over_55
00R,2012-05-01 00:00:00+00:00,172403,54257
5C2,2012-05-01 00:00:00+00:00,0,0
02X,2012-05-01 00:00:00+00:00,309145,91544
RTF,2012-05-01 00:00:00+00:00,0,0
5PD,2012-05-01 00:00:00+00:00,854,39
106,2012-05-01 00:00:00+00:00,0,0
NDJ,2012-05-01 00:00:00+00:00,0,0
99K,2012-05-01 00:00:00+00:00,165154,56653
5QV,2012-05-01 00:00:00+00:00,0,0
06N,2012-05-01 00:00:00+00:00,600429,158136
5LF,2012-05-01 00:00:00+00:00,179,31
5N9,2012-05-01 00:00:00+00:00,0,0
03M,2012-05-01 00:00:00+00:00,118025,42276
99Q,2012-05-01 00:00:00+00:00,285214,106636
AC2,2012-05-01 00:00:00+00:00,0,0
5C3,2012-05-01 00:00:00+00:00,0,0
04N,2012-05-01 00:00:00+00:00,121916,38864
02T,2012-05-01 00:00:00+00:00,211331,58961
117,2012-05-01 00:00:00+00:00,0,0
03T,2012-05-01 00:00:00+00:00,241335,91924
5HX,2012-05-01 00:00:00+00:00,1899,307
11D,2012-05-01 00:00:00+00:00,154475,43250
10X,2012-05-01 00:00:00+00:00,264503,59257
02F,2012-05-01 00:00:00+00:00,254108,79721
99C,2012-05-01 00:00:00+00:00,215042,65663
110,2012-05-01 00:00:00+00:00,0,0
RNU,2012-05-01 00:00:00+00:00,0,0
10T,2012-05-01 00:00:00+00:00,143874,25239
NDA,2012-05-01 00:00:00+00:00,0,0
218,2012-05-01 00:00:00+00:00,0,0
12A,2012-05-01 00:00:00+00:00,257384,73220
5P1,2012-05-01 00:00:00+00:00,0,0
99G,2012-05-01 00:00:00+00:00,184086,53149
01V,2012-05-01 00:00:00+00:00,122008,45007
09E,2012-05-01 00:00:00+00:00,212373,64933
02D,2012-05-01 00:00:00+00:00,102235,30090
5K3,2012-05-01 00:00:00+00:00,0,0
NQL,2012-05-01 00:00:00+00:00,0,0
05A,2012-05-01 00:00:00+00:00,463924,115036
02G,2012-05-01 00:00:00+00:00,111240,35118
08L,2012-05-01 00:00:00+00:00,308507,52952
5PM,2012-05-01 00:00:00+00:00,0,0
99N,2012-05-01 00:00:00+00:00,470083,152068
07X,2012-05-01 00:00:00+00:00,304463,68003
RY8,2012-05-01 00:00:00+00:00,0,0
12W,2012-05-01 00:00:00+00:00,0,0
RXA,2012-05-01 00:00:00+00:00,0,0
11M,2012-05-01 00:00:00+00:00,616341,194449
02A,2012-05-01 00:00:00+00:00,230312,62688
04H,2012-05-01 00:00:00+00:00,127959,41239
5KG,2012-05-01 00:00:00+00:00,0,0
5NT,2012-05-01 00:00:00+00:00,9300,694
RY6,2012-05-01 00:00:00+00:00,957,41
5AT,2012-05-01 00:00:00+00:00,1148,121
5LH,2012-05-01 00:00:00+00:00,5253,1577
5NM,2012-05-01 00:00:00+00:00,0,0
99J,2012-05-01 00:00:00+00:00,462343,137388
AC6,2012-05-01 00:00:00+00:00,0,0
05T,2012-05-01 00:00:00+00:00,289340,95535
5NL,2012-05-01 00:00:00+00:00,0,0
04E,2012-05-01 00:00:00+00:00,184146,54597
216,2012-05-01 00:00:00+00:00,0,0
05W,2012-05-01 00:00:00+00:00,278934,77095
5ZT,2012-05-01 00:00:00+00:00,0,0
RTR,2012-05-01 00:00:00+00:00,0,0
NQ7,2012-05-01 00:00:00+00:00,0,0
13F,2012-05-01 00:00:00+00:00,0,0
RY4,2012-05-01 00:00:00+00:00,0,0
5NJ,2012-05-01 00:00:00+00:00,0,0
03H,2012-05-01 00:00:00+00:00,167872,50570
12N,2012-05-01 00:00:00+00:00,0,0
13D,2012-05-01 00:00:00+00:00,0,0
5A4,2012-05-01 00:00:00+00:00,1953,610
08A,2012-05-01 00:00:00+00:00,277685,50711
00N,2012-05-01 00:00:00+00:00,154528,47398
00G,2012-05-01 00:00:00+00:00,149616,32543
5P7,2012-05-01 00:00:00+00:00,0,0
01A,2012-05-01 00:00:00+00:00,369241,105758
RHA,2012-05-01 00:00:00+00:00,0,0
07V,2012-05-01 00:00:00+00:00,377576,85000
03G,2012-05-01 00:00:00+00:00,259548,65684
12V,2012-05-01 00:00:00+00:00,0,0
310,2012-05-01 00:00:00+00:00,0,0
5PL,2012-05-01 00:00:00+00:00,8676,2919
5M8,2012-05-01 00:00:00+00:00,0,0
03L,2012-05-01 00:00:00+00:00,255306,75218
12Y,2012-05-01 00:00:00+00:00,0,0
11C,2012-05-01 00:00:00+00:00,150329,40540
5LC,2012-05-01 00:00:00+00:00,0,0
5M7,2012-05-01 00:00:00+00:00,0,0
5N4,2012-05-01 00:00:00+00:00,0,0
RTD,2012-05-01 00:00:00+00:00,0,0
5MX,2012-05-01 00:00:00+00:00,0,0
09G,2012-05-01 00:00:00+00:00,487303,179027
5MD,2012-05-01 00:00:00+00:00,588,142
03J,2012-05-01 00:00:00+00:00,185480,47004
5P8,2012-05-01 00:00:00+00:00,1615,345
5NQ,2012-05-01 00:00:00+00:00,71,1
5QF,2012-05-01 00:00:00+00:00,0,0
821,2012-05-01 00:00:00+00:00,0,0
06Y,2012-05-01 00:00:00+00:00,223924,77217
04J,2012-05-01 00:00:00+00:00,288968,97834
5EF,2012-05-01 00:00:00+00:00,121,41
5PV,2012-05-01 00:00:00+00:00,0,0
5N1,2012-05-01 00:00:00+00:00,0,0
07H,2012-05-01 00:00:00+00:00,292275,83132
09Y,2012-05-01 00:00:00+00:00,348381,96507
114,2012-05-01 00:00:00+00:00,796,10
06K,2012-05-01 00:00:00+00:00,568304,153196
5NA,2012-05-01 00:00:00+00:00,1,0
12D,2012-05-01 00:00:00+00:00,222185,55155
RW5,2012-05-01 00:00:00+00:00,0,0
04R,2012-05-01 00:00:00+00:00,530096,149548
99A,2012-05-01 00:00:00+00:00,494083,124125
10D,2012-05-01 00:00:00+00:00,106659,30421
07M,2012-05-01 00:00:00+00:00,379583,87848
311,2012-05-01 00:00:00+00:00,0,0
720,2012-05-01 00:00:00+00:00,0,0
02W,2012-05-01 00:00:00+00:00,118927,13739
5J6,2012-05-01 00:00:00+00:00,2031,500
5HP,2012-05-01 00:00:00+00:00,0,0
RRE,2012-05-01 00:00:00+00:00,0,0
08V,2012-05-01 00:00:00+00:00,280626,31585
5P5,2012-05-01 00:00:00+00:00,1483,159
NEN,2012-05-01 00:00:00+00:00,0,0
07N,2012-05-01 00:00:00+00:00,228381,62390
NWE,2012-05-01 00:00:00+00:00,0,0
305,2012-05-01 00:00:00+00:00,0,0
04Q,2012-05-01 00:00:00+00:00,129248,43432
NMS,2012-05-01 00:00:00+00:00,0,0
13M,2012-05-01 00:00:00+00:00,0,0
02R,2012-05-01 00:00:00+00:00,330762,83945
08H,2012-05-01 00:00:00+00:00,222530,35985
5PP,2012-05-01 00:00:00+00:00,0,0
5P2,2012-05-01 00:00:00+00:00,0,0
5C1,2012-05-01 00:00:00+00:00,2485,346
116,2012-05-01 00:00:00+00:00,0,0
NR5,2012-05-01 00:00:00+00:00,0,0
05D,2012-05-01 00:00:00+00:00,134185,39948
212,2012-05-01 00:00:00+00:00,0,0
02Y,2012-05-01 00:00:00+00:00,301372,108207
5NC,2012-05-01 00:00:00+00:00,1989,324
99P,2012-05-01 00:00:00+00:00,899573,299671
09A,2012-05-01 00:00:00+00:00,187672,36053
5NW,2012-05-01 00:00:00+00:00,0,0
03D,2012-05-01 00:00:00+00:00,141720,52461
5N8,2012-05-01 00:00:00+00:00,0,0
5L3,2012-05-01 00:00:00+00:00,4612,1142
01E,2012-05-01 00:00:00+00:00,212554,55105
01H,2012-05-01 00:00:00+00:00,524943,180841
10G,2012-05-01 00:00:00+00:00,135915,33846
03Q,2012-05-01 00:00:00+00:00,340700,102148
08W,2012-05-01 00:00:00+00:00,293907,51613
00W,2012-05-01 00:00:00+00:00,205553,30474
07J,2012-05-01 00:00:00+00:00,164932,62411
13A,2012-05-01 00:00:00+00:00,0,0
03R,2012-05-01 00:00:00+00:00,354737,102478
AAX,2012-05-01 00:00:00+00:00,0,0
RXL,2012-05-01 00:00:00+00:00,0,0
219,2012-05-01 00:00:00+00:00,0,0
00C,2012-05-01 00:00:00+00:00,106079,31702
08G,2012-05-01 00:00:00+00:00,282508,64484
01X,2012-05-01 00:00:00+00:00,193233,59514
5ET,2012-05-01 00:00:00+00:00,0,0
11E,2012-05-01 00:00:00+00:00,197373,57915
5C9,2012-05-01 00:00:00+00:00,774,104
NQT,2012-05-01 00:00:00+00:00,0,0
12F,2012-05-01 00:00:00+00:00,329765,104419
5P6,2012-05-01 00:00:00+00:00,23,7
07L,2012-05-01 00:00:00+00:00,203162,34749
04X,2012-05-01 00:00:00+00:00,244023,49510
09D,2012-05-01 00:00:00+00:00,296156,65747
08R,2012-05-01 00:00:00+00:00,214150,44250
02M,2012-05-01 00:00:00+00:00,151383,56646
06M,2012-05-01 00:00:00+00:00,231019,82745
05F,2012-05-01 00:00:00+00:00,182177,65483
5HQ,2012-05-01 00:00:00+00:00,1622,609
5PX,2012-05-01 00:00:00+00:00,0,0
04V,2012-05-01 00:00:00+00:00,369277,108623
00F,2012-05-01 00:00:00+00:00,206315,62020
5QG,2012-05-01 00:00:00+00:00,0,0
12P,2012-05-01 00:00:00+00:00,0,0
5MV,2012-05-01 00:00:00+00:00,2577,827
5C4,2012-05-01 00:00:00+00:00,0,0
RY2,2012-05-01 00:00:00+00:00,0,0
00H,2012-05-01 00:00:00+00:00,130426,33866
07T,2012-05-01 00:00:00+00:00,288924,40091
99E,2012-05-01 00:00:00+00:00,261979,75227
09L,2012-05-01 00:00:00+00:00,169032,48108
NR3,2012-05-01 00:00:00+00:00,0,0
5NK,2012-05-01 00:00:00+00:00,1614,456
5PC,2012-05-01 00:00:00+00:00,0,0
02H,2012-05-01 00:00:00+00:00,320712,92843
5LE,2012-05-01 00:00:00+00:00,1196,168
11H,2012-05-01 00:00:00+00:00,477563,104932
5PJ,2012-05-01 00:00:00+00:00,0,0
08Y,2012-05-01 00:00:00+00:00,224585,45686
08M,2012-05-01 00:00:00+00:00,371123,47047
08X,2012-05-01 00:00:00+00:00,355959,55841
04D,2012-05-01 00:00:00+00:00,226067,68456
10L,2012-05-01 00:00:00+00:00,141062,54305
5NP,2012-05-01 00:00:00+00:00,0,0
205,2012-05-01 00:00:00+00:00,0,0
5C5,2012-05-01 00:00:00+00:00,0,0
5PN,2012-05-01 00:00:00+00:00,0,0
00L,2012-05-01 00:00:00+00:00,321402,112849
5KM,2012-05-01 00:00:00+00:00,0,0
09H,2012-05-01 00:00:00+00:00,126270,29278
06Q,2012-05-01 00:00:00+00:00,379557,113950
00M,2012-05-01 00:00:00+00:00,289542,83089
99D,2012-05-01 00:00:00+00:00,156665,53586
RNA,2012-05-01 00:00:00+00:00,0,0
04F,2012-05-01 00:00:00+00:00,266691,58914
06D,2012-05-01 00:00:00+00:00,109885,39028
07Y,2018-10-01 00:00:00+00:00,320538,65421
10D,2018-10-01 00:00:00+00:00,113991,34428
09Y,2018-10-01 00:00:00+00:00,372967,107411
09G,2018-10-01 00:00:00+00:00,517279,199362
07J,2018-10-01 00:00:00+00:00,176245,69642
08F,2018-10-01 00:00:00+00:00,279321,82787
02G,2018-10-01 00:00:00+00:00,113682,39226
00P,2018-10-01 00:00:00+00:00,284226,92548
11N,2018-10-01 00:00:00+00:00,578074,219943
05A,2018-10-01 00:00:00+00:00,521115,126968
02N,2018-10-01 00:00:00+00:00,159727,56109
00M,2018-10-01 00:00:00+00:00,296970,92512
00L,2018-10-01 00:00:00+00:00,326290,127376
04J,2018-10-01 00:00:00+00:00,292712,108605
04D,2018-10-01 00:00:00+00:00,236858,75406
11E,2018-10-01 00:00:00+00:00,208763,63857
05T,2018-10-01 00:00:00+00:00,313365,110868
04M,2018-10-01 00:00:00+00:00,94272,31536
03F,2018-10-01 00:00:00+00:00,300262,81104
10A,2018-10-01 00:00:00+00:00,207532,76571
03W,2018-10-01 00:00:00+00:00,333373,117468
99F,2018-10-01 00:00:00+00:00,185748,67744
05N,2018-10-01 00:00:00+00:00,311429,121456
99G,2018-10-01 00:00:00+00:00,188465,57840
07H,2018-10-01 00:00:00+00:00,315480,94407
07L,2018-10-01 00:00:00+00:00,225327,38104
06L,2018-10-01 00:00:00+00:00,409300,142209
10K,2018-10-01 00:00:00+00:00,204927,73443
04F,2018-10-01 00:00:00+00:00,296138,70403
RXA,2018-10-01 00:00:00+00:00,4370,1951
09N,2018-10-01 00:00:00+00:00,226027,69168
02T,2018-10-01 00:00:00+00:00,221273,67127
12F,2018-10-01 00:00:00+00:00,336976,115520
01C,2018-10-01 00:00:00+00:00,209327,76801
01J,2018-10-01 00:00:00+00:00,165909,49040
09X,2018-10-01 00:00:00+00:00,242574,79144
08T,2018-10-01 00:00:00+00:00,202396,52484
04Y,2018-10-01 00:00:00+00:00,133681,43965
04K,2018-10-01 00:00:00+00:00,386570,75422
04Q,2018-10-01 00:00:00+00:00,133928,49097
15C,2018-10-01 00:00:00+00:00,1014471,275065
09C,2018-10-01 00:00:00+00:00,134518,40810
05G,2018-10-01 00:00:00+00:00,218601,76721
02M,2018-10-01 00:00:00+00:00,177962,73757
08W,2018-10-01 00:00:00+00:00,313417,59691
05F,2018-10-01 00:00:00+00:00,187950,72908
02F,2018-10-01 00:00:00+00:00,260348,88093
08J,2018-10-01 00:00:00+00:00,210837,47995
08E,2018-10-01 00:00:00+00:00,269537,67182
05Q,2018-10-01 00:00:00+00:00,218292,75238
05Y,2018-10-01 00:00:00+00:00,287234,80733
07X,2018-10-01 00:00:00+00:00,342205,80139
04V,2018-10-01 00:00:00+00:00,396029,124573
06K,2018-10-01 00:00:00+00:00,600925,172962
02R,2018-10-01 00:00:00+00:00,334103,91303
03J,2018-10-01 00:00:00+00:00,194390,51598
05J,2018-10-01 00:00:00+00:00,178275,57612
03Y,2018-10-01 00:00:00+00:00,104622,35986
00D,2018-10-01 00:00:00+00:00,292679,101431
03T,2018-10-01 00:00:00+00:00,251537,101051
04C,2018-10-01 00:00:00+00:00,408382,85095
04H,2018-10-01 00:00:00+00:00,135620,47131
07P,2018-10-01 00:00:00+00:00,386716,78292
04L,2018-10-01 00:00:00+00:00,153080,50960
01K,2018-10-01 00:00:00+00:00,346730,122805
03Q,2018-10-01 00:00:00+00:00,358901,115368
NV6,2018-10-01 00:00:00+00:00,140,10
15E,2018-10-01 00:00:00+00:00,1315072,327640
99K,2018-10-01 00:00:00+00:00,170855,63915
06D,2018-10-01 00:00:00+00:00,116782,43845
09J,2018-10-01 00:00:00+00:00,271007,76478
03N,2018-10-01 00:00:00+00:00,609154,160709
02H,2018-10-01 00:00:00+00:00,329102,102956
03R,2018-10-01 00:00:00+00:00,375884,115589
99A,2018-10-01 00:00:00+00:00,537298,140109
01D,2018-10-01 00:00:00+00:00,234671,64233
02E,2018-10-01 00:00:00+00:00,218836,66863
02W,2018-10-01 00:00:00+00:00,141755,17792
11X,2018-10-01 00:00:00+00:00,578705,215775
09A,2018-10-01 00:00:00+00:00,232601,43087
06W,2018-10-01 00:00:00+00:00,237414,64140
00N,2018-10-01 00:00:00+00:00,157640,52292
09H,2018-10-01 00:00:00+00:00,134186,33190
05W,2018-10-01 00:00:00+00:00,292713,84360
04N,2018-10-01 00:00:00+00:00,127845,43318
15F,2018-10-01 00:00:00+00:00,885935,219599
00C,2018-10-01 00:00:00+00:00,108634,35518
10Q,2018-10-01 00:00:00+00:00,754399,210888
09L,2018-10-01 00:00:00+00:00,183469,53802
06H,2018-10-01 00:00:00+00:00,973981,265654
08P,2018-10-01 00:00:00+00:00,218906,55451
07V,2018-10-01 00:00:00+00:00,414228,98749
07T,2018-10-01 00:00:00+00:00,321880,48737
10V,2018-10-01 00:00:00+00:00,215965,79121
08N,2018-10-01 00:00:00+00:00,324021,68413
08H,2018-10-01 00:00:00+00:00,255178,43440
01T,2018-10-01 00:00:00+00:00,155569,51791
03E,2018-10-01 00:00:00+00:00,163924,59454
05V,2018-10-01 00:00:00+00:00,148621,53001
08C,2018-10-01 00:00:00+00:00,252357,39731
08L,2018-10-01 00:00:00+00:00,333097,62637
14L,2018-10-01 00:00:00+00:00,648494,115799
99E,2018-10-01 00:00:00+00:00,280293,82860
06Q,2018-10-01 00:00:00+00:00,392901,127397
01R,2018-10-01 00:00:00+00:00,187388,61665
03A,2018-10-01 00:00:00+00:00,249878,72741
99M,2018-10-01 00:00:00+00:00,228087,67057
06Y,2018-10-01 00:00:00+00:00,229689,84309
11M,2018-10-01 00:00:00+00:00,651448,221150
07Q,2018-10-01 00:00:00+00:00,350664,101882
02Y,2018-10-01 00:00:00+00:00,305298,121591
99J,2018-10-01 00:00:00+00:00,495938,154665
07R,2018-10-01 00:00:00+00:00,286269,46911
05R,2018-10-01 00:00:00+00:00,290188,98799
02P,2018-10-01 00:00:00+00:00,261350,82190
99C,2018-10-01 00:00:00+00:00,219789,72580
01H,2018-10-01 00:00:00+00:00,324781,120428
03L,2018-10-01 00:00:00+00:00,263849,83122
10R,2018-10-01 00:00:00+00:00,230750,56886
10C,2018-10-01 00:00:00+00:00,97095,29981
00R,2018-10-01 00:00:00+00:00,173885,58442
10X,2018-10-01 00:00:00+00:00,288533,65273
00T,2018-10-01 00:00:00+00:00,310539,85735
06A,2018-10-01 00:00:00+00:00,282659,75710
06V,2018-10-01 00:00:00+00:00,174276,77839
14Y,2018-10-01 00:00:00+00:00,561885,172002
08K,2018-10-01 00:00:00+00:00,418049,67907
01E,2018-10-01 00:00:00+00:00,210256,57851
03V,2018-10-01 00:00:00+00:00,79621,20469
09W,2018-10-01 00:00:00+00:00,300539,84793
11J,2018-10-01 00:00:00+00:00,803060,299057
05C,2018-10-01 00:00:00+00:00,319778,104153
08A,2018-10-01 00:00:00+00:00,298532,58917
03H,2018-10-01 00:00:00+00:00,169806,55887
06N,2018-10-01 00:00:00+00:00,649585,179345
01V,2018-10-01 00:00:00+00:00,125302,50025
07G,2018-10-01 00:00:00+00:00,177825,43303
99Q,2018-10-01 00:00:00+00:00,295346,118914
06T,2018-10-01 00:00:00+00:00,352115,120663
99D,2018-10-01 00:00:00+00:00,167862,60687
02X,2018-10-01 00:00:00+00:00,321980,101613
08D,2018-10-01 00:00:00+00:00,320882,62194
03X,2018-10-01 00:00:00+00:00,97596,31962
15A,2018-10-01 00:00:00+00:00,547596,143945
99P,2018-10-01 00:00:00+00:00,935206,333069
08R,2018-10-01 00:00:00+00:00,221747,48481
10J,2018-10-01 00:00:00+00:00,226824,68018
02D,2018-10-01 00:00:00+00:00,107716,34638
07W,2018-10-01 00:00:00+00:00,440266,89864
02Q,2018-10-01 00:00:00+00:00,117948,40978
00K,2018-10-01 00:00:00+00:00,298049,93121
09F,2018-10-01 00:00:00+00:00,197311,76629
03K,2018-10-01 00:00:00+00:00,179713,61823
08V,2018-10-01 00:00:00+00:00,329802,37368
00V,2018-10-01 00:00:00+00:00,205149,60630
05H,2018-10-01 00:00:00+00:00,192512,62936
99N,2018-10-01 00:00:00+00:00,492783,176339
13T,2018-10-01 00:00:00+00:00,526655,141505
06M,2018-10-01 00:00:00+00:00,240305,90382
99H,2018-10-01 00:00:00+00:00,307970,99779
06P,2018-10-01 00:00:00+00:00,235247,49107
06F,2018-10-01 00:00:00+00:00,483236,142419
00Q,2018-10-01 00:00:00+00:00,175887,44637
03M,2018-10-01 00:00:00+00:00,120903,47166
05X,2018-10-01 00:00:00+00:00,188002,54074
01A,2018-10-01 00:00:00+00:00,383649,117017
15D,2018-10-01 00:00:00+00:00,462857,113321
09E,2018-10-01 00:00:00+00:00,227305,72563
05L,2018-10-01 00:00:00+00:00,574143,126082
04G,2018-10-01 00:00:00+00:00,690595,198947
00Y,2018-10-01 00:00:00+00:00,256632,67620
08Q,2018-10-01 00:00:00+00:00,332754,56604
11A,2018-10-01 00:00:00+00:00,565897,204185
05D,2018-10-01 00:00:00+00:00,142918,45337
12D,2018-10-01 00:00:00+00:00,239490,64950
08G,2018-10-01 00:00:00+00:00,315616,74126
00J,2018-10-01 00:00:00+00:00,258647,82712
08X,2018-10-01 00:00:00+00:00,406871,66640
01G,2018-10-01 00:00:00+00:00,275614,65048
07K,2018-10-01 00:00:00+00:00,252061,89575
01F,2018-10-01 00:00:00+00:00,132024,39879
09D,2018-10-01 00:00:00+00:00,319106,73588
10L,2018-10-01 00:00:00+00:00,144797,60855
04R,2018-10-01 00:00:00+00:00,558204,168440
01Y,2018-10-01 00:00:00+00:00,248542,73762
07M,2018-10-01 00:00:00+00:00,426313,101214
01W,2018-10-01 00:00:00+00:00,313065,98102
01X,2018-10-01 00:00:00+00:00,197830,65287
02A,2018-10-01 00:00:00+00:00,242970,69959
09P,2018-10-01 00:00:00+00:00,189260,73905
04E,2018-10-01 00:00:00+00:00,194998,61423
00X,2018-10-01 00:00:00+00:00,184339,60541
08M,2018-10-01 00:00:00+00:00,405241,57632
07N,2018-10-01 00:00:00+00:00,242580,68192
10E,2018-10-01 00:00:00+00:00,146032,51785
08Y,2018-10-01 00:00:00+00:00,252829,56140
112,2018-10-01 00:00:00+00:00,791,28
03D,2018-10-01 00:00:00+00:00,144247,59498
10H,2011-12-01 00:00:00+00:00,322941,92996
03G,2011-12-01 00:00:00+00:00,258400,65468
06L,2011-12-01 00:00:00+00:00,386761,125281
5A4,2011-12-01 00:00:00+00:00,1948,603
08T,2011-12-01 00:00:00+00:00,183705,45485
5NL,2011-12-01 00:00:00+00:00,0,0
99P,2011-12-01 00:00:00+00:00,897701,297656
211,2011-12-01 00:00:00+00:00,0,0
5PP,2011-12-01 00:00:00+00:00,0,0
NKI,2011-12-01 00:00:00+00:00,0,0
09J,2011-12-01 00:00:00+00:00,246121,68211
12H,2011-12-01 00:00:00+00:00,0,0
12A,2011-12-01 00:00:00+00:00,257779,72783
10Q,2011-12-01 00:00:00+00:00,689322,182257
5D7,2011-12-01 00:00:00+00:00,479,62
104,2011-12-01 00:00:00+00:00,0,0
NR5,2011-12-01 00:00:00+00:00,0,0
99E,2011-12-01 00:00:00+00:00,261963,74888
5NT,2011-12-01 00:00:00+00:00,5019,335
5ZU,2011-12-01 00:00:00+00:00,253,57
5NQ,2011-12-01 00:00:00+00:00,135,4
5F5,2011-12-01 00:00:00+00:00,7241,1357
5PG,2011-12-01 00:00:00+00:00,3310,763
05T,2011-12-01 00:00:00+00:00,288837,94922
5C2,2011-12-01 00:00:00+00:00,1,0
5M3,2011-12-01 00:00:00+00:00,8292,2106
NDJ,2011-12-01 00:00:00+00:00,0,0
08D,2011-12-01 00:00:00+00:00,272703,48874
09X,2011-12-01 00:00:00+00:00,224034,68469
99C,2011-12-01 00:00:00+00:00,215732,65360
RNA,2011-12-01 00:00:00+00:00,0,0
01J,2011-12-01 00:00:00+00:00,158444,41415
10W,2011-12-01 00:00:00+00:00,126416,21734
07X,2011-12-01 00:00:00+00:00,299010,67029
00Q,2011-12-01 00:00:00+00:00,165377,39616
5MV,2011-12-01 00:00:00+00:00,4224,1166
5QP,2011-12-01 00:00:00+00:00,358,61
RY4,2011-12-01 00:00:00+00:00,0,0
325,2011-12-01 00:00:00+00:00,0,0
07R,2011-12-01 00:00:00+00:00,248849,39854
13H,2011-12-01 00:00:00+00:00,0,0
RTD,2011-12-01 00:00:00+00:00,0,0
08X,2011-12-01 00:00:00+00:00,366448,56529
01X,2011-12-01 00:00:00+00:00,192816,59226
01T,2011-12-01 00:00:00+00:00,156190,46623
RTF,2011-12-01 00:00:00+00:00,0,0
13F,2011-12-01 00:00:00+00:00,0,0
12Y,2011-12-01 00:00:00+00:00,0,0
07L,2011-12-01 00:00:00+00:00,199604,34566
5NE,2011-12-01 00:00:00+00:00,3439,1060
R1G,2011-12-01 00:00:00+00:00,0,0
05A,2011-12-01 00:00:00+00:00,458943,114393
01G,2011-12-01 00:00:00+00:00,241806,58165
01M,2011-12-01 00:00:00+00:00,185815,38001
821,2011-12-01 00:00:00+00:00,0,0
12V,2011-12-01 00:00:00+00:00,0,0
5N1,2011-12-01 00:00:00+00:00,1351,360
310,2011-12-01 00:00:00+00:00,0,0
04C,2011-12-01 00:00:00+00:00,367876,75082
03H,2011-12-01 00:00:00+00:00,167566,50362
NDA,2011-12-01 00:00:00+00:00,0,0
5PH,2011-12-01 00:00:00+00:00,6375,2078
01W,2011-12-01 00:00:00+00:00,297699,87907
5NR,2011-12-01 00:00:00+00:00,4701,1117
5EM,2011-12-01 00:00:00+00:00,2531,482
11C,2011-12-01 00:00:00+00:00,149927,40251
04V,2011-12-01 00:00:00+00:00,367639,107882
10E,2011-12-01 00:00:00+00:00,140563,47079
5QD,2011-12-01 00:00:00+00:00,4535,1358
5HX,2011-12-01 00:00:00+00:00,4167,824
5M1,2011-12-01 00:00:00+00:00,3007,943
NLX,2011-12-01 00:00:00+00:00,0,0
06Q,2011-12-01 00:00:00+00:00,378724,113128
RYG,2011-12-01 00:00:00+00:00,0,0
02R,2011-12-01 00:00:00+00:00,329162,83174
5PX,2011-12-01 00:00:00+00:00,0,0
02W,2011-12-01 00:00:00+00:00,118171,13657
02E,2011-12-01 00:00:00+00:00,204096,56257
5NA,2011-12-01 00:00:00+00:00,754,85
13D,2011-12-01 00:00:00+00:00,0,0
09G,2011-12-01 00:00:00+00:00,485163,178183
R1E,2011-12-01 00:00:00+00:00,0,0
07N,2011-12-01 00:00:00+00:00,229025,62198
01D,2011-12-01 00:00:00+00:00,223903,57805
5N4,2011-12-01 00:00:00+00:00,0,0
5NM,2011-12-01 00:00:00+00:00,0,0
5QJ,2011-12-01 00:00:00+00:00,1728,386
05R,2011-12-01 00:00:00+00:00,271288,86606
07V,2011-12-01 00:00:00+00:00,384476,84922
12R,2011-12-01 00:00:00+00:00,0,0
08A,2011-12-01 00:00:00+00:00,274458,50479
5PF,2011-12-01 00:00:00+00:00,1684,303
00L,2011-12-01 00:00:00+00:00,322121,112142
10A,2011-12-01 00:00:00+00:00,195517,66560
10T,2011-12-01 00:00:00+00:00,142772,25033
5K9,2011-12-01 00:00:00+00:00,0,0
5K3,2011-12-01 00:00:00+00:00,0,0
5J5,2011-12-01 00:00:00+00:00,9276,2042
5QK,2011-12-01 00:00:00+00:00,11651,3797
11J,2011-12-01 00:00:00+00:00,749770,263847
10R,2011-12-01 00:00:00+00:00,213232,50216
00X,2011-12-01 00:00:00+00:00,173306,52414
12J,2011-12-01 00:00:00+00:00,0,0
5LC,2011-12-01 00:00:00+00:00,0,0
414,2011-12-01 00:00:00+00:00,0,0
00J,2011-12-01 00:00:00+00:00,242505,72424
5P2,2011-12-01 00:00:00+00:00,1902,510
02D,2011-12-01 00:00:00+00:00,102175,29884
5QL,2011-12-01 00:00:00+00:00,0,0
99M,2011-12-01 00:00:00+00:00,217221,57755
5QQ,2011-12-01 00:00:00+00:00,0,0
5K6,2011-12-01 00:00:00+00:00,3383,1188
07T,2011-12-01 00:00:00+00:00,284339,39543
06Y,2011-12-01 00:00:00+00:00,222415,76553
5NP,2011-12-01 00:00:00+00:00,0,0
11N,2011-12-01 00:00:00+00:00,555294,197112
5NW,2011-12-01 00:00:00+00:00,0,0
5J6,2011-12-01 00:00:00+00:00,2057,494
RBL,2011-12-01 00:00:00+00:00,0,0
RRE,2011-12-01 00:00:00+00:00,0,0
5MX,2011-12-01 00:00:00+00:00,2136,383
5NV,2011-12-01 00:00:00+00:00,0,0
RW5,2011-12-01 00:00:00+00:00,0,0
04Y,2011-12-01 00:00:00+00:00,129388,38271
13A,2011-12-01 00:00:00+00:00,0,0
00F,2011-12-01 00:00:00+00:00,206188,61765
03L,2011-12-01 00:00:00+00:00,254323,74787
5LE,2011-12-01 00:00:00+00:00,1117,152
02Y,2011-12-01 00:00:00+00:00,301361,107684
205,2011-12-01 00:00:00+00:00,0,0
5A7,2011-12-01 00:00:00+00:00,3076,692
