year,month,pct,total_items,total_cost,actual_cost_per_1000
2014,2014-10-01,00P,11,323.81,8.67100471293916
2014,2014-10-01,08E,9,469.27,9.740337913570508
2014,2014-10-01,00T,3,182.95999999999998,12.501537410317729
2014,2014-10-01,08L,9,581.73,8.295851575089486
2014,2014-10-01,07X,13,604.52,5.923356555650273
2014,2014-10-01,04E,2,125.77,5.911633372502938
2014,2014-10-01,07T,10,547.47,7.2689733921079185
2014,2014-10-01,06F,5,233.98,4.046836625272406
2014,2014-10-01,05H,2,124.51,4.858168481017597
2014,2014-10-01,01K,3,206.60999999999999,12.897808851988263
2014,2014-10-01,09C,2,60.989999999999995,2.1259760178471834
2014,2014-10-01,00M,7,277.03,6.44945755924943
2014,2014-10-01,05N,11,462.53,6.312076094818292
2014,2014-10-01,09D,6,678.41,11.851612452395095
2014,2014-10-01,02M,2,91.49000000000001,4.652191599715246
2014,2014-10-01,09J,9,424.28000000000003,5.967034203420343
2014,2014-10-01,04F,2,141.98,7.35495234148363
2014,2014-10-01,09H,1,30.5,2.783100647869331
2014,2014-10-01,01X,1,28.57,2.6985926135826954
2014,2014-10-01,07Y,11,1704.8100000000002,37.64956604315276
2014,2014-10-01,08P,5,102.31,3.134017460560576
2014,2014-10-01,08N,12,527.63,7.4966610781165635
2014,2014-10-01,15A,12,499.81000000000006,4.113053210224
2014,2014-10-01,08K,14,1010.54,12.544098114425452
2014,2014-10-01,01J,3,124.52000000000001,2.6246232320890335
2014,2014-10-01,10X,2,121.97,14.424077578051088
2014,2014-10-01,08Y,9,472.12,9.63490541009367
2014,2014-10-01,08X,6,335.42999999999995,5.210805940471012
2014,2014-10-01,03M,2,41.08,2.0709820528332323
2014,2014-10-01,08F,6,311.24,7.483349763169916
2014,2014-10-01,03N,9,335.99,5.0689457485969465
2014,2014-10-01,07N,9,750.8,10.594792916108092
2014,2014-10-01,99N,8,340.53,5.207278843948314
2014,2014-10-01,06L,10,438.77,5.079649910856931
2014,2014-10-01,09P,1,30.49,4.995085190039318
2014,2014-10-01,07V,10,772.6700000000001,10.643717111607021
2014,2014-10-01,06P,9,487.36999999999995,7.096140126090185
2014,2014-10-01,07Q,5,343.02,5.976270536787637
2014,2014-10-01,04G,15,692.9499999999999,6.558114003955973
2014,2014-10-01,99H,9,537.54,7.705561926605504
2014,2014-10-01,01F,5,246.49,9.257492676331404
2014,2014-10-01,02X,2,182.94,13.918137553256239
2014,2014-10-01,00V,8,324.54,14.112889198121414
2014,2014-10-01,00L,6,243.95000000000002,5.40717262168632
2014,2014-10-01,05C,5,398.92999999999995,7.930225623695457
2014,2014-10-01,07J,9,316.9,6.676779807428944
2014,2014-10-01,10K,8,371.02000000000004,5.286465383354944
2014,2014-10-01,01C,7,295.64,4.383098591549296
2014,2014-10-01,03T,5,193.58,4.27489344787227
2014,2014-10-01,04D,9,394.39,7.422693994316149
2014,2014-10-01,05A,8,367.21,9.467835503416268
2014,2014-10-01,08J,4,150.56,3.9665937771689013
2014,2014-10-01,07K,2,62.25,2.5087655664369484
2014,2014-11-01,06H,23,1152.9599999999998,6.048568595665653
2014,2014-11-01,07L,1,76.86,8.438735177865611
2014,2014-11-01,05L,5,329.15999999999997,8.527240226937126
2014,2014-11-01,10R,2,234.73,15.673744658119656
2014,2014-11-01,02X,2,153.72,8.068867775969764
2014,2014-11-01,03D,6,219.22,3.612424816676279
2014,2014-11-01,12D,4,205.67,6.634944189947738
2014,2014-11-01,08D,11,659.6099999999999,10.591720727085875
2014,2014-11-01,02D,1,38.44,1.6198221735282963
2014,2014-11-01,09W,7,309.55,10.552960829100332
2014,2014-11-01,00X,3,153.73000000000002,5.239783223695423
2014,2014-11-01,10C,4,230.6,19.66737739872068
2014,2014-11-01,03H,1,38.44,2.6151438873392743
2014,2014-11-01,02R,6,281.96000000000004,8.783800623052961
2014,2014-11-01,03M,4,92.49,3.0522737773084283
2014,2014-11-01,01Y,1,38.44,6.958725561187545
2014,2014-11-01,06K,15,658.2800000000001,7.210866469492826
2014,2014-11-01,99K,7,394.75,8.503511266209987
2014,2014-11-01,07P,11,811.19,15.697008398157825
2014,2014-11-01,03J,1,32.92,3.6468372659798383
2014,2014-11-01,99F,5,234.78,4.996382208980634
2014,2014-11-01,04G,15,926.24,7.880613269351848
2014,2014-11-01,15C,11,1294.1099999999997,11.031916526008898
2014,2014-11-01,06V,3,157.89,4.388027347006837
2014,2014-11-01,01G,5,124.49,4.662721450241582
2014,2014-11-01,04L,2,64.16,5.281962624516341
2014,2014-11-01,07H,9,540.12,7.550535409735231
2014,2014-11-01,99D,4,269.0,4.780862332492092
2014,2014-11-01,02M,2,115.3,5.862910607139225
2014,2014-11-01,08L,6,518.33,10.866229219513219
2014,2014-11-01,01A,4,268.63,10.575984251968503
2014,2014-11-01,08A,18,1278.4700000000003,15.206303895331553
2014,2014-11-01,04D,6,417.89,10.88453624358607
2014,2014-11-01,02T,3,277.34000000000003,14.349130794701988
2014,2014-11-01,02Y,7,193.76,4.266525740960937
2014,2014-11-01,04Q,1,27.02,1.46529284164859
2014,2014-11-01,99M,8,550.54,12.309997093218254
2014,2014-11-01,03R,10,676.54,7.26400103075073
2014,2014-11-01,08W,8,746.8200000000002,14.823151125401933
2014,2014-11-01,05Q,1,71.84,34.439117929050816
2014,2014-11-01,14Y,4,236.85,4.634938650907027
2014,2014-11-01,05A,8,494.6,7.235860373935688
2014,2014-11-01,05H,2,157.89,6.160599321081587
2014,2014-11-01,99A,2,75.84,8.464285714285714
2014,2014-11-01,02A,1,27.02,2.772135015902329
2014,2014-11-01,05C,3,269.0,8.173062315802266
2014,2014-11-01,04F,2,76.88,3.8163315959295105
2014,2014-11-01,09G,7,726.39,10.271206572305255
2014,2014-11-01,08Q,8,839.4899999999999,10.193428529797464
2014,2014-11-01,06L,8,498.0400000000001,8.426502436383325
2014,2014-11-01,07J,10,473.83000000000004,9.571549773755658
2014,2014-11-01,05G,5,384.3,10.835424479093243
2014,2014-11-01,10Q,12,673.12,7.0586508111282384
2014,2014-11-01,05V,5,384.26,9.609382814844453
2014,2014-11-01,05N,15,826.8499999999999,9.139392733583136
2014,2014-11-01,01C,3,205.64999999999998,7.082099318134857
2014,2014-11-01,00N,2,153.72,8.755482143874238
2014,2014-11-01,03T,2,115.3,6.026552372987664
2014,2014-11-01,11J,9,484.86,6.8286293729930705
2014,2014-11-01,07Q,9,375.02,5.760410426554843
2014,2014-11-01,02W,6,433.14,18.999868403737334
2014,2014-11-01,03L,3,338.26,8.826783570794843
2014,2014-11-01,07Y,13,2873.46,74.88429062858334
2014,2014-11-01,10X,2,153.72,9.675226586102719
2014,2014-11-01,02F,1,35.97,3.0057658561042864
2014,2014-11-01,05W,13,586.45,9.12436015122991
2014,2014-11-01,08P,4,230.6,6.96192977689219
2014,2014-11-01,06T,9,410.60999999999996,6.374051133982209
2014,2014-11-01,08M,4,307.44,9.1838929382244
2014,2014-11-01,09H,3,269.0,7.483863788114846
2014,2014-11-01,00P,10,249.98,5.2748412145766075
2014,2014-11-01,99N,4,345.86,17.312909846323272
2014,2014-11-01,99H,4,248.98,9.495442584188247
2014,2014-11-01,01H,3,182.11,5.370708977232512
2014,2014-11-01,01R,1,38.44,2.872086072922893
2014,2014-11-01,09P,6,352.75,9.274352570001314
2014,2014-11-01,01E,2,115.3,4.4858576819826474
2014,2014-11-01,05F,1,76.86,7.244792157602037
2014,2014-11-01,01D,1,38.44,11.557426337943474
2014,2014-11-01,03Q,6,246.15999999999997,2.8208330945969173
2014,2014-11-01,08T,2,94.9,4.741207034372502
2014,2014-11-01,11E,2,76.86,5.2828373084060765
2014,2014-11-01,05R,4,103.89,4.955401860243263
2014,2014-11-01,09X,2,153.72,24.365192582025678
2014,2014-11-01,05D,5,386.37,8.750707766176703
2014,2014-11-01,12F,2,230.56,21.585993820803296
2014,2014-11-01,10A,1,38.44,4.151187904967602
2014,2014-11-01,01W,2,230.56,12.151365025824813
2014,2014-11-01,06N,24,2004.66,9.979490038729976
2014,2014-11-01,01T,1,75.72,11.71592139873124
2014,2014-11-01,08K,9,987.3,12.338165458635341
2014,2014-11-01,07G,1,38.44,7.63759189350288
2014,2014-11-01,09D,5,640.8499999999999,19.267889356584483
2014,2014-11-01,03N,3,327.41999999999996,14.36493660334313
2014,2014-11-01,08R,4,422.71,9.617537313432836
2014,2014-11-01,07W,7,306.92,15.316133539597786
2014,2014-11-01,14L,1,38.44,3.903727023458921
2014,2014-11-01,09E,5,360.61,8.849107997349758
2014,2014-11-01,06Y,4,166.60999999999999,5.0241239973463605
2014,2014-11-01,15A,9,578.56,5.400642222388171
2014,2014-11-01,11A,5,426.89,7.662442561746123
2014,2014-11-01,00T,4,244.08999999999997,13.659969780066035
2014,2014-11-01,03A,1,38.44,12.779255319148936
2014,2014-11-01,08V,5,337.82,6.536638222944602
2014,2014-11-01,07M,17,841.5700000000002,8.446021216166038
2014,2014-11-01,07N,8,496.53,7.671853030701008
2014,2014-11-01,00V,4,225.57999999999998,9.852806289582878
2014,2014-11-01,10E,1,76.86,8.065057712486885
2014,2014-11-01,09N,5,273.2,7.356742783283067
2014,2014-11-01,10J,2,115.3,6.487733513391852
2014,2014-11-01,04M,1,76.86,5.565129244804866
2014,2014-11-01,04N,1,76.86,11.456252794753317
2014,2014-11-01,03E,2,76.88,5.454416459737495
2014,2014-11-01,15D,2,115.3,11.794189852700491
2014,2014-11-01,00Y,1,162.04,69.21828278513456
2014,2014-11-01,02E,1,307.4,44.987560368798476
2014,2014-11-01,07T,14,749.9899999999999,11.073231950391259
2014,2014-11-01,08J,8,403.57,7.461911101249908
2014,2014-11-01,02H,2,422.68,23.169434851723953
2014,2014-11-01,11X,17,975.2699999999999,7.593668244674223
2014,2014-11-01,05T,5,230.57,5.712551409741836
2014,2014-11-01,99G,7,474.65999999999997,9.448602595748069
2014,2014-11-01,07V,8,579.49,8.961416531353901
2014,2014-11-01,08H,9,747.8199999999999,11.23595167978845
2014,2014-11-01,00K,4,153.75,7.772610080380162
2014,2014-11-01,06Q,10,440.42,5.98852387686283
2014,2014-11-01,13T,13,776.1300000000001,7.741250162080214
2014,2014-11-01,05Y,2,153.72,17.202327663384064
2014,2014-11-01,00L,2,76.88,3.247444453831207
2014,2014-11-01,10V,9,619.7,13.740271834327398
2014,2014-11-01,10L,2,153.72,6.490731748511591
2014,2014-11-01,04K,3,344.03999999999996,24.452025586353944
2014,2014-11-01,09J,8,475.78,14.158433519819068
2014,2014-11-01,05X,5,471.56000000000006,12.41339370327472
2014,2014-11-01,99C,2,153.72,14.738255033557046
2014,2014-11-01,10D,3,194.24,18.2162618400075
2014,2014-11-01,15E,17,1134.52,8.210271885832555
2014,2014-11-01,11M,38,2020.4800000000002,10.31630866006648
2014,2014-11-01,99J,18,858.24,6.066629438251489
2014,2014-11-01,04V,12,690.94,11.050973241847002
2014,2014-11-01,02N,3,112.85,3.1573498964803313
2014,2014-11-01,08N,11,648.58,8.589780944560697
2014,2014-11-01,01J,3,196.32999999999998,4.631298358180788
2014,2014-11-01,10K,8,602.47,9.118524012047647
2014,2014-11-01,03F,2,115.3,6.6413225044640285
2014,2014-11-01,15M,16,878.8199999999999,6.218080703020526
2014,2014-11-01,09L,5,232.67000000000002,4.467464142393579
2014,2014-11-01,03W,37,1878.1999999999998,9.21413468472667
2014,2014-11-01,06M,4,243.1,14.535996173164316
2014,2014-11-01,00D,3,115.31,16.423586383706027
2014,2014-11-01,08Y,12,1425.4699999999998,28.399211061082994
2014,2014-11-01,09A,15,917.83,15.171997685759154
2014,2014-11-01,03V,6,498.73,8.697160993303571
2014,2014-11-01,09C,3,354.17,16.52143490227177
2014,2014-11-01,06F,14,934.0,8.640387799846435
2014,2014-11-01,00Q,4,347.48,11.545720361509836
2014,2014-11-01,09F,9,762.6700000000001,9.973584066746003
2014,2014-11-01,99E,4,167.25,6.498173906286425
2014,2014-11-01,11N,8,348.0,4.438945367807442
2014,2014-11-01,08C,8,551.54,10.963266279716944
2014,2014-11-01,06P,16,958.1600000000001,10.416707435069524
2014,2014-11-01,00M,7,242.69,5.210399759543131
2014,2014-11-01,04C,15,1071.28,10.223112892451569
2014,2014-11-01,07R,8,650.8299999999999,13.161641286982547
2014,2014-11-01,08X,5,421.87,5.112708146496352
2014,2014-11-01,00J,10,563.28,6.205848004759491
2014,2014-11-01,00C,1,38.44,3.8085802041018524
2014,2014-11-01,08F,6,394.28,8.587358975475889
2014,2014-11-01,03K,5,191.81,4.36616512257859
2014,2014-11-01,08G,3,128.22,6.599073597529593
2014,2014-11-01,09Y,2,153.72,8.472222222222223
2014,2014-11-01,07X,11,533.0699999999999,5.923658184242694
2014,2014-11-01,15F,9,524.25,7.325917748494291
2014,2014-11-01,15N,37,2535.46,9.376354424762399
2014,2014-11-01,08E,8,564.28,16.79004998809807
2014,2014-11-01,06W,4,331.6,13.485156567710453
2014,2014-12-01,02W,7,582.8399999999999,22.911277959039268
2014,2014-12-01,04Q,3,137.56,7.311187882009036
2014,2014-12-01,03V,3,230.95,4.027448381696428
2014,2014-12-01,11J,15,1138.34,13.233126409523145
2014,2014-12-01,08F,7,531.58,17.452885941296213
2014,2014-12-01,08X,4,343.53,4.775030232267211
2014,2014-12-01,03F,5,289.97,7.014950648345269
2014,2014-12-01,99K,11,953.0,19.631269955711197
2014,2014-12-01,09Y,6,348.15,6.367510425049382
2014,2014-12-01,10C,3,158.16,3.2281503857615217
2014,2014-12-01,05Y,4,192.48000000000002,6.184891231001576
2014,2014-12-01,06L,10,577.8599999999999,6.7091605712295355
2014,2014-12-01,05L,5,302.93,9.306605222734255
2014,2014-12-01,04K,7,779.1,28.57509627727856
2014,2014-12-01,05G,11,808.3100000000001,16.563729508196722
2014,2014-12-01,05C,5,506.63,10.071165888082696
2014,2014-12-01,14Y,2,121.75,5.524799201343196
2014,2014-12-01,07K,1,40.57,3.004517514626379
2014,2014-12-01,03E,3,269.44,20.29832755763146
2014,2014-12-01,14L,3,119.67,7.595201827875095
2014,2014-12-01,05H,1,81.16,7.7214346874702695
2014,2014-12-01,03K,7,264.54,8.37549469684977
2014,2014-12-01,04N,2,196.63,7.96105105469857
2014,2014-12-01,00T,4,252.84,14.43068318018378
2014,2014-12-01,09A,11,762.7700000000001,20.60315488088164
2014,2014-12-01,10V,8,565.16,10.5629485645933
2014,2014-12-01,08Y,9,464.01,15.499549053011323
2014,2014-12-01,02N,6,302.97,8.613709379353482
2014,2014-12-01,07Y,16,2948.43,45.157599705936406
2014,2014-12-01,07V,10,794.2999999999998,8.93626596163582
2014,2014-12-01,00M,11,397.76,5.6692464474565645
2014,2014-12-01,99M,9,699.11,12.895377577747444
2014,2014-12-01,10A,3,117.57,4.601025319923296
2014,2014-12-01,08M,14,1117.2,14.018445322793148
2014,2014-12-01,15A,14,744.32,4.78127368732094
2014,2014-12-01,08A,9,730.33,12.01022874903386
2014,2014-12-01,10J,11,701.1800000000001,8.212750506576715
2014,2014-12-01,11A,9,692.31,7.0175563079043926
2014,2014-12-01,01W,3,423.37,16.78108525902731
2014,2014-12-01,00D,5,312.12,8.79211267605634
2014,2014-12-01,15D,3,269.43,10.965811965811966
2014,2014-12-01,06P,15,925.58,10.317237381844125
2014,2014-12-01,10K,10,594.1200000000001,8.949881746832776
2014,2014-12-01,11X,27,1963.52,10.205723671216358
2014,2014-12-01,08K,11,719.5100000000001,9.753555016334776
2014,2014-12-01,08R,14,1031.2199999999998,13.630739947656433
2014,2014-12-01,05W,22,1072.1000000000001,11.348095772381821
2014,2014-12-01,00P,19,635.77,7.401625221197727
2014,2014-12-01,06N,17,1166.91,6.224482719994026
2014,2014-12-01,99E,11,654.77,13.012898225251902
2014,2014-12-01,15M,20,1084.9099999999999,7.504599975097878
2014,2014-12-01,06F,17,1079.03,10.26982525602467
2014,2014-12-01,08P,5,334.99,8.219201609539466
2014,2014-12-01,08T,5,226.04,12.725327928840848
2014,2014-12-01,09J,12,646.16,13.330582604390164
2014,2014-12-01,01E,1,76.98,4.572344975053457
2014,2014-12-01,03N,10,542.57,13.925977259310594
2014,2014-12-01,06M,2,209.56,12.354675156231577
2014,2014-12-01,03J,3,153.97,9.605714642210993
2014,2014-12-01,09X,9,439.06000000000006,5.199606826067906
2014,2014-12-01,01F,3,192.46,12.22045844180583
2014,2014-12-01,08C,9,639.7,11.302918934200298
2014,2014-12-01,08Q,9,648.4799999999999,9.619224208262256
2014,2014-12-01,99A,5,306.90999999999997,11.871808757542937
2014,2014-12-01,07W,11,961.71,18.7052164780021
2014,2014-12-01,10R,7,617.6600000000001,9.102511200188635
2014,2014-12-01,02M,1,81.16,7.594273416300178
2014,2014-12-01,15C,21,1770.8700000000001,12.268995475865509
2014,2014-12-01,07T,16,1096.01,12.02477344041428
2014,2014-12-01,00J,13,931.6400000000001,9.529576629195095
2014,2014-12-01,10D,2,117.57000000000001,5.798766954377313
2014,2014-12-01,08H,11,595.11,10.3744574028555
2014,2014-12-01,12D,3,333.13,9.942101650401408
2014,2014-12-01,01H,5,203.54999999999998,3.464857779971743
2014,2014-12-01,06V,8,463.58000000000004,9.11554192229039
2014,2014-12-01,01C,13,703.5600000000001,14.841785503333053
2014,2014-12-01,06Y,5,182.5,3.6089303723625146
2014,2014-12-01,06T,15,1364.3500000000001,23.96287059154138
2014,2014-12-01,09P,7,346.05,10.745225896599909
2014,2014-12-01,01K,2,227.44,34.22208847427024
2014,2014-12-01,03R,17,1782.18,19.353640658087638
2014,2014-12-01,03M,6,153.61,3.4620238900157765
2014,2014-12-01,02F,1,36.03,3.010779644021058
2014,2014-12-01,09C,2,192.42999999999998,9.850524699257742
2014,2014-12-01,05X,6,352.71,9.755227348157982
2014,2014-12-01,03T,5,246.59,8.301016629637111
2014,2014-12-01,09E,7,458.47,8.812324606927307
2014,2014-12-01,00V,4,154.0,6.853887578441408
2014,2014-12-01,00Y,6,542.27,20.716305012224936
2014,2014-12-01,02Y,17,881.1299999999999,8.369554892760119
2014,2014-12-01,99D,10,576.24,8.593798935170685
2014,2014-12-01,04V,16,726.23,10.372639757762734
2014,2014-12-01,04E,3,115.49,4.8177039879859835
2014,2014-12-01,99H,11,1039.22,9.378734003573815
2014,2014-12-01,99C,3,229.8,11.500350315283756
2014,2014-12-01,07G,2,77.0,7.755842062852538
2014,2014-12-01,06H,30,1578.87,7.339143773532283
2014,2014-12-01,10Q,15,889.52,7.140781414316564
2014,2014-12-01,06K,21,1303.9000000000003,9.504752740844415
2014,2014-12-01,07H,9,425.53000000000003,5.845031729897531
2014,2014-12-01,01T,1,75.84,11.734488627572336
2014,2014-12-01,09H,6,423.41,6.938076589050749
2014,2014-12-01,09W,17,743.74,14.904609218436875
2014,2014-12-01,00Q,4,345.94999999999993,11.49488304093567
2014,2014-12-01,03A,7,346.45000000000005,9.226856290614682
2014,2014-12-01,07R,17,1166.73,11.325166713582668
2014,2014-12-01,08W,16,986.2900000000001,12.70239291141849
2014,2014-12-01,03H,12,706.75,12.363983065673
2014,2014-12-01,06Q,4,192.48000000000002,6.57736468015309
2014,2014-12-01,07Q,8,772.17,10.17137362347858
2014,2014-12-01,11N,14,577.41,5.515268451567917
2014,2014-12-01,02E,1,307.89,45.05927118396019
2014,2014-12-01,08E,11,758.4000000000001,13.514139596215188
2014,2014-12-01,99G,9,581.55,9.795516178476982
2014,2014-12-01,02A,4,73.28,5.88358089120835
2014,2014-12-01,08G,6,418.39,13.729408676248605
2014,2014-12-01,05T,3,117.57,4.64318154891197
2014,2014-12-01,99N,12,734.4000000000001,8.750670241286864
2014,2014-12-01,04G,17,851.73,7.563202060116326
2014,2014-12-01,04H,4,269.42,11.049954884751045
2014,2014-12-01,08J,5,205.5,4.458667823822955
2014,2014-12-01,10L,9,560.91,9.19193077906329
2014,2014-12-01,01R,6,547.9,27.61871156366569
2014,2014-12-01,05N,9,472.38,7.9237117552334935
2014,2014-12-01,03W,44,2224.55,10.83128024851253
2014,2014-12-01,02X,7,540.97,19.809945803427567
2014,2014-12-01,08N,14,897.8600000000001,10.3416263533748
2014,2014-12-01,03D,9,435.82,6.413078666235028
2014,2014-12-01,07N,9,600.76,7.228405385568697
2014,2014-12-01,01J,5,312.12,6.578841978795607
2014,2014-12-01,04C,14,812.5400000000001,10.286097678304683
2014,2014-12-01,07M,29,1394.16,14.962651326521852
2014,2014-12-01,15E,26,1947.7500000000002,10.969469647050873
2014,2014-12-01,09F,8,504.58000000000004,9.17268083404534
2014,2014-12-01,01D,3,307.90999999999997,41.225063596197614
2014,2014-12-01,01Y,2,192.45,15.022246506908125
2014,2014-12-01,08L,6,391.19999999999993,5.557923450686215
2014,2014-12-01,06W,3,312.09000000000003,10.94514975099951
2014,2014-12-01,05D,4,237.23,6.76717252396166
2014,2014-12-01,13T,11,780.28,11.297762976905812
2014,2014-12-01,03Q,12,477.53,2.903023818497939
2014,2014-12-01,05Q,4,302.90999999999997,8.095950821862887
2014,2014-12-01,00K,4,142.55,5.501524449075682
2014,2014-12-01,02R,9,994.8800000000001,17.21007473014116
2014,2014-12-01,07X,24,1192.83,10.736640293792023
2014,2014-12-01,02H,5,540.05,14.809279622672552
2014,2014-12-01,05V,8,500.37,9.983838141984915
2014,2014-12-01,11M,54,3311.1500000000005,13.539600822725546
2014,2014-12-01,04L,6,292.14,14.378383699182988
2014,2014-12-01,09L,5,156.09,4.285831960461286
2014,2014-12-01,99J,25,1383.0100000000002,7.5921564752447
2014,2014-12-01,11E,5,307.95,8.157399803978702
2014,2014-12-01,08V,10,725.38,8.737517917585132
2014,2014-12-01,12F,7,538.87,30.188795518207282
2014,2014-12-01,09N,5,310.02,5.077217864103109
2014,2014-12-01,04F,3,216.64,8.839562591806757
2014,2014-12-01,05F,6,487.64,45.96474691299839
2014,2014-12-01,03L,6,569.74,12.796244721947714
2014,2014-12-01,01A,5,647.15,15.15147967784229
2014,2014-12-01,00C,2,76.99,7.628059050827305
2014,2014-12-01,05R,4,129.04,3.608097528240689
2014,2014-12-01,00X,3,232.66,9.348655924780005
2014,2014-12-01,99F,4,354.76,12.523740600840187
2014,2014-12-01,04M,2,77.0,5.575266092245312
2014,2014-12-01,08D,8,475.07000000000005,8.379102950773412
2014,2014-12-01,00L,5,307.92,13.788285867813004
2014,2014-12-01,06D,3,75.62,2.663238712404029
2014,2014-12-01,10X,4,346.40999999999997,8.787225407133072
2014,2014-12-01,01G,4,122.61,5.0542066861783255
2014,2014-12-01,07P,15,1926.4900000000002,25.757968766713024
2014,2014-12-01,15N,43,2761.4199999999996,10.324609287370073
2014,2014-12-01,02T,2,158.14,6.607336842984875
2014,2014-12-01,09D,10,965.6199999999999,20.57005304305221
