year,month,pct,total_items,total_cost
2011,2011-10-01,01X,1,3.4
2011,2011-10-01,03N,7,182.29
2011,2011-10-01,05W,21,678.5
2011,2011-10-01,11N,10,319.65
2011,2011-10-01,11J,7,224.78
2011,2011-10-01,10V,10,473.59000000000003
2011,2011-10-01,99H,8,443.23
2011,2011-10-01,03H,6,243.71999999999997
2011,2011-10-01,02R,4,126.75
2011,2011-10-01,08Q,10,466.3400000000001
2011,2011-10-01,00Y,1,21.13
2011,2011-10-01,03T,9,318.4
2011,2011-10-01,15M,16,619.34
2011,2011-10-01,04M,2,42.370000000000005
2011,2011-10-01,04N,1,30.38
2011,2011-10-01,05R,5,182.4
2011,2011-10-01,5P9,1,7.25
2011,2011-10-01,08D,11,507.06000000000006
2011,2011-10-01,07P,6,533.51
2011,2011-10-01,02H,5,406.96
2011,2011-10-01,04Y,2,60.82
2011,2011-10-01,07H,5,195.5
2011,2011-10-01,05V,4,216.57
2011,2011-10-01,05H,2,89.51
2011,2011-10-01,15F,11,804.4199999999998
2011,2011-10-01,04C,10,317.52000000000004
2011,2011-10-01,05X,2,187.39
2011,2011-10-01,15A,8,824.64
2011,2011-10-01,02P,1,30.41
2011,2011-10-01,08P,3,185.51999999999998
2011,2011-10-01,15D,2,115.5
2011,2011-10-01,05G,15,446.38000000000005
2011,2011-10-01,02N,4,79.78
2011,2011-10-01,08T,4,182.4
2011,2011-10-01,08J,8,321.34000000000003
2011,2011-10-01,06M,3,133.89
2011,2011-10-01,02T,2,93.73
2011,2011-10-01,08F,8,337.45
2011,2011-10-01,08Y,9,423.30000000000007
2011,2011-10-01,03Q,65,779.7800000000003
2011,2011-10-01,08A,13,827.9899999999999
2011,2011-10-01,99N,5,231.72
2011,2011-10-01,01E,1,60.79
2011,2011-10-01,06L,5,297.84
2011,2011-10-01,01J,3,65.72
2011,2011-10-01,03D,2,121.55
2011,2011-10-01,13T,11,280.63000000000005
2011,2011-10-01,14Y,7,272.4
2011,2011-10-01,06T,3,32.8
2011,2011-10-01,00M,5,245.71
2011,2011-10-01,06W,4,112.64000000000001
2011,2011-10-01,08W,11,634.08
2011,2011-10-01,99K,4,122.9
2011,2011-10-01,07K,3,91.2
2011,2011-10-01,07L,3,212.75
2011,2011-10-01,03F,4,96.89
2011,2011-10-01,08E,7,412.01
2011,2011-10-01,10A,2,45.86
2011,2011-11-01,00C,2,63.37
2011,2011-11-01,05Q,5,276.21
2011,2011-11-01,04H,4,156.13
2011,2011-11-01,01H,8,400.42
2011,2011-11-01,01J,3,65.75
2011,2011-11-01,07X,12,405.76000000000005
2011,2011-11-01,99J,18,596.35
2011,2011-11-01,06K,19,790.1200000000001
2011,2011-11-01,11M,24,869.6700000000001
2011,2011-11-01,07M,21,1167.4099999999999
2011,2011-11-01,99M,7,371.25
2011,2011-11-01,09J,7,305.40000000000003
2011,2011-11-01,06H,27,1149.9900000000002
2011,2011-11-01,08Y,9,487.0799999999999
2011,2011-11-01,06Q,8,400.34000000000003
2011,2011-11-01,03L,5,243.8
2011,2011-11-01,03T,8,233.32
2011,2011-11-01,15D,4,152.08
2011,2011-11-01,15E,29,1246.0900000000004
2011,2011-11-01,09W,6,120.05
2011,2011-11-01,00M,4,124.22
2011,2011-11-01,04V,16,385.39000000000004
2011,2011-11-01,01V,1,126.65
2011,2011-11-01,08M,8,334.57
2011,2011-11-01,15M,14,548.3000000000001
2011,2011-11-01,05T,6,104.27000000000001
2011,2011-11-01,06L,2,95.0
2011,2011-11-01,03N,7,123.76
2011,2011-11-01,04L,1,30.42
2011,2011-11-01,02W,3,92.54
2011,2011-11-01,05N,6,274.70000000000005
2011,2011-11-01,06M,5,116.49000000000001
2011,2011-11-01,03K,2,88.45
2011,2011-11-01,10R,3,193.0
2011,2011-11-01,01R,2,85.16
2011,2011-11-01,03J,2,91.24000000000001
2011,2011-11-01,08X,4,212.87
2011,2011-11-01,01X,3,23.14
2011,2011-11-01,03Q,48,547.4200000000001
2011,2011-11-01,06T,7,246.0
2011,2011-11-01,06N,19,1068.9199999999998
2011,2011-11-01,10E,4,157.35000000000002
2011,2011-11-01,15C,20,708.1600000000001
2011,2011-11-01,04F,2,103.06
2011,2011-11-01,01E,2,91.21000000000001
2011,2011-11-01,04N,5,215.37
2011,2011-11-01,07H,2,60.84
2011,2011-11-01,06P,6,154.44
2011,2011-11-01,00D,8,464.97
2011,2011-11-01,07J,2,39.87
2011,2011-11-01,99N,11,522.32
2011,2011-11-01,04C,11,507.28
2011,2011-11-01,04M,4,233.14000000000001
2011,2011-11-01,10L,3,91.27000000000001
2011,2011-11-01,00L,6,206.14
2011,2011-11-01,08P,2,29.29
2011,2011-11-01,13T,11,358.7900000000001
2011,2011-11-01,03E,6,374.30999999999995
2011,2011-11-01,08R,5,281.27
2011,2011-11-01,02X,2,93.73
2011,2011-11-01,04D,2,42.23
2011,2011-11-01,01T,3,215.37
2011,2011-11-01,08D,10,403.43
2011,2011-11-01,05G,15,420.79
2011,2011-11-01,00V,2,46.28
2011,2011-11-01,10V,7,330.7
2011,2011-11-01,08H,7,315.53000000000003
2011,2011-11-01,00K,3,72.69
2011,2011-11-01,10K,8,404.9
2011,2011-11-01,10A,1,15.38
2011,2011-11-01,01F,1,30.42
2011,2011-11-01,99G,7,494.08000000000004
2011,2011-11-01,15N,39,1602.71
2011,2011-11-01,07T,13,478.12000000000006
2011,2011-11-01,05D,2,71.25
2011,2011-11-01,02P,1,30.42
2011,2011-11-01,02N,3,48.14
2011,2011-11-01,08W,13,743.0299999999999
2011,2011-11-01,99A,14,427.88
2011,2011-11-01,09G,14,888.51
2011,2011-11-01,02H,2,28.43
2011,2011-11-01,11N,8,282.09
2011,2011-11-01,10Q,5,145.31000000000003
2011,2011-11-01,08T,3,101.82000000000001
2011,2011-11-01,07R,21,960.54
2011,2011-11-01,05L,2,50.22
2011,2011-11-01,99E,2,40.29
2011,2011-11-01,06Y,11,383.0
2011,2011-11-01,02Y,4,96.22
2011,2011-11-01,02E,3,547.15
2011,2011-11-01,00Y,1,85.13
2011,2011-11-01,08L,8,399.06000000000006
2011,2011-11-01,99K,4,263.47
2011,2011-11-01,00P,12,588.35
2011,2011-11-01,07N,6,488.99000000000007
2011,2011-11-01,02M,5,135.03
2011,2011-11-01,01A,5,474.95000000000005
2011,2011-11-01,02Q,1,63.34
2011,2011-11-01,5P9,3,21.77
2011,2011-11-01,07Y,8,917.3100000000001
2011,2011-11-01,00Q,4,282.65
2011,2011-11-01,14L,1,30.42
2011,2011-11-01,09C,4,155.88
2011,2011-11-01,09L,7,347.45
2011,2011-11-01,01C,5,145.03
2011,2011-11-01,07P,6,561.5899999999999
2011,2011-11-01,09F,3,154.57999999999998
2011,2011-11-01,05V,5,243.3
2011,2011-11-01,99D,12,641.76
2011,2011-11-01,07K,4,131.11
2011,2011-11-01,08V,19,1286.52
2011,2011-11-01,03V,1,346.52
2011,2011-11-01,08G,4,183.74
2011,2011-11-01,09A,17,1343.1200000000001
2011,2011-11-01,07G,3,183.72
2011,2011-11-01,10X,1,105.55
2011,2011-11-01,12D,1,95.0
2011,2011-11-01,99H,8,373.75
2011,2011-11-01,05X,3,219.16
2011,2011-11-01,08E,2,182.42
2011,2011-11-01,09E,6,315.65
2011,2011-11-01,05A,6,272.02000000000004
2011,2011-11-01,00X,4,302.02000000000004
2011,2011-11-01,02A,3,30.770000000000003
2011,2011-11-01,07L,4,182.48000000000002
2011,2011-11-01,15A,9,419.98
2011,2011-11-01,09P,3,96.47
2011,2011-11-01,01W,1,44.98
2011,2011-11-01,06F,11,406.84000000000003
2011,2011-11-01,00J,5,304.03999999999996
2011,2011-11-01,08F,5,244.57
2011,2011-11-01,15F,7,538.0
2011,2011-11-01,09H,6,212.93
2011,2011-11-01,5K5,1,113.5
2011,2011-11-01,02D,1,31.69
2011,2011-11-01,03D,3,122.86
2011,2011-11-01,14Y,5,277.2
2011,2011-11-01,09N,5,153.38
2011,2011-11-01,09D,3,196.79000000000002
2011,2011-11-01,11E,3,204.74
2011,2011-11-01,11A,15,720.0600000000001
2011,2011-11-01,12F,4,212.88
2011,2011-11-01,04Q,5,182.5
2011,2011-11-01,08C,5,259.33
2011,2011-11-01,04K,3,270.57
2011,2011-11-01,00N,6,208.70999999999998
2011,2011-11-01,11J,13,470.0700000000001
2011,2011-11-01,02R,5,300.33
2011,2011-11-01,09Y,6,298.78000000000003
2011,2011-11-01,03R,12,762.01
2011,2011-11-01,04E,2,60.84
2011,2011-11-01,02T,8,217.59
2011,2011-11-01,07V,9,373.74000000000007
2011,2011-11-01,07Q,9,559.55
2011,2011-11-01,05C,4,152.07999999999998
2011,2011-11-01,00T,2,60.85
2011,2011-11-01,08Q,13,792.6800000000001
2011,2011-11-01,01K,17,225.78
2011,2011-11-01,06V,3,100.09
2011,2011-11-01,04Y,2,41.0
2011,2011-11-01,02F,7,273.44
2011,2011-11-01,08N,7,448.99999999999994
2011,2011-11-01,08A,11,764.21
2011,2011-11-01,04G,4,85.48
2011,2011-11-01,05R,3,92.53
2011,2011-11-01,05F,5,145.36
2011,2011-11-01,05W,16,441.97999999999996
2011,2011-11-01,05Y,2,16.44
2011,2011-11-01,08J,5,182.5
2011,2011-11-01,03A,4,192.23999999999998
2011,2011-11-01,09X,8,317.24
2011,2011-11-01,06W,1,9.87
2011,2011-11-01,08K,17,913.5300000000002
2011,2011-11-01,07W,10,565.4999999999999
2011,2011-11-01,10D,2,120.1
2011,2011-11-01,03H,11,530.87
2011,2011-11-01,11X,19,1192.9600000000003
2011,2011-11-01,03W,21,1022.9400000000002
2011,2011-11-01,03F,7,172.73000000000002
2011,2011-11-01,10J,8,276.20000000000005
2011,2011-11-01,99C,1,60.82
2011,2011-11-01,99F,4,113.5
2011,2011-11-01,03M,1,5.15
2011,2011-12-01,05Y,4,130.95
2011,2011-12-01,07M,23,1152.93
2011,2011-12-01,01W,1,45.04
2011,2011-12-01,02Y,9,287.24
2011,2011-12-01,08C,3,243.6
2011,2011-12-01,06Q,12,642.0
2011,2011-12-01,05T,4,138.13
2011,2011-12-01,06T,4,142.49
2011,2011-12-01,09W,7,168.02
2011,2011-12-01,99M,8,463.16999999999996
2011,2011-12-01,00D,4,185.29
2011,2011-12-01,00J,7,394.94
2011,2011-12-01,11M,29,1190.3500000000001
2011,2011-12-01,02M,3,70.00999999999999
2011,2011-12-01,06W,2,19.76
2011,2011-12-01,07J,1,31.7
2011,2011-12-01,99N,7,355.30999999999995
2011,2011-12-01,08M,12,488.24
2011,2011-12-01,10R,3,164.13000000000002
2011,2011-12-01,05X,1,126.84
2011,2011-12-01,02Q,2,185.23000000000002
2011,2011-12-01,08G,2,62.209999999999994
2011,2011-12-01,05D,6,128.5
2011,2011-12-01,05C,5,143.04999999999998
2011,2011-12-01,08A,9,583.97
2011,2011-12-01,03M,1,5.15
2011,2011-12-01,05W,20,620.4300000000001
2011,2011-12-01,09L,6,309.64
2011,2011-12-01,10L,3,75.69
2011,2011-12-01,10E,2,71.67999999999999
2011,2011-12-01,99A,10,403.19000000000005
2011,2011-12-01,03K,3,96.83
2011,2011-12-01,06N,11,775.1300000000001
2011,2011-12-01,06K,22,1007.96
2011,2011-12-01,04H,3,152.22
2011,2011-12-01,01Y,3,71.71
2011,2011-12-01,01C,6,287.11999999999995
2011,2011-12-01,09G,14,625.8
2011,2011-12-01,09P,5,176.14999999999998
2011,2011-12-01,08R,4,300.69
2011,2011-12-01,99G,9,555.78
2011,2011-12-01,11J,11,404.82000000000005
2011,2011-12-01,09X,9,280.56
2011,2011-12-01,07W,11,720.47
2011,2011-12-01,13T,11,349.93999999999994
2011,2011-12-01,03V,2,235.62
2011,2011-12-01,07X,15,508.88000000000005
2011,2011-12-01,08E,3,187.79
2011,2011-12-01,05H,1,56.85
2011,2011-12-01,02N,1,8.24
2011,2011-12-01,06M,4,150.59000000000003
2011,2011-12-01,02F,4,185.26
2011,2011-12-01,07P,6,351.90999999999997
2011,2011-12-01,10K,6,276.66999999999996
2011,2011-12-01,07L,2,91.38
2011,2011-12-01,01T,2,117.75999999999999
2011,2011-12-01,01X,1,9.88
2011,2011-12-01,10V,5,140.6
2011,2011-12-01,05V,2,60.94
2011,2011-12-01,06Y,9,288.86
2011,2011-12-01,03D,3,123.05000000000001
2011,2011-12-01,04M,3,154.13
2011,2011-12-01,5K5,1,56.85
2011,2011-12-01,07K,2,63.4
2011,2011-12-01,06L,7,279.0
2011,2011-12-01,01H,3,70.41
2011,2011-12-01,04N,2,60.91
2011,2011-12-01,14L,2,152.26
2011,2011-12-01,15M,19,782.4499999999998
2011,2011-12-01,06H,32,1511.1600000000003
2011,2011-12-01,02D,2,62.21
2011,2011-12-01,03A,3,182.73
2011,2011-12-01,06D,2,113.7
2011,2011-12-01,09J,8,313.5
2011,2011-12-01,08K,13,562.6700000000001
2011,2011-12-01,00T,3,162.43
2011,2011-12-01,10Q,7,338.78000000000003
2011,2011-12-01,09C,1,30.44
2011,2011-12-01,01R,8,404.24
2011,2011-12-01,5A3,1,10.6
2011,2011-12-01,03Q,58,686.41
2011,2011-12-01,99J,20,612.96
2011,2011-12-01,02P,3,92.64
2011,2011-12-01,99H,14,326.89
2011,2011-12-01,07T,14,682.2199999999999
2011,2011-12-01,04G,7,268.28999999999996
2011,2011-12-01,99K,2,38.42
2011,2011-12-01,08Q,10,384.68999999999994
2011,2011-12-01,11N,7,243.56
2011,2011-12-01,03L,3,178.67
2011,2011-12-01,04Q,4,125.84
2011,2011-12-01,02X,3,134.08
2011,2011-12-01,09D,8,322.81
2011,2011-12-01,15D,4,267.99
2011,2011-12-01,08X,6,215.79999999999998
2011,2011-12-01,02R,3,218.22
2011,2011-12-01,99E,11,428.7700000000001
2011,2011-12-01,02T,3,185.26
2011,2011-12-01,00Q,1,95.14
2011,2011-12-01,09F,6,225.1
2011,2011-12-01,02H,6,420.71
2011,2011-12-01,04E,2,60.94
2011,2011-12-01,03E,5,314.63
2011,2011-12-01,05R,6,192.27
2011,2011-12-01,11E,4,210.12
2011,2011-12-01,08N,16,807.0999999999999
2011,2011-12-01,08Y,7,246.26999999999998
2011,2011-12-01,09A,9,431.49
2011,2011-12-01,08V,15,832.4000000000001
2011,2011-12-01,12D,2,121.82
2011,2011-12-01,08D,7,228.51000000000002
2011,2011-12-01,09Y,5,223.79999999999998
2011,2011-12-01,08W,7,392.95000000000005
2011,2011-12-01,03T,10,381.12999999999994
2011,2011-12-01,01E,3,101.63
2011,2011-12-01,05G,10,250.87
2011,2011-12-01,04Y,1,31.74
2011,2011-12-01,00X,5,219.41
2011,2011-12-01,5QM,1,60.91
2011,2011-12-01,08P,4,156.8
2011,2011-12-01,00M,7,197.23
2011,2011-12-01,14Y,7,245.96
2011,2011-12-01,03F,7,253.76
2011,2011-12-01,10A,3,104.50999999999999
2011,2011-12-01,07R,26,1143.2700000000002
2011,2011-12-01,01K,17,139.28
2011,2011-12-01,04D,2,58.88
2011,2011-12-01,04L,1,30.47
2011,2011-12-01,10D,2,120.28999999999999
2011,2011-12-01,08H,9,649.8
2011,2011-12-01,12F,2,187.75
2011,2011-12-01,06F,5,276.64
2011,2011-12-01,09H,5,225.06
2011,2011-12-01,00L,5,185.33
2011,2011-12-01,99F,2,154.79
2011,2011-12-01,03J,3,85.77
2011,2011-12-01,11X,22,1017.41
2011,2011-12-01,00V,4,59.73
2011,2011-12-01,00K,4,102.00999999999999
2011,2011-12-01,06V,5,157.98
2011,2011-12-01,07Q,7,337.5799999999999
2011,2011-12-01,01J,2,35.39
2011,2011-12-01,05F,2,91.38
2011,2011-12-01,00Y,1,21.17
2011,2011-12-01,08J,6,244.2
2011,2011-12-01,05N,6,258.01
2011,2011-12-01,10X,2,93.07
2011,2011-12-01,05Q,2,152.26
2011,2011-12-01,15F,14,908.8499999999999
2011,2011-12-01,02W,3,185.26
2011,2011-12-01,15C,16,546.4100000000001
2011,2011-12-01,04F,6,349.38
2011,2011-12-01,04V,17,583.1
2011,2011-12-01,03W,25,1135.3400000000001
2011,2011-12-01,00P,11,487.5200000000001
2011,2011-12-01,06P,9,351.96000000000004
2011,2011-12-01,03N,7,180.56
2011,2011-12-01,01A,2,91.38
2011,2011-12-01,99C,1,30.47
2011,2011-12-01,15N,39,1533.2900000000006
2011,2011-12-01,05L,7,211.48
2011,2011-12-01,07N,9,498.37999999999994
2011,2011-12-01,07H,8,409.03
2011,2011-12-01,08F,7,225.98
2011,2011-12-01,01V,2,105.02
2011,2011-12-01,00N,3,124.38
2011,2011-12-01,07V,8,407.45
2011,2011-12-01,99D,8,411.42999999999995
2011,2011-12-01,09N,6,184.03
2011,2011-12-01,04K,5,343.75
2011,2011-12-01,02A,2,105.02
2011,2011-12-01,05A,7,269.26
2011,2011-12-01,10C,1,30.47
2011,2011-12-01,03R,15,1351.9699999999998
2011,2011-12-01,08L,9,420.29999999999995
2011,2011-12-01,09E,4,186.11
2011,2011-12-01,15E,25,739.5100000000001
2011,2011-12-01,07Y,6,252.89000000000001
2011,2011-12-01,04C,13,534.5200000000001
2011,2011-12-01,02E,2,284.13
2011,2011-12-01,10J,11,432.66999999999996
2011,2011-12-01,15A,7,342.56
2011,2011-12-01,03H,8,424.70000000000005
2011,2011-12-01,07G,1,30.47
2011,2011-12-01,11A,13,681.1200000000001
2011,2011-12-01,08T,3,197.08999999999997
2011,2011-12-01,01F,2,63.48
2012,2012-01-01,05A,13,521.2999999999998
2012,2012-01-01,07Q,11,468.8699999999999
2012,2012-01-01,01R,3,147.31
2012,2012-01-01,09F,5,183.98000000000002
2012,2012-01-01,08C,3,64.57
2012,2012-01-01,01V,1,121.73
2012,2012-01-01,05T,7,237.54999999999998
2012,2012-01-01,09X,9,318.85999999999996
2012,2012-01-01,10K,4,290.83
2012,2012-01-01,07W,8,298.71
2012,2012-01-01,15F,10,593.07
2012,2012-01-01,03M,1,85.21
2012,2012-01-01,09J,9,393.79
2012,2012-01-01,11A,17,731.78
2012,2012-01-01,5A3,2,60.91
2012,2012-01-01,99K,3,182.59
2012,2012-01-01,02A,1,9.88
2012,2012-01-01,08N,12,515.9
2012,2012-01-01,08E,7,490.79999999999995
2012,2012-01-01,03N,8,268.54
2012,2012-01-01,03F,4,123.4
2012,2012-01-01,03A,4,304.37
2012,2012-01-01,06V,2,38.69
2012,2012-01-01,02W,2,153.45
2012,2012-01-01,07J,1,8.23
2012,2012-01-01,10C,1,182.57
2012,2012-01-01,07N,8,472.23999999999995
2012,2012-01-01,04E,4,186.47000000000003
2012,2012-01-01,06P,5,287.05
2012,2012-01-01,02Q,2,185.14
2012,2012-01-01,01E,1,60.88
2012,2012-01-01,05W,16,358.09999999999997
2012,2012-01-01,02Y,12,362.95000000000005
2012,2012-01-01,07M,25,1182.5800000000002
2012,2012-01-01,08T,3,146.71
2012,2012-01-01,09H,4,152.25
2012,2012-01-01,09A,8,404.62
2012,2012-01-01,05R,5,183.95
2012,2012-01-01,00T,2,60.91
2012,2012-01-01,08J,4,182.68
2012,2012-01-01,13T,13,496.89
2012,2012-01-01,00X,3,89.35
2012,2012-01-01,04N,3,92.57
2012,2012-01-01,04V,15,423.29999999999995
2012,2012-01-01,03W,21,860.8499999999999
2012,2012-01-01,08Q,15,985.66
2012,2012-01-01,03T,6,227.48000000000002
2012,2012-01-01,00L,7,336.12
2012,2012-01-01,11M,24,1005.38
2012,2012-01-01,08L,6,325.1
2012,2012-01-01,01X,1,9.88
2012,2012-01-01,12D,1,8.23
2012,2012-01-01,99J,22,765.58
2012,2012-01-01,00P,8,287.16999999999996
2012,2012-01-01,08M,10,550.5000000000001
2012,2012-01-01,09P,5,219.63
2012,2012-01-01,00J,9,298.40999999999997
2012,2012-01-01,01K,6,85.57000000000001
2012,2012-01-01,04D,2,58.85
2012,2012-01-01,02N,2,16.47
2012,2012-01-01,06W,2,69.11
2012,2012-01-01,99G,4,407.24
2012,2012-01-01,08A,11,889.2199999999999
2012,2012-01-01,06D,3,178.57999999999998
2012,2012-01-01,02D,1,31.72
2012,2012-01-01,06F,16,543.8900000000001
2012,2012-01-01,05D,2,40.18
2012,2012-01-01,05Y,2,40.69
2012,2012-01-01,04Q,4,152.26000000000002
2012,2012-01-01,03E,5,314.48999999999995
2012,2012-01-01,10E,2,75.06
2012,2012-01-01,04Y,1,31.72
2012,2012-01-01,11X,22,1133.1000000000004
2012,2012-01-01,04G,7,137.88
2012,2012-01-01,06L,5,216.85
2012,2012-01-01,01Y,1,8.23
2012,2012-01-01,10L,2,91.34
2012,2012-01-01,07G,2,70.76
2012,2012-01-01,02E,2,304.3
2012,2012-01-01,02F,4,151.46
2012,2012-01-01,06Y,8,266.11
2012,2012-01-01,09N,5,153.52
2012,2012-01-01,06H,25,1069.19
2012,2012-01-01,02M,7,252.44
2012,2012-01-01,10J,8,321.30999999999995
2012,2012-01-01,03L,3,185.17
2012,2012-01-01,08F,7,276.58000000000004
2012,2012-01-01,11E,2,166.46
2012,2012-01-01,11N,7,199.84
2012,2012-01-01,07P,9,694.53
2012,2012-01-01,04K,8,1131.3200000000002
2012,2012-01-01,08W,10,340.05
2012,2012-01-01,01D,2,9.97
2012,2012-01-01,04C,15,707.72
2012,2012-01-01,05G,13,378.07000000000005
2012,2012-01-01,10R,3,194.59
2012,2012-01-01,07Y,6,345.31
2012,2012-01-01,05X,4,279.0
2012,2012-01-01,01H,7,354.82
2012,2012-01-01,06T,3,133.78
2012,2012-01-01,05H,2,88.53999999999999
2012,2012-01-01,01A,5,300.92
2012,2012-01-01,10D,1,63.41
2012,2012-01-01,15E,24,1278.5400000000002
2012,2012-01-01,03R,10,884.2600000000001
2012,2012-01-01,07X,11,441.55
2012,2012-01-01,10A,3,70.0
2012,2012-01-01,05L,4,150.55
2012,2012-01-01,09G,12,722.3999999999999
2012,2012-01-01,99H,9,408.39000000000004
2012,2012-01-01,09D,4,229.99
2012,2012-01-01,00Q,4,119.78000000000002
2012,2012-01-01,08V,11,599.2
2012,2012-01-01,04H,2,91.31
2012,2012-01-01,09L,8,386.48
2012,2012-01-01,10Q,7,607.28
2012,2012-01-01,09Y,2,38.69
2012,2012-01-01,09C,4,183.89999999999998
2012,2012-01-01,99F,3,164.58999999999997
2012,2012-01-01,99M,6,309.49
2012,2012-01-01,07R,21,753.31
2012,2012-01-01,05F,3,123.03
2012,2012-01-01,10V,7,412.28999999999996
2012,2012-01-01,15M,14,711.29
2012,2012-01-01,08R,4,167.45
2012,2012-01-01,00M,6,220.7
2012,2012-01-01,01F,1,30.46
2012,2012-01-01,03K,4,191.85999999999999
2012,2012-01-01,12F,5,280.3
2012,2012-01-01,07V,4,211.07
2012,2012-01-01,00Y,2,106.36999999999999
2012,2012-01-01,08Y,8,385.0
2012,2012-01-01,07T,13,879.27
2012,2012-01-01,01J,3,39.019999999999996
2012,2012-01-01,00K,3,71.51
2012,2012-01-01,08P,2,51.620000000000005
2012,2012-01-01,07L,3,213.07
2012,2012-01-01,06M,6,204.49
2012,2012-01-01,02T,2,126.82
2012,2012-01-01,14Y,2,40.34
2012,2012-01-01,08H,3,164.88
2012,2012-01-01,04F,2,72.74000000000001
2012,2012-01-01,05Q,1,30.46
2012,2012-01-01,03D,2,92.57
2012,2012-01-01,05V,3,124.33
2012,2012-01-01,07H,3,106.57
2012,2012-01-01,08X,6,305.71
2012,2012-01-01,00D,4,249.84
2012,2012-01-01,02P,1,30.46
2012,2012-01-01,05C,4,152.25
2012,2012-01-01,02H,10,466.71000000000004
2012,2012-01-01,00N,4,185.2
2012,2012-01-01,08K,11,825.1500000000001
2012,2012-01-01,02X,1,30.46
2012,2012-01-01,99D,10,521.96
2012,2012-01-01,01C,4,83.37
2012,2012-01-01,03H,6,311.16999999999996
2012,2012-01-01,03J,1,30.46
2012,2012-01-01,00V,4,85.65
2012,2012-01-01,02R,4,123.1
2012,2012-01-01,04M,2,40.45
2012,2012-01-01,04L,1,30.46
2012,2012-01-01,99E,5,162.17
2012,2012-01-01,09E,4,192.96
2012,2012-01-01,15D,6,464.15
2012,2012-01-01,99A,7,231.65
2012,2012-01-01,99N,10,540.68
2012,2012-01-01,15N,38,1699.3100000000009
2012,2012-01-01,08D,9,471.01
2012,2012-01-01,06N,10,632.96
2012,2012-01-01,99C,2,61.480000000000004
2012,2012-01-01,07K,2,62.150000000000006
2012,2012-01-01,08G,3,123.06
2012,2012-01-01,15A,8,305.74
2012,2012-01-01,03Q,58,664.5900000000001
2012,2012-01-01,06K,23,829.9
2012,2012-01-01,05N,4,337.33000000000004
2012,2012-01-01,15C,18,794.9600000000002
2012,2012-01-01,11J,9,268.40999999999997
2012,2012-01-01,06Q,11,440.7
2012,2012-01-01,01T,1,63.41
2012,2012-01-01,03V,2,344.06
2012,2012-01-01,10X,1,91.3
2012,2012-01-01,00C,1,63.41
2012,2012-01-01,02G,1,126.78
2012,2012-02-01,06D,2,205.05
2012,2012-02-01,15C,16,521.3299999999999
2012,2012-02-01,06W,3,87.13
2012,2012-02-01,03J,2,152.28
2012,2012-02-01,05J,1,0.45
2012,2012-02-01,01G,1,8.75
2012,2012-02-01,05W,19,644.7100000000002
2012,2012-02-01,11M,20,839.59
2012,2012-02-01,08E,7,512.2700000000001
2012,2012-02-01,06L,6,248.77999999999997
2012,2012-02-01,04K,3,281.18
2012,2012-02-01,5M1,1,91.36
2012,2012-02-01,07K,1,30.44
2012,2012-02-01,03R,10,884.1000000000001
2012,2012-02-01,05Q,1,30.48
2012,2012-02-01,05X,3,156.12
2012,2012-02-01,00L,6,228.86
2012,2012-02-01,08N,8,403.63
2012,2012-02-01,09E,2,88.6
2012,2012-02-01,06Y,10,338.25
2012,2012-02-01,05H,2,67.35
2012,2012-02-01,07R,25,1172.6000000000001
2012,2012-02-01,00X,5,211.24999999999997
2012,2012-02-01,05R,4,121.91000000000001
2012,2012-02-01,07T,12,580.83
2012,2012-02-01,03T,8,239.43
2012,2012-02-01,02F,6,272.66
2012,2012-02-01,04N,2,121.84
2012,2012-02-01,04Q,2,91.4
2012,2012-02-01,02X,2,39.230000000000004
2012,2012-02-01,04Y,1,63.45
2012,2012-02-01,11A,13,499.32
2012,2012-02-01,00C,1,63.45
2012,2012-02-01,00N,3,116.36
2012,2012-02-01,06V,3,97.83
2012,2012-02-01,01H,4,224.5
2012,2012-02-01,99E,7,302.56
2012,2012-02-01,03F,4,126.28999999999999
2012,2012-02-01,08Y,11,655.5899999999999
2012,2012-02-01,05D,3,104.19
2012,2012-02-01,04E,3,71.55
2012,2012-02-01,99D,9,461.85
2012,2012-02-01,99K,3,119.65
2012,2012-02-01,01E,2,83.88
2012,2012-02-01,07W,13,1081.54
2012,2012-02-01,09F,6,307.16999999999996
2012,2012-02-01,10D,3,150.79
2012,2012-02-01,08G,3,123.14
2012,2012-02-01,09N,4,123.14
2012,2012-02-01,02Y,10,528.62
2012,2012-02-01,06Q,15,711.86
2012,2012-02-01,14Y,1,60.92
2012,2012-02-01,08J,4,153.62
2012,2012-02-01,5K5,1,56.86
2012,2012-02-01,5QM,1,40.16
2012,2012-02-01,08Q,11,596.1100000000001
2012,2012-02-01,04H,4,186.56
2012,2012-02-01,09X,4,156.15
2012,2012-02-01,15N,36,1576.1800000000003
2012,2012-02-01,05L,5,191.69
2012,2012-02-01,02P,3,92.67
2012,2012-02-01,00Q,2,105.64999999999999
2012,2012-02-01,07J,1,8.75
2012,2012-02-01,13T,4,126.25
2012,2012-02-01,01J,2,35.39
2012,2012-02-01,99N,8,307.2
2012,2012-02-01,06T,4,163.73000000000002
2012,2012-02-01,03Q,63,775.1800000000001
2012,2012-02-01,00K,4,185.25
2012,2012-02-01,09Y,5,308.39
2012,2012-02-01,10Q,9,806.4599999999999
2012,2012-02-01,03H,9,337.87
2012,2012-02-01,02H,6,386.4200000000001
