month,supplier,practice,pct,chemical_code,chemical,total_items,total_cost
2016-12-01,TPP,A81019,00M,0402020Z0,Zuclopenthixol Decanoate,3,55.44
2016-12-01,EMIS,P81112,02G,0402020Z0,Zuclopenthixol Decanoate,1,11.78
2016-12-01,TPP,B81108,03H,0402020Z0,Zuclopenthixol Decanoate,2,98.09
2016-12-01,EMIS,G82064,10E,0402020Z0,Zuclopenthixol Decanoate,1,3.03
2016-12-01,INPS,G81017,09F,0402020Z0,Zuclopenthixol Decanoate,2,58.4
2016-12-01,TPP,J82150,11A,0402020Z0,Zuclopenthixol Decanoate,2,27.77
2016-12-01,EMIS,C81092,15M,0402020Z0,Zuclopenthixol Decanoate,1,6.89
2016-12-01,EMIS,E84667,07P,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,EMIS,G82012,09E,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,TPP,C84059,04H,0402020Z0,Zuclopenthixol Decanoate,1,27.66
2016-12-01,TPP,K83029,04G,0402020Z0,Zuclopenthixol Decanoate,1,3.03
2016-12-01,EMIS,M81058,05T,0402020Z0,Zuclopenthixol Decanoate,1,2.92
2016-12-01,EMIS,P88003,01W,0402020Z0,Zuclopenthixol Decanoate,4,144.89
2016-12-01,EMIS,A82012,01H,0402020Z0,Zuclopenthixol Decanoate,2,37.370000000000005
2016-12-01,EMIS,A82629,01K,0402020Z0,Zuclopenthixol Decanoate,2,58.4
2016-12-01,EMIS,C82072,04V,0402020Z0,Zuclopenthixol Decanoate,1,5.95
2016-12-01,EMIS,C83035,99D,0402020Z0,Zuclopenthixol Decanoate,1,6.89
2016-12-01,EMIS,M82006,05N,0402020Z0,Zuclopenthixol Decanoate,1,13.89
2016-12-01,EMIS,H81091,99H,0402020Z0,Zuclopenthixol Decanoate,2,68.91
2016-12-01,EMIS,P84017,14L,0402020Z0,Zuclopenthixol Decanoate,1,3.03
2016-12-01,EMIS,P81100,01A,0402020Z0,Zuclopenthixol Decanoate,9,185.71999999999997
2016-12-01,EMIS,F81741,06T,0402020Z0,Zuclopenthixol Decanoate,6,83.57
2016-12-01,TPP,Y03587,04C,0402020Z0,Zuclopenthixol Decanoate,1,13.89
2016-12-01,EMIS,E84032,07P,0402020Z0,Zuclopenthixol Decanoate,3,122.04
2016-12-01,INPS,G82700,10A,0402020Z0,Zuclopenthixol Decanoate,2,5.84
2016-12-01,EMIS,A82013,01H,0402020Z0,Zuclopenthixol Decanoate,1,5.84
2016-12-01,EMIS,M81037,05T,0402020Z0,Zuclopenthixol Decanoate,2,58.4
2016-12-01,TPP,M85061,15E,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,EMIS,L81119,15C,0402020Z0,Zuclopenthixol Decanoate,5,127.12
2016-12-01,INPS,G82056,09J,0402020Z0,Zuclopenthixol Decanoate,2,11.9
2016-12-01,EMIS,P86003,01D,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,EMIS,F84015,07T,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,EMIS,G82682,10D,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,TPP,K81052,15A,0402020Z0,Zuclopenthixol Decanoate,1,34.44
2016-12-01,TPP,B85606,03J,0402020Z0,Zuclopenthixol Decanoate,2,6.06
2016-12-01,EMIS,H85037,08R,0402020Z0,Zuclopenthixol Decanoate,2,11.67
2016-12-01,EMIS,N82009,99A,0402020Z0,Zuclopenthixol Decanoate,1,17.63
2016-12-01,EMIS,P92017,02H,0402020Z0,Zuclopenthixol Decanoate,1,27.66
2016-12-01,TPP,B81692,03F,0402020Z0,Zuclopenthixol Decanoate,7,137.63
2016-12-01,TPP,B83006,02N,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,TPP,B85054,03A,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,EMIS,F84730,08M,0402020Z0,Zuclopenthixol Decanoate,1,172.21
2016-12-01,EMIS,H85653,08T,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,TPP,B86643,15F,0402020Z0,Zuclopenthixol Decanoate,3,30.47
2016-12-01,TPP,D81008,06H,0402020Z0,Zuclopenthixol Decanoate,1,5.95
2016-12-01,EMIS,E84029,07P,0402020Z0,Zuclopenthixol Decanoate,2,20.66
2016-12-01,TPP,E85056,07Y,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,TPP,E87026,08Y,0402020Z0,Zuclopenthixol Decanoate,2,49.160000000000004
2016-12-01,EMIS,K84026,10Q,0402020Z0,Zuclopenthixol Decanoate,1,6.89
2016-12-01,EMIS,N83028,01J,0402020Z0,Zuclopenthixol Decanoate,6,63.239999999999995
2016-12-01,TPP,B81045,03K,0402020Z0,Zuclopenthixol Decanoate,5,18.07
2016-12-01,EMIS,F84003,07T,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,EMIS,G81025,09P,0402020Z0,Zuclopenthixol Decanoate,2,5.84
2016-12-01,TPP,P92010,02H,0402020Z0,Zuclopenthixol Decanoate,2,51.120000000000005
2016-12-01,EMIS,M86008,05A,0402020Z0,Zuclopenthixol Decanoate,2,70.27
2016-12-01,TPP,E85643,07W,0402020Z0,Zuclopenthixol Decanoate,1,5.95
2016-12-01,EMIS,G82057,10D,040201010,Zuclopenthixol Acetate,1,9.08
2016-12-01,EMIS,P81686,01A,0402020Z0,Zuclopenthixol Decanoate,1,11.78
2016-12-01,TPP,C82008,04C,0402020Z0,Zuclopenthixol Decanoate,1,14.71
2016-12-01,EMIS,Y02610,01V,0402020Z0,Zuclopenthixol Decanoate,7,121.60999999999999
2016-12-01,TPP,B81675,03F,0402020Z0,Zuclopenthixol Decanoate,2,11.9
2016-12-01,EMIS,C88008,03N,0402020Z0,Zuclopenthixol Decanoate,4,146.43
2016-12-01,TPP,Y00025,15F,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,TPP,C82639,04C,0402020Z0,Zuclopenthixol Decanoate,2,68.9
2016-12-01,TPP,J82122,10X,0402020Z0,Zuclopenthixol Decanoate,2,32.56
2016-12-01,TPP,P92012,02H,0402020Z0,Zuclopenthixol Decanoate,1,5.95
2016-12-01,EMIS,M85680,15E,0402020Z0,Zuclopenthixol Decanoate,1,6.89
2016-12-01,EMIS,N83043,01J,0402020Z0,Zuclopenthixol Decanoate,1,5.95
2016-12-01,EMIS,B81119,03F,0402020Z0,Zuclopenthixol Decanoate,1,5.95
2016-12-01,EMIS,M92007,06A,0402020Z0,Zuclopenthixol Decanoate,2,18.78
2016-12-01,EMIS,K84040,10Q,0402020Z0,Zuclopenthixol Decanoate,2,13.78
2016-12-01,EMIS,P92602,02H,0402020Z0,Zuclopenthixol Decanoate,2,19.84
2016-12-01,EMIS,F84670,08M,0402020Z0,Zuclopenthixol Decanoate,1,5.95
2016-12-01,EMIS,B81082,02Y,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,TPP,Y02344,03F,0402020Z0,Zuclopenthixol Decanoate,2,32.33
2016-12-01,EMIS,M81022,05T,0402020Z0,Zuclopenthixol Decanoate,4,17.51
2016-12-01,TPP,D83051,06L,0402020Z0,Zuclopenthixol Decanoate,2,68.91
2016-12-01,EMIS,F82670,08F,0402020Z0,Zuclopenthixol Decanoate,1,5.95
2016-12-01,EMIS,L83111,15N,0402020Z0,Zuclopenthixol Decanoate,2,5.84
2016-12-01,TPP,A83045,00D,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,EMIS,A84614,00L,0402020Z0,Zuclopenthixol Decanoate,1,6.89
2016-12-01,EMIS,M86033,05A,0402020Z0,Zuclopenthixol Decanoate,2,56.86
2016-12-01,EMIS,K84037,10Q,0402020Z0,Zuclopenthixol Decanoate,1,7.0
2016-12-01,EMIS,A87016,99C,0402020Z0,Zuclopenthixol Decanoate,2,20.89
2016-12-01,EMIS,M86038,05A,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,EMIS,M81014,05F,0402020Z0,Zuclopenthixol Decanoate,1,14.71
2016-12-01,TPP,C82080,04C,0402020Z0,Zuclopenthixol Decanoate,2,63.650000000000006
2016-12-01,EMIS,M83036,05V,0402020Z0,Zuclopenthixol Decanoate,5,14.7
2016-12-01,Microtest,L82025,11N,0402020Z0,Zuclopenthixol Decanoate,1,2.92
2016-12-01,TPP,M85117,15E,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,EMIS,Y03663,07M,0402020Z0,Zuclopenthixol Decanoate,1,5.95
2016-12-01,EMIS,L81044,15C,0402020Z0,Zuclopenthixol Decanoate,1,2.92
2016-12-01,EMIS,L81016,15C,0402020Z0,Zuclopenthixol Decanoate,14,76.61
2016-12-01,EMIS,A88614,00N,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,TPP,A87011,99C,0402020Z0,Zuclopenthixol Decanoate,3,56.97
2016-12-01,TPP,C88044,03N,0402020Z0,Zuclopenthixol Decanoate,2,6.06
2016-12-01,TPP,K83021,04G,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,EMIS,K83005,04G,0402020Z0,Zuclopenthixol Decanoate,3,52.76
2016-12-01,EMIS,C82009,03W,0402020Z0,Zuclopenthixol Decanoate,2,75.89
2016-12-01,EMIS,M82048,05N,0402020Z0,Zuclopenthixol Decanoate,1,68.89
2016-12-01,EMIS,H83017,07V,0402020Z0,Zuclopenthixol Decanoate,4,19.619999999999997
2016-12-01,EMIS,L81083,15C,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,INPS,G82096,09J,0402020Z0,Zuclopenthixol Decanoate,1,11.78
2016-12-01,TPP,C83055,03T,0402020Z0,Zuclopenthixol Decanoate,2,9.809999999999999
2016-12-01,EMIS,N81121,02F,0402020Z0,Zuclopenthixol Decanoate,2,110.44
2016-12-01,EMIS,J82135,99M,0402020Z0,Zuclopenthixol Decanoate,2,70.27
2016-12-01,INPS,P92019,02H,0402020Z0,Zuclopenthixol Decanoate,1,13.89
2016-12-01,EMIS,L84615,11M,0402020Z0,Zuclopenthixol Decanoate,1,2.92
2016-12-01,TPP,B82057,03E,0402020Z0,Zuclopenthixol Decanoate,1,2.92
2016-12-01,EMIS,C88076,03N,0402020Z0,Zuclopenthixol Decanoate,2,48.22
2016-12-01,Microtest,L82039,11N,0402020Z0,Zuclopenthixol Decanoate,1,2.92
2016-12-01,EMIS,L83118,15N,0402020Z0,Zuclopenthixol Decanoate,9,67.84
2016-12-01,EMIS,K81025,15A,0402020Z0,Zuclopenthixol Decanoate,1,8.75
2016-12-01,EMIS,N84014,01V,0402020Z0,Zuclopenthixol Decanoate,1,13.89
2016-12-01,TPP,B86033,15F,0402020Z0,Zuclopenthixol Decanoate,8,68.62
2016-12-01,TPP,D83022,06M,0402020Z0,Zuclopenthixol Decanoate,2,5.84
2016-12-01,TPP,K83032,04G,0402020Z0,Zuclopenthixol Decanoate,2,34.66
2016-12-01,TPP,C82100,04C,0402020Z0,Zuclopenthixol Decanoate,3,9.09
2016-12-01,EMIS,Y00403,07T,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,EMIS,F84069,07T,0402020Z0,Zuclopenthixol Decanoate,2,68.9
2016-12-01,EMIS,H83018,07V,0402020Z0,Zuclopenthixol Decanoate,1,3.03
2016-12-01,EMIS,A87013,99C,0402020Z0,Zuclopenthixol Decanoate,1,13.89
2016-12-01,EMIS,D81054,06H,0402020Z0,Zuclopenthixol Decanoate,10,45.08
2016-12-01,EMIS,F81112,99G,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,TPP,C83042,03T,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,TPP,E85732,07Y,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,TPP,E85003,08C,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,EMIS,H85024,08R,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,EMIS,M81068,06D,0402020Z0,Zuclopenthixol Decanoate,1,27.66
2016-12-01,EMIS,L85023,11X,0402020Z0,Zuclopenthixol Decanoate,8,29.18
2016-12-01,TPP,C82669,04C,0402020Z0,Zuclopenthixol Decanoate,1,13.89
2016-12-01,TPP,E85699,07Y,0402020Z0,Zuclopenthixol Decanoate,2,58.4
2016-12-01,INPS,G82641,99J,0402020Z0,Zuclopenthixol Decanoate,1,2.92
2016-12-01,TPP,A84003,00L,0402020Z0,Zuclopenthixol Decanoate,1,68.89
2016-12-01,EMIS,A82008,01K,0402020Z0,Zuclopenthixol Decanoate,4,11.68
2016-12-01,EMIS,H83042,07V,0402020Z0,Zuclopenthixol Decanoate,1,14.71
2016-12-01,EMIS,L81037,15C,0402020Z0,Zuclopenthixol Decanoate,1,11.78
2016-12-01,EMIS,N81001,01R,0402020Z0,Zuclopenthixol Decanoate,1,13.89
2016-12-01,EMIS,F85055,07X,0402020Z0,Zuclopenthixol Decanoate,1,58.39
2016-12-01,EMIS,L81035,15C,0402020Z0,Zuclopenthixol Decanoate,3,37.24
2016-12-01,EMIS,G81096,09P,0402020Z0,Zuclopenthixol Decanoate,1,35.14
2016-12-01,TPP,L83664,15N,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,EMIS,G82142,09C,0402020Z0,Zuclopenthixol Decanoate,1,14.71
2016-12-01,EMIS,H82063,09X,0402020Z0,Zuclopenthixol Decanoate,1,5.95
2016-12-01,TPP,L83628,15N,0402020Z0,Zuclopenthixol Decanoate,3,34.44
2016-12-01,EMIS,D82006,06Y,0402020Z0,Zuclopenthixol Decanoate,1,11.78
2016-12-01,EMIS,Y00265,15D,0402020Z0,Zuclopenthixol Decanoate,1,3.03
2016-12-01,EMIS,N85017,12F,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,EMIS,N85015,12F,0402020Z0,Zuclopenthixol Decanoate,2,63.650000000000006
2016-12-01,EMIS,M84609,05H,0402020Z0,Zuclopenthixol Decanoate,3,62.22
2016-12-01,EMIS,Y02624,05Y,0402020Z0,Zuclopenthixol Decanoate,1,11.78
2016-12-01,EMIS,F86652,08N,0402020Z0,Zuclopenthixol Decanoate,3,41.1
2016-12-01,EMIS,E84638,07P,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,EMIS,L83130,15N,0402020Z0,Zuclopenthixol Decanoate,16,124.03
2016-12-01,TPP,B86100,15F,0402020Z0,Zuclopenthixol Decanoate,1,68.89
2016-12-01,EMIS,P81218,01A,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,TPP,B83018,02R,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,TPP,E85713,07Y,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,EMIS,L84038,11M,0402020Z0,Zuclopenthixol Decanoate,1,6.89
2016-12-01,TPP,C88007,03N,0402020Z0,Zuclopenthixol Decanoate,1,5.95
2016-12-01,TPP,D82073,06W,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,EMIS,F82022,08F,0402020Z0,Zuclopenthixol Decanoate,1,11.78
2016-12-01,EMIS,H81090,09N,0402020Z0,Zuclopenthixol Decanoate,3,11.68
2016-12-01,EMIS,K82038,14Y,0402020Z0,Zuclopenthixol Decanoate,2,39.44
2016-12-01,EMIS,B81031,03H,0402020Z0,Zuclopenthixol Decanoate,11,75.66
2016-12-01,EMIS,K84007,10Q,0402020Z0,Zuclopenthixol Decanoate,1,2.92
2016-12-01,TPP,B81007,03K,0402020Z0,Zuclopenthixol Decanoate,2,68.9
2016-12-01,TPP,B83602,02N,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,TPP,B83653,02W,0402020Z0,Zuclopenthixol Decanoate,4,138.95
2016-12-01,INPS,H85078,08R,0402020Z0,Zuclopenthixol Decanoate,2,58.4
2016-12-01,EMIS,P84605,14L,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,EMIS,M83079,05G,0402020Z0,Zuclopenthixol Decanoate,1,23.46
2016-12-01,INPS,Y00050,02H,0402020Z0,Zuclopenthixol Decanoate,5,35.02
2016-12-01,EMIS,G85028,08K,0402020Z0,Zuclopenthixol Decanoate,1,2.92
2016-12-01,TPP,M85063,15E,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,TPP,F81216,07H,0402020Z0,Zuclopenthixol Decanoate,1,20.78
2016-12-01,EMIS,B81029,02Y,0402020Z0,Zuclopenthixol Decanoate,1,11.67
2016-12-01,TPP,C88647,03N,0402020Z0,Zuclopenthixol Decanoate,1,14.71
2016-12-01,TPP,D81022,06H,0402020Z0,Zuclopenthixol Decanoate,4,11.68
2016-12-01,EMIS,E83042,07M,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,EMIS,K81040,15A,0402020Z0,Zuclopenthixol Decanoate,2,46.230000000000004
2016-12-01,EMIS,Y02720,01D,0402020Z0,Zuclopenthixol Decanoate,1,11.78
2016-12-01,TPP,B81040,03F,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,TPP,B81017,03F,0402020Z0,Zuclopenthixol Decanoate,5,151.69
2016-12-01,TPP,C88042,03N,0402020Z0,Zuclopenthixol Decanoate,2,48.34
2016-12-01,EMIS,E84033,07P,0402020Z0,Zuclopenthixol Decanoate,1,5.95
2016-12-01,EMIS,Y00206,07P,0402020Z0,Zuclopenthixol Decanoate,1,3.03
2016-12-01,EMIS,G85136,08K,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,EMIS,L82008,11N,0402020Z0,Zuclopenthixol Decanoate,2,5.84
2016-12-01,EMIS,A85010,13T,0402020Z0,Zuclopenthixol Decanoate,3,87.6
2016-12-01,TPP,C83652,04D,0402020Z0,Zuclopenthixol Decanoate,4,27.56
2016-12-01,EMIS,F84669,08M,0402020Z0,Zuclopenthixol Decanoate,1,14.71
2016-12-01,EMIS,K81006,15D,0402020Z0,Zuclopenthixol Decanoate,2,63.650000000000006
2016-12-01,EMIS,J82180,10X,0402020Z0,Zuclopenthixol Decanoate,1,68.89
2016-12-01,EMIS,N83045,01X,0402020Z0,Zuclopenthixol Decanoate,2,55.32
2016-12-01,EMIS,P81749,01A,0402020Z0,Zuclopenthixol Decanoate,1,11.78
2016-12-01,EMIS,L81125,15C,0402020Z0,Zuclopenthixol Decanoate,1,68.89
2016-12-01,TPP,B82025,03M,0402020Z0,Zuclopenthixol Decanoate,4,11.79
2016-12-01,TPP,D81029,06H,0402020Z0,Zuclopenthixol Decanoate,12,53.59
2016-12-01,EMIS,G85023,08L,0402020Z0,Zuclopenthixol Decanoate,1,13.89
2016-12-01,EMIS,P86619,01D,0402020Z0,Zuclopenthixol Decanoate,1,17.63
2016-12-01,TPP,C82671,04C,0402020Z0,Zuclopenthixol Decanoate,1,13.89
2016-12-01,TPP,C83052,04D,0402020Z0,Zuclopenthixol Decanoate,2,5.84
2016-12-01,EMIS,L83029,15N,0402020Z0,Zuclopenthixol Decanoate,2,63.650000000000006
2016-12-01,EMIS,K81041,15A,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,EMIS,B81004,02Y,0402020Z0,Zuclopenthixol Decanoate,18,342.02
2016-12-01,EMIS,C88014,03N,0402020Z0,Zuclopenthixol Decanoate,2,11.9
2016-12-01,INPS,M86034,05A,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,TPP,L84070,11M,0402020Z0,Zuclopenthixol Decanoate,2,32.11
2016-12-01,EMIS,H81004,09Y,0402020Z0,Zuclopenthixol Decanoate,2,6.06
2016-12-01,EMIS,N85028,12F,0402020Z0,Zuclopenthixol Decanoate,1,20.78
2016-12-01,EMIS,A82007,01K,0402020Z0,Zuclopenthixol Decanoate,3,20.68
2016-12-01,TPP,D83013,07K,0402020Z0,Zuclopenthixol Decanoate,3,29.52
2016-12-01,TPP,F81098,06Q,0402020Z0,Zuclopenthixol Decanoate,3,21.01
2016-12-01,EMIS,F84031,08V,0402020Z0,Zuclopenthixol Decanoate,1,7.0
2016-12-01,TPP,L83083,15N,0402020Z0,Zuclopenthixol Decanoate,2,9.92
2016-12-01,INPS,G82022,99J,0402020Z0,Zuclopenthixol Decanoate,6,17.51
2016-12-01,EMIS,M83032,05Q,0402020Z0,Zuclopenthixol Decanoate,1,2.92
2016-12-01,EMIS,G83018,07N,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,EMIS,F86666,08W,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,TPP,C88085,03N,0402020Z0,Zuclopenthixol Decanoate,1,7.0
2016-12-01,EMIS,C82011,04V,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,TPP,F81062,07H,0402020Z0,Zuclopenthixol Decanoate,3,144.98
2016-12-01,TPP,D82024,06W,0402020Z0,Zuclopenthixol Decanoate,3,8.75
2016-12-01,TPP,K83003,04G,0402020Z0,Zuclopenthixol Decanoate,1,103.33
2016-12-01,TPP,C83065,99D,0402020Z0,Zuclopenthixol Decanoate,5,23.35
2016-12-01,EMIS,L81051,15C,0402020Z0,Zuclopenthixol Decanoate,4,11.67
2016-12-01,TPP,L83059,15N,0402020Z0,Zuclopenthixol Decanoate,3,48.46
2016-12-01,TPP,J81027,11J,0402020Z0,Zuclopenthixol Decanoate,2,63.650000000000006
2016-12-01,TPP,A83015,00D,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,TPP,P92653,02H,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,EMIS,P84074,14L,0402020Z0,Zuclopenthixol Decanoate,1,11.78
2016-12-01,EMIS,A82019,01H,0402020Z0,Zuclopenthixol Decanoate,2,43.09
2016-12-01,EMIS,F86642,08N,0402020Z0,Zuclopenthixol Decanoate,3,25.79
2016-12-01,TPP,L83136,15N,0402020Z0,Zuclopenthixol Decanoate,2,11.9
2016-12-01,EMIS,N82037,99A,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,TPP,L83022,15N,040201010,Zuclopenthixol Acetate,1,44.86
2016-12-01,EMIS,L83032,15N,0402020Z0,Zuclopenthixol Decanoate,2,9.809999999999999
2016-12-01,EMIS,H81074,99H,0402020Z0,Zuclopenthixol Decanoate,4,45.510000000000005
2016-12-01,EMIS,P88002,01W,0402020Z0,Zuclopenthixol Decanoate,2,11.9
2016-12-01,TPP,A87005,99C,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,TPP,C81054,15M,0402020Z0,Zuclopenthixol Decanoate,1,68.89
2016-12-01,EMIS,M83027,05D,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,EMIS,H82009,09G,0402020Z0,Zuclopenthixol Decanoate,1,14.71
2016-12-01,EMIS,F86607,08W,0402020Z0,Zuclopenthixol Decanoate,3,83.61000000000001
2016-12-01,EMIS,M82039,05X,0402020Z0,Zuclopenthixol Decanoate,1,55.22
2016-12-01,TPP,F81181,07H,0402020Z0,Zuclopenthixol Decanoate,1,5.95
2016-12-01,EMIS,E83017,07M,0402020Z0,Zuclopenthixol Decanoate,1,68.89
2016-12-01,EMIS,M84059,05R,0402020Z0,Zuclopenthixol Decanoate,4,36.3
2016-12-01,EMIS,M92011,06A,0402020Z0,Zuclopenthixol Decanoate,1,5.95
2016-12-01,TPP,C83064,03T,0402020Z0,Zuclopenthixol Decanoate,3,16.7
2016-12-01,EMIS,M83681,05D,0402020Z0,Zuclopenthixol Decanoate,2,26.49
2016-12-01,EMIS,K81074,15D,0402020Z0,Zuclopenthixol Decanoate,2,63.650000000000006
2016-12-01,EMIS,A87027,99C,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,TPP,B82088,03M,0402020Z0,Zuclopenthixol Decanoate,9,29.3
2016-12-01,TPP,C81009,15M,0402020Z0,Zuclopenthixol Decanoate,2,137.79
2016-12-01,TPP,C84049,04H,0402020Z0,Zuclopenthixol Decanoate,2,11.67
2016-12-01,TPP,D82005,06V,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,EMIS,F82030,08F,0402020Z0,Zuclopenthixol Decanoate,1,5.95
2016-12-01,TPP,F86025,08N,0402020Z0,Zuclopenthixol Decanoate,1,11.78
2016-12-01,EMIS,H81128,99H,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,EMIS,H81076,09N,0402020Z0,Zuclopenthixol Decanoate,10,158.03
2016-12-01,EMIS,E86015,08G,0402020Z0,Zuclopenthixol Decanoate,4,19.619999999999997
2016-12-01,EMIS,L85028,11X,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,EMIS,H81017,99H,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,EMIS,F83012,08H,0402020Z0,Zuclopenthixol Decanoate,5,48.23
2016-12-01,EMIS,C88033,03N,0402020Z0,Zuclopenthixol Decanoate,2,17.73
2016-12-01,EMIS,P81684,00R,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,TPP,B81022,03K,0402020Z0,Zuclopenthixol Decanoate,2,5.84
2016-12-01,EMIS,P81096,02G,0402020Z0,Zuclopenthixol Decanoate,3,14.59
2016-12-01,TPP,C81108,15M,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,EMIS,M87005,05C,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,EMIS,M81006,05T,0402020Z0,Zuclopenthixol Decanoate,2,206.64
2016-12-01,EMIS,E84701,07P,0402020Z0,Zuclopenthixol Decanoate,2,58.4
2016-12-01,INPS,J82190,11A,0402020Z0,Zuclopenthixol Decanoate,2,70.27
2016-12-01,EMIS,L85001,11X,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,EMIS,L83097,15N,0402020Z0,Zuclopenthixol Decanoate,1,103.32
2016-12-01,TPP,B81053,03F,0402020Z0,Zuclopenthixol Decanoate,1,27.66
2016-12-01,TPP,C88010,03N,0402020Z0,Zuclopenthixol Decanoate,2,16.92
2016-12-01,TPP,C88047,03N,0402020Z0,Zuclopenthixol Decanoate,3,103.56
2016-12-01,INPS,E82117,06N,0402020Z0,Zuclopenthixol Decanoate,1,23.46
2016-12-01,INPS,F82686,08F,0402020Z0,Zuclopenthixol Decanoate,2,27.77
2016-12-01,EMIS,D83040,07K,0402020Z0,Zuclopenthixol Decanoate,5,14.7
2016-12-01,TPP,E85120,07W,0402020Z0,Zuclopenthixol Decanoate,2,6.06
2016-12-01,EMIS,N82036,99A,0402020Z0,Zuclopenthixol Decanoate,3,33.730000000000004
2016-12-01,EMIS,A85005,13T,0402020Z0,Zuclopenthixol Decanoate,3,103.35
2016-12-01,EMIS,M86622,05A,0402020Z0,Zuclopenthixol Decanoate,1,29.2
2016-12-01,EMIS,H81025,09Y,0402020Z0,Zuclopenthixol Decanoate,1,2.92
2016-12-01,EMIS,E83027,07M,0402020Z0,Zuclopenthixol Decanoate,3,35.59
2016-12-01,TPP,B81010,02Y,0402020Z0,Zuclopenthixol Decanoate,1,5.95
2016-12-01,TPP,B81070,02Y,0402020Z0,Zuclopenthixol Decanoate,1,13.89
2016-12-01,EMIS,K84001,10Q,0402020Z0,Zuclopenthixol Decanoate,1,34.45
2016-12-01,EMIS,J82156,11A,0402020Z0,Zuclopenthixol Decanoate,4,19.84
2016-12-01,TPP,D82100,06Y,0402020Z0,Zuclopenthixol Decanoate,2,13.78
2016-12-01,EMIS,P81078,01A,0402020Z0,Zuclopenthixol Decanoate,4,23.57
2016-12-01,EMIS,L84034,11M,0402020Z0,Zuclopenthixol Decanoate,4,11.68
2016-12-01,EMIS,L85011,11X,0402020Z0,Zuclopenthixol Decanoate,1,34.45
