bnf_code,squ
1404000G0BEACAG,unit
1108010K0AABPBP,ml
090607000BBKUA0,unit
0103050P0BBABAE,unit
0402010ADAAADAD,unit
0409010N0BBAFAG,unit
1502010J0BBA3A7,unit
0501014S0AAABAB,unit
0602010V0AACWCW,ml
0906040G0DJAADR,unit
0601060W0BFAAA0,unit
1001022Y0AAADAD,unit
0402010AEBCABAE,unit
0309020AABBABAA,unit
0304010N0AAAGAG,unit
1304000F0AABBBB,g
091200000BEANA0,unit
0103050A0BBAAAA,unit
0904010H0BJAFAA,g
0401010T0AAAMAM,unit
190607000AAANAN,ml
0803041S0BFAAAA,unit
091200000BDULA0,unit
1502010G0AAADAD,ml
0902012L0BCACDC,ml
0402010K0AAAPAP,ml
1306010I0BEABAE,g
0205051M0AAAIAI,unit
0501090S0BBABAB,unit
0801020N0BBACAC,unit
0103010N0AAABAB,unit
090601100BBGMA0,unit
090402000BBIHA0,unit
0603020G0AAA7A7,ml
0906040N0AAEYEY,ml
0703010F0BVAAAJ,unit
090401000BBMKA0,g
130502000BBBDA0,g
190400000AAABAB,g
0202010D0AACPCP,ml
0601011N0BHAAAG,unit
0206010K0CIABAC,unit
0407020V0AAAPAP,unit
0204000H0AABBBB,ml
0407042F0AAAGAG,ml
1303000AABCADAF,g
0302000C0BJAEBG,unit
090607000BBHHA0,unit
0802040M0BBAJAM,unit
0308000M0BBAAA0,unit
090607000BBKWA0,unit
0401020E0BCAEAD,unit
0407020Q0AAFCFC,unit
0304010E0AAAEAE,ml
0402020G0BCADAB,unit
0601012V0BDABAA,unit
0408010C0AABIBI,ml
1003020P0BMAAAI,g
0602020D0AAARAR,unit
090402000BBSRA0,ml
0601023ANAAAAAA,unit
1310012K0BCAAAR,g
040801060AABABA,ml
0906040G0AABKBK,unit
040801050AABTBT,ml
1203030J0BJACAA,unit
0403040W0CCACAE,unit
0409010X0BDAAAE,unit
090402000BBZJA0,unit
0501070I0BCAAAD,unit
0402010H0BBAAAA,unit
0906060L0AAAPAP,ml
0309010C0BBABAE,ml
0304010W0BEAAAP,ml
090504100BBINAW,unit
0504010V0AAAQAQ,ml
0407010X0CYAEA0,unit
0408020V0AAAFAF,ml
0107010AAAAAGAG,g
0407010U0BHAAAA,unit
0901030J0BBAEAE,unit
090504800BBDBA0,unit
0101010N0AAABAB,ml
190500000BBDTA0,unit
0803043P0BBACAC,unit
0905011Z0BBAAAC,unit
0411000E0AAAIAI,unit
0903000P0BNAAA0,unit
090402000BBYGA0,ml
0503010M0BBABAB,ml
091200000BEVRA0,unit
0408010W0BBAQBX,unit
0501070H0BBAAAE,unit
0407010H0AAAAAA,unit
0105010E0AAALAL,ml
0101010Q0BDACAG,ml
0103010H0BBACAC,unit
0407020A0BVAAAU,unit
0605010S0BBAXBP,unit
0102000L0AAAEAE,ml
0409010H0AAALAL,unit
1001010C0AAALAL,unit
130202000BBAZA0,unit
0106020F0AAAAAA,ml
0901020D0BCABAG,ml
1304000F0AADYDY,g
0905022S0AAACAC,unit
190205000BBBDAF,unit
0401010ADAABGBG,ml
0203020D0BBACAD,unit
0501070W0BBACAB,ml
1306010C0BJADAZ,g
0904010AABTACAL,g
0402010AIBBABAB,unit
0501070X0BCAAAA,unit
0904010A0BGATBF,g
1001010E0BFAAAC,unit
190500000BBACA0,unit
1305020S0AACQCQ,g
0905041Q0BCAAAA,unit
0906025P0BJAABF,unit
0801020Q0BBACAG,unit
040201010BBAAAA,unit
1106000X0AAAAAA,ml
0906040G0AADBDB,unit
0902021Q0AAABAB,unit
0906012B0BVAAAC,unit
0208010W0BCAJAN,unit
0803041B0BBAAAA,unit
1305020F0BIAEDB,g
0204000R0AAAFAF,ml
0501050C0BLAAAK,unit
0905013G0AACKCK,unit
0703030G0BEAAAI,g
0502050B0AAATAT,ml
1310020H0BBAFAD,g
1002020T0AAAHAH,ml
0407020B0AAAGAG,unit
0803041B0BCAAAA,unit
0406000L0AABJBJ,ml
091200000BFKFA0,unit
090402000BBKWA0,ml
1001030U0BEAJBI,unit
0603020T0BNABAG,unit
0206030Y0AAAAAA,unit
0301020I0BFABAC,unit
0407020A0BKABBD,unit
0407010H0CQAABG,ml
1001010J0AABMBM,unit
1001010J0CJAAAD,unit
090401000BBBUA0,g
1108010C0AAADAD,ml
1203040E0BBAFAI,ml
090605000BBCWA0,unit
090402000BBXDA0,unit
0902021X0BHACAE,unit
0304010G0BEAAAC,unit
0406000ADBBAAAA,unit
0101012B0AABUBU,ml
0101010I0AAACAC,unit
0501020P0BBABAB,unit
1108010D0BCABAD,unit
1201010Q0AAAAAA,ml
091102000BBHHA0,unit
090401000BBRHA0,ml
1501043A0BBAAAB,unit
0704050J0AAAJAJ,unit
0207020Y0BEAAAE,unit
1001010AGAAABAB,unit
0606020T0BCAAAA,unit
0602020D0AAAKAK,ml
0201010F0BEAAAD,unit
1307000K0BBABAA,g
0407020ADBCAAAF,unit
0105010B0AAAGAG,unit
110801000BLARA0,unit
090607000BBKGA0,unit
0602020N0AAAGAG,ml
090602700BBCJA0,unit
190400000AAPYPY,g
1501043A0AAAGAG,unit
090602700BBCQA0,unit
0704030J0AAAKAK,ml
0904010H0BJAJAA,g
0410000P0BEACAR,unit
190205500BCEKA0,g
1001010AHBBAAAA,unit
0407020A0BJACAY,unit
1001030C0AABEBE,ml
0502050B0AAASAS,ml
0601012D0BCANBE,unit
0901030L0BBAEAE,unit
0603020T0BMAABL,ml
090401000BBBPA0,g
0604011G0BCAGBR,unit
0206020T0BDAIAA,unit
1501020R0BCADA0,unit
1001010P0AAAWAW,ml
040702040BBAFAF,unit
0202010B0BEABAB,unit
0501070X0AAACAC,ml
0205010N0BBAAAA,unit
0409030C0AAAAAA,unit
0407020Q0BJACEB,unit
0410000P0BGACAT,unit
0205051R0AAAHAH,ml
0407020M0AAA8A8,unit
1502010C0BBAGAJ,unit
0703030G0BKAAAI,g
090402000BBEYA0,ml
0704010C0AAADAD,ml
0407020Q0AAFYFY,g
0208010K0AAA5A5,unit
1203040E0BCAAAD,ml
0906040G0BWAPDV,unit
1002010Q0AAAMAM,ml
0402010D0BDAEAB,ml
0606020W0AAACAC,unit
0503010AEBBAAAA,unit
090402000BBDGA0,ml
0606020V0AAAEAE,unit
0302000C0BHABAL,unit
1303000AABDABAB,g
0902021V0BBAFAC,unit
0407020C0AAAAAA,unit
0103030S0BCAAAA,unit
0404000U0BBADAD,unit
0905021I0AAADAD,unit
0212000AJBBAAAA,unit
0902021N0BDANAP,unit
1309000C0BBAAAA,ml
0212000P0AAAEAE,unit
0904010U0BNALAA,g
1001010C0BMAAAN,unit
0604011G0BMADBG,unit
1303000AABFABAB,g
0407020ADBJADAL,unit
090401000BBQXA0,unit
0407020A0BEABAE,unit
0601021H0BBACAA,unit
0204000P0AAAAAA,unit
0304010I0BCAAAA,unit
0410000P0BBAXAT,unit
0204000K0AAABAB,unit
0407020K0AAAFAF,unit
0911010T0BEAAAA,unit
1309000I0BFAAAB,ml
1501020I0AAABAB,ml
090402000BBRPA0,g
0502050B0AAABAB,unit
020400030BBAAAA,unit
0906040G0CIAGBC,unit
0106030P0AAABAB,ml
090402000BBFHA0,g
0407010X0CRAEA0,unit
1001010J0CMAEAU,unit
0408010X0AAATAT,ml
090401080BFBLBD,g
0103010T0BJAAAA,unit
090401000BBIDBK,unit
091200000BFKCDI,unit
0801050AMBBABAB,unit
0208020AABBABAB,unit
0703050A0BDAAAB,unit
0602010V0AADVDV,ml
091000000BBPLA0,unit
1304000X0BHABCB,g
0408010W0AABEBE,ml
190607000AAAGAG,ml
0208020V0AAAJAJ,ml
0206020F0BMAAAC,unit
0410000P0BEAJBC,unit
0503010N0BBAFAF,unit
0211000D0BBABAD,unit
0407020A0BSACBV,unit
0801030P0AAAJAJ,unit
0407020Q0AAA3A3,unit
0409020C0AAADAD,unit
0105010B0BCAFAT,unit
0605010ABBBAAAA,unit
0105010B0BIABAA,unit
1001010N0AAAGAG,ml
0906025P0AABKBK,unit
0904010U0BRAEAA,g
1003010V0AAAAAA,unit
0204000H0BFAAAM,unit
0106020P0BDAAAB,ml
1001050A0BUAAAC,unit
0407041N0BBAAAA,unit
040801060AACBCB,ml
0407010H0CGAAAM,unit
1001030V0BBABAB,unit
0501012G0BBAAAA,unit
0801050BIBBACAC,unit
0904010ADBDAUAC,unit
0407041T0BBAJAC,unit
090501100BBFPA0,unit
090607000BBLDA0,unit
0601021M0AAAGAG,ml
1001010C0BSAAAL,unit
0410000P0BBAQBE,unit
1304000F0AACVCV,g
0402010ABAAABAB,unit
0309020H0AAAFAF,ml
0906050T0BCAAAG,unit
190600000AAA5A5,ml
0503021E0AAAAAA,unit
0501100J0AAAEAE,unit
1001010F0BBADAC,unit
040702040BJACAI,unit
0502030B0AAAXAX,ml
0106040M0BCABAD,unit
0605010G0BBAAAA,unit
0601060D0CEAAA0,unit
0604011L0BGAAAH,unit
0407020B0BBABAA,unit
0801010H0AAAVAV,ml
0906011H0DFAEBE,unit
0102000N0AAAGAG,ml
0411000F0BLACAG,unit
0704030G0BHAAAX,ml
091200000BEAWA0,unit
1001010AHAAABAB,unit
090402000BBTJA0,unit
0601060D0DDAAA0,unit
091200000BFLTA0,unit
0202010D0BCABCY,unit
0404000S0AAAPAP,ml
0906040G0BWAHEP,ml
0906040G0BVABCG,ml
0502050B0AABVBV,ml
1103010N0AAABAB,g
0601060D0CNAAA0,unit
1001010P0BDADAE,unit
0202010D0AABEBE,ml
0901011Q0BMAAAC,unit
0301040R0BBAAAA,unit
091200000BFRIDI,unit
130502000AAAAAA,g
0107020F0BBABAB,unit
0408010D0AAABAB,unit
0402010J0AABKBK,ml
0104020L0BPAAA0,unit
0205010U0AAABAB,unit
1310012K0BLAAAX,g
040702040BIAAAC,unit
0402010D0AAAJAJ,unit
0906040G0BRACCC,unit
0602010V0AABYBY,unit
1202020L0AABNBN,unit
040801060BDABCS,ml
0904010U0BHAHAA,g
0406000L0AABMBM,ml
131107000BMAAAA,g
1202020P0BFAAAB,ml
0501021M0BBABAB,unit
0801030V0AAACAC,unit
090401000BBSHA0,g
0205040S0BDADAD,unit
0205052X0AAABAB,unit
0206020T0BMACAH,unit
190500000BBCUA0,unit
190400000AASDSD,g
0309010C0AAADAD,ml
0203020L0BBABAC,unit
090401000BBAAA0,ml
0204000H0BIAAAA,unit
0603020J0AABJBJ,ml
0407020ADBBAHAN,unit
0501021L0AAADAD,ml
0304010G0AAAAAA,unit
0408010AEBCAEAE,unit
0403040R0BDAAAJ,unit
0409010W0BBAKAK,unit
0410020B0BHATAT,unit
0704040C0BBAAAA,unit
090402000BBRAA0,unit
0704050R0BBADAD,unit
0906024N0AAANAN,unit
0904010L0BHAKBB,g
0407020D0BBAFAD,unit
090605000BBBWA0,unit
1001010L0BDACAG,unit
0206040X0BBAAAA,unit
1001040K0AAADAD,unit
0904010U0BRAMAA,g
1304000T0BBAICE,unit
0401010ADAAADAD,unit
0601021M0AAASAS,ml
0409010N0AAABAB,unit
0409010W0BDAAAC,unit
1502010J0BCAECQ,unit
090402000BBDUA0,ml
0906027G0AAAAAA,unit
0904010AEBCACAA,g
1104010I0BCABAF,g
091200000BFGBCQ,unit
0901012I0BBABAB,unit
0503021E0BBACAC,unit
0403010S0BBADAD,unit
0406000U0BBAAAA,ml
0203020I0AABTBT,ml
0407020A0BTADBZ,unit
130801000BBPHA0,ml
0904010Q0BKABAQ,g
0205051Q0BBAAAA,unit
1001030ACBBABAB,unit
091200000BCYVA0,unit
0902012L0AABKBK,ml
090504100BBIRBA,unit
0904010L0BHBPBC,unit
040702040BUAAAC,unit
0502050B0AACACA,ml
0501020R0BBAHAC,ml
1309000C0BMAAAS,ml
091104000BBKVA0,g
0501050N0BCAAAA,unit
1304000Y0AABDBD,g
0202010D0AADFDF,unit
0904010ACBGACAC,g
0409010W0BBAFAF,unit
1305010J0AAAAAA,g
0407042L0BBAAAA,unit
0205020M0BBAAAA,unit
0402030K0BFABAI,unit
0407010X0CDAIAZ,unit
0601012G0BDABAH,unit
0901011F0BDAAAH,unit
1202020L0AACDCD,ml
1001050B0BCABAB,unit
0601011N0BCAEAC,unit
0106020L0AAAAAA,unit
0103010T0AAAPAP,unit
0403010J0BDABAA,unit
0905011D0AAAKAK,unit
1310040S0BBABAB,ml
0105020D0BBABAB,unit
0408010W0AAAAAA,ml
0202010L0AAAJAJ,ml
0502000K0AAABAB,unit
0208010K0AAALAL,unit
0103010T0BQABAP,unit
0202080K0BBAAAA,unit
090401070BGABAI,g
0407020A0AAAUAU,unit
131002030AAAAAA,g
0902012L0AABDBD,ml
0309010L0BMACAU,ml
0501100J0AAAJAJ,unit
1304000F0AADADA,g
0906031C0AABDBD,ml
0103050L0AAATAT,ml
0410000P0BGALBD,unit
0604012S0BIAABE,g
0605010S0BHAFBU,unit
1405000C0BPAAA3,unit
0904010AVBBACAA,g
0904010J0BLAEAK,g
1502010I0BCABAC,unit
0906040G0DFAFBB,unit
1108010K0AABJBJ,ml
1202020P0BEAAAA,ml
0101021C0AABDBD,unit
0202030S0AACRCR,ml
0407010H0B4ABBG,ml
0204000H0AABDBD,ml
0410030C0BFABAF,ml
0606010T0BBAAAA,unit
0206020R0AAANAN,unit
0703021N0BCAAAA,unit
1003020U0BBAAAA,g
0501120L0AAAQAQ,ml
091200000BFSGA0,g
0408010W0BGAABC,unit
0209000Y0BBABAB,unit
1502010J0BLAABE,unit
1108030ABAAAAAA,unit
0410010D0BBAAAA,unit
0206020F0BIADAC,unit
0601060D0DQAAA0,unit
1301010P0AAACAC,g
0102000P0AAAEAE,unit
1001010J0B2AAAD,unit
0205051F0BBABAE,unit
190205500BBDDA0,ml
0206020B0AAAAAA,unit
1001010K0BDAFAD,unit
0107010AAAAAPAP,g
0904010H0BSABAA,g
0604011G0BNAABA,unit
0906031C0CCABBX,unit
0602010V0AAFBFB,ml
0901030N0BBAEAE,unit
1304000V0AAEKEK,g
0410000H0BBAAAA,unit
190600000AABBBB,ml
0601012S0BIADAI,unit
1001010J0CCACBA,unit
0601021A0BBABAB,unit
0904010A0BPABBF,g
190605000AAADAD,ml
0901030D0BBAQAQ,unit
0309020B0AAACAC,ml
0904010H0BLAKAA,g
0503021C0AAAKAK,unit
0605010S0BBASBD,unit
090401060BDAAAC,g
0605020E0BBAGBL,unit
1310012K0BIAAAR,g
0902012H0BCADAD,unit
1306020C0BGAAAA,unit
0905022S0AAABAB,unit
0408010D0AAACAC,unit
1203030J0BJAAAA,unit
0402030K0BBABAF,unit
0906040G0BWADCY,unit
0202010P0BHAAAD,unit
0408010AHBBAEAE,unit
0408010AEBEAHAG,unit
0408010AEAAAQAQ,ml
040702040BSACAE,unit
0204000H0BBABAB,unit
0503040B0BBAEAG,ml
0107010S0AAAKAK,unit
0601011Q0BBAAAA,unit
090605000BBIZA0,unit
0906040G0BTAAA0,unit
1104010M0AAAEAE,g
1305020C0AAHCHC,g
0904010U0BTAJAA,g
1304000W0BBADBB,ml
0704050ABBBABAB,unit
1310030C0BDAAAA,g
0101021C0AAANAN,unit
0407020A0BEADAG,unit
1001040P0AAABAB,unit
0906040G0CIALBQ,unit
0204000R0AAAAAA,unit
0904010F0BGACAA,g
040702040BNABAD,unit
0803020H0AAACAC,unit
0301011R0BDAAAA,unit
0102000A0AAAAAA,unit
0106050S0BCAAA0,unit
0902021S0BHACAA,unit
090402000BBNRA0,unit
0407010H0B3AGAW,ml
0906040N0AAA6A6,unit
0501120L0BBABAF,unit
0304010W0AAASAS,unit
1311050K0BBAAAC,ml
0408010N0AAEEEE,ml
1303000AAAAAFAF,g
1305020C0AAFMFM,g
0404000L0BGACBP,unit
0905021L0AAAHAH,unit
0906040G0CKAJBB,unit
0204000I0AAAJAJ,ml
1002010Q0BBAEBF,ml
0501040N0BCAAAD,unit
130201000BBIUA0,ml
0402010K0AAAHAH,ml
0408010Y0AAABAB,unit
0408010U0AAATAT,ml
0604011G0BFADBN,unit
0407020V0BCAAAI,unit
091200000BEWBDG,unit
050301000BBADA0,unit
130802000BBECA0,ml
0208010ABAAACAC,unit
0402010U0AAAYAY,ml
0906024N0AACXCX,ml
0103050E0BBAAAA,unit
1108010F0AAA4A4,ml
0104020L0AAAPAP,ml
0206020C0BIACAW,unit
0605010S0BHACBL,unit
0704020N0BDAAAC,unit
1108010K0AACECE,ml
0904010A0BGARBF,g
0604012P0BEAAAD,unit
0410000P0BEAIBA,unit
1404000W0BEAAAB,unit
0904010H0BLACAA,g
0902021N0BEAAAA,unit
0206010F0BFACBY,unit
0908010T0AAAAAA,unit
0104020L0AAAAAA,unit
0901030I0BBACAF,unit
0403040W0AAAGAG,ml
0206030Y0AAABAB,unit
0403040W0AAAHAH,unit
1302020E0AAAAAA,g
0407020B0BPAAAE,unit
0206020R0BLABAE,unit
0401010Y0BBAAAA,unit
1311020L0BMABBJ,unit
0601023AQBBAAAA,unit
0409020N0BCAAAI,unit
0906040G0BWANDF,unit
090602800BBECA0,unit
0205051Z0BBAAAA,unit
0402010A0BBACAE,unit
0407010X0BTAEAF,unit
0501022C0BBAAAA,unit
190205500BCFJA0,ml
090601100BBFSA0,unit
190203000BBAAA0,individual
090401080BPAABD,g
1502010J0AACACA,g
0402030P0AAAIAI,ml
0604012S0BBAAAE,unit
0102000J0BBAAAB,unit
1311020L0CFABBQ,ml
0901030Q0BBABAB,unit
0502000Y0BBAAAA,unit
0309020G0BNAEAP,ml
0202020L0AACPCP,ml
1306010T0AABABA,g
0106040N0BEABAF,unit
0601022B0BBAEAV,unit
1501020R0BCAIA0,unit
0409010W0BBAGAG,unit
0409010T0AAAGAG,ml
0403040W0AAANAN,ml
0407010H0CIACAW,ml
090401000BBPLA0,g
0603020J0BCABAE,unit
0411000E0BBABAB,unit
0206010F0AABLBL,unit
030902000BEDKA0,ml
0304010N0BRAAAT,ml
090401000BBDPA0,g
0904010E0BFAAAF,g
0411000F0BJACAG,unit
0904010Q0BJABAQ,g
090401030BSABAK,g
0606010V0BBAAAA,unit
0703021Q0BDAAAA,unit
0409010U0AAACAC,unit
0703021Q0BIAAAA,unit
0212000F0AAAGAG,ml
0603010I0AAA9A9,ml
0407020ADAAAGAG,unit
1002010Q0BBACBK,unit
1001010J0CWABBH,ml
090602800AACFCF,ml
0202030C0AAA5A5,ml
0410020B0AAAPAP,unit
0902021N0BBALAV,unit
1305020F0AABSBS,g
1405000N0AAABAB,unit
0407010ABBBADAB,unit
0901030D0BBAJAJ,unit
130801000BBNSA0,ml
0309020T0AAAAAA,ml
0407020ADBPAFAQ,unit
0501090A0BBAAAA,unit
0404000L0AAATAT,ml
0904010A0BKALBF,g
0601021M0BNABAT,unit
0212000Q0BBAAAA,unit
0103050P0AABHBH,ml
0302000C0BIAEBJ,unit
0409010H0BCACAC,unit
0301011R0AAAPAP,unit
0202040C0AAACAC,ml
0106040M0AAAHAH,unit
0502050B0AAAJAJ,ml
0205051I0BBAGBI,unit
090602200BBBHA0,unit
0407042Q0AAAAAA,ml
0205051R0BBAEAI,unit
0604011L0BCABAC,unit
1305020S0AADBDB,g
060402000BPAAAA,unit
090402000BBJMA0,g
1311020G0BCATAI,unit
0501013B0BCAIAH,unit
1106000B0AAASAS,ml
0404000L0BFAEAZ,unit
0704040S0BBAAAF,unit
090401000BBJKA0,unit
0409030C0AAAPAP,ml
1310020U0BCAAAE,g
0403010N0BCACAC,ml
0301011R0BSAABM,unit
091101000AACSCS,unit
190205500BCMTA0,ml
0408020Q0AAAIAI,ml
0704020AAAAAAAA,unit
0407010B0BBABA3,unit
0401010R0AAANAN,ml
0206010F0BXABBI,unit
090401080BPAIBD,g
100302000BBBWA0,g
0501070AAAAAAAA,ml
0701010T0AAACAC,unit
0901030D0BBAVAV,unit
0906040G0BJACCZ,unit
0101012B0AAAVAV,ml
1001030U0AAATAT,ml
0602010V0AACZCZ,ml
0601040I0BFABAE,unit
0905030G0BEAGBT,unit
0605010S0BEAAAE,unit
0212000ABBEAAAA,unit
0502010B0AAADAD,unit
0501110G0BBAAAB,unit
0906040G0DKADCN,unit
1001010L0AAAPAP,unit
1310020Y0BBAEAB,g
0107020J0BBAAAA,g
0502000V0AAAMAM,unit
091102000BBHTAI,unit
0407020M0BBAEAN,unit
0203020V0BBABAB,unit
0407010H0AAABAB,ml
0604012S0BMAABY,g
0301030S0AABFBF,ml
1405010A0BNAEBL,unit
091200000BDRAA0,unit
0411000E0AAABAB,unit
0403040R0BBAAAA,unit
190700000BBCKBN,unit
0501012G0AAAQAQ,ml
140400030BCAAAE,unit
0107040A0AAAKAK,g
0103010T0AABUBU,ml
0407020ADBJAGAA,ml
0408010N0AADCDC,ml
090402000BBUEA0,unit
0304010K0BBAAAB,unit
0501040U0BCABAL,unit
0505030A0BBABAB,unit
0208010L0AAAHAH,unit
1001010AAAAAIAI,ml
0904010U0BBAEAA,g
1309000I0BEAAAA,ml
0202040H0AAAAAA,unit
0601023A0BBADAB,unit
0407020Q0BIAEDW,unit
0202030S0AADADA,ml
0411000F0BEABAF,unit
1502010I0AAAHAH,g
1302020D0BMADAN,unit
010300000BBAAAA,unit
0905013A0BDABAH,unit
010602000BBBIA0,unit
1001030U0AAABAB,unit
0906040G0CXADCR,unit
1310011Y0BBAAAA,g
091101000AAEBEB,ml
1303000D0BFABAC,ml
091200000BFRDEL,unit
0603010I0AABEBE,ml
0203020D0AAAUAU,ml
0206020R0BBAJAR,unit
1104020G0BBABAC,unit
0502000K0AAANAN,ml
0407020M0BCABAC,unit
0604011L0BBABBC,unit
0203020P0AAAJAJ,ml
0501080W0AAAEAE,unit
0106040R0AAAFAF,unit
0502050B0AABQBQ,ml
091200000BFKRDY,unit
091101000BBQPA0,unit
1001010K0BVAAAD,unit
090504100BBCVA0,unit
1304000V0AAEHEH,g
0602020I0AAAHAH,unit
0205051R0AAADAD,unit
0408010AEBFACAC,unit
091000000BBWGA0,unit
130400000AABJBJ,unit
0902021X0BIACAC,unit
1501041T0AAAQAQ,unit
0302000C0BHAAAG,unit
091200000BFNHDY,unit
0501013B0AAAHAH,unit
0904010Z0BGABAA,g
0906040G0AABHBH,unit
0106020P0AAABAB,ml
0801050AAAAAAAA,unit
1305020C0AAGPGP,g
0904010L0BHBHBD,unit
0502010B0AAACAC,unit
190205500BCGDA0,ml
091200000BEJYA0,unit
0202020L0AACICI,ml
0309010L0BMAAAQ,ml
0106020M0BBAFAP,unit
0403030L0BBAAAA,unit
1405010A0BUABAL,unit
1305030D0BBAAAA,unit
0601060D0BGABA0,unit
0501090K0AACBCB,ml
1104020W0BBAAAA,ml
0703010F0BMAAAE,unit
1305020S0AABNBN,g
0605020E0BCABAQ,unit
091102000BBHPAI,unit
0307000C0BEAAAM,unit
0101021B0BEATA0,unit
020400040AAABAB,unit
1001010L0BNAAAJ,unit
1001010ADBDAAAB,unit
1001010APBCACAA,unit
0901020D0BIAAAH,unit
040702050BBAHAL,unit
0903000P0BGAAA0,ml
1001030U0BEAQBV,unit
0906024N0AABWBW,ml
0103010T0AABBBB,ml
0401010ADAABIBI,unit
0105000H0AAAMAM,ml
0902021S0BJAGAZ,unit
0212000D0BCAAAB,unit
0906040G0CPAACW,unit
0703022P0BBAAAA,unit
0304030C0BCADAL,unit
0103010T0AABHBH,ml
1108010AABBAAAC,g
091101000AABQBQ,ml
0501100C0AAAAAA,unit
0906024N0AACHCH,ml
0407020Q0BCAJCU,unit
0407010X0CMAAA0,ml
0901020G0CIAACN,ml
0906040G0DJACAN,unit
0206010K0BBACAD,unit
0410000M0AAATAT,ml
130801000BBAMA0,g
090401000BBLAA0,unit
0401020K0AACBCB,ml
0801030L0AAAGAG,unit
1306010ACBBAAAA,unit
0407010H0CGADBG,ml
0205052W0BBACAC,unit
0402010ABBKAAAV,unit
0204000H0BFABAJ,unit
0408020V0AAACAC,unit
0407010X0CTAABM,ml
0206020C0BNACAW,unit
190600000AAA2A2,ml
0201010F0AAADAD,unit
0408010F0AACFCF,ml
1309000Q0BBAAAA,ml
1305020D0BBAAAA,g
1304000F0BHAACC,g
0704030G0AAAPAP,unit
0502050B0AACLCL,ml
091200000BDKYA0,unit
0408010U0AAANAN,ml
0202030W0BBAAAA,unit
0409010X0BBABAB,unit
090401000BBKXA0,unit
0904010U0BRAJAA,g
1303000AAAAAWAW,g
0906024N0CGAAAG,unit
091000000BBSXA0,unit
0906040N0AAFLFL,unit
0304010G0BLABAP,ml
091200000BFJLDY,unit
0212000AAAAAEAE,ml
0601022B0AAABAB,unit
190400000AAHXHX,g
0901030N0BBAIAI,unit
1201030H0BEAAAE,ml
090607000BBFIBB,unit
0801050ANBBAAAA,unit
0302000N0AABNBN,unit
0901060I0BBABAB,unit
090402000BBXTA0,ml
0407020B0BHACAJ,unit
0601040I0BGAAAD,unit
130801000BBLAA0,ml
131005000BBADAD,g
1304000T0AACECE,unit
0605020E0BBABAA,unit
0906040G0BWAFCN,unit
1001010S0BBABAB,unit
0501021H0BBAAAD,unit
0904010AABLAMAL,g
1002010U0BBAAAB,unit
1203010M0BBAAAA,unit
0904010AQBBABAA,g
0501050A0BBAAAA,unit
0405020E0AAAEAE,unit
0605010I0BBAIAI,unit
0906040G0AADWDW,unit
090402000BBSWA0,unit
0407010H0AACHCH,unit
1311020L0AAAQAQ,ml
0601023APBBABAB,unit
1311020L0BGAFAK,ml
1304000C0BBAEBA,g
0408010P0AAAGAG,unit
0802040M0BBALAQ,unit
091102000BBHVBG,unit
0904010A0BKACBF,g
040801050AAAVAV,unit
0212000B0AAABAB,unit
0904010AABSABAL,g
1002020T0AAABAB,unit
0103010D0BLAAAA,unit
1502010J0BDAABQ,unit
0904010T0BGAIAD,g
0901060I0BBACAF,unit
1303000Q0AAAAAA,g
0502010B0BBACAC,unit
0104020N0AAABAB,ml
090402000BBKXA0,ml
0604011D0AAACAC,unit
0904010A0BDADBF,g
0802020G0BFACAD,unit
0407010X0CFALA0,unit
0904010A0BBAEBF,g
0401010Z0AAAKAK,ml
0502010B0AAAAAA,unit
0901030D0BCAGAQ,unit
090401000BBESA0,g
0904010U0BHAFAA,g
0410000P0BHAEAQ,unit
1001040P0BCABAA,unit
1003020U0AAAIAI,g
0906040G0CMAACM,ml
1501020R0BBABA0,unit
0905013G0AABFBF,ml
0704030J0BGAAAH,unit
0101021B0BMAAAH,ml
0307000K0BBAAAA,unit
0603020T0BPAAAF,unit
0107030P0AAABAB,unit
0402010ABBFAAAV,unit
1108010F0BGAAAA,ml
0801050AXBBAAAA,unit
0101010I0AAATAT,unit
1502010G0AAAQAQ,ml
0604011M0BBABAB,unit
090402000BBQPA0,unit
090402000BBCJA0,ml
0906040G0DPABCS,unit
040801050AAARAR,ml
0604020P0BBACAD,unit
0407042Q0AAABAB,unit
0902021G0BBAAA0,unit
0704020N0AAAAAA,unit
1304000F0AAFGFG,g
0601011L0BBAAAA,unit
0801030L0BCAAAE,ml
0208010L0BBADAD,unit
0402010U0BBAAAH,unit
0904010ABBHACAB,g
091101000AAFIFI,g
0602010Z0BDAAAB,unit
0905013N0AAACAC,unit
130201000BBIKBY,ml
0604011P0BBAFAB,unit
0501020F0AAAAAA,unit
130501000BBAIA0,ml
0906040B0BEAAAA,unit
0102000T0BIAAAA,unit
1305020S0AACGCG,g
0407010H0AABSBS,unit
1311070S0BBAZAA,unit
0408010AABBABAB,unit
0205052N0AAABAB,unit
1002020C0AAA1A1,ml
1307000Q0AAABAB,unit
0906040G0AACPCP,unit
0407030ADAAAAAA,g
0503010AEBBABAB,unit
0304010ACAAAAAA,unit
0906070T0BCAAAA,unit
020400030AAAEAE,unit
0402010X0BBAFAF,ml
0902021S0BKAEAZ,unit
1305020S0AACKCK,g
0704020N0BGAAAC,unit
090501100BBBRA0,ml
1001050A0BBAAAA,unit
1104020T0BSAAAJ,unit
