month,pct,items_more_than_twenty,items_more_than_ten,items_more_than_eight,items_more_than_six,items_more_than_four,all_items
2018-05-01,05C,0,0,0,0,3,9798
2018-05-01,11N,0,0,0,1,7,20330
2018-05-01,07T,0,0,0,0,1,5520
2018-05-01,01C,0,0,0,1,3,4789
2018-05-01,07R,0,0,0,0,3,4349
2018-05-01,02H,0,0,0,0,1,13292
2018-05-01,06F,0,0,1,1,1,13595
2018-12-01,02D,0,0,0,0,0,3830
2018-12-01,02E,0,0,1,1,1,6270
2018-12-01,02F,0,1,1,1,2,8563
2018-12-01,01D,0,1,1,1,2,9264
2018-12-01,00X,0,0,0,1,2,5302
2018-12-01,01A,0,1,1,1,2,15254
2018-12-01,13T,0,0,0,2,11,18548
2018-12-01,03D,0,0,1,2,5,4546
2018-12-01,03H,0,0,0,0,0,7958
2018-12-01,03M,0,0,0,1,2,5123
2018-12-01,02N,0,0,0,0,7,5085
2018-12-01,02R,0,1,2,3,9,11490
2018-12-01,03R,0,0,0,3,6,15613
2018-12-01,05F,0,0,0,0,3,5305
2018-12-01,05R,0,0,0,1,2,6349
2018-12-01,06D,0,0,0,1,4,3345
2018-12-01,04K,0,0,0,1,6,11727
2018-12-01,04L,0,0,0,0,2,4532
2018-12-01,06W,0,0,0,3,6,6215
2018-12-01,07K,0,0,0,0,1,8560
2018-12-01,06T,0,0,0,0,1,12203
2018-12-01,07G,0,0,0,0,2,6077
2018-12-01,07H,0,0,0,1,4,8988
2018-12-01,99G,0,0,0,0,5,5897
2018-12-01,03V,0,0,0,1,1,3510
2018-12-01,04F,0,0,0,2,5,7214
2018-12-01,04G,0,1,2,4,5,20518
2018-12-01,06N,0,0,0,0,5,13760
2018-12-01,03T,0,0,0,0,4,9944
2018-12-01,99D,0,0,0,0,3,5223
2018-12-01,05G,0,0,0,2,5,8360
2018-12-01,05V,0,0,0,0,0,4441
2018-12-01,07R,0,0,0,0,5,4477
2018-12-01,07T,0,0,0,3,7,5281
2018-12-01,07X,0,0,0,0,1,7766
2018-12-01,08E,0,0,0,1,1,5356
2018-12-01,08G,0,0,0,0,2,6473
2018-12-01,07V,0,0,0,0,0,8603
2018-12-01,08A,0,0,0,3,5,7574
2018-12-01,08J,0,0,0,0,6,3739
2018-12-01,08Q,0,0,0,1,5,5564
2018-12-01,11M,0,0,0,0,6,17041
2018-12-01,12D,0,0,0,0,0,5788
2018-12-01,15N,0,1,1,2,19,39743
2018-12-01,10A,0,0,0,0,0,6671
2018-12-01,10D,0,0,0,0,0,3855
2018-12-01,99J,0,0,0,1,5,12867
2018-12-01,09D,0,0,0,3,6,7090
2018-12-01,09G,0,0,0,0,11,14878
2018-12-01,09Y,0,1,1,1,8,7306
2018-12-01,10C,0,0,0,0,2,2184
2018-12-01,10Q,0,0,0,1,12,16523
2018-12-01,14Y,0,0,0,0,2,13843
2018-12-01,10J,0,0,0,0,4,5848
2018-12-01,10R,0,0,0,2,4,6265
2018-12-01,10V,0,1,1,1,9,6135
2018-12-01,10X,0,0,0,1,6,8420
2019-07-01,02F,0,0,0,0,0,8827
2019-07-01,12F,0,0,0,0,0,12745
2019-07-01,00K,0,0,2,2,9,12349
2019-07-01,00Q,0,0,0,0,3,6700
2019-07-01,01A,0,0,0,0,3,14284
2019-07-01,01J,0,0,0,0,1,8868
2019-07-01,00L,0,0,0,1,3,11042
2019-07-01,00P,0,1,1,1,1,12175
2019-07-01,03H,0,0,0,0,2,7196
2019-07-01,03K,0,0,0,0,2,6945
2019-07-01,03M,0,0,0,0,1,4947
2019-07-01,02X,0,0,0,1,6,14223
2019-07-01,02R,0,1,2,3,10,10522
2019-07-01,02T,0,0,0,1,2,7341
2019-07-01,03A,0,0,0,1,4,6786
2019-07-01,05H,0,0,0,1,3,6333
2019-07-01,05R,0,0,0,0,0,6433
2019-07-01,05T,0,0,0,0,4,7891
2019-07-01,06A,0,0,1,1,5,8931
2019-07-01,04K,0,0,0,0,7,11596
2019-07-01,06H,0,0,0,0,4,26157
2019-07-01,06M,0,0,0,0,2,8291
2019-07-01,06V,0,0,0,3,5,5971
2019-07-01,06W,0,0,0,2,4,5257
2019-07-01,06T,0,0,0,0,1,11284
2019-07-01,07H,0,0,0,1,3,8396
2019-07-01,99E,0,0,0,1,1,7615
2019-07-01,04C,0,0,0,0,4,11757
2019-07-01,05V,0,0,0,1,3,4172
2019-07-01,05W,0,0,0,0,5,13091
2019-07-01,05X,0,0,0,2,8,5665
2019-07-01,07T,0,0,0,0,2,5305
2019-07-01,08D,0,0,0,0,4,5635
2019-07-01,08W,0,0,0,0,0,5536
2019-07-01,07Y,0,0,1,1,7,4993
2019-07-01,07N,0,0,0,0,2,5577
2019-07-01,07V,0,0,0,0,0,8271
2019-07-01,08L,0,0,0,2,4,6973
2019-07-01,08P,0,0,0,0,1,3545
2019-07-01,08Q,0,0,0,3,4,5512
2019-07-01,08T,0,0,0,0,1,4743
2019-07-01,08X,0,0,0,3,4,6418
2019-07-01,12D,0,0,0,0,0,5337
2019-07-01,09J,0,0,0,0,1,6150
2019-07-01,09W,0,0,0,0,0,8332
2019-07-01,10A,0,0,0,0,0,6117
2019-07-01,09F,0,0,0,0,1,5431
2019-07-01,09L,0,0,1,2,2,3405
2019-07-01,09P,0,0,0,0,4,6807
2019-07-01,99H,0,0,1,1,4,5345
2019-07-01,10R,0,0,0,2,3,5664
2019-07-01,10X,0,0,0,1,4,7226
2018-02-01,06T,0,0,0,0,2,10720
2018-02-01,99G,0,0,0,0,4,4952
2018-02-01,08T,0,0,0,0,2,4262
2018-02-01,00P,0,1,1,3,6,11531
2018-02-01,05W,0,0,0,0,3,12781
2018-02-01,10X,0,0,0,0,8,7604
2018-02-01,00N,0,0,0,1,5,6505
2018-02-01,99F,0,0,0,0,1,4885
2018-02-01,01V,0,0,0,0,0,3473
2018-02-01,05N,0,0,0,1,10,8145
2018-02-01,01T,0,0,0,1,1,6175
2018-02-01,04M,0,0,0,0,1,2783
2018-02-01,04L,0,0,0,0,0,4059
2018-02-01,04H,0,0,0,0,2,3838
2018-02-01,05G,0,1,1,4,5,7462
2018-02-01,99D,0,0,0,0,3,4644
2018-02-01,03J,0,1,1,1,2,6037
2018-02-01,04C,0,0,0,1,6,10945
2018-02-01,01J,0,0,0,0,0,8196
2018-02-01,03A,0,1,1,4,7,5748
2018-02-01,09A,0,0,0,1,4,3095
2018-02-01,11M,0,0,0,0,7,15317
2018-02-01,11A,0,2,2,3,8,12855
2018-02-01,09P,0,0,0,0,3,6359
2018-02-01,10J,0,0,0,0,2,5350
2018-02-01,10K,0,0,0,0,4,4704
2018-02-01,08C,0,0,0,0,2,3447
2018-02-01,07W,0,0,0,1,2,7898
2018-02-01,02Y,0,0,0,0,2,11201
2018-02-01,00J,0,0,0,0,2,8519
2018-02-01,02G,0,0,0,0,0,3281
2018-02-01,00V,0,0,0,0,0,6693
2018-02-01,00T,0,0,0,1,4,11291
2018-02-01,07M,0,0,0,1,3,6465
2018-02-01,12F,0,0,0,0,1,11655
2018-02-01,05T,0,0,0,2,4,7351
2018-02-01,09H,0,0,0,0,4,3306
2018-02-01,09X,0,0,0,0,1,4279
2018-02-01,09J,0,0,0,0,1,5770
2018-02-01,05Y,0,0,0,2,6,10438
2018-02-01,99M,0,0,0,0,2,4274
2018-02-01,15F,0,0,1,1,9,20273
2018-02-01,08N,0,0,0,0,4,6153
2018-02-01,04Y,0,0,0,1,4,4319
2018-02-01,11X,0,0,0,0,3,13884
2018-02-01,04K,0,0,0,1,5,10812
2018-02-01,04G,0,0,1,1,4,19110
2018-02-01,03V,0,0,0,0,0,3311
2018-02-01,02N,0,0,0,0,6,4389
2018-02-01,03Q,0,0,0,0,10,8498
2018-02-01,99C,0,0,0,0,3,6563
2018-02-01,01K,0,0,0,2,9,11034
2018-02-01,01E,0,0,0,0,1,5311
2018-02-01,02M,0,1,1,1,3,5332
2018-02-01,06W,0,0,0,2,5,5281
2018-02-01,04F,0,0,0,1,4,6518
2018-02-01,06V,0,0,0,1,2,5674
2018-02-01,08L,0,0,0,2,3,6898
2018-02-01,01D,0,0,0,0,1,8462
2018-02-01,05F,0,0,0,0,1,4755
2018-02-01,15E,0,1,1,2,15,38951
2018-02-01,05L,0,2,2,4,10,17406
2018-02-01,08E,0,0,0,0,0,4951
2018-02-01,10D,0,0,0,0,0,3219
2018-02-01,08A,0,0,0,3,5,6830
2018-02-01,01F,0,0,0,0,2,4812
2018-02-01,07X,0,0,0,0,3,7039
2018-02-01,10E,0,0,0,0,0,5093
2018-02-01,05A,0,0,2,3,5,12275
2018-02-01,02D,0,0,0,0,0,3449
2018-02-01,11J,0,0,0,2,19,21773
2018-02-01,14Y,0,0,0,1,2,12639
2018-02-01,10Q,0,0,0,0,10,14975
2018-02-01,07P,0,0,0,4,6,6702
2018-02-01,06A,0,0,1,4,8,8195
2018-02-01,13T,0,1,1,4,13,16625
2018-02-01,05H,0,0,0,1,2,6662
2018-02-01,07H,0,0,0,2,6,7686
2019-06-01,00D,0,0,2,2,3,13416
2019-06-01,00K,0,0,0,0,4,11676
2019-06-01,00M,0,0,1,1,3,12093
2019-06-01,02A,0,0,0,0,2,6075
2019-06-01,14L,0,1,1,3,16,20180
2019-06-01,00X,0,0,0,0,1,4847
2019-06-01,01A,0,0,0,0,2,13695
2019-06-01,01E,0,0,0,0,2,5739
2019-06-01,02M,0,0,0,0,0,5370
2019-06-01,01F,0,0,0,0,2,4890
2019-06-01,99A,0,0,0,1,8,22391
2019-06-01,00L,0,0,0,0,0,10659
2019-06-01,00N,0,0,0,0,1,6875
2019-06-01,03K,0,0,0,0,1,6625
2019-06-01,03M,0,0,0,0,1,4478
2019-06-01,02Q,0,0,0,0,1,4395
2019-06-01,03N,0,0,0,4,8,18808
2019-06-01,02T,0,0,0,1,2,6840
2019-06-01,03A,0,0,0,1,4,5957
2019-06-01,03J,0,1,1,1,5,6105
2019-06-01,05F,0,0,1,1,2,4836
2019-06-01,06A,0,0,1,4,7,8375
2019-06-01,04M,0,0,0,0,1,2803
2019-06-01,06L,0,0,0,0,2,10841
2019-06-01,06Q,0,0,0,0,2,10899
2019-06-01,99E,0,0,0,0,2,7146
2019-06-01,99F,0,0,0,0,0,5018
2019-06-01,03V,0,0,0,0,0,3123
2019-06-01,03T,0,0,0,0,6,9369
2019-06-01,04D,0,0,0,1,3,6928
2019-06-01,99D,0,0,0,0,1,4712
2019-06-01,05D,0,0,0,0,0,4405
2019-06-01,05V,0,0,0,1,1,3978
2019-06-01,07X,0,0,0,0,1,7072
2019-06-01,08H,0,2,2,3,9,5392
2019-06-01,08W,0,1,1,2,3,5280
2019-06-01,08E,0,0,0,1,1,4802
2019-06-01,08G,0,0,0,1,2,5975
2019-06-01,07Q,0,0,0,1,3,6408
2019-06-01,08L,0,0,0,0,4,6349
2019-06-01,08X,0,1,1,3,4,6025
2019-06-01,11E,0,0,0,0,4,4156
2019-06-01,11X,0,0,0,1,4,13216
2019-06-01,09C,0,0,0,0,0,3498
2019-06-01,10A,0,0,1,1,1,5917
2019-06-01,10D,0,0,0,0,0,3524
2019-06-01,09H,0,0,0,0,2,2976
2019-06-01,99K,0,0,0,0,0,3579
2019-06-01,10L,0,0,0,0,1,4659
2019-06-01,10R,0,0,0,1,3,5467
2019-06-01,10X,0,0,0,1,5,7626
2019-06-01,11A,0,1,1,2,9,12827
2019-02-01,02D,0,0,0,0,0,3427
2019-02-01,02F,0,0,0,0,2,7776
2019-02-01,12F,0,0,0,0,0,11785
2019-02-01,00Y,0,0,0,0,1,8174
2019-02-01,01G,0,1,1,1,2,9828
2019-02-01,14L,0,0,0,2,8,20301
2019-02-01,00X,0,0,0,0,0,4850
2019-02-01,01J,0,1,1,1,3,8114
2019-02-01,01T,0,0,0,0,0,6185
2019-02-01,01V,0,0,0,0,2,3462
2019-02-01,00N,0,0,0,1,5,6658
2019-02-01,00P,0,1,1,2,2,11259
2019-02-01,03K,0,0,0,0,0,6549
2019-02-01,02T,0,0,0,1,2,6843
2019-02-01,05A,0,0,1,2,2,11939
2019-02-01,05Y,0,0,0,2,8,10651
2019-02-01,06L,0,0,0,0,1,10653
2019-02-01,06V,0,0,0,1,3,5777
2019-02-01,06Y,0,0,0,1,1,6383
2019-02-01,07K,0,0,0,0,1,7698
2019-02-01,06T,0,0,0,0,1,10764
2019-02-01,03V,0,0,0,1,1,3086
2019-02-01,04C,0,0,0,1,4,10686
2019-02-01,04V,0,0,0,0,2,11360
2019-02-01,05D,0,0,0,0,0,4432
2019-02-01,05N,0,1,1,3,15,8877
2019-02-01,07M,0,0,0,0,4,6479
2019-02-01,07R,0,0,0,0,2,4318
2019-02-01,07X,0,0,0,0,0,7230
2019-02-01,08H,0,1,1,1,5,5070
2019-02-01,08N,0,0,0,0,3,5975
2019-02-01,08V,0,0,1,3,4,6273
2019-02-01,08E,0,0,0,1,1,5012
2019-02-01,08R,0,0,0,0,1,3856
2019-02-01,08T,0,0,0,0,1,4621
2019-02-01,08X,0,0,0,1,3,5913
2019-02-01,11E,0,0,0,1,2,4211
2019-02-01,11X,0,0,0,0,2,13285
2019-02-01,15C,0,1,2,3,15,22275
2019-02-01,15N,0,1,1,4,16,35350
2019-02-01,09C,0,0,0,2,2,3373
2019-02-01,09J,0,0,0,0,1,6109
2019-02-01,10E,0,0,0,0,1,5245
2019-02-01,09X,0,0,0,0,0,4429
2019-02-01,10C,0,0,0,0,3,2042
2019-02-01,99K,0,0,0,0,0,3662
2019-02-01,10Q,0,0,0,0,8,14955
2019-02-01,14Y,0,0,0,1,1,12051
2019-02-01,15D,0,0,1,1,5,9603
2019-02-01,10J,0,0,0,0,1,5318
2019-02-01,99M,0,0,0,1,1,4636
2017-01-01,02Q,0,0,0,0,0,4624
2017-01-01,11E,0,0,0,1,4,4665
2017-01-01,15D,0,0,0,1,7,11168
2017-01-01,15A,0,0,1,2,4,13273
2017-01-01,07N,0,0,0,0,1,6030
2017-01-01,07Q,0,0,0,0,5,7282
2017-01-01,06H,0,0,0,1,4,27201
2017-01-01,02D,0,0,0,0,0,3903
2017-01-01,01H,0,0,0,4,5,11556
2017-01-01,01K,0,0,0,4,7,12401
2017-01-01,15M,0,1,1,6,21,35968
2017-01-01,09E,0,0,0,0,1,5922
2017-01-01,08A,0,0,0,1,4,7943
2017-01-01,05L,0,1,2,3,15,19840
2017-01-01,05F,0,0,0,0,1,5296
2017-01-01,08L,0,1,1,2,3,7514
2017-01-01,14L,0,1,1,2,15,21964
2017-01-01,04F,0,0,0,1,6,7051
2017-01-01,06W,0,0,0,3,8,5961
2017-01-01,02M,0,0,0,0,1,5981
2017-01-01,99C,0,0,0,0,9,7566
2017-01-01,03Q,0,0,0,0,8,9277
2017-01-01,04G,0,0,0,1,5,22065
2017-01-01,00L,0,0,0,1,2,11007
2017-01-01,04Y,0,0,0,1,5,4688
2017-01-01,05V,0,0,0,1,1,4350
2017-01-01,07K,0,0,0,1,2,8535
2017-01-01,09Y,0,0,0,0,7,7974
2017-01-01,99H,0,0,0,0,1,6213
2017-01-01,10C,0,2,2,2,2,2256
2017-01-01,12D,0,0,0,0,2,6187
2017-01-01,01Y,0,0,0,0,1,9999
2017-01-01,05Y,0,0,1,4,13,11285
2017-01-01,08W,0,0,0,0,0,6522
2017-01-01,99N,0,0,1,1,4,13160
2017-01-01,05J,0,0,0,1,2,4914
2017-01-01,05T,0,0,0,5,12,8307
2017-01-01,06D,0,0,1,2,6,3332
2017-01-01,07M,0,0,0,0,6,7783
2017-01-01,02R,0,1,2,2,14,11593
2017-01-01,09D,0,1,1,2,4,7181
2017-01-01,02T,0,0,0,2,5,7878
2017-01-01,00J,0,0,0,0,0,9586
2017-01-01,07W,0,0,0,2,9,9436
2017-01-01,01A,0,0,0,0,3,15777
2017-01-01,02Y,0,0,0,0,2,12000
2017-01-01,08C,0,0,0,0,1,3566
2017-01-01,10V,0,2,2,2,7,6049
2017-01-01,10K,0,0,0,0,3,5165
2017-01-01,08D,0,0,0,0,2,6030
2017-01-01,09P,0,0,0,0,3,6840
2017-01-01,03F,0,0,0,0,8,14643
2017-01-01,08Y,0,0,0,1,3,4156
2017-01-01,03W,0,0,0,0,4,9526
2017-01-01,04V,0,0,0,0,1,11883
2017-01-01,04D,0,0,0,0,2,7145
2017-01-01,99D,0,0,0,0,2,5246
2017-01-01,03T,0,0,0,0,5,9782
2017-01-01,06T,0,0,0,0,2,11581
2017-01-01,04N,0,0,0,0,2,3238
2017-01-01,04H,0,0,0,0,1,4365
2017-01-01,08P,0,0,0,2,4,4197
2017-01-01,99G,0,0,0,0,2,5601
2017-01-01,07G,0,0,0,2,8,5993
2017-01-01,10X,0,0,0,0,4,8419
2017-01-01,05R,0,0,0,2,2,6308
2017-01-01,07H,0,0,0,1,6,9025
2018-07-01,11N,0,0,0,2,6,20035
2018-07-01,99K,0,0,0,0,1,3916
2018-07-01,01W,0,0,2,3,5,10176
2018-07-01,15F,0,0,1,1,5,21160
2018-07-01,14Y,0,0,0,2,5,13121
2018-07-01,03W,0,1,1,1,7,8680
2018-07-01,10Q,0,1,1,3,17,15816
2018-07-01,08T,0,0,0,0,1,4443
2018-07-01,05H,0,0,0,0,1,6659
2018-07-01,05W,0,0,0,0,5,13143
2018-07-01,00N,0,0,0,0,2,7193
2018-07-01,99G,0,0,0,0,4,5312
2018-07-01,99A,0,1,1,1,11,23921
2018-07-01,03H,0,0,0,0,0,7380
2018-07-01,04H,0,0,0,0,3,4294
2018-07-01,04N,0,0,0,0,0,3029
2018-07-01,03K,0,0,0,0,1,6745
2018-07-01,04V,0,0,0,0,2,11883
2018-07-01,04D,0,0,0,0,1,7233
2018-07-01,03T,0,0,0,0,4,9724
2018-07-01,99D,0,0,0,0,4,4971
2018-07-01,04Q,0,0,0,0,0,3880
2018-07-01,01J,0,0,0,0,1,8801
2018-07-01,03A,0,0,0,2,9,6490
2018-07-01,11A,0,2,2,3,12,13567
2018-07-01,00K,0,0,1,2,7,12323
2018-07-01,08D,0,0,0,1,4,5452
2018-07-01,11M,0,0,0,0,9,15672
2018-07-01,08C,0,0,0,1,6,3544
2018-07-01,09D,0,0,0,1,2,6389
2018-07-01,00J,0,0,0,0,1,9567
2018-07-01,00C,0,0,0,1,5,3292
2018-07-01,02G,0,0,0,0,1,3592
2018-07-01,02P,0,0,1,1,7,12603
2018-07-01,07M,0,0,0,0,2,6844
2018-07-01,09X,0,0,0,0,1,4511
2018-07-01,09H,0,0,0,0,5,3321
2018-07-01,08W,0,0,0,0,2,5407
2018-07-01,01Y,0,0,0,0,3,9429
2018-07-01,05X,0,0,0,7,10,6001
2018-07-01,06Q,0,0,0,0,1,11258
2018-07-01,11X,0,0,0,0,3,14116
2018-07-01,09Y,0,0,0,0,4,6576
2018-07-01,09N,0,0,0,1,3,3874
2018-07-01,09L,0,1,2,3,3,3380
2018-07-01,07K,0,0,0,0,1,8125
2018-07-01,04Y,0,0,0,1,1,4637
2018-07-01,05Q,0,0,0,0,3,6514
2018-07-01,03N,0,0,0,3,9,19856
2018-07-01,01G,0,0,0,0,5,10494
2018-07-01,04G,0,0,1,1,2,20238
2018-07-01,00L,0,0,0,2,5,11250
2018-07-01,03D,0,0,1,3,3,4408
2018-07-01,03E,0,0,0,0,5,3642
2018-07-01,03M,0,0,0,0,0,4573
2018-07-01,06Y,0,0,0,1,1,6637
2018-07-01,06V,0,0,0,1,2,6223
2018-07-01,04F,0,0,0,2,6,6775
2018-07-01,06N,0,1,1,2,9,13074
2018-07-01,09W,0,0,0,0,1,8109
2018-07-01,05L,0,0,0,0,4,17431
2018-07-01,06K,0,0,0,3,8,17246
2018-07-01,06M,0,0,0,1,9,8374
2018-07-01,15M,0,0,0,2,12,33997
2018-07-01,10D,0,0,0,0,0,3618
2018-07-01,10E,0,0,0,0,0,5426
2018-07-01,07V,0,0,0,0,0,8079
2018-07-01,01H,0,0,0,1,7,11113
2018-07-01,02H,0,0,0,0,1,12858
2018-07-01,07P,0,0,0,0,1,7022
2018-07-01,06F,0,0,1,1,2,13082
2017-05-01,15E,0,2,2,7,25,41908
2017-05-01,11J,0,1,1,3,25,23470
2017-05-01,01R,0,0,0,0,0,5358
2017-05-01,11N,0,0,0,6,15,20332
2017-05-01,07V,0,0,0,1,1,8357
2017-05-01,01H,0,0,0,2,7,11106
2017-05-01,10A,0,0,0,0,0,6313
2017-05-01,06M,0,0,0,1,9,8865
2017-05-01,01F,0,0,0,1,7,5160
2017-05-01,01X,0,0,0,0,0,8658
2017-05-01,07Y,0,0,0,1,11,6481
2017-05-01,08K,0,0,0,3,8,6262
2017-05-01,04F,0,0,0,1,5,6540
2017-05-01,07J,0,0,0,0,1,7107
2017-05-01,03V,0,0,0,2,2,3603
2017-05-01,08N,0,0,0,0,1,6447
2017-05-01,03L,0,0,0,3,13,11600
2017-05-01,05D,0,0,0,1,1,4602
2017-05-01,04Y,0,0,0,1,2,4853
2017-05-01,05V,0,0,0,0,1,4388
2017-05-01,06L,0,0,0,0,4,11228
2017-05-01,09Y,0,0,0,0,4,7267
2017-05-01,09N,0,0,0,0,1,4087
2017-05-01,12D,0,0,0,0,1,5792
2017-05-01,01Y,0,0,0,1,3,9940
2017-05-01,08X,0,0,0,1,4,6412
2017-05-01,09G,0,0,0,6,18,13958
2017-05-01,05T,0,0,0,7,11,7853
2017-05-01,09D,0,0,0,2,3,6671
2017-05-01,02T,0,0,0,2,5,7774
2017-05-01,02X,0,0,0,2,4,14011
2017-05-01,02Y,0,0,0,0,3,11821
2017-05-01,09F,0,0,0,0,3,5638
2017-05-01,10K,0,1,1,1,6,4974
2017-05-01,08Y,0,1,1,2,7,4033
2017-05-01,09A,0,0,0,0,2,3303
2017-05-01,04C,0,0,0,1,4,11394
2017-05-01,04Q,0,0,0,0,1,3818
2017-05-01,99D,0,0,0,0,2,5142
2017-05-01,99A,0,0,0,0,11,25227
2017-05-01,03H,0,0,0,0,1,7452
2017-05-01,05G,0,0,0,1,5,8177
2017-05-01,04N,0,0,0,0,2,2990
2017-05-01,04H,0,0,0,0,1,4293
2017-05-01,05N,0,0,0,0,11,8878
2017-05-01,99E,0,0,0,1,3,7877
2017-05-01,01W,0,0,1,2,6,10472
2017-05-01,08R,0,0,0,0,0,4122
2017-05-01,05R,0,0,0,1,1,6050
2017-05-01,07H,0,0,0,1,6,8723
2017-05-01,06A,0,0,1,5,15,8884
2017-05-01,14L,0,1,1,2,18,21377
2017-07-01,02H,0,0,0,0,0,12672
2017-07-01,02Q,0,0,0,0,1,4506
2017-07-01,15A,0,0,0,3,4,12211
2017-07-01,07N,0,0,0,0,1,5465
2017-07-01,00Q,0,0,0,0,3,6724
2017-07-01,02D,0,1,1,1,1,3660
2017-07-01,15M,0,0,0,4,18,33709
2017-07-01,05C,0,0,0,0,2,9313
2017-07-01,10A,0,0,0,0,2,5711
2017-07-01,10D,0,0,0,0,1,3368
2017-07-01,08G,0,0,1,2,2,6718
2017-07-01,08L,0,0,0,1,4,7120
2017-07-01,09W,0,0,0,0,0,8014
2017-07-01,06Q,0,0,0,0,2,10695
2017-07-01,08M,0,0,0,2,3,7970
2017-07-01,06V,0,0,0,1,4,6089
2017-07-01,01K,0,0,0,4,11,11860
2017-07-01,03Q,0,0,0,0,8,9182
2017-07-01,03E,0,0,0,0,3,3843
2017-07-01,02N,0,0,0,1,6,4957
2017-07-01,04K,0,0,0,2,6,11406
2017-07-01,15N,0,2,2,8,26,34758
2017-07-01,10R,0,0,0,3,6,5414
2017-07-01,03N,0,1,1,3,12,19587
2017-07-01,11X,0,0,0,2,4,14112
2017-07-01,05D,0,0,0,0,0,4289
2017-07-01,05V,0,0,0,2,2,4373
2017-07-01,10C,0,0,0,0,1,1874
2017-07-01,99M,0,0,0,0,2,4511
2017-07-01,08V,0,0,0,1,5,6299
2017-07-01,05Y,0,1,1,3,9,10411
2017-07-01,09X,0,0,0,1,2,4222
2017-07-01,09H,0,0,0,0,4,3304
2017-07-01,99N,0,0,0,0,1,12232
2017-07-01,05J,0,0,0,4,6,4577
2017-07-01,05T,0,0,0,5,8,7563
2017-07-01,06D,0,0,1,3,6,3207
2017-07-01,02P,0,0,1,1,6,12166
2017-07-01,02R,0,0,1,3,18,10870
2017-07-01,09D,0,0,0,1,3,6407
2017-07-01,00V,0,0,0,0,0,6856
2017-07-01,00X,0,0,0,1,2,4948
2017-07-01,00D,0,1,2,2,10,13495
2017-07-01,09F,0,0,0,0,3,5487
2017-07-01,11M,0,2,2,2,10,15857
2017-07-01,10K,0,0,0,0,3,4627
2017-07-01,00K,0,0,1,5,11,12008
2017-07-01,08J,0,0,0,0,5,3477
2017-07-01,03A,0,0,1,4,8,6225
2017-07-01,03W,0,1,1,1,1,8845
2017-07-01,04V,0,1,1,1,1,11698
2017-07-01,03T,0,0,0,0,5,9424
2017-07-01,06T,0,0,0,0,1,10891
2017-07-01,03H,0,0,0,0,1,7496
2017-07-01,03K,0,0,0,0,2,6458
2017-07-01,04N,0,0,0,0,2,2950
2017-07-01,04M,0,0,0,0,1,3021
2017-07-01,04H,0,0,0,0,1,4237
2017-07-01,04E,0,0,0,1,3,8574
2017-07-01,00Y,0,0,0,0,1,9046
2017-07-01,01T,0,0,0,1,3,6340
2017-07-01,01V,0,0,0,0,1,3470
2017-07-01,99G,0,0,0,0,3,5190
2017-07-01,00N,0,0,0,3,10,6838
2017-07-01,00P,0,0,0,4,9,12367
2017-07-01,03R,0,0,1,3,9,14674
2017-07-01,05R,0,0,0,1,1,5878
2019-03-01,01C,0,0,0,1,2,5023
2019-03-01,00M,0,1,2,2,4,13084
2019-03-01,00V,0,0,0,0,0,7197
2019-03-01,02A,0,0,0,0,2,6587
2019-03-01,02H,0,0,0,0,1,13189
2019-03-01,14L,0,0,0,2,14,21252
2019-03-01,99A,0,0,0,1,8,23592
2019-03-01,00P,0,1,1,1,2,12028
2019-03-01,01H,0,0,1,1,2,11119
2019-03-01,99C,0,0,0,0,5,7188
2019-03-01,03E,0,0,0,0,6,3754
2019-03-01,03M,0,0,0,0,0,4785
2019-03-01,02Q,0,0,0,0,0,4444
2019-03-01,03L,0,0,0,2,6,12023
2019-03-01,03N,0,0,0,1,9,19629
2019-03-01,03J,0,1,1,1,3,6429
2019-03-01,05J,0,0,0,2,5,4509
2019-03-01,05R,0,0,0,0,2,6277
2019-03-01,05T,0,0,0,2,5,7892
2019-03-01,05L,0,0,0,1,3,17426
2019-03-01,06A,0,1,2,4,9,8564
2019-03-01,15M,0,0,0,1,11,33346
2019-03-01,06V,0,0,0,1,4,5912
2019-03-01,06Y,0,0,0,1,2,6781
2019-03-01,06T,0,0,0,0,1,11247
2019-03-01,04G,0,0,0,1,4,19563
2019-03-01,04Q,0,0,0,0,1,3736
2019-03-01,05N,0,1,1,1,14,8927
2019-03-01,05V,0,0,0,1,1,4277
2019-03-01,07R,0,0,0,0,7,4748
2019-03-01,08H,0,1,1,2,8,5952
2019-03-01,08V,0,0,0,0,3,6477
2019-03-01,07P,0,0,0,0,4,7171
2019-03-01,08G,0,0,0,0,3,6446
2019-03-01,07N,0,0,0,0,0,5711
2019-03-01,08J,0,0,1,1,8,3732
2019-03-01,08K,0,0,1,1,6,5881
2019-03-01,15N,0,0,0,3,20,36854
2019-03-01,09C,0,0,0,0,0,3697
2019-03-01,09E,0,0,0,0,0,5519
2019-03-01,09J,0,0,0,0,2,6399
2019-03-01,10A,0,0,0,0,0,6357
2019-03-01,99J,0,0,0,1,5,12197
2019-03-01,09D,0,0,0,3,4,6653
2019-03-01,09L,0,0,0,1,1,3441
2019-03-01,09P,0,0,0,0,2,6867
2019-03-01,09X,0,1,1,1,2,4496
2019-03-01,99H,0,0,1,1,1,5638
2019-03-01,10X,0,0,0,2,4,8083
2019-03-01,11A,0,0,0,1,6,13960
