month,pct,total_items,total_cost
2017-11-01,07M,13,697.19176
2017-11-01,06Q,9,413.14837
2017-11-01,02X,2,63.57464
2017-11-01,07X,19,824.36581
2017-11-01,08H,16,826.34634
2017-11-01,08D,17,762.80889
2017-11-01,15D,3,111.34942
2017-11-01,09H,2,95.34956
2017-11-01,04M,1,31.78732
2017-11-01,15F,21,1078.58997
2017-11-01,06L,11,699.14746
2017-11-01,03F,8,413.17318
2017-11-01,05Y,4,158.92419999999998
2017-11-01,03H,4,222.47405
2017-11-01,00X,1,63.56224
2017-11-01,14L,5,277.66544
2017-11-01,05T,2,95.32476
2017-11-01,01V,2,91.21414
2017-11-01,99D,5,233.175
2017-11-01,02P,4,190.68673
2017-11-01,01H,6,254.27376
2017-11-01,07Q,14,769.32484
2017-11-01,99H,9,444.96048
2017-11-01,01A,8,476.71062
2017-11-01,04Y,4,158.9242
2017-11-01,08K,12,1071.2618
2017-11-01,99A,12,436.72684
2017-11-01,03T,11,423.83694
2017-11-01,09J,7,349.61093
2017-11-01,01R,2,63.57464
2017-11-01,06A,1,31.78732
2017-11-01,10V,6,286.04869
2017-11-01,07N,3,222.46165
2017-11-01,01K,4,222.46165
2017-11-01,09W,3,158.8994
2017-11-01,06T,6,345.46312
2017-11-01,10L,6,409.01295
2017-11-01,02A,4,110.29834
2017-11-01,11A,16,909.04004
2017-11-01,09X,6,286.04868
2017-11-01,02H,5,444.9109
2017-11-01,02Q,1,31.78732
2017-11-01,00C,6,286.04869
2017-11-01,01J,3,127.13688
2017-11-01,04D,5,317.81121
2017-11-01,03J,2,95.34956
2017-11-01,03R,12,932.41933
2017-11-01,06K,23,2127.77166
2017-11-01,05L,3,120.98374999999999
2017-11-01,08A,10,635.62243
2017-11-01,15E,28,1907.0425099999998
2017-11-01,08F,5,235.29271
2017-11-01,02T,2,95.34956
2017-11-01,02G,2,120.87135
2017-11-01,09A,17,815.96092
2017-11-01,12F,5,218.35102
2017-11-01,10R,4,309.42796999999996
2017-11-01,05V,6,317.78641000000005
2017-11-01,06P,8,476.71062
2017-11-01,05N,11,476.74780000000004
2017-11-01,02R,7,254.28616
2017-11-01,01C,4,127.13688000000002
2017-11-01,99E,10,413.19795999999997
2017-11-01,12D,3,127.13687999999999
2017-11-01,03W,30,1360.50326
2017-11-01,01G,5,148.44804
2017-12-01,14L,6,394.93464
2017-12-01,08V,7,254.70272
2017-12-01,09W,6,286.50491
2017-12-01,07R,16,721.71327
2017-12-01,04H,3,159.14735
2017-12-01,08P,4,216.57499
2017-12-01,01V,1,59.52402
2017-12-01,04L,7,398.02418
2017-12-01,08Y,13,996.54786
2017-12-01,02F,2,63.67878
2017-12-01,99F,3,159.17215
2017-12-01,09A,15,499.29340999999994
2017-12-01,10C,1,31.83939
2017-12-01,03H,3,222.82613
2017-12-01,06T,13,738.72073
2017-12-01,07N,9,753.65347
2017-12-01,02R,4,445.62747
2017-12-01,03V,4,138.06347
2017-12-01,05C,5,539.09965
2017-12-01,99Q,30,1696.2872200000002
2017-12-01,05N,14,668.54039
2017-12-01,06N,8,424.55598
2017-12-01,08T,5,252.65674
2017-12-01,07Q,13,670.05864
2017-12-01,09J,3,127.34515999999999
2017-12-01,09H,1,127.32036
2017-12-01,00K,6,218.92096999999998
2017-12-01,08D,11,636.6761999999999
2017-12-01,00T,3,95.51817
2017-12-01,08J,2,95.50577
2017-12-01,15E,33,2154.13861
2017-12-01,07L,11,195.09401
2017-12-01,06F,10,441.55949999999996
2017-12-01,01H,7,350.18369
2017-12-01,02M,2,95.50577
2017-12-01,03K,10,475.50766999999996
2017-12-01,02D,2,95.50577
2017-12-01,08E,14,889.30814
2017-12-01,10V,9,541.17043
2017-12-01,05V,5,222.82613
2017-12-01,10X,5,254.67791999999997
2017-12-01,03Q,8,318.31949999999995
2017-12-01,02W,2,127.33276000000001
2017-12-01,14Y,5,254.67791999999997
2017-12-01,08Q,13,1109.96351
2017-12-01,99J,18,823.55778
2017-12-01,04F,1,63.66638
2017-12-01,02H,4,572.93544
2017-12-01,06W,3,250.51076
2017-12-01,07T,17,686.13779
2017-12-01,06P,8,572.98503
2017-12-01,03W,28,1288.5471499999999
2017-12-01,07J,9,411.74208999999996
2017-12-01,09G,8,382.01068
2017-12-01,02T,2,95.50577
2017-12-01,08C,2,61.6576
2017-12-01,05F,6,318.3195
2017-12-01,01A,9,572.9726199999999
2017-12-01,02X,4,190.98674
2017-12-01,05G,17,944.70221
2017-12-01,99D,9,456.34577
2017-12-01,04C,20,974.75761
2017-12-01,02P,2,95.50577
2017-12-01,15F,20,1262.18471
2017-12-01,00N,2,95.50577
2017-12-01,11X,25,1475.3574599999997
2017-12-01,11E,3,222.81373
2017-12-01,99K,4,222.81373000000002
2017-12-01,03J,10,715.57533
2017-12-01,10E,5,246.39319999999998
2017-12-01,04K,3,225.14732
2017-12-01,01J,4,159.18455
2017-12-01,04G,11,469.13173
2017-12-01,06Q,11,572.97262
2017-12-01,07X,16,762.0249799999999
2017-12-01,99E,9,568.8550600000001
2017-12-01,05X,8,509.33104000000003
2017-12-01,99G,3,159.17215
2017-12-01,08M,13,666.50681
2017-12-01,11J,14,668.5031899999999
2017-12-01,03F,4,222.83853
2017-12-01,15C,21,1120.7685999999999
2017-12-01,09F,8,318.3691
2017-12-01,08X,4,222.83853
2017-12-01,09N,6,318.33189999999996
2017-12-01,99H,5,318.33189999999996
2017-12-01,99N,9,382.02308000000005
2017-12-01,00V,4,182.72682
2017-12-01,00Y,3,157.15097
2017-12-01,09Y,7,413.83767
2017-12-01,05A,9,301.70278
2017-12-01,00D,4,242.13844
2017-12-01,00C,5,222.85093
2017-12-01,00M,11,380.03909999999996
2017-12-01,07W,10,891.27973
2017-12-01,01R,5,341.77417
2017-12-01,11A,13,698.3213999999999
2017-12-01,06K,26,1557.97729
2017-12-01,00J,15,734.71556
2017-12-01,04V,18,700.40458
2017-12-01,06A,4,159.18455
2017-12-01,02N,2,74.27229
2017-12-01,10L,1,31.83939
2017-12-01,09L,1,31.83939
2017-12-01,10J,6,254.67792
2017-12-01,00L,5,222.81373
2017-12-01,01E,1,118.93564
2017-12-01,01K,2,95.49337
2017-12-01,04N,3,123.178
2017-12-01,06V,7,273.85302
2017-12-01,08W,15,968.03207
2017-12-01,07G,2,63.67878
2017-12-01,02A,8,477.50406
2017-12-01,08F,9,439.51665
2017-12-01,04D,11,348.52137
2017-12-01,08A,8,413.85006999999996
2017-12-01,11M,21,1014.86319
2017-12-01,05D,3,127.34515999999999
2017-12-01,03X,1,95.49337
2017-12-01,08K,10,611.4003600000001
2017-12-01,08L,6,464.85217
2017-12-01,02Q,1,31.83939
2017-12-01,04Y,5,254.67792
2017-12-01,01Y,2,95.50577
2017-12-01,00Q,3,339.7282
2017-12-01,03R,11,1281.9100199999998
2017-12-01,11N,39,1748.82287
2017-12-01,01C,7,244.27515
2017-12-01,10D,3,127.34515999999999
2017-12-01,05L,4,254.66552000000001
2017-12-01,07K,7,409.65810999999997
2017-12-01,01D,4,346.00414
2017-12-01,04Q,1,63.66638
2017-12-01,01W,6,827.5761600000001
2017-12-01,99C,10,505.21347999999995
2017-12-01,08G,4,127.35756
2017-12-01,05Q,4,250.51076
2017-12-01,03L,5,312.06836
2017-12-01,07V,9,373.9415
2017-12-01,09X,5,254.66552000000001
2017-12-01,08H,12,700.34259
2017-12-01,09P,6,250.52316
2017-12-01,10A,3,127.34515999999999
2017-12-01,99A,10,373.76316
2017-12-01,01G,4,155.14219
2017-12-01,09C,3,95.49337
2017-12-01,12F,4,191.01154
2017-12-01,99M,6,373.61356000000006
2017-12-01,05J,1,31.83939
2017-12-01,00X,2,93.48459
2017-12-01,03T,5,190.98674
2017-12-01,06M,2,159.14735
2017-12-01,05Y,5,254.67792000000003
2017-12-01,03N,9,477.51645
2017-12-01,03E,2,95.50577
2017-12-01,07Y,17,1006.24741
2017-12-01,07P,13,700.35498
2017-12-01,00P,20,510.6076299999999
2017-12-01,02E,3,159.17215
2017-12-01,09D,12,726.1060299999999
2017-12-01,08R,4,286.49252
2017-12-01,04M,2,254.64072
2017-12-01,09E,6,350.17129
2017-12-01,10K,3,265.35902999999996
2017-12-01,15A,19,954.9956999999999
2017-12-01,04R,18,720.2044800000001
2017-12-01,10Q,10,573.00983
2017-12-01,99P,33,1466.9315900000001
2017-12-01,05R,2,63.67878
2017-12-01,02G,1,127.32036
2017-12-01,03A,5,286.50491
2017-12-01,06H,39,1885.04663
2017-12-01,03D,10,371.51716999999996
2017-12-01,04E,3,222.82613
2017-12-01,06L,18,1150.49688
2017-12-01,07M,22,1199.3925199999999
2017-12-01,05W,19,791.95872
2017-12-01,13T,16,764.04616
2017-12-01,12D,7,282.38734999999997
2017-12-01,06Y,7,318.3071
2017-12-01,07H,14,531.1080000000001
2017-12-01,02Y,5,286.49251
2017-12-01,10R,7,477.49165
2017-12-01,08N,19,1014.5569399999999
2017-12-01,15D,4,254.66552
2018-01-01,10J,12,445.90666000000004
2018-01-01,03H,2,63.7045
2018-01-01,04V,12,509.58634000000006
2018-01-01,99C,8,286.65782
2018-01-01,04R,19,1079.1431400000001
2018-01-01,02D,1,63.69209
2018-01-01,03Q,11,413.98001999999997
2018-01-01,05A,9,306.17784
2018-01-01,01H,6,477.67209
2018-01-01,15C,20,1220.1159499999999
2018-01-01,99G,4,212.41833
2018-01-01,01G,4,125.38696000000002
2018-01-01,04C,19,882.54277
2018-01-01,01V,4,155.10476
2018-01-01,06T,9,484.26301
2018-01-01,10A,2,95.54434
2018-01-01,05Y,7,222.96574
2018-01-01,05L,6,252.77115
2018-01-01,03V,4,138.11919
2018-01-01,07T,17,828.2467899999999
2018-01-01,00N,3,191.07627
2018-01-01,07K,6,310.1599
2018-01-01,06M,3,233.62631
2018-01-01,04Q,2,95.54434
2018-01-01,01W,7,728.25917
2018-01-01,07L,6,93.88117
2018-01-01,09Y,5,254.78077000000002
2018-01-01,04K,5,511.82157
2018-01-01,03N,18,932.2668900000001
2018-01-01,09P,2,63.692099999999996
2018-01-01,99A,10,401.60979000000003
2018-01-01,11N,34,1300.6968200000001
2018-01-01,08M,17,985.224
2018-01-01,07X,20,887.71963
2018-01-01,10X,3,191.07627
2018-01-01,10E,4,127.409
2018-01-01,07N,6,403.4822
2018-01-01,10Q,9,700.58821
2018-01-01,05F,5,254.76836999999998
2018-01-01,10K,6,363.14494
2018-01-01,07Q,13,605.11829
2018-01-01,09L,2,159.22403
2018-01-01,00V,9,369.75751
2018-01-01,03J,5,371.72996
2018-01-01,09W,7,382.15256
2018-01-01,06V,7,261.31895999999995
2018-01-01,11J,17,915.2533999999999
2018-01-01,10C,4,254.76836
2018-01-01,05X,6,477.67208
2018-01-01,00Q,4,252.74633
2018-01-01,05W,14,550.33915
2018-01-01,08W,13,817.587
2018-01-01,06Y,10,477.61009000000007
2018-01-01,01C,4,127.38419999999999
2018-01-01,09X,7,286.63302
2018-01-01,07M,17,853.7205600000001
2018-01-01,02X,1,31.85225
2018-01-01,99H,14,987.20881
2018-01-01,07P,18,1528.53577
2018-01-01,08N,13,812.17726
2018-01-01,03W,27,1151.0885600000001
2018-01-01,06W,3,250.61188
2018-01-01,04Y,4,191.08868
2018-01-01,10R,2,150.83588
2018-01-01,01Y,3,95.55675000000001
2018-01-01,13T,7,382.16495
2018-01-01,02R,7,254.80558
2018-01-01,99M,5,369.60792
2018-01-01,04G,13,609.5623800000001
2018-01-01,08X,3,127.39659
2018-01-01,99Q,37,1868.89956
2018-01-01,03D,6,191.1011
2018-01-01,08Q,12,732.46526
2018-01-01,07J,8,413.91801
2018-01-01,99K,7,249.58344
2018-01-01,03M,2,74.41468
2018-01-01,04L,3,111.57667
2018-01-01,08Y,17,885.9511100000001
2018-01-01,09N,5,318.44806
2018-01-01,12F,9,407.86349
2018-01-01,11M,16,688.20872
2018-01-01,05G,12,660.4850200000001
2018-01-01,08A,12,955.34418
2018-01-01,10D,3,127.39658
2018-01-01,02Y,7,318.48527
2018-01-01,02T,7,318.48527
2018-01-01,99J,19,845.44478
2018-01-01,00L,8,350.31272
2018-01-01,08F,8,482.14097000000004
2018-01-01,00D,7,375.89884
2018-01-01,01J,6,254.79317
2018-01-01,03Y,2,91.40026
2018-01-01,01A,8,477.65970000000004
2018-01-01,00X,2,95.54434
2018-01-01,06Q,11,509.57394
2018-01-01,02W,2,127.38419
2018-01-01,00T,5,261.34688
2018-01-01,02N,8,405.71664000000004
2018-01-01,00K,13,585.15427
2018-01-01,07H,19,854.1453300000001
2018-01-01,07R,12,537.2821200000001
2018-01-01,05T,1,31.83985
2018-01-01,09J,3,95.55675000000001
2018-01-01,04J,4,254.73116000000002
2018-01-01,08R,5,318.46046
2018-01-01,04E,2,127.38419
2018-01-01,01R,1,31.85225
2018-01-01,09E,7,437.4565
2018-01-01,08V,9,501.16098
2018-01-01,08E,12,730.4432300000001
2018-01-01,09D,7,513.9684000000001
2018-01-01,99D,7,318.47287000000006
2018-01-01,05C,3,220.89408
2018-01-01,99F,7,350.32511000000005
2018-01-01,08D,14,828.0095900000001
2018-01-01,01D,3,254.75596000000002
2018-01-01,08C,4,371.71756
2018-01-01,06N,8,700.5758000000001
2018-01-01,02H,2,63.7045
2018-01-01,08K,15,871.7377
2018-01-01,09C,4,127.37179
2018-01-01,07W,7,318.48526000000004
2018-01-01,09G,12,488.64429
2018-01-01,03E,5,286.59582
2018-01-01,15F,21,1208.1525000000001
2018-01-01,99P,41,1930.65721
2018-01-01,09A,12,573.55676
2018-01-01,06H,33,1677.04054
2018-01-01,04M,2,95.54434
2018-01-01,06K,28,1922.12338
2018-01-01,06L,14,696.65654
2018-01-01,01K,4,222.90373
2018-01-01,06P,12,636.9209400000001
2018-01-01,99N,5,254.76836
2018-01-01,00Y,1,95.53194
2018-01-01,06A,8,445.85704999999996
2018-01-01,05J,1,31.85225
2018-01-01,02M,2,63.7045
2018-01-01,03F,7,414.00480000000005
2018-01-01,07Y,9,573.22883
2018-01-01,05R,4,159.23644000000002
2018-01-01,00C,2,95.54434
2018-01-01,05Q,4,250.61187999999999
2018-01-01,07G,4,297.42766
2018-01-01,99E,8,318.49766
2018-01-01,08L,12,616.11608
2018-01-01,05D,4,159.24884
2018-01-01,03R,12,1008.51366
2018-01-01,05V,6,286.59582
2018-01-01,00M,13,493.77884000000006
2018-01-01,11A,13,859.8122400000001
2018-01-01,14Y,4,191.08868
2018-01-01,11E,3,182.66332
2018-01-01,00R,1,31.85225
2018-01-01,08G,6,191.11350000000002
2018-01-01,00J,14,624.62591
2018-01-01,15A,15,780.33743
2018-01-01,05N,11,541.40138
2018-01-01,03L,4,312.18194
2018-01-01,04F,1,127.37178
2018-01-01,03A,7,329.19545000000005
2018-01-01,15D,6,334.49278000000004
2018-01-01,03T,9,297.33081000000004
2018-01-01,04D,9,196.96968
2018-01-01,02E,2,318.42325
2018-01-01,08J,2,95.54434
2018-01-01,10L,8,541.37658
2018-01-01,00P,18,626.3720599999999
2018-01-01,04H,2,127.37178
2018-01-01,09H,3,127.39659
2018-01-01,02P,2,63.692099999999996
2018-01-01,11X,17,1102.06078
2018-01-01,02G,1,89.26582
2018-01-01,07V,9,488.41949000000005
2018-01-01,06F,11,541.4138
2018-01-01,01F,1,31.85225
2018-01-01,12D,5,208.28665
2018-01-01,08H,14,796.1697399999999
2018-01-01,03K,7,348.30308
2018-01-01,02Q,2,63.7045
2018-01-01,15E,35,2176.25376
2018-01-01,14L,11,556.47733
2018-01-01,08P,3,95.55675000000001
2018-01-01,04N,5,234.80437
2018-01-01,08T,7,327.17342
2018-01-01,10V,13,732.4776600000001
2018-01-01,09F,7,414.00481
2018-01-01,02F,3,95.55674
2018-01-01,02A,3,222.91612
2018-02-01,01C,4,169.98777
2018-02-01,09P,4,186.97746
2018-02-01,02R,5,254.84249
2018-02-01,06Q,7,318.55
2018-02-01,02X,7,337.87466
2018-02-01,05Y,7,318.56241
2018-02-01,01D,3,191.12257
2018-02-01,03H,3,95.57988
2018-02-01,09H,2,159.26261
2018-02-01,07W,8,891.83094
2018-02-01,02Y,5,159.2874
2018-02-01,06V,7,276.05249
2018-02-01,05J,1,127.40265
2018-02-01,99D,5,201.86013000000003
2018-02-01,07R,13,605.26487
2018-02-01,07K,1,63.70752
2018-02-01,06K,23,1308.42056
2018-02-01,10Q,9,509.67258000000004
2018-02-01,00N,1,63.70752
2018-02-01,07T,19,1064.3404300000002
2018-02-01,06W,2,186.96507
2018-02-01,04M,1,127.40265
2018-02-01,99Q,29,1088.13103
2018-02-01,08N,12,611.8201
2018-02-01,11N,39,1623.8696699999998
2018-02-01,15D,4,207.15875
2018-02-01,04Q,1,63.70752
2018-02-01,04Y,6,318.55
2018-02-01,01G,3,89.51222999999999
2018-02-01,99P,27,1259.55456
2018-02-01,01W,3,123.28234
2018-02-01,10C,1,63.70752
2018-02-01,04D,9,285.02636
2018-02-01,07Y,12,760.34518
2018-02-01,05C,4,348.35022999999995
2018-02-01,08C,6,395.18046000000004
2018-02-01,03T,9,350.39757
2018-02-01,10A,3,95.57988
2018-02-01,99K,8,292.09179
2018-02-01,02A,3,191.12257
2018-02-01,08R,10,828.1606099999999
2018-02-01,09G,12,505.84299
2018-02-01,00D,8,286.92725
2018-02-01,08F,3,222.97013
2018-02-01,04J,2,254.79289
2018-02-01,99J,12,525.7335400000001
2018-02-01,00V,5,214.70472
2018-02-01,99M,4,286.67766
2018-02-01,10E,4,218.83742
2018-02-01,02E,3,127.42744
2018-02-01,09D,11,752.13329
2018-02-01,04L,7,398.28130999999996
2018-02-01,03A,6,286.70244
2018-02-01,05R,2,63.70752
2018-02-01,15E,30,2293.5964299999996
2018-02-01,08H,8,382.26993000000004
2018-02-01,11M,17,781.82028
2018-02-01,10K,7,469.50075
2018-02-01,02G,2,95.56748
2018-02-01,03J,5,310.1474
2018-02-01,00Q,4,158.26485
2018-02-01,05D,3,127.42744
2018-02-01,08L,10,443.96729000000005
2018-02-01,05W,14,552.4948899999999
2018-02-01,RXH,1,29.83741
2018-02-01,09C,3,95.55508
2018-02-01,07Q,16,728.54718
2018-02-01,03W,30,1202.5394999999999
2018-02-01,08P,3,184.85491000000002
2018-02-01,11A,13,817.56024
2018-02-01,04N,2,123.26994
2018-02-01,08W,9,435.56469
2018-02-01,01V,2,63.71992
2018-02-01,02M,1,31.85996
2018-02-01,03R,11,945.0505
2018-02-01,10D,1,31.85996
2018-02-01,06P,10,668.91039
2018-02-01,08J,3,191.12257
2018-02-01,05Q,4,250.67257999999998
2018-02-01,99G,5,414.37104
2018-02-01,07G,3,191.12257
2018-02-01,14L,6,337.86226999999997
2018-02-01,06H,32,1270.33639
2018-02-01,00M,5,207.17114
2018-02-01,12D,6,223.00732
2018-02-01,00P,8,183.10362
2018-02-01,03D,7,244.32972
2018-02-01,03L,3,95.57988
2018-02-01,07V,8,356.99003
2018-02-01,05X,3,254.8177
2018-02-01,01A,7,445.94025999999997
2018-02-01,07X,14,573.42969
2018-02-01,03V,4,155.1423
2018-02-01,04R,10,399.47202000000004
2018-02-01,04E,3,222.97014000000001
2018-02-01,03E,5,286.67764999999997
2018-02-01,99N,8,382.24513
2018-02-01,08Y,10,764.46547
2018-02-01,01T,1,31.85996
2018-02-01,09L,3,191.12257
2018-02-01,09Y,5,605.1656800000001
2018-02-01,00L,6,286.67764
2018-02-01,01J,4,159.2874
2018-02-01,99C,9,415.2958
2018-02-01,10R,6,445.94025999999997
2018-02-01,03N,10,414.14229
2018-02-01,02F,2,63.71992
2018-02-01,02H,4,573.30571
2018-02-01,04C,25,1230.12957
2018-02-01,10V,10,467.32464999999996
2018-02-01,00K,3,159.27501
2018-02-01,00C,2,95.56748
2018-02-01,09E,5,286.69005
2018-02-01,01H,6,350.39757
2018-02-01,05A,4,180.62220000000002
2018-02-01,04F,2,127.41504
2018-02-01,05L,3,157.25246
2018-02-01,11J,14,732.64271
2018-02-01,08K,9,855.8506700000002
2018-02-01,00Y,1,95.55509
2018-02-01,07L,2,46.83023
2018-02-01,01Y,2,63.71992
2018-02-01,08D,12,666.92503
2018-02-01,99A,7,248.69963
2018-02-01,09N,3,95.55508
2018-02-01,05F,3,159.26260000000002
2018-02-01,00J,9,505.61506999999995
2018-02-01,08T,5,220.97237
2018-02-01,02P,3,159.27501
2018-02-01,09A,12,656.31226
2018-02-01,07N,8,522.60477
2018-02-01,06A,4,191.13496
2018-02-01,09F,9,573.36771
2018-02-01,03K,7,350.40998
2018-02-01,07J,9,380.16056999999995
2018-02-01,03Y,1,31.85996
2018-02-01,99E,7,314.4173
2018-02-01,10X,5,222.99491999999998
2018-02-01,15F,12,826.1628400000001
2018-02-01,08A,7,414.10509
2018-02-01,03X,1,95.55509
2018-02-01,03Q,9,414.08029
2018-02-01,15C,21,1125.07188
2018-02-01,14Y,2,63.71992
2018-02-01,08Q,9,741.29574
2018-02-01,13T,14,605.27725
2018-02-01,15A,16,759.4040299999999
2018-02-01,06Y,8,329.23797
2018-02-01,09W,4,191.13496
2018-02-01,07P,12,764.49026
2018-02-01,02T,2,63.71992
2018-02-01,10J,6,254.85488
2018-02-01,99H,4,191.13496
2018-02-01,99F,4,233.69529
2018-02-01,03F,7,382.25754
2018-02-01,02N,6,168.09001
2018-02-01,08M,18,1144.71286
2018-02-01,10L,3,127.42744
2018-02-01,06F,13,630.94477
2018-02-01,09J,5,191.14736
2018-02-01,05N,17,764.53985
2018-02-01,04G,13,688.24743
2018-02-01,09X,6,286.69004
2018-02-01,08E,7,475.77767
2018-02-01,02W,2,127.41505000000001
2018-02-01,01K,1,63.70752
2018-02-01,02D,2,95.56748
2018-02-01,06M,3,191.11016999999998
2018-02-01,05G,11,669.2227800000001
2018-02-01,12F,5,254.84248000000002
2018-02-01,07M,16,1045.00027
2018-02-01,08G,6,223.00733000000002
2018-02-01,01R,5,310.1474
2018-02-01,00T,2,42.58512
2018-02-01,06L,17,942.18681
2018-02-01,05V,6,286.66525
2018-02-01,04K,4,257.15265
2018-02-01,08V,10,732.6179
2018-02-01,11X,20,1314.7851
2018-02-01,03M,2,127.41505
2018-02-01,07H,16,733.18303
2018-02-01,11E,5,254.81769000000003
2018-02-01,06N,11,520.41013
2018-02-01,04V,12,488.55017
2018-02-01,06T,2,127.41505000000001
2018-02-01,00X,1,63.70752
2018-03-01,11M,11,446.59232
2018-03-01,09F,7,319.00159
2018-03-01,00Q,9,836.95028
2018-03-01,05W,14,648.9305800000001
2018-03-01,09Y,4,191.39848
2018-03-01,01K,4,223.28995
2018-03-01,08K,11,733.62802
2018-03-01,01J,5,223.30236000000002
2018-03-01,03V,3,106.43904
2018-03-01,04C,14,708.57186
2018-03-01,15F,25,1297.5332400000002
2018-03-01,03D,12,476.47072
2018-03-01,05D,5,255.19383
2018-03-01,99H,6,287.09772000000004
2018-03-01,02N,4,191.48608000000002
2018-03-01,02X,4,159.4946
2018-03-01,10L,5,318.97679
2018-03-01,06Y,5,201.98868
2018-03-01,08R,6,318.98919
2018-03-01,07M,17,791.3213400000001
2018-03-01,08J,2,95.69924
2018-03-01,00Y,2,223.26514
2018-03-01,02E,4,478.42177
2018-03-01,06A,3,159.4946
2018-03-01,00C,5,223.30236000000002
2018-03-01,02F,2,95.69924
2018-03-01,02G,3,159.4946
2018-03-01,03A,5,191.41088000000002
2018-03-01,03N,13,712.61041
2018-03-01,01D,1,63.79536
2018-03-01,03R,15,1597.19466
2018-03-01,02P,2,95.69924
2018-03-01,06H,32,1369.6964500000001
2018-03-01,07N,6,276.57032
2018-03-01,02W,1,31.90388
2018-03-01,02Q,1,31.90388
2018-03-01,02R,4,127.61552
2018-03-01,02D,1,63.79536
2018-03-01,03Y,1,59.6444
2018-03-01,03W,30,1335.6011700000001
2018-03-01,06N,6,510.33805
2018-03-01,09W,7,350.86828
2018-03-01,13T,15,729.63906
2018-03-01,09X,10,446.60471
2018-03-01,99N,5,159.51940000000002
2018-03-01,04Y,3,127.60312
2018-03-01,00L,7,318.98920000000004
2018-03-01,08E,13,954.88006
2018-03-01,08M,18,1114.39948
2018-03-01,08W,10,667.81957
2018-03-01,10K,8,565.83461
2018-03-01,10R,3,214.87563
2018-03-01,07X,20,859.29247
2018-03-01,05N,10,510.38767
2018-03-01,00R,1,31.90388
2018-03-01,05A,6,244.86956
2018-03-01,11E,1,127.57831
2018-03-01,09A,14,595.67502
2018-03-01,08G,1,31.90388
2018-03-01,08P,3,312.67554
2018-03-01,01F,2,159.48219
2018-03-01,07K,9,569.97006
2018-03-01,03E,5,287.06051
2018-03-01,12D,4,183.09655000000004
2018-03-01,06W,6,414.66363
2018-03-01,99P,22,953.01663
2018-03-01,11A,14,644.6765
2018-03-01,06P,11,621.0404500000001
2018-03-01,02Y,8,382.78455
2018-03-01,07L,11,379.40174
2018-03-01,05Y,7,223.32716000000005
2018-03-01,03L,5,248.91739
2018-03-01,08A,9,701.7241200000001
2018-03-01,09L,1,63.79536
2018-03-01,02H,5,138.35532
2018-03-01,03T,10,308.46492
2018-03-01,01T,1,31.90388
2018-03-01,01G,7,200.13760000000002
2018-03-01,09J,7,287.11012
2018-03-01,15D,7,414.87603
2018-03-01,99E,12,506.26152
2018-03-01,03H,4,223.28995
2018-03-01,08Y,9,784.74569
2018-03-01,03Q,10,414.67604
2018-03-01,10X,1,63.79536
2018-03-01,99Q,31,1401.58401
2018-03-01,03K,6,253.18075
2018-03-01,03J,5,467.90677000000005
2018-03-01,02T,4,159.507
2018-03-01,11J,14,884.79588
2018-03-01,04V,22,969.9700400000002
2018-03-01,04N,4,187.22272
2018-03-01,08F,6,331.84207000000004
2018-03-01,10J,6,223.31476
2018-03-01,14Y,1,31.90388
2018-03-01,01W,5,669.7830399999999
2018-03-01,15A,15,606.0993000000001
2018-03-01,07G,4,244.65403
2018-03-01,07Y,15,1004.55035
2018-03-01,07R,13,606.0993000000001
2018-03-01,07V,8,453.15635
2018-03-01,07T,18,1105.98828
2018-03-01,04M,3,223.27755000000002
2018-03-01,04G,11,446.60471
2018-03-01,05G,10,563.83083
2018-03-01,10Q,7,382.78454
2018-03-01,09D,12,1114.3250699999999
2018-03-01,04K,4,438.12837
2018-03-01,08Q,8,888.90965
2018-03-01,08V,12,461.60788
2018-03-01,05X,2,159.48219
2018-03-01,08C,5,119.41672
2018-03-01,09H,2,95.69924
2018-03-01,00K,10,458.49949
2018-03-01,09N,7,350.88067000000007
2018-03-01,01C,4,106.43904
2018-03-01,12F,5,251.04288000000003
2018-03-01,07J,8,348.81799
2018-03-01,11X,29,1720.43679
2018-03-01,99C,7,378.63359
2018-03-01,08L,7,282.95916
2018-03-01,08H,20,1183.52558
2018-03-01,15E,31,1988.38347
2018-03-01,06F,11,516.97651
2018-03-01,10V,12,574.19543
2018-03-01,09G,11,330.06932
2018-03-01,06T,10,676.3842800000001
2018-03-01,07W,7,510.35046
2018-03-01,04E,1,31.90388
2018-03-01,02A,3,191.38607000000002
2018-03-01,01E,1,119.17639
2018-03-01,99D,10,552.9569399999999
2018-03-01,10E,4,155.35604
2018-03-01,00M,17,813.5435200000001
2018-03-01,11N,26,1029.64935
2018-03-01,06L,15,665.99723
2018-03-01,00N,2,95.69924
2018-03-01,09C,4,159.4822
2018-03-01,99M,6,338.32779
2018-03-01,05F,2,95.68684
2018-03-01,99F,3,223.27755000000002
2018-03-01,04D,9,245.98342000000002
2018-03-01,99K,8,303.14346
2018-03-01,14L,9,501.97334000000006
2018-03-01,99J,14,665.9437
2018-03-01,04J,3,127.60312
2018-03-01,01Y,3,95.71164
2018-03-01,08X,3,255.16903000000002
2018-03-01,01V,5,282.93435
2018-03-01,10A,4,183.09656
2018-03-01,06Q,11,542.24195
2018-03-01,04Q,1,31.90388
2018-03-01,08D,11,510.40008
2018-03-01,00D,6,338.32778
