,practice,pct,items,rate,monthly_rate,code_x,rural_urban_code,mean_percentile,num_gps_june,num_gps_sept,CL,PH,PHAS,TOTAL,Value_imd,Value_satisfaction,Value_long_term_health,Value_over_65,Value_under_18,code_y,dispensing_patients,total_items
114,A82058,01H,2478,591.231732776618,49.26931106471816,A82058,1,0.4149705152514244,,1.0,435.0,97.0,27.0,559.0,25.5168939096267,88.81785529593229,67.2696377496288,19.1060903732809,18.880157170923397,A82058,0.0,107348
115,A82060,01H,3318,768.7080083404124,64.05900069503437,A82060,1,0.4228524462974814,3.0,3.0,398.6500000000001,94.69,25.85,519.19,28.644005414185198,81.40370143800959,66.0667091466289,23.1727125067677,14.2717920952897,A82060,544.0,128201
116,A82062,01K,3028,641.956114624925,53.49634288541042,A82062,3,0.39401305710154527,4.0,4.0,435.0,97.0,27.0,559.0,38.150757684210504,80.19571863623759,64.604136868483,20.4421052631579,18.2821052631579,A82062,0.0,94841
117,A82063,01H,395,241.88609920391917,20.15717493365993,A82063,1,0.3272064997543276,,,424.02000000000004,85.17,24.0,533.19,11.4593710433763,79.9864397038178,41.2026009551995,28.604923798358698,10.5978898007034,A82063,0.0,29500
118,A82064,01H,3046,673.5461045183165,56.12884204319304,A82064,1,0.3063008784879502,3.0,3.0,432.21000000000004,97.0,27.0,556.21,23.636870989011,83.1102083108828,59.925057675538206,23.318681318681303,15.9384615384615,A82064,0.0,133168
119,A82065,01K,2559,868.4634746457762,72.37195622048135,A82065,1,0.41864265995103456,2.0,2.0,435.0,97.0,27.0,559.0,11.8474659244264,80.72252317586779,66.35808077545809,36.0998650472335,11.2887989203779,A82065,0.0,102327
120,A82068,01K,2663,623.8847347767517,51.99039456472931,A82068,1,0.4200136464626072,3.0,3.0,429.6199999999999,94.32000000000001,26.82,550.76,16.1283369149952,91.8741864614028,55.1378435257897,23.0420248328558,17.2827125119389,A82068,0.0,75915
121,A82070,01K,3006,490.7755102040816,40.89795918367347,A82070,1,0.5135375040881469,6.0,6.0,423.22,96.49000000000001,27.0,546.71,11.8207881806109,91.73832526998541,56.2133794275791,26.966478592764698,15.2538997676734,A82070,1163.0,118414
122,A82071,01K,2573,604.4635865309318,50.37196554424432,A82071,3,0.46308715983942733,2.0,2.0,426.08,96.83,27.0,549.91,28.829429485714304,81.8609924959293,57.664248498049204,20.7314285714286,19.2777142857143,A82071,0.0,123947
123,A82072,01K,5270,766.4061079803672,63.8671756650306,A82072,3,0.3712773241680163,5.0,5.0,400.08,85.41999999999999,26.61,512.11,34.2607656970046,83.97057359540759,66.2649819379922,21.1549539170507,19.0812211981567,A82072,0.0,195987
124,A82074,01K,1341,590.2505226864249,49.187543557202076,A82074,1,0.3048848574178442,11.0,11.0,435.0,97.0,27.0,559.0,6.47772862129145,79.103619869979,59.065095102765206,44.7207678883072,11.195462478185,A82074,0.0,75212
125,A82075,01H,3838,612.9358530742613,51.07798775618844,A82075,1,0.4091697249315057,8.0,9.0,435.0,97.0,27.0,559.0,28.062421102213897,86.01897373968019,59.67390699916329,18.009106610142897,20.8447165960119,A82075,0.0,142618
126,A82077,01K,5798,1104.2933100547575,92.02444250456313,A82077,3,0.6534217795571323,4.0,4.0,435.0,97.0,26.55,558.55,31.5475230479774,93.980860793323,49.28036664040171,16.142991533396,21.2643461900282,A82077,0.0,128885
127,A82608,01K,2726,653.6517134578878,54.47097612149065,A82608,1,0.38695467728865457,5.0,5.0,435.0,97.0,27.0,559.0,14.0562307135969,90.3847675953903,47.3901253086828,24.108003857280604,23.457087753133997,A82608,1754.0,84541
128,A82613,01K,41,40.91816367265469,3.4098469727212244,A82613,1,0.3127350115477759,2.0,2.0,412.22,73.0,24.28,509.5,15.9265708418891,95.4664885882674,47.8191068024461,28.2340862422998,13.429158110883,A82613,963.0,17999
129,A82617,01H,1604,650.8859732179088,54.24049776815907,A82617,1,0.35602153675574694,2.0,2.0,430.54,87.0,27.0,544.54,13.833603671255698,95.52021405716489,48.615368175419505,23.779724655819802,18.690029203170603,A82617,2436.0,55061
130,A82621,01K,1060,647.8887587225589,53.99072989354658,A82621,3,0.5221654580160171,1.0,1.0,434.18,94.13,27.0,555.31,18.5384951632406,79.3027087567234,53.9585416401549,25.513905683192302,15.9492140266022,A82621,1533.0,42290
131,A82623,01H,3981,793.8976966796291,66.15814138996909,A82623,1,0.4220902896110708,1.0,1.0,435.0,97.0,27.0,559.0,28.7160919166826,53.266196376530296,63.6406097307856,20.619147716415103,19.835658322186102,A82623,285.0,121369
132,A82629,01K,1812,508.4056208936379,42.36713507446982,A82629,3,0.44064023163220545,2.0,2.0,433.08000000000004,97.0,27.0,557.08,38.82335004020371,67.3562659155682,65.2198986028843,20.6915036183329,16.3763066202091,A82629,0.0,89072
133,A82631,01H,2222,713.6280912107911,59.46900760089926,A82631,1,0.3755967951799407,3.0,4.0,425.68,96.97,27.0,549.65,14.869107661823001,97.58766194151421,51.1322257965339,22.244224422442198,17.9009900990099,A82631,2926.0,83860
134,A82646,01H,2492,696.8517698599492,58.07098082166243,A82646,3,0.4512749996537353,3.0,3.0,433.95,93.0,27.0,553.95,29.6941001697793,92.5323594437944,58.920935009650094,22.400676246830102,18.0783319244858,A82646,0.0,107837
135,A82647,01K,1518,601.7640646162994,50.14700538469162,A82647,1,0.20066886236755538,4.0,4.0,435.0,97.0,27.0,559.0,11.760002897351,96.3848495980023,49.5708233428452,30.463576158940395,15.256622516556302,A82647,1677.0,62454
136,A82650,01K,1954,713.2254532181531,59.43545443484609,A82650,1,0.5032038974159577,3.0,3.0,431.21000000000004,97.0,27.0,555.21,16.5059738970588,93.13913202399858,52.2058135624933,27.894156560088202,14.1051084160235,A82650,2344.0,60828
137,A82651,01K,1970,588.0597014925373,49.00497512437811,A82651,1,0.4932514203735985,2.0,2.0,383.72999999999996,76.84,27.0,487.56999999999994,14.1463144897352,91.3715328228183,42.9914266973483,25.869759143621803,15.0936663693131,A82651,3092.0,66842
138,A82654,01H,5520,727.2487730970653,60.60406442475544,A82654,3,0.4128870622009772,4.0,4.0,425.32,97.0,27.0,549.3199999999999,25.0549992120814,78.3946700359236,50.5579690464794,19.527248850952102,18.1037426132633,A82654,0.0,159976
139,A83001,00D,8794,805.3359382154523,67.11132818462103,A83001,2,0.46713778313944165,5.0,5.0,431.64000000000004,97.0,27.0,555.6400000000001,26.1226752757093,80.3859988909496,56.878374896271,19.6135721017908,19.6079170593779,A83001,1088.0,288656
140,A83003,00D,6417,694.2238169508029,57.85198474590024,A83003,2,0.506803399438403,7.0,8.0,426.02,95.2,26.75,547.97,31.2989560008713,93.70161374673609,55.8255036997519,19.6755226480836,20.4899825783972,A83003,0.0,266184
141,A83004,00D,2729,716.5707533751997,59.71422944793331,A83004,2,0.37894786155433435,2.0,2.0,433.16,97.0,26.990000000000002,557.1500000000001,31.9881079712077,81.1163895293485,60.31927540483849,16.8488403092509,19.941348973607,A83004,0.0,130813
142,A83005,00C,7402,633.6967068089722,52.80805890074768,A83005,4,0.39385594777251676,8.0,8.0,434.97,97.0,27.0,558.97,23.745507864778,85.8985367531475,63.5835858306518,19.861111111111104,20.8038194444444,A83005,0.0,283103
143,A83006,00C,4318,541.7533587746353,45.14611323121961,A83006,4,0.3273377636156684,6.0,6.0,425.88,97.0,27.0,549.88,24.7537165085389,95.4391457080698,53.4112945862683,17.2841067138703,21.7296750537363,A83006,0.0,148348
144,A83007,00D,6990,712.4655998369177,59.37213331974314,A83007,2,0.37591788117496316,7.0,7.0,427.28999999999996,94.37,26.61,548.27,37.453265223695105,90.34179767206291,68.2213854653118,21.0439105219553,18.827671913836,A83007,0.0,347528
145,A83008,00D,4353,789.2542004109755,65.77118336758129,A83008,2,0.4335385983474905,4.0,3.0,430.64,97.0,26.98,554.62,42.4963173619967,63.033349889633705,65.17811003589729,21.4064492621607,19.8068865002733,A83008,0.0,200860
146,A83009,00J,5569,645.8059528411287,53.81716273676073,A83009,2,0.4234629463907998,6.0,6.0,434.54,97.0,27.0,558.54,18.8824916618747,83.5307839374297,57.5818438905179,22.5735970561178,17.4264029438822,A83009,0.0,221163
147,A83010,00C,7898,553.4138750532826,46.117822921106885,A83010,4,0.5232387593766256,7.0,8.0,411.71,96.99000000000001,26.16,534.86,20.2357005975542,53.21247808266211,57.9803629291355,22.0400222345748,19.0814341300723,A83010,0.0,323618
148,A83011,00J,8200,279.74016005458344,23.31168000454862,A83011,2,0.4116509098331545,10.0,9.0,432.78,96.86,27.0,556.64,11.6296125531762,99.128071036344,47.5306252909344,9.079767869372448,14.3870525898425,A83011,0.0,227413
149,A83012,00D,10828,648.6292206625267,54.05243505521056,A83012,2,0.4472364009013246,,8.0,430.26,97.0,27.0,554.26,37.1900808373379,75.9771940031579,62.782324360684605,18.5492364402317,20.3146392838336,A83012,0.0,518295
150,A83013,00C,8059,717.4769454480708,59.789745454005896,A83013,4,0.4252371908039178,5.0,5.0,419.51000000000005,97.0,27.0,543.51,31.1982613726006,76.4803301327147,52.528290958953,14.925111675571499,23.3126040115617,A83013,0.0,267151
151,A83014,00J,5529,766.0281943819058,63.835682865158816,A83014,2,0.5207182768632802,4.0,6.0,431.34,97.0,27.0,555.3399999999999,17.126665220820197,47.8464368681464,71.92377243250891,23.577342620580897,18.0628203443291,A83014,1276.0,176209
152,A83015,00D,6881,672.0984559284371,56.00820466070309,A83015,2,0.3433817274794189,6.0,6.0,426.62,97.0,27.0,550.62,31.9498262585427,92.9280036069336,62.1725389394795,21.8209757971571,19.1797925470611,A83015,0.0,281012
153,A83016,00J,7935,695.8542520772587,57.98785433977156,A83016,2,0.45786069570161875,,,404.45000000000005,96.97,26.759999999999998,528.1800000000001,30.753444531182197,67.3319154139643,61.8722064050984,18.8898525585429,20.1179531656548,A83016,0.0,388854
154,A83017,00D,5164,685.1683952146127,57.09736626788439,A83017,2,0.47469134202563895,3.0,3.0,425.34,97.0,27.0,549.3399999999999,36.1703362195284,62.3006958128266,71.6648676718125,22.499000932463,19.2753430131877,A83017,0.0,228772
155,A83018,00J,14900,781.0827694364234,65.09023078636862,A83018,,0.5089620031272862,12.0,12.0,430.26000000000005,90.34,26.810000000000002,547.4100000000001,21.709000362543996,64.8888313980392,54.9582431872762,20.6339341205718,18.7383467992542,A83018,0.0,681254
156,A83019,00D,3067,594.149554436265,49.512462869688754,A83019,2,0.35218520767677847,1.0,1.0,435.0,97.0,27.0,559.0,37.8566099922541,88.0256714024817,60.4846125504926,18.6060019361084,19.674733785092002,A83019,0.0,157258
157,A83020,00D,9539,711.3392452103233,59.27827043419361,A83020,2,0.40879743751667963,7.0,8.0,396.49,90.87,27.0,514.36,28.344064820314802,46.2745583056876,50.9469273106843,20.7900207900208,19.8425898425898,A83020,0.0,331863
158,A83021,00D,11483,808.5575805940548,67.3797983828379,A83021,2,0.4038498202998279,9.0,8.0,428.74999999999994,97.0,27.0,552.75,31.573600690697198,87.41378268397881,61.2807503495275,19.438056912906,20.6309284277091,A83021,2359.0,423489
159,A83022,00J,16084,667.4805210973893,55.623376758115775,A83022,2,0.5272495430010625,18.0,19.0,399.99999999999994,91.44,27.0,518.4399999999999,24.0544171538333,74.35181383577341,50.296803445228605,18.986971772173,19.3986971772173,A83022,1269.0,637226
160,A83023,00J,6955,614.2817187523001,51.19014322935834,A83023,2,0.43351897099843484,3.0,6.0,418.85,97.0,27.0,542.85,32.5086131484794,79.82218272601679,64.9000072757876,19.5796064400716,20.1431127012522,A83023,0.0,353086
161,A83024,00J,2830,498.1298129812981,41.510817748441504,A83024,2,0.4186807823581089,5.0,5.0,430.67999999999995,97.0,27.0,554.68,24.8307483825844,79.7555174411756,52.8140204508907,22.8011890190593,17.7723378212974,A83024,895.0,159263
162,A83025,00D,11286,840.143671565313,70.01197263044274,A83025,2,0.35462500068662434,10.0,9.0,404.78999999999996,97.0,26.86,528.65,35.7759783240223,85.6314541317915,55.9393476309437,17.9275459346872,20.5132782860969,A83025,0.0,439763
163,A83026,00J,6510,647.5356840901179,53.961307007509824,A83026,2,0.49168241417194747,7.0,7.0,418.75,90.75,27.0,536.5,22.5228071776156,95.59570774280772,53.296924073467,18.7449310624493,19.7120843471208,A83026,0.0,269655
164,A83027,00J,4985,783.7947615990357,65.31623013325297,A83027,2,0.39768818615386536,3.0,3.0,431.51,97.0,27.0,555.51,18.9003789006811,88.61171023300909,51.8664397439969,18.438143513385103,19.4265800728655,A83027,0.0,157030
165,A83028,00J,6206,631.1774826466875,52.59812355389062,A83028,2,0.46323182445991895,7.0,5.0,431.98,97.0,27.0,555.98,18.914121375724896,74.9217137861964,59.94197933772389,20.243926821953398,17.7346795961212,A83028,0.0,286520
166,A83029,00J,3587,733.5753361623805,61.131278013531706,A83029,2,0.43508462472395315,4.0,6.0,432.01,85.67,27.0,544.68,16.512979175257698,99.38748309607759,54.3230242053582,21.9954648526077,18.5611214182643,A83029,0.0,144005
167,A83030,00J,7535,608.1844597503228,50.682038312526906,A83030,2,0.4536992816572719,9.0,9.0,430.08,97.0,27.0,554.0799999999999,21.2853225859652,75.44068286882658,50.5261690849262,17.2328496042216,20.3149736147757,A83030,0.0,304825
168,A83031,00C,6237,626.9759493352768,52.247995777939735,A83031,4,0.454678819413994,6.0,6.0,428.43000000000006,97.0,27.0,552.4300000000001,16.485126873227998,83.8678845998576,50.6918659832498,22.2413444017008,18.8175744077749,A83031,0.0,248461
169,A83032,00D,1080,445.1619551403153,37.09682959502627,A83032,2,0.28359027581526564,2.0,2.0,433.58000000000004,97.0,27.0,557.58,24.6626036484245,89.56305366014229,59.52465017311871,27.985074626865696,16.3681592039801,A83032,1183.0,79132
170,A83033,00J,5389,614.1718822713761,51.180990189281346,A83033,2,0.35070701341603755,7.0,6.0,414.83000000000004,97.0,27.0,538.83,24.641916933638395,60.5312880467513,58.36597023101071,20.4072294669412,19.2084191260581,A83033,415.0,241001
171,A83034,00C,5587,547.9286362261868,45.660719685515566,A83034,4,0.4889771176612855,8.0,8.0,422.06000000000006,95.93,27.0,544.99,23.5404866442422,86.07079049002371,53.323027124277495,18.3400929864477,20.5500049460876,A83034,0.0,205105
172,A83035,00D,3431,477.52261656228256,39.793551380190216,A83035,2,0.3848489203417349,9.0,12.0,435.0,97.0,27.0,559.0,17.5555414579855,91.66183409427009,55.079707729277104,27.629382303839698,15.0639955481358,A83035,1327.0,218975
173,A83036,00J,7092,614.6867844941531,51.2238987078461,A83036,2,0.44537936737073963,8.0,8.0,417.66,90.11,26.5,534.27,9.66476402454836,91.1994910219191,50.9104169862092,25.9678534393363,17.2208779813343,A83036,0.0,232676
174,A83037,00D,9338,676.2256499384459,56.3521374948705,A83037,2,0.4421102226691035,14.0,16.0,406.59,97.0,27.0,530.5899999999999,23.3852399010117,84.3608518956183,60.7755975323748,22.7600262027804,18.2211223524274,A83037,1542.0,470571
175,A83038,00J,2893,510.6796116504854,42.556634304207115,A83038,2,0.396216042721101,4.0,4.0,431.2800000000001,97.0,26.68,554.96,17.7099857295755,78.8346730285835,51.69430812409921,16.865114625910802,22.2854096321308,A83038,0.0,138365
176,A83040,00C,6151,507.0376094796497,42.25313412330414,A83040,4,0.4278782995292795,7.0,7.0,427.96999999999997,95.74,27.0,550.7099999999999,30.9523779191429,82.2113638894052,63.489405562499506,16.755897607495402,21.0506943282583,A83040,0.0,307664
177,A83041,00D,5639,740.6337218847481,61.719476823729,A83041,2,0.43641121256397647,6.0,7.0,398.42999999999995,78.04,25.79,502.26,28.339022222222198,68.00636987053039,60.097150380071604,20.2222222222222,19.7045751633987,A83041,0.0,339868
178,A83042,00D,3281,721.5349936774974,60.127916139791445,A83042,2,0.3586127266887373,3.0,2.0,419.68,93.88,26.16,539.7199999999999,33.6185076335878,65.8557616073199,65.7637945755291,18.871925360475,18.8252756573367,A83042,0.0,149335
179,A83043,00D,1524,566.6656338115454,47.222136150962115,A83043,2,0.40219802682237327,2.0,2.0,423.15000000000003,97.0,27.0,547.1500000000001,18.8407427293065,91.20841422953029,59.34987171542439,29.194630872483202,15.674869500372901,A83043,1492.0,84958
180,A83044,00D,5044,687.248078298684,57.270673191557,A83044,2,0.40406576652514803,5.0,5.0,424.82,96.7,27.0,548.52,41.2379504592263,87.32798266408449,60.5073687996686,19.2318396882828,18.928472028945198,A83044,0.0,200802
181,A83045,00D,8590,560.6226239618854,46.718551996823784,A83045,2,0.4330327795266198,4.0,8.0,407.20000000000005,97.0,27.0,531.2,32.6527966559147,93.3769082697717,53.1653363462665,20.169837403725897,19.4562569942729,A83045,0.0,448623
182,A83046,00D,5087,484.7339458283373,40.394495485694776,A83046,2,0.48916970450053876,11.0,12.0,434.27,96.25,27.0,557.52,14.808057944465899,81.22960284927291,51.5063401465438,26.3036144578313,16.9619277108434,A83046,3832.0,271542
183,A83047,00C,9537,657.8262144125813,54.81885120104844,A83047,4,0.35062169998973786,14.0,15.0,430.12000000000006,97.0,27.0,554.1200000000001,26.5197377634619,76.4307306512908,57.207853965858,18.2867940373714,20.996570788718603,A83047,0.0,355722
184,A83048,00C,3786,675.3578808104531,56.279823400871095,A83048,4,0.4109729027342163,4.0,4.0,434.28,97.0,27.0,558.28,12.614500359453599,95.50819792835041,54.1037839744672,22.9649595687332,19.1734052111411,A83048,2101.0,140386
185,A83049,00J,9319,698.8769522095356,58.2397460174613,A83049,2,0.5001157046232961,7.0,8.0,432.26,96.78,27.0,556.04,19.6851799690642,87.6246320908652,46.8954438280064,18.298431342245603,20.612008345568302,A83049,0.0,341169
186,A83050,00J,9271,766.2036239919008,63.85030199932507,A83050,2,0.5695322479717809,12.0,15.0,421.1,96.62,27.0,544.72,17.694247630232397,91.6635246713843,54.75972590222071,19.2568984316028,19.0002516145265,A83050,0.0,299366
187,A83051,00D,6731,658.8200748770402,54.90167290642001,A83051,2,0.4349739029795137,7.0,7.0,432.8,94.24,27.0,554.04,28.683292413118,75.74081507639059,60.757117472125394,18.745105716523103,20.610806577917,A83051,0.0,335945
188,A83052,00D,6408,733.1807780320366,61.098398169336384,A83052,2,0.452016182433065,6.0,6.0,418.66999999999996,97.0,27.0,542.67,26.930778375902,82.2879855995084,49.045838588578206,21.0742857142857,18.3497142857143,A83052,0.0,294172
189,A83054,00D,10154,653.7365803409036,54.47804836174197,A83054,2,0.3896063770481751,10.0,10.0,432.12000000000006,97.0,27.0,556.1200000000001,19.138643037156697,92.1900442914047,51.854488544321796,20.559539962525,20.104671447955,A83054,0.0,394938
190,A83055,00J,2005,474.29427535089104,39.524522945907584,A83055,2,0.41105441069513027,4.0,6.0,427.07000000000005,95.97,27.0,550.0400000000001,11.6083623910336,96.5954207329664,52.697043527195795,23.5865504358655,18.4607721046077,A83055,0.0,81029
191,A83057,00D,4163,661.3009981202509,55.10841651002091,A83057,2,0.4284865017782252,3.0,3.0,398.09,96.86,26.810000000000002,521.76,44.837381610290606,80.44316998065341,49.57962654098121,15.5947276480864,20.711449896776198,A83057,0.0,220932
192,A83060,00D,2469,823.7780125674249,68.64816771395208,A83060,2,0.507564209923342,3.0,3.0,420.84000000000003,97.0,27.0,544.84,20.2047251732102,92.6911495836172,58.841989619189604,21.042216358839,17.4736147757256,A83060,2148.0,74746
193,A83061,00D,2286,674.6845716815465,56.223714306795536,A83061,2,0.35612599247453736,4.0,3.0,416.21999999999997,96.99000000000001,27.0,540.21,12.5375607726597,94.6096951067722,45.043309730792,24.427934621099602,17.6463595839525,A83061,3209.0,74093
