month,pct,pt_0_4
2014-12-01,02T,13338
2014-12-01,02V,12847
2014-12-01,02W,10753
2014-12-01,02X,18783
2014-12-01,02Y,14435
2014-12-01,03A,14512
2014-12-01,03C,19765
2014-12-01,03D,6669
2014-12-01,03E,7924
2014-12-01,03F,18982
2014-12-01,03G,18926
2014-12-01,03H,9980
2014-12-01,03J,12800
2014-12-01,03K,9402
2014-12-01,03L,15515
2014-12-01,03M,5767
2014-12-01,03N,33449
2014-12-01,03Q,17087
2014-12-01,03R,21355
2014-12-01,03T,12190
2014-12-01,03V,4967
2014-12-01,03W,16927
2014-12-01,03X,5438
2014-12-01,03Y,5497
2014-12-01,04C,25876
2014-12-01,04D,12935
2014-12-01,04E,11676
2014-12-01,04F,20085
2014-12-01,04G,40165
2014-12-01,04H,7001
2014-12-01,04J,14277
2014-12-01,04K,21832
2014-12-01,04L,8551
2014-12-01,04M,5452
2014-12-01,04N,6528
2014-12-01,04Q,6832
2014-12-01,04R,32017
2014-12-01,04V,20106
2014-12-01,04X,18268
2014-12-01,04Y,7444
2014-12-01,05A,30663
2014-12-01,05C,18431
2014-12-01,05D,8092
2014-12-01,05F,9296
2014-12-01,05G,10543
2014-12-01,05H,10579
2014-12-01,05J,9990
2014-12-01,05L,39143
2014-12-01,05N,14446
2014-12-01,05P,14107
2014-12-01,05Q,11623
2014-12-01,05R,13961
2014-12-01,05T,15366
2014-12-01,05V,7042
2014-12-01,05W,18592
2014-12-01,05X,11175
2014-12-01,05Y,18558
2014-12-01,06A,17357
2014-12-01,06D,5869
2014-12-01,06F,28634
2014-12-01,06H,55047
2014-12-01,06K,35945
2014-12-01,06L,21359
2014-12-01,06M,12161
2014-12-01,06N,40499
2014-12-01,06P,17293
2014-12-01,06Q,21272
2014-12-01,06T,18742
2014-12-01,06V,7251
2014-12-01,06W,11833
2014-12-01,06Y,12680
2014-12-01,07G,12142
2014-12-01,07H,18797
2014-12-01,07J,8748
2014-12-01,07K,12803
2014-12-01,07L,19042
2014-12-01,07M,27180
2014-12-01,07N,15140
2014-12-01,07P,23864
2014-12-01,07Q,21105
2014-12-01,07R,12663
2014-12-01,07T,21181
2014-12-01,07V,27456
2014-12-01,07W,28442
2014-12-01,07X,23378
2014-12-01,07Y,21627
2014-12-01,08A,21759
2014-12-01,08C,11704
2014-12-01,08D,19144
2014-12-01,08E,16876
2014-12-01,08F,15999
2014-12-01,08G,20494
2014-12-01,08H,13108
2014-12-01,08J,12725
2014-12-01,08K,22048
2014-12-01,08L,22792
2014-12-01,08M,29274
2014-12-01,08N,22640
2014-12-01,08P,14238
2014-12-01,08Q,20757
2014-12-01,08R,15082
2014-12-01,08T,12865
2014-12-01,08V,20776
2014-12-01,08W,22300
2014-12-01,08X,24931
2014-12-01,08Y,12877
2014-12-01,09A,9190
2014-12-01,09C,7673
2014-12-01,09D,15319
2014-12-01,09E,10004
2014-12-01,09F,9732
2014-12-01,09G,25229
2014-12-01,09H,8858
2014-12-01,09J,17011
2014-12-01,09L,11507
2014-12-01,09N,12040
2014-12-01,09P,9438
2014-12-01,09W,18933
2014-12-01,09X,12857
2014-12-01,09Y,23338
2014-12-01,104,0
2014-12-01,106,0
2014-12-01,107,0
2014-12-01,10A,11001
2014-12-01,10C,5417
2014-12-01,10D,7042
2014-12-01,10E,8317
2014-12-01,10G,8432
2014-12-01,10H,19607
2014-12-01,10J,13601
2014-12-01,10K,11133
2014-12-01,10L,6678
2014-12-01,10M,7020
2014-12-01,10N,7154
2014-12-01,10Q,40029
2014-12-01,10R,13502
2014-12-01,10T,12608
2014-12-01,10V,11344
2014-12-01,10W,9218
2014-12-01,10X,16896
2014-12-01,10Y,12461
2014-12-01,110,0
2014-12-01,111,0
2014-12-01,112,16
2014-12-01,114,1
2014-12-01,116,0
2014-12-01,117,0
2014-12-01,11A,28926
2014-12-01,11C,9141
2014-12-01,11D,9601
2014-12-01,11E,9766
2014-12-01,11H,31553
2014-12-01,11J,38504
2014-12-01,11M,34092
2014-12-01,11N,28873
2014-12-01,11T,11923
2014-12-01,11X,29114
2014-12-01,12A,15828
2014-12-01,12D,15684
2014-12-01,12F,18763
2014-12-01,13P,51979
2014-12-01,205,0
2014-12-01,209,0
2014-12-01,211,0
2014-12-01,212,0
2014-12-01,216,0
2014-12-01,218,0
2014-12-01,219,0
2014-12-01,305,0
2014-12-01,310,0
2014-12-01,313,0
2014-12-01,319,0
2014-12-01,322,0
2014-12-01,413,0
2014-12-01,414,0
2014-12-01,720,0
2014-12-01,725,0
2014-12-01,905,0
2014-12-01,99A,28455
2014-12-01,99C,11956
2014-12-01,99D,8445
2014-12-01,99E,16670
2014-12-01,99F,8872
2014-12-01,99G,10994
2014-12-01,99H,17224
2014-12-01,99J,28608
2014-12-01,99K,8299
2014-12-01,99M,13716
2014-12-01,99N,26147
2014-12-01,99P,47184
2014-12-01,99Q,13998
2014-12-01,AA8,0
2014-12-01,AAR,0
2014-12-01,AAX,0
2014-12-01,AC2,0
2014-12-01,AC6,0
2014-12-01,ACD,0
2014-12-01,ACH,0
2014-12-01,ACV,0
2014-12-01,ADT,0
2014-12-01,AH7,0
2014-12-01,AKQ,0
2014-12-01,NDA,0
2014-12-01,NDJ,0
2014-12-01,NEN,0
2014-12-01,NI3,0
2014-12-01,NKI,0
2014-12-01,NLX,0
2014-12-01,NMS,0
2014-12-01,NQ7,0
2014-12-01,NQL,0
2014-12-01,NQT,0
2014-12-01,NR3,0
2014-12-01,NR5,0
2014-12-01,NTV,0
2014-12-01,NWE,0
2014-12-01,NYF,0
2014-12-01,Q44,0
2014-12-01,Q52,0
2014-12-01,Q55,0
2014-12-01,Q56,0
2014-12-01,Q59,0
2014-12-01,Q65,0
2014-12-01,Q67,0
2014-12-01,Q69,0
2014-12-01,R1D,0
2014-12-01,R1E,0
2014-12-01,R1G,0
2014-12-01,R1K,0
2014-12-01,RBL,0
2014-12-01,RCD,0
2014-12-01,RGD,0
2014-12-01,RHA,0
2014-12-01,RJ1,0
2014-12-01,RJ7,0
2014-12-01,RNA,0
2014-12-01,RNU,0
2014-12-01,RRE,0
2014-12-01,RTD,0
2014-12-01,RTF,0
2014-12-01,RTR,0
2014-12-01,RW5,0
2014-12-01,RWN,0
2014-12-01,RX4,0
2014-12-01,RXA,0
2014-12-01,RY2,0
2014-12-01,RY4,0
2014-12-01,RY5,0
2014-12-01,RY6,4
2014-12-01,RY8,0
2014-12-01,RYG,0
2015-01-01,,0
2015-01-01,00C,6103
2015-01-01,00D,15676
2015-01-01,00F,11260
2015-01-01,00G,7454
2015-01-01,00H,9024
2015-01-01,00J,12890
2015-01-01,00K,17621
2015-01-01,00L,15631
2015-01-01,00M,17898
2015-01-01,00N,8262
2015-01-01,00P,14902
2015-01-01,00Q,11804
2015-01-01,00R,9112
2015-01-01,00T,19599
2015-01-01,00V,12571
2015-01-01,00W,14590
2015-01-01,00X,10230
2015-01-01,00Y,16971
2015-01-01,01A,23048
2015-01-01,01C,10558
2015-01-01,01D,14939
2015-01-01,01E,12424
2015-01-01,01F,7820
2015-01-01,01G,17665
2015-01-01,01H,25242
2015-01-01,01J,9746
2015-01-01,01K,8055
2015-01-01,01M,14817
2015-01-01,01N,10856
2015-01-01,01R,9724
2015-01-01,01T,8403
2015-01-01,01V,5611
2015-01-01,01W,17878
2015-01-01,01X,10844
2015-01-01,01Y,15247
2015-01-01,02A,14563
2015-01-01,02D,5952
2015-01-01,02E,12333
2015-01-01,02F,13352
2015-01-01,02G,5632
2015-01-01,02H,18784
2015-01-01,02M,6997
2015-01-01,02N,8732
2015-01-01,02P,15251
2015-01-01,02Q,6176
2015-01-01,02R,23683
2015-01-01,02T,13301
2015-01-01,02V,12886
2015-01-01,02W,10717
2015-01-01,02X,18727
2015-01-01,02Y,14417
2015-01-01,03A,14459
2015-01-01,03C,19849
2015-01-01,03D,6614
2015-01-01,03E,7933
2015-01-01,03F,19006
2015-01-01,03G,18947
2015-01-01,03H,9981
2015-01-01,03J,12651
2015-01-01,03K,9342
2015-01-01,03L,15365
2015-01-01,03M,5727
2015-01-01,03N,33488
2015-01-01,03Q,17075
2015-01-01,03R,21294
2015-01-01,03T,12186
2015-01-01,03V,4945
2015-01-01,03W,16934
2015-01-01,03X,5438
2015-01-01,03Y,5500
2015-01-01,04C,25942
2015-01-01,04D,13001
2015-01-01,04E,11668
2015-01-01,04F,19887
2015-01-01,04G,40017
2015-01-01,04H,6992
2015-01-01,04J,14257
2015-01-01,04K,21853
2015-01-01,04L,8622
2015-01-01,04M,5457
2015-01-01,04N,6557
2015-01-01,04Q,6773
2015-01-01,04R,32041
2015-01-01,04V,20199
2015-01-01,04X,18249
2015-01-01,04Y,7449
2015-01-01,05A,30584
2015-01-01,05C,18324
2015-01-01,05D,8052
2015-01-01,05F,9303
2015-01-01,05G,10576
2015-01-01,05H,10603
2015-01-01,05J,10025
2015-01-01,05L,39125
2015-01-01,05N,14372
2015-01-01,05P,14027
2015-01-01,05Q,11543
2015-01-01,05R,13918
2015-01-01,05T,15298
2015-01-01,05V,6960
2015-01-01,05W,18613
2015-01-01,05X,11163
2015-01-01,05Y,18571
2015-01-01,06A,17375
2015-01-01,06D,5872
2015-01-01,06F,28571
2015-01-01,06H,55039
2015-01-01,06K,35840
2015-01-01,06L,21367
2015-01-01,06M,12207
2015-01-01,06N,40451
2015-01-01,06P,17310
2015-01-01,06Q,21226
2015-01-01,06T,18765
2015-01-01,06V,7236
2015-01-01,06W,11848
2015-01-01,06Y,12701
2015-01-01,07G,12279
2015-01-01,07H,18730
2015-01-01,07J,8722
2015-01-01,07K,12817
2015-01-01,07L,18978
2015-01-01,07M,27261
2015-01-01,07N,15076
2015-01-01,07P,23619
2015-01-01,07Q,20977
2015-01-01,07R,12555
2015-01-01,07T,21092
2015-01-01,07V,27454
2015-01-01,07W,28233
2015-01-01,07X,23386
2015-01-01,07Y,21477
2015-01-01,08A,21788
2015-01-01,08C,11555
2015-01-01,08D,19094
2015-01-01,08E,16834
2015-01-01,08F,16076
2015-01-01,08G,20528
2015-01-01,08H,13064
2015-01-01,08J,12654
2015-01-01,08K,21800
2015-01-01,08L,22661
2015-01-01,08M,29072
2015-01-01,08N,22694
2015-01-01,08P,14323
2015-01-01,08Q,20570
2015-01-01,08R,14951
2015-01-01,08T,12844
2015-01-01,08V,20709
2015-01-01,08W,22293
2015-01-01,08X,24695
2015-01-01,08Y,12824
2015-01-01,09A,9108
2015-01-01,09C,7673
2015-01-01,09D,15198
2015-01-01,09E,9995
2015-01-01,09F,9784
2015-01-01,09G,25208
2015-01-01,09H,8848
2015-01-01,09J,17103
2015-01-01,09L,11456
2015-01-01,09N,11947
2015-01-01,09P,9440
2015-01-01,09W,18932
2015-01-01,09X,12869
2015-01-01,09Y,23241
2015-01-01,104,0
2015-01-01,106,0
2015-01-01,107,0
2015-01-01,10A,10998
2015-01-01,10C,5375
2015-01-01,10D,7008
2015-01-01,10E,8273
2015-01-01,10G,8399
2015-01-01,10H,19700
2015-01-01,10J,13573
2015-01-01,10K,11100
2015-01-01,10L,6719
2015-01-01,10M,6935
2015-01-01,10N,7034
2015-01-01,10Q,39857
2015-01-01,10R,13395
2015-01-01,10T,12481
2015-01-01,10V,11391
2015-01-01,10W,9265
2015-01-01,10X,16870
2015-01-01,10Y,12454
2015-01-01,110,0
2015-01-01,111,0
2015-01-01,112,15
2015-01-01,114,0
2015-01-01,116,0
2015-01-01,117,0
2015-01-01,11A,28842
2015-01-01,11C,9130
2015-01-01,11D,9602
2015-01-01,11E,9761
2015-01-01,11H,31550
2015-01-01,11J,38439
2015-01-01,11M,34033
2015-01-01,11N,28824
2015-01-01,11T,11890
2015-01-01,11X,28884
2015-01-01,12A,15926
2015-01-01,12D,15646
2015-01-01,12F,18723
2015-01-01,13P,51846
2015-01-01,205,0
2015-01-01,209,0
2015-01-01,211,0
2015-01-01,212,0
2015-01-01,218,0
2015-01-01,219,0
2015-01-01,305,0
2015-01-01,310,0
2015-01-01,313,0
2015-01-01,319,0
2015-01-01,322,0
2015-01-01,413,0
2015-01-01,414,0
2015-01-01,720,0
2015-01-01,725,0
2015-01-01,905,0
2015-01-01,99A,28574
2015-01-01,99C,11868
2015-01-01,99D,8481
2015-01-01,99E,16716
2015-01-01,99F,8861
2015-01-01,99G,10936
2015-01-01,99H,17101
2015-01-01,99J,28626
2015-01-01,99K,8339
2015-01-01,99M,13718
2015-01-01,99N,26107
2015-01-01,99P,46971
2015-01-01,99Q,14043
2015-01-01,AA8,0
2015-01-01,AAR,0
2015-01-01,AAX,0
2015-01-01,AC2,0
2015-01-01,AC6,0
2015-01-01,ACD,0
2015-01-01,ACH,0
2015-01-01,ACV,0
2015-01-01,ADT,0
2015-01-01,AH7,0
2015-01-01,AKQ,0
2015-01-01,NDA,0
2015-01-01,NDJ,0
2015-01-01,NEN,0
2015-01-01,NI3,0
2015-01-01,NKI,0
2015-01-01,NLX,0
2015-01-01,NMS,0
2015-01-01,NQ7,0
2015-01-01,NQL,0
2015-01-01,NQT,0
2015-01-01,NR3,0
2015-01-01,NR5,0
2015-01-01,NTV,0
2015-01-01,NWE,0
2015-01-01,NYF,0
2015-01-01,Q44,0
2015-01-01,Q52,0
2015-01-01,Q55,0
2015-01-01,Q56,0
2015-01-01,Q59,0
2015-01-01,Q65,0
2015-01-01,Q67,0
2015-01-01,Q69,0
2015-01-01,R1D,0
2015-01-01,R1E,0
2015-01-01,R1G,0
2015-01-01,R1K,0
2015-01-01,RBL,0
2015-01-01,RCD,0
2015-01-01,RGD,0
2015-01-01,RHA,0
2015-01-01,RJ1,0
2015-01-01,RJ7,0
2015-01-01,RNA,0
2015-01-01,RNU,0
2015-01-01,RRE,0
2015-01-01,RTD,0
2015-01-01,RTF,0
2015-01-01,RTR,0
2015-01-01,RW5,0
2015-01-01,RWN,0
2015-01-01,RX4,0
2015-01-01,RXA,0
2015-01-01,RXM,0
2015-01-01,RY2,0
2015-01-01,RY3,0
2015-01-01,RY4,0
2015-01-01,RY5,0
2015-01-01,RY6,6
2015-01-01,RYG,0
2015-02-01,,0
2015-02-01,00C,6103
2015-02-01,00D,15676
2015-02-01,00F,11260
2015-02-01,00G,7454
2015-02-01,00H,9024
2015-02-01,00J,12890
2015-02-01,00K,17621
2015-02-01,00L,15631
2015-02-01,00M,17898
2015-02-01,00N,8262
2015-02-01,00P,14902
2015-02-01,00Q,11804
2015-02-01,00R,9112
2015-02-01,00T,19599
2015-02-01,00V,12571
2015-02-01,00W,14590
2015-02-01,00X,10230
2015-02-01,00Y,16971
2015-02-01,01A,23048
2015-02-01,01C,10558
2015-02-01,01D,14939
2015-02-01,01E,12424
2015-02-01,01F,7820
2015-02-01,01G,17665
2015-02-01,01H,25242
2015-02-01,01J,9746
2015-02-01,01K,8055
2015-02-01,01M,14817
2015-02-01,01N,10856
2015-02-01,01R,9724
2015-02-01,01T,8403
2015-02-01,01V,5611
2015-02-01,01W,17878
2015-02-01,01X,10844
2015-02-01,01Y,15247
2015-02-01,02A,14563
2015-02-01,02D,5952
2015-02-01,02E,12333
2015-02-01,02F,13352
2015-02-01,02G,5632
2015-02-01,02H,18784
2015-02-01,02M,6997
2015-02-01,02N,8732
2015-02-01,02P,15251
2015-02-01,02Q,6176
2015-02-01,02R,23683
2015-02-01,02T,13301
2015-02-01,02V,12886
2015-02-01,02W,10717
2015-02-01,02X,18727
2015-02-01,02Y,14417
2015-02-01,03A,14459
2015-02-01,03C,19849
2015-02-01,03D,6614
2015-02-01,03E,7933
2015-02-01,03F,19006
2015-02-01,03G,18947
2015-02-01,03H,9981
2015-02-01,03J,12651
2015-02-01,03K,9342
2015-02-01,03L,15365
2015-02-01,03M,5727
2015-02-01,03N,33488
2015-02-01,03Q,17075
2015-02-01,03R,21294
2015-02-01,03T,12186
2015-02-01,03V,4945
2015-02-01,03W,16934
2015-02-01,03X,5438
2015-02-01,03Y,5500
2015-02-01,04C,25942
2015-02-01,04D,13001
2015-02-01,04E,11668
2015-02-01,04F,19887
2015-02-01,04G,40017
2015-02-01,04H,6992
2015-02-01,04J,14257
2015-02-01,04K,21853
2015-02-01,04L,8622
2015-02-01,04M,5457
2015-02-01,04N,6557
2015-02-01,04Q,6773
2015-02-01,04R,32041
2015-02-01,04V,20199
2015-02-01,04X,18249
2015-02-01,04Y,7449
2015-02-01,05A,30584
2015-02-01,05C,18324
2015-02-01,05D,8052
2015-02-01,05F,9303
2015-02-01,05G,10576
2015-02-01,05H,10603
2015-02-01,05J,10025
2015-02-01,05L,39125
2015-02-01,05N,14372
2015-02-01,05P,14027
2015-02-01,05Q,11543
2015-02-01,05R,13918
2015-02-01,05T,15298
2015-02-01,05V,6960
2015-02-01,05W,18613
2015-02-01,05X,11163
2015-02-01,05Y,18571
2015-02-01,06A,17375
2015-02-01,06D,5872
2015-02-01,06F,28571
2015-02-01,06H,55039
2015-02-01,06K,35840
2015-02-01,06L,21367
2015-02-01,06M,12207
2015-02-01,06N,40451
2015-02-01,06P,17310
2015-02-01,06Q,21226
2015-02-01,06T,18765
2015-02-01,06V,7236
2015-02-01,06W,11848
2015-02-01,06Y,12701
2015-02-01,07G,12279
2015-02-01,07H,18730
2015-02-01,07J,8722
2015-02-01,07K,12817
2015-02-01,07L,18978
2015-02-01,07M,27261
2015-02-01,07N,15076
2015-02-01,07P,23619
2015-02-01,07Q,20977
2015-02-01,07R,12555
2015-02-01,07T,21092
2015-02-01,07V,27454
2015-02-01,07W,28233
2015-02-01,07X,23386
2015-02-01,07Y,21477
2015-02-01,08A,21788
2015-02-01,08C,11555
2015-02-01,08D,19094
2015-02-01,08E,16834
2015-02-01,08F,16076
2015-02-01,08G,20528
2015-02-01,08H,13064
2015-02-01,08J,12654
2015-02-01,08K,21800
2015-02-01,08L,22661
2015-02-01,08M,29072
2015-02-01,08N,22694
2015-02-01,08P,14323
2015-02-01,08Q,20570
2015-02-01,08R,14951
2015-02-01,08T,12844
2015-02-01,08V,20709
2015-02-01,08W,22293
2015-02-01,08X,24695
2015-02-01,08Y,12824
2015-02-01,09A,9108
2015-02-01,09C,7673
2015-02-01,09D,15198
2015-02-01,09E,9995
2015-02-01,09F,9784
2015-02-01,09G,25208
2015-02-01,09H,8848
2015-02-01,09J,17103
2015-02-01,09L,11456
2015-02-01,09N,11947
2015-02-01,09P,9440
2015-02-01,09W,18932
2015-02-01,09X,12869
2015-02-01,09Y,23241
2015-02-01,104,0
2015-02-01,106,0
2015-02-01,107,0
2015-02-01,10A,10998
2015-02-01,10C,5375
2015-02-01,10D,7008
2015-02-01,10E,8273
2015-02-01,10G,8399
2015-02-01,10H,19700
2015-02-01,10J,13573
2015-02-01,10K,11100
2015-02-01,10L,6719
2015-02-01,10M,6935
2015-02-01,10N,7034
2015-02-01,10Q,39857
2015-02-01,10R,13395
2015-02-01,10T,12481
2015-02-01,10V,11391
2015-02-01,10W,9265
2015-02-01,10X,16870
2015-02-01,10Y,12454
2015-02-01,110,0
2015-02-01,111,0
2015-02-01,112,15
2015-02-01,114,0
2015-02-01,116,0
2015-02-01,117,0
2015-02-01,11A,28842
2015-02-01,11C,9130
2015-02-01,11D,9602
2015-02-01,11E,9761
2015-02-01,11H,31550
2015-02-01,11J,38439
2015-02-01,11M,34033
2015-02-01,11N,28824
2015-02-01,11T,11890
2015-02-01,11X,28884
2015-02-01,12A,15926
2015-02-01,12D,15646
2015-02-01,12F,18723
2015-02-01,13P,51846
2015-02-01,205,0
2015-02-01,209,0
2015-02-01,211,0
2015-02-01,212,0
2015-02-01,218,0
2015-02-01,219,0
2015-02-01,305,0
2015-02-01,310,0
2015-02-01,313,0
2015-02-01,319,0
2015-02-01,322,0
2015-02-01,413,0
2015-02-01,414,0
2015-02-01,720,0
2015-02-01,725,0
2015-02-01,905,0
2015-02-01,99A,28574
2015-02-01,99C,11868
2015-02-01,99D,8481
2015-02-01,99E,16716
2015-02-01,99F,8861
2015-02-01,99G,10936
2015-02-01,99H,17101
2015-02-01,99J,28626
2015-02-01,99K,8339
2015-02-01,99M,13718
2015-02-01,99N,26107
2015-02-01,99P,46971
2015-02-01,99Q,14043
2015-02-01,AA8,0
2015-02-01,AAR,0
2015-02-01,AAX,0
2015-02-01,AC2,0
2015-02-01,AC6,0
2015-02-01,ACD,0
2015-02-01,ACH,0
2015-02-01,ACV,0
2015-02-01,ADT,0
2015-02-01,AH7,0
2015-02-01,AKQ,0
2015-02-01,NDA,0
2015-02-01,NDJ,0
2015-02-01,NEN,0
2015-02-01,NI3,0
2015-02-01,NKI,0
2015-02-01,NLX,0
2015-02-01,NMS,0
2015-02-01,NQ7,0
2015-02-01,NQL,0
2015-02-01,NQT,0
2015-02-01,NR3,0
2015-02-01,NR5,0
2015-02-01,NTV,0
2015-02-01,NWE,0
2015-02-01,NYF,0
2015-02-01,Q44,0
2015-02-01,Q52,0
2015-02-01,Q55,0
2015-02-01,Q56,0
2015-02-01,Q59,0
2015-02-01,Q65,0
2015-02-01,Q67,0
2015-02-01,Q69,0
2015-02-01,R1D,0
2015-02-01,R1E,0
2015-02-01,R1G,0
2015-02-01,R1K,0
2015-02-01,RBL,0
2015-02-01,RCD,0
2015-02-01,RGD,0
2015-02-01,RHA,0
2015-02-01,RJ1,0
2015-02-01,RJ7,0
2015-02-01,RNA,0
2015-02-01,RNU,0
2015-02-01,RRE,0
2015-02-01,RTD,0
2015-02-01,RTF,0
2015-02-01,RTR,0
2015-02-01,RW5,0
2015-02-01,RWN,0
2015-02-01,RX4,0
2015-02-01,RXA,0
2015-02-01,RXM,0
2015-02-01,RY2,0
2015-02-01,RY3,0
2015-02-01,RY4,0
2015-02-01,RY5,0
2015-02-01,RY6,6
2015-02-01,RYG,0
2015-03-01,,0
2015-03-01,00C,6103
2015-03-01,00D,15676
2015-03-01,00F,11260
2015-03-01,00G,7454
2015-03-01,00H,9024
2015-03-01,00J,12890
2015-03-01,00K,17621
2015-03-01,00L,15631
2015-03-01,00M,17898
2015-03-01,00N,8262
2015-03-01,00P,14902
2015-03-01,00Q,11804
2015-03-01,00R,9112
2015-03-01,00T,19599
2015-03-01,00V,12571
2015-03-01,00W,14590
2015-03-01,00X,10230
2015-03-01,00Y,16971
2015-03-01,01A,23048
2015-03-01,01C,10558
2015-03-01,01D,14939
2015-03-01,01E,12424
2015-03-01,01F,7820
2015-03-01,01G,17665
2015-03-01,01H,25242
2015-03-01,01J,9746
2015-03-01,01K,8055
2015-03-01,01M,14817
2015-03-01,01N,10856
2015-03-01,01R,9724
2015-03-01,01T,8403
2015-03-01,01V,5611
2015-03-01,01W,17878
2015-03-01,01X,10844
2015-03-01,01Y,15247
2015-03-01,02A,14563
2015-03-01,02D,5952
2015-03-01,02E,12333
2015-03-01,02F,13352
2015-03-01,02G,5632
2015-03-01,02H,18784
2015-03-01,02M,6997
2015-03-01,02N,8732
2015-03-01,02P,15251
2015-03-01,02Q,6176
2015-03-01,02R,23683
2015-03-01,02T,13301
2015-03-01,02V,12886
2015-03-01,02W,10717
2015-03-01,02X,18727
2015-03-01,02Y,14417
2015-03-01,03A,14459
2015-03-01,03C,19849
2015-03-01,03D,6614
2015-03-01,03E,7933
2015-03-01,03F,19006
2015-03-01,03G,18947
2015-03-01,03H,9981
2015-03-01,03J,12651
2015-03-01,03K,9342
2015-03-01,03L,15365
2015-03-01,03M,5727
2015-03-01,03N,33488
2015-03-01,03Q,17075
2015-03-01,03R,21294
2015-03-01,03T,12186
2015-03-01,03V,4945
2015-03-01,03W,16934
2015-03-01,03X,5438
2015-03-01,03Y,5500
2015-03-01,04C,25942
2015-03-01,04D,13001
2015-03-01,04E,11668
2015-03-01,04F,19887
2015-03-01,04G,40017
2015-03-01,04H,6992
2015-03-01,04J,14257
2015-03-01,04K,21853
2015-03-01,04L,8622
2015-03-01,04M,5457
2015-03-01,04N,6557
2015-03-01,04Q,6773
2015-03-01,04R,32041
2015-03-01,04V,20199
2015-03-01,04X,18249
2015-03-01,04Y,7449
2015-03-01,05A,30584
2015-03-01,05C,18324
2015-03-01,05D,8052
2015-03-01,05F,9303
2015-03-01,05G,10576
2015-03-01,05H,10603
2015-03-01,05J,10025
2015-03-01,05L,39125
2015-03-01,05N,14372
2015-03-01,05P,14027
2015-03-01,05Q,11543
2015-03-01,05R,13918
2015-03-01,05T,15298
2015-03-01,05V,6960
2015-03-01,05W,18613
2015-03-01,05X,11163
2015-03-01,05Y,18571
2015-03-01,06A,17375
2015-03-01,06D,5872
2015-03-01,06F,28571
2015-03-01,06H,55039
2015-03-01,06K,35840
2015-03-01,06L,21367
2015-03-01,06M,12207
2015-03-01,06N,40451
2015-03-01,06P,17310
2015-03-01,06Q,21226
2015-03-01,06T,18765
2015-03-01,06V,7236
2015-03-01,06W,11848
2015-03-01,06Y,12701
2015-03-01,07G,12279
2015-03-01,07H,18730
2015-03-01,07J,8722
2015-03-01,07K,12817
2015-03-01,07L,18978
2015-03-01,07M,27261
2015-03-01,07N,15076
2015-03-01,07P,23619
2015-03-01,07Q,20977
2015-03-01,07R,12555
2015-03-01,07T,21092
2015-03-01,07V,27454
2015-03-01,07W,28233
2015-03-01,07X,23386
2015-03-01,07Y,21477
2015-03-01,08A,21788
2015-03-01,08C,11555
2015-03-01,08D,19094
2015-03-01,08E,16834
2015-03-01,08F,16076
2015-03-01,08G,20528
2015-03-01,08H,13064
2015-03-01,08J,12654
2015-03-01,08K,21800
2015-03-01,08L,22661
2015-03-01,08M,29072
2015-03-01,08N,22694
2015-03-01,08P,14323
2015-03-01,08Q,20570
2015-03-01,08R,14951
2015-03-01,08T,12844
2015-03-01,08V,20709
2015-03-01,08W,22293
2015-03-01,08X,24695
2015-03-01,08Y,12824
2015-03-01,09A,9108
2015-03-01,09C,7673
2015-03-01,09D,15198
2015-03-01,09E,9995
2015-03-01,09F,9784
2015-03-01,09G,25208
2015-03-01,09H,8848
2015-03-01,09J,17103
2015-03-01,09L,11456
2015-03-01,09N,11947
2015-03-01,09P,9440
2015-03-01,09W,18932
2015-03-01,09X,12869
2015-03-01,09Y,23241
2015-03-01,104,0
2015-03-01,106,0
2015-03-01,107,0
2015-03-01,10A,10998
2015-03-01,10C,5375
2015-03-01,10D,7008
2015-03-01,10E,8273
2015-03-01,10G,8399
2015-03-01,10H,19700
2015-03-01,10J,13573
2015-03-01,10K,11100
2015-03-01,10L,6719
2015-03-01,10M,6935
2015-03-01,10N,7034
2015-03-01,10Q,39857
2015-03-01,10R,13395
2015-03-01,10T,12481
2015-03-01,10V,11391
2015-03-01,10W,9265
2015-03-01,10X,16870
2015-03-01,10Y,12454
2015-03-01,110,0
2015-03-01,111,0
2015-03-01,112,15
2015-03-01,114,0
2015-03-01,116,0
2015-03-01,117,0
2015-03-01,11A,28842
2015-03-01,11C,9130
2015-03-01,11D,9602
2015-03-01,11E,9761
2015-03-01,11H,31550
2015-03-01,11J,38439
2015-03-01,11M,34033
2015-03-01,11N,28824
2015-03-01,11T,11890
2015-03-01,11X,28884
2015-03-01,12A,15926
2015-03-01,12D,15646
2015-03-01,12F,18723
2015-03-01,13P,51846
2015-03-01,205,0
2015-03-01,209,0
2015-03-01,211,0
2015-03-01,212,0
2015-03-01,218,0
2015-03-01,219,0
2015-03-01,305,0
2015-03-01,310,0
2015-03-01,313,0
2015-03-01,319,0
2015-03-01,322,0
2015-03-01,413,0
2015-03-01,414,0
2015-03-01,720,0
2015-03-01,725,0
2015-03-01,905,0
2015-03-01,99A,28574
2015-03-01,99C,11868
2015-03-01,99D,8481
2015-03-01,99E,16716
2015-03-01,99F,8861
2015-03-01,99G,10936
2015-03-01,99H,17101
2015-03-01,99J,28626
2015-03-01,99K,8339
2015-03-01,99M,13718
2015-03-01,99N,26107
2015-03-01,99P,46971
2015-03-01,99Q,14043
