month,pct,sched_5_items,sched_5_percent_items
2017-05-01,02T,181636,0.028347131092918025
2017-05-01,04E,114650,0.01677387658552636
2017-05-01,00Y,263571,0.03709144088379659
2017-05-01,04G,359102,0.01819169850196174
2017-05-01,03M,140670,0.035231974513359444
2017-05-01,99P,747090,0.027264958840163563
2017-05-01,02R,319753,0.036119605775287215
2017-05-01,01T,195123,0.04015277244745618
2017-05-01,02M,238428,0.036907330755489784
2017-05-01,15C,540192,0.022672655436638704
2017-05-01,01J,191829,0.034385333197820396
2017-05-01,10Q,386348,0.024749802131882822
2017-05-01,09C,49909,0.015831828417733906
2017-05-01,08V,147562,0.021337638977999365
2017-05-01,10X,107686,0.022179020943878133
2017-05-01,00L,333351,0.027525619764285286
2017-05-01,99C,237497,0.029607192980750218
2017-05-01,03Y,136097,0.033667800578327106
2017-05-01,11J,612076,0.02871736895609045
2017-05-01,09F,171147,0.03238247830298081
2017-05-01,11M,360735,0.0208951307542196
2017-05-01,05T,256116,0.030608279135803353
2017-05-01,99H,129782,0.024067014234145555
2017-05-01,03F,248686,0.02655674878400192
2017-05-01,02E,150157,0.03021269429337684
2017-05-01,05H,125095,0.01988717748815068
2017-05-01,10J,84413,0.017171227732713637
2017-05-01,08T,93833,0.021400842549982927
2017-05-01,04Y,158696,0.044164417109620685
2017-05-01,09G,377611,0.028121610806009955
2017-05-01,03H,160440,0.030054494846021292
2017-05-01,08H,114087,0.034220949747063065
2017-05-01,12F,227849,0.024288939119296363
2017-05-01,09J,146036,0.024468404165305317
2017-05-01,06T,304175,0.02793323280093897
2017-05-01,15E,920320,0.03425749507403337
2017-05-01,04L,93788,0.025381185967225394
2017-05-01,99J,325659,0.026300198556367768
2017-05-01,06Y,183451,0.026403326642703985
2017-05-01,06V,173341,0.025824986148239096
2017-05-01,08D,106851,0.019139619034687975
2017-05-01,00C,98117,0.027589722767109977
2017-05-01,09Y,146391,0.023874385612645592
2017-05-01,13T,530035,0.02888266662917617
2017-05-01,09W,201027,0.029612970683561175
2017-05-01,06D,121434,0.04238961626495657
2017-05-01,09D,119523,0.01952401604418276
2017-05-01,00J,255552,0.02711104312038397
2017-05-01,07Q,143356,0.02649946300859371
2017-05-01,10C,50044,0.02610203703751998
2017-05-01,02G,81072,0.02752910400019559
2017-05-01,06A,266834,0.036775188345459696
2017-05-01,04M,44386,0.021363292447908144
2017-05-01,06Q,229137,0.02191412446647341
2017-05-01,01Y,313817,0.042995179539677825
2017-05-01,04H,61614,0.01596058837670035
2017-05-01,07Y,122629,0.02085214783295224
2017-05-01,07L,121338,0.025864858469953508
2017-05-01,01C,88289,0.015807800465304986
2017-05-01,08C,82367,0.023398027528695374
2017-05-01,05Q,189506,0.0314770333727379
2017-05-01,06P,122414,0.03164938559641927
2017-05-01,04N,43485,0.014945671787067225
2017-05-01,07R,85985,0.02622812505433372
2017-05-01,11X,357845,0.024832457505960637
2017-05-01,03Q,257516,0.029677233179643627
2017-05-01,09P,205278,0.03481369876766989
2017-05-01,00Q,201648,0.04200685823706102
2017-05-01,02N,122247,0.029283250599632688
2017-05-01,00M,384479,0.03634790694578846
2017-05-01,01X,200076,0.030829405874900496
2017-05-01,00K,309946,0.03323522586948848
2017-05-01,08P,64260,0.01644962092404069
2017-05-01,06W,166409,0.031087948354949872
2017-05-01,08L,152357,0.035099630221017294
2017-05-01,09E,91916,0.01914136257363404
2017-05-01,08G,130270,0.021525755888311286
2017-05-01,07P,155916,0.022383916703048165
2017-05-01,02X,448710,0.04485834994531542
2017-05-01,04J,278050,0.030384634171955065
2017-05-01,03T,174269,0.017271961866080328
2017-05-01,00P,365629,0.029179637580296496
2017-05-01,01V,118029,0.029517669737417308
2017-05-01,04F,232141,0.04789457873831525
2017-05-01,01A,447656,0.03994905793682502
2017-05-01,05J,145496,0.04182812623529327
2017-05-01,04K,174231,0.024479860396890964
2017-05-01,00V,171254,0.03417013797230258
2017-05-01,03V,42688,0.020547556175097063
2017-05-01,09A,75966,0.022782106482640813
2017-05-01,03E,105941,0.025678639011044814
2017-05-01,02F,136635,0.021867901454483123
2017-05-01,04Q,102566,0.02146271479507717
2017-05-01,02H,359162,0.040303918309947034
2017-05-01,03L,323362,0.03810042916917636
2017-05-01,01E,146369,0.027461252952381596
2017-05-01,07V,172831,0.02309559956740935
2017-05-01,02W,101330,0.03578476451202337
2017-05-01,08A,173932,0.03300228962254718
2017-05-01,08F,160895,0.026678107602833703
2017-05-01,05D,122240,0.033010982957107866
2017-05-01,01F,103996,0.028229006854483644
2017-05-01,08X,122397,0.019133966687322687
2017-05-01,11N,427130,0.02410906307280403
2017-05-01,15A,188646,0.018836174329319624
2017-05-01,06N,318448,0.025700675679002073
2017-05-01,05X,190910,0.05004552095077839
2017-05-01,10K,79403,0.01754223176919537
2017-05-01,07G,69063,0.01714095102085491
2017-05-01,07T,145736,0.033903383638458205
2017-06-01,09X,118744,0.027656123503233192
2017-06-01,11X,350658,0.0244339589510493
2017-06-01,03H,157322,0.02924090410714986
2017-06-01,06Q,232171,0.02227225738817585
2017-06-01,09L,92093,0.0290080538904143
2017-06-01,02W,98928,0.03556730330538489
2017-06-01,04H,63474,0.015784267257778862
2017-06-01,08N,122738,0.02257853084105754
2017-06-01,01A,450346,0.03930488344931584
2017-06-01,06Y,178305,0.02656088886955677
2017-06-01,08P,63292,0.016141602959208863
2017-06-01,99Q,268408,0.03326538754074858
2017-06-01,04R,376823,0.03163147418267891
2017-06-01,11A,273488,0.022140571515726647
2017-06-01,04K,175577,0.02432832689804514
2017-06-01,02H,372398,0.0400709401485
2017-06-01,00T,175824,0.022475173308763148
2017-06-01,01F,109245,0.028298103927309012
2017-06-01,12F,222189,0.023501098799512482
2017-06-01,04F,241738,0.04759761391703211
2017-06-01,99C,240357,0.029170452181633843
2017-06-01,00Y,260697,0.03697374039994219
2017-06-01,06T,303337,0.027897556994479846
2017-06-01,04C,275550,0.02997007886519392
2017-06-01,11E,115841,0.021456316380137296
2017-06-01,08W,118518,0.026066909422339447
2017-06-01,08H,115699,0.03460183914701094
2017-06-01,03W,212225,0.02500481598234552
2017-06-01,05R,137915,0.018926299755041547
2017-06-01,05D,121593,0.03277547132277665
2017-06-01,02Y,313033,0.031087567823091654
2017-06-01,04N,44235,0.014919528646102102
2017-06-01,02Q,116420,0.030926747811524824
2017-06-01,00N,181091,0.030992859650134666
2017-06-01,09Y,138963,0.02345475554481338
2017-06-01,08Y,86276,0.02509115158544285
2017-06-01,09J,144193,0.02444462075262572
2017-06-01,04G,358784,0.01783276868664748
2017-06-01,03T,175195,0.017353915876274936
2017-06-01,09H,90492,0.03155872743961811
2017-06-01,08K,148608,0.02265855983176849
2017-06-01,05J,149369,0.042118248825576216
2017-06-01,03X,65128,0.029682050945497834
2017-06-01,01H,376930,0.03576552096746906
2017-06-01,03Y,138740,0.03376980452750022
2017-06-01,07X,129246,0.0182133740611543
2017-06-01,05C,338443,0.04455150600236841
2017-06-01,07Q,140922,0.026321899259086033
2017-06-01,03V,43908,0.020366568547687588
2017-06-01,06H,510166,0.021542703972795098
2017-06-01,99D,140430,0.022629782844004364
2017-06-01,09N,89098,0.02220113634494812
2017-06-01,02P,348454,0.033371274026778114
2017-06-01,15F,607528,0.028427039901723246
2017-06-01,02R,316350,0.03542654353511775
2017-06-01,04J,285913,0.031148956383094045
2017-06-01,13T,541854,0.02908482744561148
2017-06-01,02N,121221,0.028902634071160647
2017-06-01,08L,154893,0.03440840198293764
2017-06-01,15E,900769,0.03361282794438617
2017-06-01,03E,105717,0.025236527544331682
2017-06-01,02G,83990,0.02784771850296713
2017-06-01,08V,143036,0.02035733936480023
2017-06-01,05V,131266,0.03293491749585635
2017-06-01,15C,509580,0.021658210169387793
2017-06-01,09F,177630,0.03234232502042903
2017-06-01,03L,329719,0.03819549265870952
2017-06-01,01E,142728,0.026687204490648316
2017-06-01,99K,85180,0.019467177990524664
2017-06-01,02D,69695,0.02093420720644952
2017-06-01,04V,282986,0.02786643067326067
2017-06-01,01R,108071,0.022665175103478246
2017-06-01,08X,119770,0.018613046009361072
2017-06-01,15A,192230,0.018874160221129005
2017-06-01,04Q,102100,0.021247434595984504
2017-06-01,15D,242205,0.02977311071570155
2017-06-01,00C,96405,0.027109107090885317
2017-06-01,05T,254510,0.029746199502550884
2017-06-01,06F,163108,0.01524564616076722
2017-06-01,06L,217583,0.01979548465743721
2017-06-01,10E,73938,0.01826004298659799
2017-06-01,06V,168000,0.025564001989731487
2017-06-01,07P,151859,0.022183637494830575
2017-06-01,08J,74807,0.021178555604785113
2017-06-01,07J,207670,0.031751832071689697
2017-06-01,00L,339170,0.027596930383596275
2017-06-01,99G,116043,0.03095255051864987
2017-06-01,03D,142200,0.030030492987922125
2017-06-01,10J,82388,0.016195388870771262
2017-06-01,08Q,139981,0.02545370107043704
2017-06-01,07T,139475,0.03371647268766278
2017-06-01,02M,234978,0.035881619881561244
2017-06-01,04Y,156318,0.044472957978889865
2017-06-01,14L,394187,0.026802048445722294
2017-06-01,02F,144314,0.022267098407941194
2017-06-01,09P,203113,0.03461062977601659
2017-06-01,05Y,324721,0.04485675361987306
2017-06-01,01X,205497,0.031161778088203827
2017-06-01,05W,348461,0.03885120030754417
2017-06-01,08A,171155,0.03283585697452365
2017-06-01,09G,378234,0.0276837462417679
2017-06-01,10L,78103,0.017911506795217882
2017-06-01,99M,96300,0.02189305096829577
2017-06-01,06N,315350,0.025591229629571922
2017-06-01,03R,218114,0.020733382300645545
2017-06-01,04M,45143,0.02095926122817566
2017-06-01,01Y,318417,0.043472948135882844
2017-06-01,04L,94375,0.02512607632789483
2017-06-01,12D,152611,0.023866848225136673
2017-06-01,10R,117392,0.02514738140937757
2017-06-01,07R,84350,0.026002891607863447
2017-06-01,03A,197372,0.0302716212829565
2017-06-01,00M,372526,0.03624505630045434
2017-06-01,11M,359327,0.020807986423533993
2017-06-01,01C,90475,0.01562466270329547
2017-06-01,00J,266934,0.027072235325020677
2017-06-01,01W,199161,0.02198097765414613
2017-06-01,10Q,385766,0.0247961082748268
2017-06-01,08R,73702,0.019951970386340338
2017-06-01,06K,373591,0.023577627675046012
2017-06-01,09A,76177,0.02311139292735613
2017-06-01,05H,120547,0.019503714777566367
2017-06-01,04D,125201,0.01689875043376937
2017-06-01,01G,129733,0.015782229010382356
2017-06-01,01J,186482,0.03367545966924798
2017-06-01,00V,171497,0.034065492700918416
2017-06-01,06M,176625,0.02475865480568819
2017-06-01,08G,128963,0.021416455678965232
2017-06-01,01V,119322,0.029450347551221938
2017-06-01,00X,116781,0.024708380973820936
2017-06-01,05Q,192748,0.0319640261260326
2017-06-01,99P,746086,0.027212192925193113
2017-06-01,03Q,255449,0.029212242956699955
2017-06-01,09C,46758,0.01605486631588923
2017-06-01,04E,110991,0.01660651677596187
2017-06-01,06D,126745,0.04159770365053531
2017-06-01,08T,92371,0.02109128704321258
2017-06-01,02T,180054,0.02808130718583205
2017-06-01,00Q,199131,0.04231077322533831
2017-06-01,07G,65700,0.016451458057420848
2017-06-01,05G,239097,0.03673911734046633
2017-06-01,07M,132471,0.018923625669025185
2017-06-01,99E,101611,0.01813405109750887
2017-06-01,00P,377040,0.029352754023859
2017-06-01,99A,567946,0.03792028838183486
2017-06-01,06W,163382,0.03107371119756328
2017-06-01,99N,241229,0.01894637367826249
2017-06-01,08C,78477,0.022573351094322992
2017-06-01,00K,308953,0.03370506916263217
2017-06-01,11N,420214,0.024076863254791248
2017-06-01,05X,197296,0.04972577180473934
2017-06-01,03J,174437,0.03332765889803995
2017-06-01,10D,55844,0.022151509598167713
2017-06-01,01K,359865,0.03376508810082885
2017-06-01,06A,268385,0.037250472770172974
2017-06-01,00D,412721,0.031461136496499315
2017-06-01,09E,92851,0.01936636683362374
2017-06-01,07V,175368,0.022889043453655
2017-06-01,10X,104828,0.02172090538721055
2017-06-01,14Y,207263,0.018985069191084347
2017-06-01,10C,49719,0.02527675605050369
2017-06-01,02E,146823,0.02975068053139198
2017-06-01,09D,119932,0.019576905610951524
2017-06-01,02A,110372,0.016946360222084345
2017-06-01,01D,250187,0.04014994585413418
2017-06-01,07N,100752,0.020325766649498544
2017-06-01,10V,91930,0.018264421054806575
2017-06-01,05F,130823,0.026865400080335604
2017-06-01,05N,245120,0.031289224020351274
2017-06-01,99F,113003,0.025799329920149768
2017-06-01,08E,79040,0.01355232639982552
2017-06-01,99H,131441,0.023756897789182996
2017-06-01,11J,596363,0.02851982353531649
2017-06-01,10A,106543,0.021200279292980444
2017-06-01,00R,320906,0.047177503176225925
2017-06-01,07Y,117991,0.019976449694023794
2017-06-01,03N,590575,0.032418942488414516
2017-06-01,01T,200663,0.04040549873847969
2017-06-01,09W,204529,0.029349604532486195
2017-06-01,08F,157647,0.026005224568006483
2017-06-01,07W,156806,0.018660445486808355
2017-06-01,03F,254505,0.026363431355375905
2017-06-01,07L,125385,0.025647497811826712
2017-06-01,03K,213346,0.03458696616768744
2017-06-01,05L,320769,0.024985173356065184
2017-06-01,08D,98846,0.017726554897874055
2017-06-01,08M,204478,0.024106797174120023
2017-06-01,02X,464924,0.04460086825704507
2017-06-01,07K,111947,0.014696495773150915
2017-06-01,03M,146628,0.035447701657939396
2017-06-01,99J,324095,0.025972877998757676
2017-06-01,10K,75749,0.01734164919315052
2017-06-01,05A,226033,0.019199995243173635
2017-06-01,06P,121574,0.030112199361613644
2017-06-01,07H,158604,0.020491822341156207
2017-07-01,03H,153706,0.029096849731143865
2017-07-01,04M,43817,0.021179429895009153
2017-07-01,08V,151280,0.02164024410218235
2017-07-01,07T,143252,0.03420253923746473
2017-07-01,99J,310730,0.02594180879852516
2017-07-01,06P,121911,0.03164027705972854
2017-07-01,05W,333071,0.038721198673668945
2017-07-01,05H,116868,0.019303678134605446
2017-07-01,06L,201988,0.019273347803833753
2017-07-01,02D,69474,0.021304416356384855
2017-07-01,08X,118878,0.018558338763445578
2017-07-01,07W,152874,0.018628329405365213
2017-07-01,13T,516143,0.02878234181751508
2017-07-01,09A,72435,0.022571889762798062
2017-07-01,02F,137647,0.021979280105004648
2017-07-01,06M,166589,0.024664472183197172
2017-07-01,05C,321286,0.04406812765802191
2017-07-01,05T,247901,0.03054273945706834
2017-07-01,04L,89788,0.02453272304810368
2017-07-01,08F,152367,0.026295883440515717
2017-07-01,08T,86475,0.020763007823314066
2017-07-01,01F,101269,0.02763962830924156
2017-07-01,06V,172697,0.026050516252666942
2017-07-01,11N,412521,0.02394548856293982
2017-07-01,14Y,199643,0.01901346512909181
2017-07-01,06F,156275,0.014860691301006333
2017-07-01,00X,105971,0.023671524454573864
2017-07-01,08Y,85096,0.024463558795795867
2017-07-01,00C,101798,0.027497477772660543
2017-07-01,01Y,310584,0.04325311968403821
2017-07-01,06A,259030,0.036551037188419094
2017-07-01,07R,84879,0.026408605174878176
2017-07-01,01V,113941,0.02911535728348997
2017-07-01,00V,166443,0.03431363756966353
2017-07-01,08N,119597,0.022507682162477925
2017-07-01,03F,240293,0.026264343066251906
2017-07-01,03T,166812,0.016915163779330184
2017-07-01,07P,150998,0.022156982983064944
2017-07-01,08L,147617,0.03446600422977118
2017-07-01,03D,135265,0.030003788598005794
2017-07-01,02Y,298807,0.03090377567445807
2017-07-01,09X,116147,0.028170165290258425
2017-07-01,05Q,183353,0.031136223461197786
2017-07-01,11M,357122,0.021065885855297194
2017-07-01,04Y,150805,0.044001044552498245
2017-07-01,99N,240554,0.01906691229588122
2017-07-01,15F,586330,0.028932984609110854
2017-07-01,01H,363312,0.03504879271364201
2017-07-01,02E,148245,0.029947728592712306
2017-07-01,99D,133955,0.022649418018761372
2017-07-01,05R,130252,0.01878095385305719
2017-07-01,07J,205540,0.031608389371559895
2017-07-01,00J,246532,0.026989943418248112
2017-07-01,09G,360084,0.027948200470382673
2017-07-01,06T,301045,0.027800091994391686
2017-07-01,09C,48296,0.01637665492513587
2017-07-01,03N,573195,0.03247732474259427
2017-07-01,99P,724023,0.027188238171013693
2017-07-01,07L,121041,0.02614615849703169
2017-07-01,05N,234847,0.030897538585249615
2017-07-01,04C,271130,0.02956254026101129
2017-07-01,99C,226665,0.0290126335161612
2017-07-01,03Y,130551,0.033218652887710615
2017-07-01,10X,109536,0.0228901487684132
2017-07-01,03Q,253245,0.03010463066505741
2017-07-01,00Q,198467,0.042525322844437934
2017-07-01,08G,124318,0.021219879345839587
2017-07-01,11A,261749,0.021876436234269905
2017-07-01,09W,191550,0.028788982544302795
2017-07-01,04K,169983,0.02442966126468046
2017-07-01,06K,368317,0.024213414269766535
2017-07-01,07X,127877,0.01837663589020493
2017-07-01,10V,86714,0.018263930369844906
2017-07-01,01E,136753,0.026129225915496403
2017-07-01,10A,100253,0.020873104690322143
2017-07-01,99G,111448,0.03148293944347786
2017-07-01,10L,76242,0.01779687722484308
2017-07-01,10C,46548,0.02486234322831235
2017-07-01,05A,218934,0.019496409976194742
2017-07-01,01A,434649,0.04018087676141296
2017-07-01,04R,365803,0.03163252952662282
2017-07-01,99Q,259513,0.033252928065154536
2017-07-01,06H,493124,0.021379212482944828
2017-07-01,15A,185431,0.018648233143995906
2017-07-01,05V,129470,0.03338388919859585
2017-07-01,06W,157850,0.030503193511409375
2017-07-01,01X,201322,0.03155010857191573
2017-07-01,02T,176479,0.028832913885688483
2017-07-01,01W,190795,0.021908085822697165
2017-07-01,07H,150980,0.02015593414571173
2017-07-01,02X,445835,0.04448871678888129
2017-07-01,99K,82758,0.019680472342750985
2017-07-01,05F,123868,0.026176238007911114
2017-07-01,07N,98629,0.01979967655315513
2017-07-01,02A,106686,0.016709175982301924
2017-07-01,10J,83546,0.016704298958685523
2017-07-01,01J,180198,0.033230285112371985
2017-07-01,00T,171444,0.0226781737458908
2017-07-01,07Q,137328,0.026066199582722147
2017-07-01,00L,323451,0.027893185770543748
2017-07-01,11X,336988,0.024417953443231562
2017-07-01,00D,394270,0.03158628828065948
2017-07-01,08E,76004,0.013369090249626476
2017-07-01,09D,110030,0.018664460563502846
2017-07-01,08W,122616,0.027226551527740925
2017-07-01,03L,316578,0.03781327567542775
2017-07-01,01R,97047,0.0214978756208105
2017-07-01,08A,163606,0.03312722046490608
2017-07-01,02H,353554,0.03993646384376124
2017-07-01,99F,107055,0.025289002833039195
2017-07-01,05J,152126,0.04162047519668537
2017-07-01,04F,233810,0.04828783772676035
2017-07-01,03W,204402,0.02529561485501386
2017-07-01,00N,163314,0.029637375242881334
2017-07-01,04E,107237,0.01648465503772177
2017-07-01,03K,209102,0.035092542058621945
2017-07-01,03E,99691,0.024689220832451054
2017-07-01,10D,55064,0.02154558167670828
2017-07-01,12F,212274,0.0235359181812124
2017-07-01,08D,96360,0.01775202215723546
2017-07-01,02M,234125,0.03664079392325442
2017-07-01,08H,116468,0.035028191155493014
2017-07-01,10K,73045,0.01702328679361633
2017-07-01,08P,62394,0.01646850214863355
2017-07-01,10Q,378682,0.024899547216999777
2017-07-01,99A,535645,0.037283995818083865
2017-07-01,03M,140129,0.03546318981685699
2017-07-01,07Y,118116,0.020881759133869127
2017-07-01,05D,114822,0.03280587329759283
2017-07-01,01D,247295,0.04024713837548654
2017-07-01,04H,59029,0.01546162358965628
2017-07-01,02Q,105659,0.029782948297372276
2017-07-01,09F,172496,0.03258186785507929
2017-07-01,09Y,140853,0.02368831981325559
2017-07-01,12D,150696,0.024271642157885184
2017-07-01,09L,89370,0.028422779058928368
2017-07-01,07V,169514,0.02261206319969885
2017-07-01,00K,291204,0.03309025060066161
2017-07-01,04V,250439,0.025362621924678665
2017-07-01,04Q,95573,0.021011714042120603
2017-07-01,00P,357851,0.029085338754453616
2017-07-01,09P,193862,0.03471034545980617
2017-07-01,15E,870303,0.03340072173403146
2017-07-01,03R,210136,0.020827144984526032
2017-07-01,04D,118319,0.01663514510603167
2017-07-01,04G,338785,0.017529421808745956
2017-07-01,15C,495241,0.021504904292860737
2017-07-01,03A,188681,0.030314832032974033
2017-07-01,01C,83545,0.014826347437159944
2017-07-01,01K,351108,0.033699877134064964
2017-07-01,09N,83288,0.021596398249324723
2017-07-01,07G,62088,0.01619186135210179
2017-07-01,09E,86684,0.018575400259117875
2017-07-01,00R,311933,0.04786622689843398
2017-07-01,02G,79282,0.026767313909738896
2017-07-01,04J,266348,0.030215016595979142
2017-07-01,01T,187599,0.040024441494984866
2017-07-01,08K,139708,0.022483442946581788
2017-07-01,02N,116713,0.02936788578045585
2017-07-01,02W,95964,0.035132164799448216
2017-07-01,03V,40873,0.019801371024392608
2017-07-01,09H,85363,0.030966119119600618
2017-07-01,06N,308347,0.025559849880530266
2017-07-01,99M,92462,0.022175507937897448
2017-07-01,05Y,302522,0.0443742266244773
2017-07-01,09J,139673,0.023844703924518033
2017-07-01,10E,77350,0.018702652488274876
2017-07-01,99H,129011,0.023964140813916294
2017-07-01,06Y,179647,0.02607390278778435
2017-07-01,08R,78280,0.0207757078152013
2017-07-01,07M,131166,0.019220863794405366
2017-07-01,08Q,131165,0.024812283390269894
2017-07-01,03X,61592,0.02917075157594616
2017-07-01,10R,109218,0.024017706840949598
2017-07-01,11J,585486,0.02859378926093177
2017-07-01,03J,168885,0.03335042801542589
2017-07-01,05X,185884,0.048674825747978344
2017-07-01,99E,99509,0.017762524213753628
2017-07-01,00Y,250390,0.036287127859120326
2017-07-01,00M,372008,0.03657531097686032
2017-07-01,05L,308510,0.025288961074623872
2017-07-01,14L,374171,0.026916912159251124
2017-07-01,06D,123152,0.04159476782458
2017-07-01,11E,109311,0.02120404345440988
2017-07-01,08C,79846,0.02366110970681572
2017-07-01,08J,72546,0.02083645682005787
2017-07-01,01G,124566,0.015372762273089594
2017-07-01,07K,109047,0.014759388948547666
2017-07-01,02P,321799,0.032654510451251624
2017-07-01,06Q,215821,0.021396928838141836
2017-07-01,02R,317621,0.03612905500785436
2017-07-01,15D,241181,0.029857584690122067
2017-07-01,04N,38355,0.013927166962603078
2017-07-01,08M,203160,0.023921954799091965
2017-07-01,05G,220887,0.036338203059761355
2017-08-01,08T,90317,0.02133925269968706
2017-08-01,05V,130286,0.032876553319109686
2017-08-01,03Q,259706,0.029779871404840143
2017-08-01,00T,170328,0.022388577629719363
2017-08-01,03W,200746,0.02475562352303404
2017-08-01,01V,116307,0.0292558690583095
2017-08-01,07J,205367,0.03179729081948004
2017-08-01,05T,254157,0.03038562437898886
2017-08-01,09W,197019,0.029455992804460374
2017-08-01,11N,419248,0.023979116763555915
2017-08-01,06Y,179303,0.026176017854869622
2017-08-01,03M,145670,0.03468659552505533
2017-08-01,06W,165516,0.03162099736931092
2017-08-01,09E,90953,0.019135789352099745
2017-08-01,10K,76807,0.017582108172760517
2017-08-01,06H,504291,0.021424583948651457
2017-08-01,99N,236196,0.019037906871623978
2017-08-01,07Q,140039,0.026744450973790287
2017-08-01,02Q,121141,0.031321506377754826
2017-08-01,08Y,84251,0.025186422153504712
2017-08-01,10X,106256,0.022869131601030764
2017-08-01,07M,133677,0.019797312907640086
2017-08-01,02A,108168,0.016689584346525194
2017-08-01,03Y,137438,0.033854617623723014
2017-08-01,08N,119406,0.02333742401792787
2017-08-01,07T,133944,0.03399103022939073
2017-08-01,07H,156216,0.020668847919718878
2017-08-01,04R,369226,0.03169120860058748
2017-08-01,03D,141190,0.029781566688856773
2017-08-01,10R,113501,0.024474551111576877
2017-08-01,06M,166277,0.024682944324022783
2017-08-01,02Y,312480,0.03078979246647245
2017-08-01,05F,124139,0.02555955997835635
2017-08-01,09J,136525,0.023384331530129174
2017-08-01,03E,104725,0.02565109948854561
2017-08-01,07N,100713,0.020705427349469695
2017-08-01,02G,76948,0.027163403325776568
2017-08-01,10E,72243,0.018217920555109065
2017-08-01,09Y,139420,0.02360622607016613
2017-08-01,03H,157016,0.029229833284063433
2017-08-01,11M,364308,0.021433283941180784
2017-08-01,08F,157451,0.026747935478511495
2017-08-01,01J,183128,0.03365438864416155
2017-08-01,01E,137748,0.025930894996892953
2017-08-01,02R,307593,0.03588206384423004
2017-08-01,00K,301635,0.03374689365457484
2017-08-01,09P,204177,0.03463681028595043
2017-08-01,03A,191791,0.03004694938653094
2017-08-01,02E,154859,0.03040271588354856
2017-08-01,05D,123921,0.03356162565656161
2017-08-01,08H,111395,0.03546452655915615
2017-08-01,02P,327898,0.032390013304780425
2017-08-01,08M,206835,0.024866631969879437
2017-08-01,07W,153972,0.0191932722577113
2017-08-01,11X,342654,0.024478910341509855
2017-08-01,99P,732611,0.027339389654864606
2017-08-01,00V,168408,0.034246586485198204
2017-08-01,08E,75104,0.013766685259561517
2017-08-01,00P,366907,0.02950637555551588
2017-08-01,06K,372743,0.024400404841576375
2017-08-01,08Q,131051,0.024986615436710463
2017-08-01,03L,319732,0.037821389007344094
2017-08-01,05L,316838,0.025319654261950274
2017-08-01,01F,105746,0.028418582451674487
2017-08-01,12D,148461,0.024366385512487484
2017-08-01,05W,341704,0.03877081722865539
2017-08-01,15A,186703,0.01919005496264115
2017-08-01,09D,112209,0.019087704710695624
2017-08-01,08V,143706,0.021362940309798756
2017-08-01,04K,172138,0.02419488932895157
2017-08-01,06Q,228494,0.022196352242143013
2017-08-01,00X,114581,0.024283723307847446
2017-08-01,09H,86515,0.03149873772035281
2017-08-01,02M,230772,0.03662221584623532
2017-08-01,13T,529656,0.028907637691770516
2017-08-01,05X,189868,0.05031273882042188
2017-08-01,06V,171896,0.02597793562037177
2017-08-01,04J,271897,0.030599954802951673
2017-08-01,99A,554220,0.03715158075545168
2017-08-01,05Q,186454,0.0318742003841575
2017-08-01,02F,140963,0.022620522809237115
2017-08-01,14Y,200372,0.018721797169941337
2017-08-01,03F,236596,0.0259675490148518
2017-08-01,04Q,101253,0.02101720682228418
2017-08-01,04E,110989,0.016740674821641353
2017-08-01,05C,326474,0.04432996339940812
2017-08-01,10C,48512,0.025839743733148398
2017-08-01,05N,240584,0.03157986897551951
2017-08-01,08K,143941,0.02288753669867147
2017-08-01,11E,109612,0.021198939550182996
2017-08-01,00J,261864,0.027283371608931673
2017-08-01,08A,169644,0.03349772448317097
2017-08-01,02X,453538,0.04481795651194321
2017-08-01,03K,210764,0.03465607425953973
2017-08-01,03N,582931,0.032884869026007506
2017-08-01,01K,350743,0.0337391052739771
2017-08-01,02W,95887,0.034657045713383156
2017-08-01,06P,121158,0.03108725332296048
2017-08-01,00N,174273,0.02989517570125169
2017-08-01,04N,45270,0.015207390919639
2017-08-01,09G,362302,0.027497520834778532
2017-08-01,01G,126774,0.01575015430365568
2017-08-01,02D,69567,0.02064380467750565
2017-08-01,07X,125190,0.01842800125885667
2017-08-01,00Q,200104,0.04274745496439492
2017-08-01,04C,268273,0.029858791433103566
2017-08-01,09F,175947,0.03305299954275435
2017-08-01,09C,46087,0.015932757932845053
2017-08-01,03X,62373,0.029745607881420073
2017-08-01,06L,211587,0.019393361123637525
2017-08-01,06A,262423,0.03731311662910088
2017-08-01,05J,153245,0.0424948345947247
2017-08-01,15E,892692,0.03444556022769696
2017-08-01,00M,376484,0.03649693272170987
2017-08-01,05Y,308850,0.044164533155788624
2017-08-01,09A,72116,0.02286031641675413
2017-08-01,08G,124639,0.021206229686203473
2017-08-01,99H,133105,0.02496646254083392
2017-08-01,01X,204759,0.031434540274511646
2017-08-01,04G,336297,0.017182288953702694
2017-08-01,08W,121623,0.026887690618346363
2017-08-01,00D,404585,0.031295817080847534
2017-08-01,04D,122244,0.01647275918716385
2017-08-01,09N,85949,0.02173798131093566
2017-08-01,15F,605804,0.028873575752838485
2017-08-01,08J,68857,0.020891523788429973
2017-08-01,00R,322383,0.04784788201847376
2017-08-01,99D,139978,0.022591380356612567
2017-08-01,04M,43775,0.02077879542320627
2017-08-01,10A,105155,0.021433884146752853
2017-08-01,03V,40417,0.019430773572378754
2017-08-01,02H,359773,0.04055932325106358
