month,pct,glarg_items,glar_percent_items
2013-12-01,06L,582,1.0
2013-12-01,00D,958,1.0
2013-12-01,03T,974,1.0
2013-12-01,11E,426,1.0
2013-12-01,10R,249,1.0
2013-12-01,NW0,2,1.0
2013-12-01,RCB,3,1.0
2013-12-01,10J,477,1.0
2013-12-01,14Y,1215,1.0
2013-12-01,99N,1155,1.0
2013-12-01,02R,583,1.0
2013-12-01,04M,96,1.0
2013-12-01,00N,460,1.0
2013-12-01,RNA,1,1.0
2013-12-01,06K,809,1.0
2013-12-01,RW5,4,1.0
2013-12-01,01Y,830,1.0
2013-12-01,NVE,4,1.0
2013-12-01,02D,289,1.0
2013-12-01,10C,240,1.0
2013-12-01,05G,712,1.0
2013-12-01,01A,986,1.0
2013-12-01,14L,1343,1.0
2013-12-01,04Y,649,1.0
2013-12-01,RN3,4,1.0
2013-12-01,08M,1241,1.0
2013-12-01,08Q,335,1.0
2013-12-01,10E,330,1.0
2013-12-01,05Q,819,1.0
2013-12-01,99E,814,1.0
2013-12-01,01W,532,1.0
2013-12-01,01T,284,1.0
2013-12-01,03V,116,1.0
2013-12-01,08T,562,1.0
2013-12-01,RTD,6,1.0
2013-12-01,00J,656,1.0
2013-12-01,02Y,718,1.0
2013-12-01,99F,401,1.0
2013-12-01,00C,213,1.0
2013-12-01,06W,481,1.0
2013-12-01,08J,272,1.0
2013-12-01,00R,455,1.0
2013-12-01,08V,519,1.0
2013-12-01,07Y,685,1.0
2013-12-01,02T,613,1.0
2013-12-01,04N,161,1.0
2013-12-01,06P,282,1.0
2013-12-01,07P,551,1.0
2013-12-01,06M,580,1.0
2013-12-01,NL1,1,1.0
2013-12-01,03R,827,1.0
2013-12-01,05C,923,1.0
2013-12-01,RX4,1,1.0
2013-12-01,05W,773,1.0
2013-12-01,05D,521,1.0
2013-12-01,04D,629,1.0
2013-12-01,04R,978,1.0
2013-12-01,01V,339,1.0
2013-12-01,02X,914,1.0
2013-12-01,01C,584,1.0
2013-12-01,07V,945,1.0
2013-12-01,NDA,3,1.0
2013-12-01,RJ2,1,1.0
2013-12-01,11N,1458,1.0
2013-12-01,00M,805,1.0
2013-12-01,09P,427,1.0
2013-12-01,08Y,338,1.0
2013-12-01,05R,528,1.0
2013-12-01,03M,439,1.0
2013-12-01,05L,2026,1.0
2013-12-01,12F,755,1.0
2013-12-01,03N,289,1.0
2013-12-01,07X,412,1.0
2013-12-01,09N,228,1.0
2013-12-01,RXQ,3,1.0
2013-12-01,RRE,13,1.0
2013-12-01,10L,441,1.0
2013-12-01,08H,376,1.0
2013-12-01,15C,1106,1.0
2013-12-01,11X,783,1.0
2013-12-01,02W,185,1.0
2013-12-01,07R,360,1.0
2013-12-01,09W,500,1.0
2013-12-01,05J,464,1.0
2013-12-01,99P,1452,1.0
2013-12-01,RXG,14,1.0
2013-12-01,09L,348,1.0
2013-12-01,02F,387,1.0
2013-12-01,03E,469,1.0
2013-12-01,10V,320,1.0
2013-12-01,08X,436,1.0
2013-12-01,02G,242,1.0
2013-12-01,08E,539,1.0
2013-12-01,04Q,426,1.0
2013-12-01,NR3,1,1.0
2013-12-01,10Q,1437,1.0
2013-12-01,11A,892,1.0
2013-12-01,04J,403,1.0
2013-12-01,07N,381,1.0
2013-12-01,04K,551,1.0
2013-12-01,RVW,2,1.0
2013-12-01,09H,419,1.0
2013-12-01,5QQ,1,1.0
2013-12-01,08W,475,1.0
2013-12-01,15F,1527,1.0
2013-12-01,06A,213,1.0
2013-12-01,01D,487,1.0
2013-12-01,10X,378,1.0
2013-12-01,07M,621,1.0
2013-12-01,07Q,411,1.0
2013-12-01,07J,383,1.0
2013-12-01,08P,256,1.0
2013-12-01,05N,1044,1.0
2013-12-01,05A,1188,1.0
2013-12-01,03X,140,1.0
2013-12-01,04E,407,1.0
2013-12-01,112,3,1.0
2013-12-01,08N,506,1.0
2013-12-01,07W,759,1.0
2013-12-01,03W,738,1.0
2014-01-01,00V,367,1.0
2014-01-01,99E,761,1.0
2014-01-01,RY2,6,1.0
2014-01-01,08W,425,1.0
2014-01-01,08V,511,1.0
2014-01-01,06M,506,1.0
2014-01-01,00X,347,1.0
2014-01-01,09J,278,1.0
2014-01-01,05G,649,1.0
2014-01-01,06A,212,1.0
2014-01-01,02N,310,1.0
2014-01-01,99D,511,1.0
2014-01-01,03Y,136,1.0
2014-01-01,04R,876,1.0
2014-01-01,02M,393,1.0
2014-01-01,10D,160,1.0
2014-01-01,RCD,2,1.0
2014-01-01,08L,272,1.0
2014-01-01,15E,3143,1.0
2014-01-01,06F,691,1.0
2014-01-01,02F,382,1.0
2014-01-01,00J,595,1.0
2014-01-01,10L,444,1.0
2014-01-01,10Q,1346,1.0
2014-01-01,07W,721,1.0
2014-01-01,RYW,6,1.0
2014-01-01,05L,1932,1.0
2014-01-01,08G,854,1.0
2014-01-01,08Q,359,1.0
2014-01-01,01Y,823,1.0
2014-01-01,08Y,313,1.0
2014-01-01,09D,828,1.0
2014-01-01,08F,576,1.0
2014-01-01,09G,654,1.0
2014-01-01,01F,282,1.0
2014-01-01,07P,566,1.0
2014-01-01,12D,422,1.0
2014-01-01,RWX,2,1.0
2014-01-01,05D,469,1.0
2014-01-01,06N,609,1.0
2014-01-01,RCB,1,1.0
2014-01-01,03E,436,1.0
2014-01-01,00T,699,1.0
2014-01-01,12F,742,1.0
2014-01-01,10E,316,1.0
2014-01-01,11A,839,1.0
2014-01-01,04K,514,1.0
2014-01-01,01G,275,1.0
2014-01-01,14Y,1229,1.0
2014-01-01,01H,1217,1.0
2014-01-01,RW5,3,1.0
2014-01-01,03F,401,1.0
2014-01-01,02P,581,1.0
2014-01-01,11X,698,1.0
2014-01-01,NTP,2,1.0
2014-01-01,99H,445,1.0
2014-01-01,04H,320,1.0
2014-01-01,02R,581,1.0
2014-01-01,04Y,593,1.0
2014-01-01,03D,370,1.0
2014-01-01,11E,350,1.0
2014-01-01,02A,512,1.0
2014-01-01,10K,244,1.0
2014-01-01,09C,235,1.0
2014-01-01,09A,267,1.0
2014-01-01,RVW,6,1.0
2014-01-01,08M,1319,1.0
2014-01-01,06P,311,1.0
2014-01-01,NQV,4,1.0
2014-01-01,09L,351,1.0
2014-01-01,09E,378,1.0
2014-01-01,03N,260,1.0
2014-01-01,00N,390,1.0
2014-01-01,03V,108,1.0
2014-01-01,03A,426,1.0
2014-01-01,10X,368,1.0
2014-01-01,05H,897,1.0
2014-01-01,01W,496,1.0
2014-01-01,05J,438,1.0
2014-01-01,RNU,2,1.0
2014-01-01,00Q,431,1.0
2014-01-01,01C,565,1.0
2014-01-01,03M,368,1.0
2014-01-01,05Q,742,1.0
2014-01-01,NQ7,2,1.0
2014-01-01,01R,405,1.0
2014-01-01,15A,662,1.0
2014-01-01,07R,336,1.0
2014-01-01,01J,475,1.0
2014-01-01,06Y,505,1.0
2014-01-01,02G,270,1.0
2014-01-01,05W,733,1.0
2014-01-01,RXC,1,1.0
2014-01-01,07G,490,1.0
2014-01-01,00Y,728,1.0
2014-01-01,99K,349,1.0
2014-01-01,03X,143,1.0
2014-01-01,03Q,570,1.0
2014-01-01,02Q,294,1.0
2014-01-01,01V,327,1.0
2014-01-01,RYF,1,1.0
2014-01-01,05T,842,1.0
2014-01-01,04G,1111,1.0
2014-01-01,00L,285,1.0
2014-01-01,11J,2278,1.0
2014-01-01,112,1,1.0
2014-01-01,07T,509,1.0
2014-01-01,03J,305,1.0
2014-01-01,99F,393,1.0
2014-01-01,07J,373,1.0
2014-01-01,RY5,7,1.0
2014-01-01,06H,1888,1.0
2014-01-01,01E,359,1.0
2014-01-01,04Q,378,1.0
2014-01-01,5QQ,1,1.0
2014-01-01,01T,282,1.0
2014-01-01,04L,262,1.0
2014-01-01,02X,881,1.0
2014-01-01,RNA,1,1.0
2014-01-01,00R,439,1.0
2014-01-01,11N,1315,1.0
2014-01-01,02Y,666,1.0
2014-01-01,02D,285,1.0
2014-01-01,02T,613,1.0
2014-01-01,RJ1,1,1.0
2014-01-01,RTR,10,1.0
2014-01-01,04J,403,1.0
2014-01-01,07Y,683,1.0
2014-01-01,10A,483,1.0
2014-01-01,RPG,1,1.0
2014-01-01,RY7,1,1.0
2014-01-01,09N,253,1.0
2014-01-01,15C,1104,1.0
2014-01-01,07N,393,1.0
2014-01-01,01K,877,1.0
2014-01-01,05V,440,1.0
2014-01-01,05R,490,1.0
2014-01-01,RRE,11,1.0
2014-01-01,NVE,1,1.0
2014-01-01,09P,414,1.0
2014-01-01,05C,867,1.0
2014-01-01,09H,400,1.0
2014-01-01,08X,416,1.0
2014-01-01,10J,436,1.0
2014-01-01,05F,449,1.0
2014-01-01,99J,669,1.0
2014-01-01,13T,839,1.0
2014-01-01,RY4,1,1.0
2014-01-01,08T,552,1.0
2014-01-01,99N,1131,1.0
2014-01-01,03W,641,1.0
2014-01-01,08N,516,1.0
2014-01-01,02E,361,1.0
2014-01-01,07X,390,1.0
2014-01-01,03H,404,1.0
2014-01-01,15D,1066,1.0
2014-01-01,04C,1026,1.0
2014-01-01,07H,532,1.0
2014-01-01,99G,299,1.0
2014-01-01,09Y,881,1.0
2014-01-01,04V,801,1.0
2014-01-01,99P,1262,1.0
2014-01-01,RJC,2,1.0
2014-01-01,00C,222,1.0
2014-01-01,06V,410,1.0
2014-01-01,03T,906,1.0
2014-01-01,05A,1150,1.0
2014-01-01,14L,1332,1.0
2014-01-01,99M,462,1.0
2014-01-01,04F,431,1.0
2014-01-01,06K,712,1.0
2014-01-01,08P,263,1.0
2014-01-01,08J,267,1.0
2014-01-01,00M,734,1.0
2014-01-01,05N,976,1.0
2014-01-01,15F,1467,1.0
2014-01-01,08E,546,1.0
2014-01-01,04D,564,1.0
2014-01-01,07Q,367,1.0
2014-01-01,00P,606,1.0
2014-01-01,00K,541,1.0
2014-01-01,R1J,1,1.0
2014-01-01,03R,844,1.0
2014-01-01,08C,303,1.0
2014-01-01,06W,422,1.0
2014-01-01,09F,407,1.0
2014-01-01,03K,425,1.0
2014-01-01,05Y,625,1.0
2014-01-01,05X,452,1.0
2014-01-01,02W,189,1.0
2014-01-01,11M,1536,1.0
2014-01-01,RXQ,1,1.0
2014-01-01,04N,122,1.0
2014-01-01,08A,335,1.0
2014-01-01,07M,602,1.0
2014-01-01,08R,371,1.0
2014-01-01,07K,589,1.0
2014-01-01,09X,561,1.0
2014-01-01,08D,455,1.0
2014-01-01,06L,510,1.0
2014-01-01,R1D,5,1.0
2014-01-01,08K,502,1.0
2014-01-01,RBZ,3,1.0
2014-01-01,06T,888,1.0
2014-01-01,07L,453,1.0
2014-01-01,99Q,226,1.0
2014-01-01,RN3,5,1.0
2014-01-01,RXG,12,1.0
2014-01-01,02H,862,1.0
2014-01-01,00D,871,1.0
2014-01-01,RTD,8,1.0
2014-01-01,99C,142,1.0
2014-01-01,04M,86,1.0
2014-01-01,06Q,974,1.0
2014-01-01,07V,924,1.0
2014-01-01,01D,468,1.0
2014-01-01,01A,938,1.0
2014-01-01,10C,213,1.0
2014-01-01,R1K,7,1.0
2014-01-01,01X,544,1.0
2014-01-01,04E,407,1.0
2014-01-01,10V,280,1.0
2014-01-01,08H,390,1.0
2014-01-01,06D,382,1.0
2014-01-01,10R,252,1.0
2014-01-01,03L,309,1.0
2014-01-01,09W,411,1.0
2014-01-01,RJ8,4,1.0
2014-01-01,99A,1156,1.0
2014-02-01,01H,1124,1.0
2014-02-01,08N,452,1.0
2014-02-01,08E,451,1.0
2014-02-01,11M,1378,1.0
2014-02-01,09H,347,1.0
2014-02-01,RY5,7,1.0
2014-02-01,09F,360,1.0
2014-02-01,04F,351,1.0
2014-02-01,RMC,1,1.0
2014-02-01,04R,825,1.0
2014-02-01,07P,482,1.0
2014-02-01,10V,263,1.0
2014-02-01,01E,302,1.0
2014-02-01,09L,323,1.0
2014-02-01,05C,812,1.0
2014-02-01,09J,279,1.0
2014-02-01,02E,309,1.0
2014-02-01,10C,187,1.0
2014-02-01,05A,1086,1.0
2014-02-01,09Y,860,1.0
2014-02-01,07M,555,1.0
2014-02-01,06Y,481,1.0
2014-02-01,09D,692,1.0
2014-02-01,03E,387,1.0
2014-02-01,RY2,6,1.0
2014-02-01,09E,332,1.0
2014-02-01,RTR,11,1.0
2014-02-01,RWX,2,1.0
2014-02-01,15A,636,1.0
2014-02-01,RVW,6,1.0
2014-02-01,03V,97,1.0
2014-02-01,09W,392,1.0
2014-02-01,04K,483,1.0
2014-02-01,01G,281,1.0
2014-02-01,00J,519,1.0
2014-02-01,RJ1,1,1.0
2014-02-01,03X,141,1.0
2014-02-01,99F,343,1.0
2014-02-01,05W,654,1.0
2014-02-01,02T,515,1.0
2014-02-01,08T,504,1.0
2014-02-01,RYW,2,1.0
2014-02-01,02X,794,1.0
2014-02-01,02Y,622,1.0
2014-02-01,08M,1202,1.0
2014-02-01,05T,747,1.0
2014-02-01,05G,621,1.0
2014-02-01,13T,824,1.0
2014-02-01,08X,375,1.0
2014-02-01,09P,397,1.0
2014-02-01,01Y,692,1.0
2014-02-01,15C,962,1.0
2014-02-01,07R,352,1.0
2014-02-01,RTD,6,1.0
2014-02-01,99Q,222,1.0
2014-02-01,RYF,2,1.0
2014-02-01,10K,242,1.0
2014-02-01,RXQ,2,1.0
2014-02-01,01F,260,1.0
2014-02-01,RCB,2,1.0
2014-02-01,RNA,3,1.0
2014-02-01,03J,287,1.0
2014-02-01,NQ7,2,1.0
2014-02-01,10J,366,1.0
2014-02-01,15F,1346,1.0
2014-02-01,01V,347,1.0
2014-02-01,09C,203,1.0
2014-02-01,05J,410,1.0
2014-02-01,01K,861,1.0
2014-02-01,RXG,12,1.0
2014-02-01,10E,309,1.0
2014-02-01,RW5,3,1.0
2014-02-01,04M,78,1.0
2014-02-01,04V,770,1.0
2014-02-01,00L,256,1.0
2014-02-01,04H,278,1.0
2014-02-01,NQV,1,1.0
2014-02-01,02Q,267,1.0
2014-02-01,05X,422,1.0
2014-02-01,07V,841,1.0
2014-02-01,99D,447,1.0
2014-02-01,03N,225,1.0
2014-02-01,04N,149,1.0
2014-02-01,99J,662,1.0
2014-02-01,09X,491,1.0
2014-02-01,00R,391,1.0
2014-02-01,02G,221,1.0
2014-02-01,05H,842,1.0
2014-02-01,02N,259,1.0
2014-02-01,08V,465,1.0
2014-02-01,05V,403,1.0
2014-02-01,00T,652,1.0
2014-02-01,07Y,614,1.0
2014-02-01,RN3,7,1.0
2014-02-01,04J,336,1.0
2014-02-01,07X,374,1.0
2014-02-01,06M,464,1.0
2014-02-01,06Q,902,1.0
2014-02-01,06D,345,1.0
2014-02-01,06N,547,1.0
2014-02-01,06T,815,1.0
2014-02-01,02M,360,1.0
2014-02-01,RPG,1,1.0
2014-02-01,08K,471,1.0
2014-02-01,00Y,664,1.0
2014-02-01,08Y,285,1.0
2014-02-01,03Q,516,1.0
2014-02-01,99G,250,1.0
2014-02-01,06K,665,1.0
2014-02-01,209,1,1.0
2014-02-01,10D,135,1.0
2014-02-01,04D,550,1.0
2014-02-01,04Y,552,1.0
2014-02-01,10R,216,1.0
2014-02-01,10A,371,1.0
2014-02-01,08W,421,1.0
2014-02-01,04C,861,1.0
2014-02-01,01A,856,1.0
2014-02-01,RY4,3,1.0
2014-02-01,01W,458,1.0
2014-02-01,03H,397,1.0
2014-02-01,05R,471,1.0
2014-02-01,NYF,1,1.0
2014-02-01,00K,479,1.0
2014-02-01,RXC,1,1.0
2014-02-01,02D,241,1.0
2014-02-01,08L,234,1.0
2014-02-01,10Q,1233,1.0
2014-02-01,14L,1262,1.0
2014-02-01,R1D,5,1.0
2014-02-01,01C,499,1.0
2014-02-01,01D,440,1.0
2014-02-01,01T,247,1.0
2014-02-01,99K,323,1.0
2014-02-01,RFR,1,1.0
2014-02-01,11J,2041,1.0
2014-02-01,08F,547,1.0
2014-02-01,05F,454,1.0
2014-02-01,11N,1269,1.0
2014-02-01,00M,680,1.0
2014-02-01,07L,446,1.0
2014-02-01,05Q,631,1.0
2014-02-01,04L,260,1.0
2014-02-01,04E,362,1.0
2014-02-01,03F,360,1.0
2014-02-01,00C,191,1.0
2014-02-01,03L,281,1.0
2014-02-01,07Q,348,1.0
2014-02-01,06V,361,1.0
2014-02-01,05L,1766,1.0
2014-02-01,00D,790,1.0
2014-02-01,02A,471,1.0
2014-02-01,12F,637,1.0
2014-02-01,99E,686,1.0
2014-02-01,99P,1175,1.0
2014-02-01,08G,788,1.0
2014-02-01,07H,439,1.0
2014-02-01,06F,639,1.0
2014-02-01,RJ8,2,1.0
2014-02-01,11X,720,1.0
2014-02-01,11A,725,1.0
2014-02-01,00V,302,1.0
2014-02-01,07T,445,1.0
2014-02-01,05Y,556,1.0
2014-02-01,03D,339,1.0
2014-02-01,02W,163,1.0
2014-02-01,10X,352,1.0
2014-02-01,01R,352,1.0
2014-02-01,11E,354,1.0
2014-02-01,08J,252,1.0
2014-02-01,99N,976,1.0
2014-02-01,02P,542,1.0
2014-02-01,06L,519,1.0
2014-02-01,03A,386,1.0
2014-02-01,05D,431,1.0
2014-02-01,08A,335,1.0
2014-02-01,10L,380,1.0
2014-02-01,04Q,382,1.0
2014-02-01,03T,855,1.0
2014-02-01,R1J,1,1.0
2014-02-01,05N,908,1.0
2014-02-01,15D,1010,1.0
2014-02-01,08R,299,1.0
2014-02-01,01J,420,1.0
2014-02-01,NVE,2,1.0
2014-02-01,09G,576,1.0
2014-02-01,14Y,1142,1.0
2014-02-01,02H,789,1.0
2014-02-01,03W,634,1.0
2014-02-01,06A,201,1.0
2014-02-01,00Q,373,1.0
2014-02-01,07N,378,1.0
2014-02-01,15E,2944,1.0
2014-02-01,03M,339,1.0
2014-02-01,08D,403,1.0
2014-02-01,12D,378,1.0
2014-02-01,RYY,1,1.0
2014-02-01,03R,702,1.0
2014-02-01,06P,267,1.0
2014-02-01,06H,1702,1.0
2014-02-01,09A,269,1.0
2014-02-01,NTP,4,1.0
2014-02-01,03K,387,1.0
2014-02-01,03Y,124,1.0
2014-02-01,99C,135,1.0
2014-02-01,00N,392,1.0
2014-02-01,09N,210,1.0
2014-02-01,RY7,3,1.0
2014-02-01,07J,335,1.0
2014-02-01,08Q,328,1.0
2014-02-01,08C,238,1.0
2014-02-01,99A,1034,1.0
2014-02-01,02F,333,1.0
2014-02-01,07K,532,1.0
2014-02-01,112,2,1.0
2014-02-01,08P,232,1.0
2014-02-01,06W,411,1.0
2014-02-01,07G,462,1.0
2014-02-01,01X,516,1.0
2014-02-01,04G,1003,1.0
2014-02-01,02R,516,1.0
2014-02-01,00P,532,1.0
2014-02-01,07W,659,1.0
2014-02-01,R1K,8,1.0
2014-02-01,99H,386,1.0
2014-02-01,RRE,8,1.0
2014-02-01,08H,320,1.0
2014-02-01,00X,329,1.0
2014-02-01,99M,449,1.0
2014-03-01,09N,216,1.0
2014-03-01,03T,870,1.0
2014-03-01,04C,969,1.0
2014-03-01,07G,481,1.0
2014-03-01,00C,218,1.0
2014-03-01,RYW,2,1.0
2014-03-01,08F,569,1.0
2014-03-01,09F,411,1.0
2014-03-01,99N,1090,1.0
2014-03-01,00Q,413,1.0
2014-03-01,05N,958,1.0
2014-03-01,05C,835,1.0
2014-03-01,05X,442,1.0
2014-03-01,14L,1300,1.0
2014-03-01,03A,405,1.0
2014-03-01,99J,704,1.0
2014-03-01,07P,527,1.0
2014-03-01,05J,435,1.0
2014-03-01,15A,668,1.0
2014-03-01,04R,863,1.0
2014-03-01,04G,1134,1.0
2014-03-01,RH5,1,1.0
2014-03-01,09W,437,1.0
2014-03-01,12F,713,1.0
2014-03-01,08A,360,1.0
2014-03-01,02E,321,1.0
2014-03-01,08P,260,1.0
2014-03-01,07T,457,1.0
2014-03-01,06A,211,1.0
2014-03-01,05V,439,1.0
2014-03-01,RWX,7,1.0
2014-03-01,02D,269,1.0
2014-03-01,09A,275,1.0
2014-03-01,08E,503,1.0
2014-03-01,02Q,265,1.0
2014-03-01,09H,397,1.0
2014-03-01,R1F,1,1.0
2014-03-01,01T,273,1.0
2014-03-01,09C,222,1.0
2014-03-01,07W,727,1.0
2014-03-01,RRE,14,1.0
2014-03-01,11X,741,1.0
2014-03-01,00Y,749,1.0
2014-03-01,09J,289,1.0
2014-03-01,00N,387,1.0
2014-03-01,10Q,1309,1.0
2014-03-01,01Y,808,1.0
2014-03-01,10A,409,1.0
2014-03-01,00K,507,1.0
2014-03-01,06F,710,1.0
2014-03-01,08W,420,1.0
2014-03-01,02R,562,1.0
2014-03-01,00X,341,1.0
2014-03-01,15E,3121,1.0
2014-03-01,00V,345,1.0
2014-03-01,04L,258,1.0
2014-03-01,07L,431,1.0
2014-03-01,01F,272,1.0
2014-03-01,09L,337,1.0
2014-03-01,04N,128,1.0
2014-03-01,06V,422,1.0
2014-03-01,02N,284,1.0
2014-03-01,R1J,1,1.0
2014-03-01,04J,386,1.0
2014-03-01,02A,480,1.0
2014-03-01,03E,411,1.0
2014-03-01,10R,248,1.0
2014-03-01,09E,350,1.0
2014-03-01,07R,326,1.0
2014-03-01,00T,645,1.0
2014-03-01,AKQ,1,1.0
2014-03-01,99Q,213,1.0
2014-03-01,06L,519,1.0
2014-03-01,NDA,1,1.0
2014-03-01,04V,809,1.0
2014-03-01,RYY,2,1.0
2014-03-01,01C,542,1.0
2014-03-01,03X,153,1.0
2014-03-01,03V,100,1.0
2014-03-01,RJ1,1,1.0
2014-03-01,10V,310,1.0
2014-03-01,99E,748,1.0
2014-03-01,06K,719,1.0
2014-03-01,10D,167,1.0
2014-03-01,NTP,4,1.0
2014-03-01,RTD,10,1.0
2014-03-01,08Y,313,1.0
2014-03-01,RXA,1,1.0
2014-03-01,04K,540,1.0
2014-03-01,14Y,1181,1.0
2014-03-01,02X,878,1.0
2014-03-01,06P,295,1.0
2014-03-01,R1D,2,1.0
2014-03-01,08X,392,1.0
2014-03-01,00M,752,1.0
2014-03-01,RY4,2,1.0
2014-03-01,01W,495,1.0
2014-03-01,07J,345,1.0
2014-03-01,02G,241,1.0
2014-03-01,01R,386,1.0
2014-03-01,01H,1171,1.0
2014-03-01,01J,458,1.0
2014-03-01,05F,457,1.0
2014-03-01,07V,937,1.0
2014-03-01,10C,206,1.0
2014-03-01,RMC,4,1.0
2014-03-01,03W,653,1.0
2014-03-01,03L,311,1.0
2014-03-01,04D,571,1.0
2014-03-01,99D,488,1.0
2014-03-01,00L,275,1.0
2014-03-01,15D,1056,1.0
2014-03-01,08V,484,1.0
2014-03-01,11J,2260,1.0
2014-03-01,07X,378,1.0
2014-03-01,02T,552,1.0
2014-03-01,04F,385,1.0
2014-03-01,05R,512,1.0
2014-03-01,09Y,896,1.0
2014-03-01,99H,430,1.0
2014-03-01,05Y,620,1.0
2014-03-01,07K,533,1.0
2014-03-01,07Y,681,1.0
2014-03-01,03Y,141,1.0
2014-03-01,09G,688,1.0
2014-03-01,10X,395,1.0
2014-03-01,99P,1360,1.0
2014-03-01,03R,815,1.0
2014-03-01,RCD,2,1.0
2014-03-01,08G,830,1.0
2014-03-01,99G,291,1.0
2014-03-01,02Y,635,1.0
2014-03-01,06N,600,1.0
2014-03-01,08D,401,1.0
2014-03-01,RYF,1,1.0
2014-03-01,08K,460,1.0
2014-03-01,06M,499,1.0
2014-03-01,10E,310,1.0
2014-03-01,00J,584,1.0
2014-03-01,03K,414,1.0
2014-03-01,NQV,7,1.0
2014-03-01,RTR,16,1.0
2014-03-01,05Q,773,1.0
2014-03-01,99F,345,1.0
2014-03-01,06D,378,1.0
2014-03-01,03J,282,1.0
2014-03-01,05A,1130,1.0
2014-03-01,RXG,14,1.0
2014-03-01,05D,485,1.0
2014-03-01,112,2,1.0
2014-03-01,04M,81,1.0
2014-03-01,05W,733,1.0
2014-03-01,08J,240,1.0
2014-03-01,08M,1291,1.0
2014-03-01,07N,403,1.0
2014-03-01,AD9,1,1.0
2014-03-01,03Q,541,1.0
2014-03-01,01E,311,1.0
2014-03-01,08T,562,1.0
2014-03-01,02M,374,1.0
2014-03-01,02W,166,1.0
2014-03-01,05G,649,1.0
2014-03-01,RY7,1,1.0
2014-03-01,06W,416,1.0
2014-03-01,09D,777,1.0
2014-03-01,NVE,2,1.0
2014-03-01,RCB,2,1.0
2014-03-01,11A,839,1.0
2014-03-01,08L,271,1.0
2014-03-01,05H,912,1.0
2014-03-01,05T,775,1.0
2014-03-01,00D,851,1.0
2014-03-01,RVW,2,1.0
2014-03-01,99C,141,1.0
2014-03-01,99M,498,1.0
2014-03-01,15C,1022,1.0
2014-03-01,08H,357,1.0
2014-03-01,10L,412,1.0
2014-03-01,RNU,1,1.0
2014-03-01,01K,899,1.0
2014-03-01,RHA,1,1.0
2014-03-01,13T,853,1.0
2014-03-01,08C,286,1.0
2014-03-01,99A,1116,1.0
2014-03-01,15F,1487,1.0
2014-03-01,06Y,521,1.0
2014-03-01,04H,282,1.0
2014-03-01,09P,400,1.0
2014-03-01,00P,582,1.0
2014-03-01,09X,566,1.0
2014-03-01,11N,1291,1.0
2014-03-01,06T,907,1.0
2014-03-01,03N,255,1.0
2014-03-01,RXQ,4,1.0
2014-03-01,04E,377,1.0
2014-03-01,11M,1577,1.0
2014-03-01,RY2,5,1.0
2014-03-01,03H,426,1.0
2014-03-01,07M,614,1.0
2014-03-01,00R,385,1.0
2014-03-01,03F,422,1.0
2014-03-01,06H,1803,1.0
2014-03-01,04Q,378,1.0
2014-03-01,11E,366,1.0
2014-03-01,08N,525,1.0
2014-03-01,01D,494,1.0
2014-03-01,06Q,1013,1.0
2014-03-01,99K,353,1.0
2014-03-01,07H,473,1.0
2014-03-01,07Q,372,1.0
2014-03-01,04Y,601,1.0
2014-03-01,10K,229,1.0
2014-03-01,02H,805,1.0
2014-03-01,10J,407,1.0
2014-03-01,12D,413,1.0
2014-03-01,01X,527,1.0
2014-03-01,01V,305,1.0
2014-03-01,02P,567,1.0
2014-03-01,R1K,4,1.0
2014-03-01,03M,344,1.0
2014-03-01,01A,871,1.0
2014-03-01,RBZ,2,1.0
2014-03-01,08R,377,1.0
2014-03-01,02F,351,1.0
2014-03-01,RY5,11,1.0
2014-03-01,RN3,6,1.0
2014-03-01,01G,252,1.0
2014-03-01,03D,336,1.0
2014-03-01,08Q,389,1.0
2014-03-01,05L,1885,1.0
2014-04-01,08K,502,1.0
2014-04-01,RXQ,3,1.0
2014-04-01,NL1,1,1.0
2014-04-01,03V,104,1.0
2014-04-01,02E,347,1.0
2014-04-01,08A,348,1.0
2014-04-01,99Q,219,1.0
2014-04-01,NTP,3,1.0
2014-04-01,07R,344,1.0
2014-04-01,09P,424,1.0
2014-04-01,01V,337,1.0
2014-04-01,RTR,13,1.0
2014-04-01,03X,125,1.0
2014-04-01,02T,598,1.0
2014-04-01,RCF,1,1.0
2014-04-01,08L,254,1.0
2014-04-01,10V,271,1.0
2014-04-01,06T,854,1.0
2014-04-01,04N,124,1.0
2014-04-01,99F,349,1.0
2014-04-01,01W,487,1.0
2014-04-01,12F,738,1.0
2014-04-01,14L,1336,1.0
2014-04-01,112,1,1.0
2014-04-01,08P,254,1.0
2014-04-01,00L,259,1.0
2014-04-01,05J,430,1.0
2014-04-01,R1K,2,1.0
2014-04-01,09L,342,1.0
2014-04-01,05R,484,1.0
2014-04-01,08T,537,1.0
2014-04-01,05N,961,1.0
2014-04-01,00M,734,1.0
2014-04-01,09D,730,1.0
2014-04-01,01D,472,1.0
2014-04-01,06N,543,1.0
2014-04-01,01R,402,1.0
2014-04-01,04Q,406,1.0
2014-04-01,NQV,7,1.0
2014-04-01,05H,938,1.0
2014-04-01,03D,337,1.0
2014-04-01,01H,1197,1.0
2014-04-01,07J,358,1.0
2014-04-01,99J,665,1.0
2014-04-01,07X,387,1.0
2014-04-01,09F,405,1.0
2014-04-01,04G,1078,1.0
2014-04-01,99E,760,1.0
