month,pct,s5_items,s3_items,s5_percent_items,s3_percent_items
2018-09-01,06M,156440,80633,0.024370034453595757,0.012560911455489559
2018-09-01,99J,304663,92138,0.02654710334795533,0.008028533193311652
2018-09-01,04C,263697,79688,0.030687184294872168,0.00927352355957699
2018-09-01,03Q,235486,73892,0.028612608181529664,0.008978210355390936
2018-09-01,09E,97264,49676,0.022565624033558895,0.011525024053000819
2018-09-01,05Y,278573,84935,0.042685395307216004,0.013014484714665065
2018-09-01,99G,114775,39188,0.03250779167370023,0.011099240602125589
2018-09-01,06L,206719,70824,0.019501325156925486,0.006681349333704645
2018-09-01,01D,227591,66929,0.041780062595470575,0.01228650434091089
2018-09-01,10K,70555,51346,0.016793535553953413,0.012221399993668655
2018-09-01,10A,102533,61246,0.022256262741679488,0.01329432541598219
2018-09-01,05F,122432,47239,0.025131268345751995,0.009696615144610711
2018-09-01,04Q,89282,53419,0.02010301664586159,0.012027990481903186
2018-09-01,06A,252922,68667,0.037010691779263374,0.01004820922026031
2018-09-01,08P,55092,19757,0.01554612493957718,0.005575125071357481
2018-09-01,13T,473178,255388,0.027560942395068715,0.014875446357167511
2018-09-01,12F,201228,89022,0.02323825260184289,0.010280456612008555
2018-09-01,08H,107616,42384,0.03504201812015151,0.013801115967927645
2018-09-01,10V,77519,58735,0.017325790527328144,0.013127495280158653
2018-09-01,04E,104582,79668,0.0166185266173396,0.012659585574479465
2018-09-01,07P,141017,33496,0.022229277284054813,0.0052801568031279915
2018-09-01,03L,297041,82943,0.03793900837033579,0.010593740161327095
2018-09-01,03X,58746,28878,0.029386341398995142,0.014445558283460691
2018-09-01,10Q,359622,135953,0.024249225248911904,0.009167278198400877
2018-09-01,03E,95275,34502,0.024912398046125394,0.009021543504459915
2018-09-01,03R,189305,143560,0.020637241114665028,0.015650312112312464
2018-09-01,00C,91137,44180,0.027199926939200165,0.013185564284251876
2018-09-01,11X,311237,163062,0.023447646356904734,0.012284593766967293
2018-09-01,07M,128319,56029,0.019642399011994324,0.008576625240556971
2018-09-01,00R,286677,83420,0.04709373670402817,0.013703783407284263
2018-09-01,11E,112398,46835,0.022424332988915517,0.00934397084944446
2018-09-01,06Y,178599,47279,0.02617118542212849,0.006928076168247375
2018-09-01,07Q,125009,43986,0.025799595739121713,0.009077914535601498
2018-09-01,07R,77752,36050,0.026043008209951823,0.012074936284195432
2018-09-01,05V,118983,36923,0.03211815771998683,0.009966959460553806
2018-09-01,09H,86077,26334,0.032491401255612964,0.009940269301501119
2018-09-01,05X,178466,42445,0.05000218538570937,0.01189214056849167
2018-09-01,11A,252451,86084,0.021739345717606974,0.007412962661088603
2018-09-01,99A,505656,155242,0.03748411030612883,0.01150803758314754
2018-09-01,01X,187722,77183,0.03146854729409753,0.012938477566829299
2018-09-01,99D,118797,46247,0.02057168564977864,0.008008440838113024
2018-09-01,03W,199792,69554,0.025814477436816925,0.008986847139226617
2018-09-01,04H,82429,42201,0.022286076886411006,0.011409755434172813
2018-09-01,15C,440166,286249,0.020317643488285412,0.013212981309047519
2018-09-01,00N,168303,81746,0.029962176764078502,0.014552848741593205
2018-09-01,10R,101692,71676,0.02314121804747395,0.01631072203094386
2018-09-01,00L,310468,157198,0.027063525381839888,0.013702964759570928
2018-09-01,06Q,214221,68500,0.02178826708006749,0.006967086770132821
2018-09-01,09N,82048,32230,0.022366690728596695,0.008786057456399564
2018-09-01,09G,345210,114542,0.02777405223993415,0.009215536895415943
2018-09-01,08X,112787,34517,0.018640029946478107,0.005704539651401179
2018-09-01,00V,161412,53166,0.03424385369584426,0.011279265021146236
2018-09-01,02N,107519,35139,0.028530821507960286,0.009324347668488513
2018-09-01,04J,250712,85676,0.029681974113158798,0.010143243299558829
2018-09-01,00T,155488,68659,0.021956973437496027,0.009695563897182033
2018-09-01,04M,43391,23776,0.021753276702922965,0.011919658613276863
2018-09-01,99F,101889,38308,0.02624698217279437,0.009868282082220915
2018-09-01,08K,128926,32964,0.021495053800155987,0.005495888753768378
2018-09-01,09F,162162,51777,0.03264263160458618,0.01042252523150096
2018-09-01,00Y,241307,63155,0.03727511807435498,0.009755664286514228
2018-09-01,05A,209406,92431,0.01962376491665621,0.00866185407777929
2018-09-01,03N,525505,158126,0.031843648506910675,0.009581847487281294
2018-09-01,02R,291463,86590,0.034605981955112185,0.010281003000357383
2018-09-01,02Y,296281,93553,0.03103336525900434,0.009799023292332728
2018-09-01,99N,227909,132312,0.018987910202645238,0.01102338378358203
2018-09-01,02D,65780,26550,0.02110855535075244,0.00851979544789415
2018-09-01,08D,93086,30714,0.01784233589961707,0.0058871313067576075
2018-09-01,05N,238029,63101,0.031967918864025446,0.008474629764603765
2018-09-01,03H,162271,51464,0.03122071332550784,0.009901601583671362
2018-09-01,02E,151604,50965,0.032022467519492316,0.010765052750131435
2018-09-01,01J,182291,59201,0.036428008466582895,0.011830394968649982
2018-09-01,03J,164448,52750,0.0331920325235415,0.010647011308236124
2018-09-01,99Q,244073,78344,0.032644499655997784,0.010478425229539894
2018-09-01,15F,549202,182388,0.028105762438187507,0.009333822163022245
2018-09-01,03V,37471,27121,0.01867453697404822,0.01351637579122953
2018-09-01,08N,116399,34632,0.022709429957195087,0.0067566987540922194
2018-09-01,08J,69478,26247,0.021076382547961677,0.007962114809527479
2018-09-01,05H,107198,60809,0.01897881450305915,0.010765897974929793
2018-09-01,01G,112638,95739,0.015167535296386227,0.012891960632652577
2018-09-01,11N,383292,168667,0.023369083757934405,0.010283526006802966
2018-09-01,15D,225691,75843,0.029593133909353808,0.00994471226184084
2018-09-01,02M,222275,64246,0.03532552164245439,0.01021043060821561
2018-09-01,10X,119073,37197,0.02650963880608778,0.008281298318426908
2018-09-01,07V,159264,58018,0.02273462425146495,0.00828195593367926
2018-09-01,10E,76717,56203,0.02036276441175799,0.01491779459877256
2018-09-01,08Q,120751,29001,0.02388318598073538,0.005736070729247018
2018-09-01,05J,141606,41906,0.042081408027045075,0.01245331048671208
2018-09-01,02T,163962,59137,0.028643603222104012,0.01033103257916813
2018-09-01,01C,86201,45263,0.01606050155507449,0.008433156017764721
2018-09-01,03D,124709,40856,0.02872104755397014,0.009409321852191935
2018-09-01,08E,76118,24193,0.015016848036237087,0.004772886893253683
2018-09-01,99E,92324,48328,0.017932014737333198,0.009386707770740422
2018-09-01,05L,319163,92551,0.028143292064064802,0.008161001819826427
2018-09-01,08Y,77108,28639,0.024675112722524983,0.009164685288950472
2018-09-01,05D,114477,33084,0.03376697463221999,0.009758699028908567
2018-09-01,06N,277744,102828,0.0240865326620005,0.00891745629273067
2018-09-01,04L,91725,34943,0.026946778020242472,0.010265481214078307
2018-09-01,09P,181945,60843,0.03311512604751419,0.011073805897985137
2018-09-01,99K,79375,28347,0.020766928218769222,0.007416442383841904
2018-09-01,04R,337602,139499,0.030536443256279924,0.012617826013494567
2018-09-01,05R,128266,52651,0.019348467151456897,0.00794221495946983
2018-09-01,99M,84845,39363,0.021547695720987498,0.009996840670224891
2018-09-01,09W,173340,63914,0.02737125137495772,0.010092339681429837
2018-09-01,08M,193751,43257,0.024285812771451313,0.005422069579277885
2018-09-01,99H,122293,36632,0.024830486191692987,0.007437795868725908
2018-09-01,07L,111085,35466,0.02543758089143854,0.00812143173151874
2018-09-01,07T,125420,32620,0.033819749525682195,0.008796047117905862
2018-09-01,11M,333042,143468,0.020972394363784726,0.009034498575505394
2018-09-01,14L,331905,159167,0.02431411458141417,0.01165997702830614
2018-09-01,08F,155682,41851,0.027852914597956538,0.007487521542882793
2018-09-01,03K,197965,66801,0.033827183614632744,0.011414591936155793
2018-09-01,12D,144563,58255,0.02484300734379527,0.010011063638778897
2018-09-01,08A,157874,48470,0.03413765731261902,0.010480840733386397
2018-09-01,09C,54825,28299,0.02000653930112679,0.010326768001506375
2018-09-01,15A,189056,83304,0.020229449569919823,0.008913729619650267
2018-09-01,08R,69056,23962,0.0198937899317649,0.006903020654902551
2018-09-01,04N,39093,18724,0.014460540070266396,0.006926026456799631
2018-09-01,06K,334722,126941,0.023550196191831074,0.00893124878193614
2018-09-01,02F,135258,71333,0.022690815536006728,0.011966788985715949
2018-09-01,01F,91661,56742,0.026243796656600833,0.016246009861215178
2018-09-01,09L,85769,26282,0.029136678672055844,0.008928286313924281
2018-09-01,05C,307144,85941,0.043648857092427676,0.012213249900308412
2018-09-01,07W,149074,39525,0.01855922202506094,0.004920732324486722
2018-09-01,07Y,111816,36499,0.019862464124338997,0.006483509319545048
2018-09-01,04D,115940,65287,0.016593683465683965,0.00934407290343375
2018-09-01,14Y,201189,91365,0.020274989030550597,0.009207383966202205
2018-09-01,04Y,153799,43234,0.043669685800530454,0.012275861324846935
2018-09-01,04K,168525,78905,0.024960506043989736,0.011686745167785255
2018-09-01,15E,864446,254969,0.03511350637147869,0.010356755200474698
2018-10-01,03Q,249396,80452,0.028495535018534964,0.009192299729390908
2018-10-01,10V,90605,59586,0.01746666383925387,0.011486878555551914
2018-10-01,10E,86422,60779,0.020528917382402694,0.014437609284499933
2018-10-01,09H,91641,28956,0.03271327293366746,0.010336481826554434
2018-10-01,01F,102401,63649,0.026837928016872084,0.016681548816377685
2018-10-01,99J,329760,102198,0.026380198531473484,0.008175653595098031
2018-10-01,12F,226403,95799,0.02359656987128992,0.009984531110893863
2018-10-01,01V,122098,39754,0.02937469370786641,0.009564133512936505
2018-10-01,02E,164168,56203,0.03170635046325016,0.0108546855360731
2018-10-01,00P,344882,162902,0.02673688339738168,0.012628933314003834
2018-10-01,05T,258415,81831,0.029546024924009727,0.009356193586117834
2018-10-01,04Q,98385,55048,0.020170015693598633,0.011285450260722849
2018-10-01,03K,215285,69813,0.03383735593170256,0.010972837539354581
2018-10-01,10D,69126,24612,0.023727413802513198,0.008448038487796992
2018-10-01,04C,282687,84090,0.03005559211229294,0.008940541095709083
2018-10-01,05N,259644,67592,0.03193789844878969,0.008314255025922389
2018-10-01,10A,112531,64082,0.022164944087834877,0.012622068114889537
2018-10-01,08Q,132271,31139,0.02413752830804998,0.005682413333114351
2018-10-01,05L,341402,105477,0.027069884533425837,0.008363308389910304
2018-10-01,14Y,228999,101713,0.020967491913517232,0.009312994838403567
2018-10-01,07L,118095,37446,0.025923056846336494,0.00821977887859703
2018-10-01,00L,332009,165608,0.027155643669050055,0.013545391350065937
2018-10-01,10L,80777,47984,0.018337529313213818,0.010893051321109373
2018-10-01,01R,101422,45607,0.020962421126363786,0.009426289565479612
2018-10-01,06K,370290,136529,0.023573794654543862,0.00869185398036733
2018-10-01,02G,75433,30143,0.025522249793441417,0.010198681949858877
2018-10-01,06A,274187,72927,0.03761609134091947,0.010004955352439154
2018-10-01,02F,148456,78828,0.022903309514031318,0.012161327816808083
2018-10-01,06L,216094,77880,0.019216142790665122,0.0069254731761964694
2018-10-01,08D,106824,32826,0.01794911560817281,0.005515592647287881
2018-10-01,06Q,234149,76283,0.02196257014287691,0.007155147953692218
2018-10-01,05J,149979,43171,0.04170693107743253,0.012005213540187892
2018-10-01,05V,125926,38836,0.03154820868726923,0.009729573182494384
2018-10-01,01E,149290,44595,0.027774310149129944,0.008296572852169937
2018-10-01,03F,270772,119596,0.028198572638099294,0.012454893760160294
2018-10-01,99A,569927,170906,0.03756261484839995,0.011264032504655231
2018-10-01,10X,125624,40123,0.025897893559377102,0.008271518048166651
2018-10-01,03X,63996,31920,0.030025490419627765,0.014976149356124105
2018-10-01,04Y,160663,44336,0.044052200306818695,0.012156491244425372
2018-10-01,01T,206266,43148,0.04044456749532546,0.008460445242009361
2018-10-01,03H,172615,55364,0.030662417644101728,0.009834568782829118
2018-10-01,05Y,309438,92705,0.042932837922772006,0.012862314064951877
2018-10-01,05W,341481,87214,0.03819931711705403,0.009756077916624206
2018-10-01,05G,234619,61062,0.03590983107369199,0.009345901674722766
2018-10-01,05X,196049,47081,0.049608268542402696,0.011913383344188755
2018-10-01,08T,104169,37466,0.0222788460571924,0.008012933275530825
2018-10-01,02Q,140017,38580,0.03675102627904291,0.010126303190651675
2018-10-01,15F,607637,199184,0.028285567027777566,0.009272036401438435
2018-10-01,03N,585777,176781,0.03158596283677671,0.009532293170008765
2018-10-01,09F,180934,54225,0.03240968460859718,0.009713017718622161
2018-10-01,08F,160273,45364,0.02644247108986411,0.007484331475174207
2018-10-01,01J,206126,65790,0.036296984226098346,0.011585043091288872
2018-10-01,07V,182272,64163,0.024695707028965754,0.008693330023807988
2018-10-01,02W,102994,29529,0.03479202614891314,0.009975083404385267
2018-10-01,07G,66414,24883,0.01613941907423005,0.006046875129100286
2018-10-01,00J,264575,159514,0.026515183782318433,0.015986177930086904
2018-10-01,06H,538953,219399,0.022561949884157936,0.009184602818120257
2018-10-01,05C,331161,92166,0.04402739645529742,0.012253342095533418
2018-10-01,07K,121062,58622,0.01549767372315923,0.0075044574598060534
2018-10-01,06T,308954,99317,0.027503887394248944,0.008841457253619059
2018-10-01,08H,118059,46629,0.033736858844941445,0.013324829035319412
2018-10-01,00R,328400,86851,0.04718251833099744,0.012478224420114063
2018-10-01,07P,150882,35868,0.02171108040403831,0.00516120565695077
2018-10-01,03L,321065,88144,0.03726225459474767,0.010229841835763594
2018-10-01,08J,76912,28648,0.0208114833323051,0.007751812129497041
2018-10-01,11M,370623,153419,0.021310670981129324,0.008821529778923271
2018-10-01,07Q,141079,49675,0.026390555301774435,0.009292317315941033
2018-10-01,04M,42245,25131,0.02002414557878526,0.011912103267616343
2018-10-01,02M,235732,69341,0.03472196957165799,0.010213531010080672
2018-10-01,09C,62999,30404,0.019803701339097243,0.009557480841186568
2018-10-01,14L,361799,173965,0.023902863462608233,0.011493292248659177
2018-10-01,99G,121883,41429,0.032694849856326466,0.011113239210535916
2018-10-01,03R,205426,151692,0.020555175656466626,0.015178486197855848
2018-10-01,04F,245921,71752,0.048586911381010955,0.014176129998699981
2018-10-01,00Q,215286,66630,0.043694182531784864,0.013523143084514671
2018-10-01,03E,103605,35661,0.02432599010336873,0.008373043126067585
2018-10-01,03D,132490,42634,0.02858606944242169,0.009198720541989633
2018-10-01,99D,127843,47824,0.020411242396655344,0.007635515877894332
2018-10-01,04E,116123,86077,0.01661695922081468,0.012317439257081415
2018-10-01,12D,156542,62043,0.024717451902322628,0.009796379683253075
2018-10-01,03V,41570,28851,0.019537078856575657,0.013559400098413863
2018-10-01,10R,108120,74397,0.022808841780431355,0.015694685552522673
2018-10-01,07N,91137,48325,0.01816261757563124,0.009630649399721075
2018-10-01,08V,153795,44594,0.019966590575644615,0.005789460906598368
2018-10-01,00V,175353,58390,0.033447499863618176,0.011137531248605186
2018-10-01,08X,128852,37655,0.018697558588039176,0.005464071715088746
2018-10-01,11E,124025,47529,0.022638975289063345,0.008675733573988242
2018-10-01,05A,222567,99835,0.019011259392258468,0.008527720108668958
2018-10-01,08M,211974,46592,0.024058638547597058,0.005288101782339542
2018-10-01,10C,47038,20125,0.024310275145717975,0.010401043567064379
2018-10-01,08K,139775,35922,0.02120775329059667,0.005450366043318287
2018-10-01,09Y,145612,43803,0.023934387049933767,0.007199942009918474
2018-10-01,00K,303684,134618,0.03358865150330684,0.014889283228856838
2018-10-01,00N,174953,87063,0.029933195113179586,0.014895850692121623
2018-10-01,07X,143894,44692,0.019846766642083603,0.006164202084645644
2018-10-01,06M,169826,84080,0.02469610482225962,0.012226917512369066
2018-10-01,03T,176972,119571,0.017131930248265457,0.011575175913225532
2018-10-01,08R,76895,26175,0.019697287566053604,0.0067049418303069515
2018-10-01,07Y,119088,37026,0.020110349565253514,0.006252567874202914
2018-10-01,99E,103442,52232,0.018252127873939945,0.009216228834628403
2018-10-01,06Y,188302,48947,0.026422061499466232,0.00686811953252952
2018-10-01,08A,173308,57587,0.03481815635824923,0.011569420743430762
2018-10-01,09A,71982,29601,0.022323301772076056,0.009179962431652682
2018-10-01,09W,187624,65690,0.02736339703745987,0.009580339143130617
2018-10-01,10K,72558,54734,0.01670974334315081,0.012604965574354535
2018-10-01,08G,122936,44090,0.020590597893774917,0.007384651047183381
2018-10-01,04J,273078,91501,0.029565373484273603,0.009906551385261789
2018-10-01,09D,108392,60836,0.017670771511635774,0.009917881907169107
2018-10-01,02D,68913,28180,0.02022832264575294,0.00827179388732631
2018-10-01,04D,125897,69341,0.01632096678429105,0.00898919082892782
2018-10-01,00X,122467,44911,0.026007267432909185,0.009537364250609423
2018-10-01,08N,122279,38094,0.022052834898157198,0.006870195966686024
2018-10-01,10J,75770,44321,0.015574463799186642,0.009110146628530436
2018-10-01,09P,200518,65377,0.03398602105011954,0.01108082116415317
2018-10-01,01G,127446,102641,0.01527155888745748,0.012299233210673723
2018-10-01,03A,188420,71553,0.028629780411316436,0.010872235844235882
2018-10-01,01Y,306990,87601,0.04242368462946748,0.012105792362050819
2018-10-01,07J,214235,74253,0.031764320558462525,0.011009387328996279
2018-10-01,01C,87653,48573,0.01533559484062812,0.008498235635903274
2018-10-01,04N,41895,21503,0.013967118346282519,0.007168753927679032
2018-10-01,03J,174051,56454,0.03216340282226925,0.010432302847604371
2018-10-01,03Y,137583,46980,0.03323166151302934,0.011347502655721407
2018-10-01,00Y,262289,70078,0.0365768235454734,0.00977254341745054
2018-10-01,05D,122789,36488,0.03358431745383999,0.009979921452701086
2018-10-01,11A,273353,91551,0.021870400795598606,0.007324803690604632
2018-10-01,06N,299450,107642,0.023791804194206272,0.008552337241852568
2018-10-01,05H,116432,65937,0.01883499706552454,0.010666510937796239
2018-10-01,08P,59726,21714,0.015649236586817813,0.0056894404990483535
2018-10-01,08Y,81324,30860,0.0245786816114142,0.009326866786289929
2018-10-01,99C,227102,110670,0.02819385381882449,0.01373926166272999
2018-10-01,07W,159227,43182,0.01846920648655671,0.005008806763315844
2018-10-01,01X,208358,85677,0.03170822793497955,0.013038452302216584
2018-10-01,11X,335225,171873,0.023478725987491508,0.012037762910427706
2018-10-01,09J,128559,59422,0.021739483341670023,0.010048332509810408
2018-10-01,11N,415510,181658,0.023225993257636864,0.010154238124704092
2018-10-01,02P,325129,157841,0.03126593328900781,0.015178732676169406
2018-10-01,02N,117201,37037,0.02862170102299729,0.009044819931474567
2018-10-01,09G,385169,120395,0.027998444405675737,0.008751671900441963
2018-10-01,03M,148621,48413,0.03569393152008485,0.0116272283639719
2018-10-01,07H,168549,60827,0.021334168731429005,0.007699206055370439
2018-10-01,15C,481134,310668,0.020495901002975762,0.013234193743930952
2018-10-01,02H,375523,128205,0.04007294429849751,0.013681057681656979
2018-10-01,01H,355282,106645,0.033865301920220824,0.01016534787375085
2018-10-01,00T,175212,75576,0.02218861232272646,0.009570843120918516
2018-10-01,05F,133874,51157,0.025674902578479486,0.009811098429921233
2018-10-01,08E,83687,26872,0.014960585158796332,0.0048038625400262285
2018-10-01,15A,202094,87642,0.019779049420611282,0.00857757008778694
2018-10-01,06W,172664,54745,0.031837224941028,0.010094338596329161
2018-10-01,01D,245985,73924,0.04040244604096762,0.01214183962897124
2018-10-01,01W,196797,84453,0.022175134399363583,0.009516184827154137
2018-10-01,01A,451507,116284,0.03958863182932768,0.01019590939595962
2018-10-01,06F,169665,97825,0.01574749141389761,0.009079647231689116
2018-10-01,06D,122182,31812,0.04300658182116412,0.011197438091493615
2018-10-01,02Y,314207,99711,0.031233554786430664,0.009911711009970459
2018-10-01,09E,108274,54642,0.022661240057949686,0.011436314158953088
2018-10-01,13T,521569,277202,0.027414662586180506,0.014570266442626784
2018-10-01,09X,116628,30610,0.027835422835748618,0.007305640952449371
2018-10-01,07R,89264,38559,0.02667080982885553,0.011520879147145998
2018-10-01,02X,454320,91709,0.04430757563773817,0.008943923785352461
2018-10-01,99N,233185,148341,0.018223695876654844,0.011593032442219079
2018-10-01,01K,340267,115230,0.032925643435564325,0.011150131787919713
2018-10-01,99P,750131,278177,0.02720618004857885,0.010089082503420761
2018-10-01,09L,93239,27192,0.02834978980673652,0.008267865211175361
2018-10-01,10Q,384631,141342,0.024343392137148454,0.008945570511604203
2018-10-01,11J,586333,189718,0.028196421674888596,0.00912343110027325
2018-10-01,00D,418664,185020,0.030827654909400357,0.01362365216817604
2018-10-01,02R,315712,93193,0.03480267347569368,0.010273177925515409
2018-10-01,99K,87074,30661,0.020959686651793923,0.007380445970446442
2018-10-01,02T,179880,65337,0.028205891719670317,0.010245098661819543
2018-10-01,99F,108937,37053,0.02588342633391585,0.008803791144887265
2018-10-01,06V,170886,41551,0.025479141027640498,0.006195263443696326
2018-10-01,05R,142337,56484,0.019364368946211387,0.007684418075116125
2018-10-01,04V,215502,95159,0.020437109197258666,0.009024393620949863
2018-10-01,04H,95035,42729,0.02345698758323547,0.010546573603872976
2018-10-01,15D,238404,81517,0.029514321757657315,0.010091772649447791
2018-10-01,08C,84068,30847,0.022444240473852517,0.00823544613761394
2018-10-01,04K,166990,84891,0.022950812912873084,0.01166727024963596
2018-10-01,03W,212085,73818,0.025234743739175423,0.008783168603807207
2018-10-01,04L,93528,37875,0.025510340459725094,0.010330640502438712
2018-10-01,07T,147685,35692,0.03517063180205282,0.008499916648805696
2018-10-01,99M,95137,41784,0.021471941940421495,0.009430438441810985
2018-10-01,00M,391321,157633,0.03732080560928406,0.015033669418733658
2018-10-01,04G,328383,181241,0.016506044420245943,0.009110008729957991
2018-10-01,06P,124385,39277,0.031328424957358984,0.00989256379024954
2018-10-01,09N,87207,33750,0.022272262685359562,0.008619593216495067
2018-10-01,08W,120793,35938,0.025744711052154392,0.007659495382947062
2018-10-01,15E,942454,276096,0.03527933670561608,0.010335235191397965
2018-10-01,99Q,259804,83129,0.03221696289984907,0.010308401367575378
2018-10-01,08L,148573,48300,0.03393466002528889,0.01103191077262661
2018-10-01,05Q,191464,59882,0.0320767493827206,0.010032277120169197
2018-10-01,04R,368684,150921,0.031025294580579055,0.012700221553947478
2018-10-01,00C,102213,45147,0.026202542451307795,0.01157353941327613
2018-10-01,99H,132760,40478,0.024100755535812476,0.00734822523786244
2018-10-01,02A,106388,58848,0.01585843616393629,0.008772016123766994
2018-10-01,07M,141456,63159,0.019341365892356636,0.008635768920338146
2018-11-01,05C,320773,92444,0.0437276546576803,0.01260193129463701
2018-11-01,08D,97993,30813,0.01794531269743543,0.0056427389726416985
2018-11-01,10C,47758,18924,0.02464050240662556,0.009763743614535409
2018-11-01,11E,120589,48311,0.02294426071928637,0.00919205051546529
2018-11-01,05F,127723,50254,0.02523966945741716,0.0099308217698695
2018-11-01,99G,117594,40465,0.032722254856483605,0.011259979614330742
2018-11-01,07K,116571,56865,0.015201093603481108,0.00741531073561995
2018-11-01,04D,121473,71308,0.01610558169850756,0.009454420486504633
2018-11-01,06M,163332,81998,0.024259408667630714,0.012179015697648858
2018-11-01,15F,567578,191500,0.027817149358984914,0.009385466142531267
2018-11-01,07G,66866,24385,0.01652165598060671,0.006025193388076072
2018-11-01,04E,108865,83647,0.016240813680205825,0.012478715307106753
2018-11-01,00Y,256408,68170,0.036970577730881915,0.009829195204183254
2018-11-01,09Y,142209,42571,0.02430828752456956,0.007276811651923934
2018-11-01,02A,100603,57154,0.01539169313979341,0.008744240526741274
2018-11-01,11J,575645,185052,0.028138992628512213,0.009045812721193517
2018-11-01,08C,79727,29799,0.02161013342787614,0.008077067568292814
2018-11-01,08P,56533,20667,0.015240137366925454,0.0055713993413094715
2018-11-01,06T,298266,94189,0.027159303786627922,0.008576598285955144
2018-11-01,08N,116936,35882,0.022647299148440946,0.006949360231616936
2018-11-01,10X,121651,38515,0.02546653726604054,0.00806276711906644
2018-11-01,02R,298392,88264,0.03406842342202968,0.010077399276528955
2018-11-01,13T,503661,268799,0.027571894066459816,0.014714852953018661
2018-11-01,09C,58672,30752,0.01964973292746927,0.010299096451212417
2018-11-01,01G,122346,98998,0.015196071125154637,0.01229611633603108
2018-11-01,07T,143254,34126,0.0351762471074023,0.008379693473042365
2018-11-01,08L,138456,46532,0.034110402544434607,0.011463752030953017
2018-11-01,06L,221061,73314,0.019392482740628075,0.006431439646280469
2018-11-01,01H,361681,108004,0.03391427592217779,0.01012737040845079
2018-11-01,02M,226673,68105,0.034573168787950935,0.010387675904511779
2018-11-01,99P,735308,272501,0.02714532187603771,0.010059903273923516
2018-11-01,02X,456464,87106,0.04454678054105624,0.008500762088158639
2018-11-01,99F,109746,36436,0.026569137230540392,0.008821032968235469
2018-11-01,06N,297360,108343,0.024437520370763927,0.008903801014022317
2018-11-01,12F,217588,96323,0.023221583261437796,0.010279852586040925
2018-11-01,04M,41464,25958,0.020218707668421775,0.012657659985937018
2018-11-01,03A,185127,70816,0.028975338242822998,0.011083837327908698
2018-11-01,11X,327475,168430,0.02337177802581112,0.012020791122642545
2018-11-01,04K,159283,80171,0.022661272148671537,0.011405968304408792
2018-11-01,01T,204819,43367,0.040820609466114766,0.008643081797670133
2018-11-01,10A,110082,63595,0.02247445639058785,0.012983621792476828
2018-11-01,06Q,221314,71515,0.02159071242502507,0.006976783208814931
2018-11-01,09P,189013,63186,0.0334185063556213,0.011171621753986696
2018-11-01,03Y,135402,45873,0.03369147623218409,0.011414374153993153
2018-11-01,05N,255470,67451,0.03159825552199522,0.008342795370157354
2018-11-01,00V,170432,56931,0.033725009542741886,0.011265481354897192
2018-11-01,07M,137237,61780,0.019324255822467544,0.00869920301895294
2018-11-01,05Y,296284,86157,0.04260234280964323,0.012388418036243711
2018-11-01,11A,269455,90976,0.02201625618488442,0.007433341087291182
2018-11-01,03M,144492,43599,0.036072768669627546,0.010884593203963481
2018-11-01,07H,160664,54893,0.021462413458171844,0.007332920019166877
2018-11-01,08K,135473,34386,0.021384444396387817,0.005427838056396415
2018-11-01,01K,340195,111880,0.03252347231123872,0.01069600106462878
2018-11-01,02G,72946,31038,0.0259951299667408,0.011060741423898514
2018-11-01,02Y,312576,96587,0.0310268532920669,0.00958739851722738
2018-11-01,05L,343802,101361,0.028666236481067343,0.00845148776318191
2018-11-01,05A,210134,93216,0.018616596921095144,0.008258371794173266
2018-11-01,07L,113900,36861,0.025790604294916804,0.008346509788541952
2018-11-01,10V,82874,61125,0.017256522367429788,0.01272781487208468
2018-11-01,99C,219712,109214,0.027784789284686345,0.013811207293810692
2018-11-01,11M,351568,151387,0.020686977251021248,0.008907919449723392
2018-11-01,05J,146741,41805,0.04177699934775485,0.011901836962627293
2018-11-01,07J,207988,73884,0.031757291887269154,0.011281207347534445
2018-11-01,99D,127052,47409,0.020494281048387356,0.00764736777243173
2018-11-01,15E,902817,262230,0.03525937491944939,0.010241351110055762
2018-11-01,15A,194433,83130,0.019908587582098746,0.00851193411457864
2018-11-01,08M,202647,45089,0.023782369263687417,0.00529158214891117
2018-11-01,01F,98825,61740,0.026414749386640565,0.01650236910833482
2018-11-01,08J,74195,27065,0.020886767791334446,0.007619116790517782
2018-11-01,02D,66715,27154,0.019961587819167733,0.008124663953259096
2018-11-01,10Q,368644,134754,0.023694467577965644,0.008661267466719063
2018-11-01,03N,560128,167391,0.03150330638822608,0.009414580166732517
2018-11-01,14L,347643,170146,0.023532089915039085,0.0115172489326241
2018-11-01,02Q,132899,35625,0.03650378458375072,0.009785230331275024
2018-11-01,15D,229772,78652,0.028715695839978343,0.009829513209642501
2018-11-01,09D,102801,59584,0.017779303570007923,0.010304977810676472
2018-11-01,00D,401847,182407,0.030902757137121366,0.01402742641132296
2018-11-01,05R,137935,55448,0.01950443588578646,0.007840518802298819
2018-11-01,03F,271128,119933,0.02850301158778494,0.012608257681824862
2018-11-01,99M,91591,39779,0.021286361770771697,0.009244905993815193
2018-11-01,07Q,132296,47625,0.026017470187659875,0.009365982476320535
2018-11-01,02P,314035,151940,0.03107830285459014,0.01503665940333538
2018-11-01,07X,138092,45203,0.01952683773601127,0.006391910075753248
2018-11-01,03T,174078,116775,0.01713521809117108,0.011494646610120191
2018-11-01,07N,87338,46192,0.018296976320857628,0.00967704699229494
