pct_id,month,numerator,denominator,calc_value,percentile
05C,2018-02-01,5,319.165,0.015665878150799742,0.4631578947368421
05C,2018-04-01,18,319.2539999999998,0.05638143923020545,0.6473684210526316
05C,2018-11-01,128,319.7350000000001,0.40033152454376264,0.6894736842105263
05C,2018-05-01,19,319.52099999999996,0.05946401019025355,0.6526315789473685
05C,2019-01-01,164,320.2459999999999,0.5121063182678317,0.6684210526315789
05C,2018-08-01,83,320.0780000000001,0.25931179275051697,0.7473684210526316
05C,2018-03-01,11,319.12100000000004,0.03446968391299851,0.6210526315789474
05C,2019-02-01,161,320.529,0.5022946441663625,0.6736842105263158
05C,2018-09-01,70,320.10799999999995,0.21867619678358557,0.7052631578947368
05C,2018-12-01,143,320.02099999999996,0.4468456757525288,0.6842105263157895
05D,2019-04-01,28,143.83499999999998,0.1946675009559565,0.4263157894736842
05D,2018-07-01,4,142.43800000000002,0.02808239374324267,0.34210526315789475
05D,2018-08-01,6,142.64700000000002,0.042061873015205364,0.43157894736842106
05D,2018-11-01,6,143.15699999999998,0.041912026656048956,0.38421052631578945
05D,2019-01-01,6,143.32000000000002,0.04186435947530002,0.33157894736842103
05D,2018-05-01,4,142.125,0.028144239226033423,0.4052631578947368
05D,2018-12-01,8,143.186,0.05587138407386197,0.42105263157894735
05D,2018-10-01,6,142.918,0.041982115618746416,0.41578947368421054
05D,2019-03-01,6,143.582,0.0417879678511234,0.29473684210526313
05D,2018-06-01,4,142.26600000000002,0.02811634543742004,0.39473684210526316
05D,2018-09-01,16,142.844,0.11201030494805522,0.6157894736842106
05D,2019-02-01,10,143.47699999999998,0.06969758219087381,0.4263157894736842
05F,2018-11-01,1,187.901,0.005321951453158844,0.10526315789473684
05F,2018-07-01,2,187.68099999999998,0.010656379708121761,0.19473684210526315
05F,2018-04-01,4,187.21500000000003,0.02136580936356595,0.42105263157894735
05F,2019-04-01,7,187.85299999999998,0.037263179187982096,0.16842105263157894
05F,2018-10-01,2,187.95,0.010641127959563715,0.15263157894736842
05G,2018-09-01,15,217.388,0.069001048815942,0.5105263157894737
05G,2018-01-01,11,218.22099999999995,0.050407614299265435,0.8631578947368421
05G,2019-02-01,18,218.273,0.08246553627796384,0.45263157894736844
05G,2018-07-01,10,217.886,0.045895560063519455,0.46842105263157896
05G,2018-02-01,6,218.22499999999997,0.02749455836865621,0.6473684210526316
05G,2018-11-01,13,218.56900000000007,0.05947778504728482,0.4473684210526316
05G,2018-04-01,15,218.075,0.0687836753410524,0.7157894736842105
05G,2018-12-01,13,218.49900000000002,0.05949683980247049,0.4368421052631579
05G,2018-05-01,11,218.07600000000002,0.05044113061501494,0.5894736842105263
05G,2018-06-01,13,218.06099999999998,0.059616345884867084,0.6052631578947368
05G,2018-08-01,17,217.452,0.07817817265419495,0.5526315789473685
05G,2019-01-01,15,218.415,0.0686766018817389,0.4421052631578947
05G,2019-04-01,32,218.238,0.14662890972241316,0.3631578947368421
05G,2018-03-01,14,218.182,0.064166613194489,0.7631578947368421
05G,2018-10-01,14,218.60100000000003,0.06404362285625408,0.47368421052631576
05G,2017-12-01,6,218.36600000000004,0.02747680499711493,0.8157894736842105
05G,2017-11-01,4,218.26200000000003,0.018326598308454973,0.8736842105263158
05G,2019-03-01,15,218.261,0.06872505853084152,0.38421052631578945
05H,2018-09-01,21,192.43099999999993,0.10913002582743948,0.6052631578947368
05H,2019-02-01,19,192.92200000000005,0.09848539824384982,0.5
05H,2018-01-01,16,191.11,0.08372141698498246,0.9315789473684211
05H,2019-04-01,27,193.148,0.1397891772112577,0.35789473684210527
05H,2018-02-01,18,191.32199999999997,0.09408222786715591,0.9210526315789473
05H,2018-04-01,19,191.53999999999996,0.09919599039365147,0.8210526315789474
05H,2017-12-01,14,191.10699999999997,0.07325738983920003,0.9578947368421052
05H,2018-10-01,22,192.51199999999997,0.11427859042553193,0.5736842105263158
05H,2018-11-01,16,192.46399999999997,0.08313242996092778,0.5
05H,2018-08-01,18,192.18800000000002,0.09365829292151434,0.5894736842105263
05H,2019-01-01,26,192.72099999999998,0.134910051317708,0.5526315789473685
05H,2017-11-01,6,191.00199999999998,0.0314132836305379,0.9473684210526315
05H,2018-06-01,17,191.675,0.08869179600886917,0.7157894736842105
05H,2018-07-01,25,191.95999999999998,0.13023546572202543,0.6789473684210526
05H,2018-05-01,25,191.64099999999996,0.13045225186677176,0.7947368421052632
05H,2018-12-01,14,192.65800000000002,0.07266762864765543,0.46842105263157896
05H,2019-03-01,21,193.05200000000002,0.10877898182873007,0.45789473684210524
05H,2018-03-01,28,191.41700000000006,0.14627749886373725,0.9157894736842105
05J,2019-04-01,6,178.753,0.033565870223157095,0.14736842105263157
05L,2018-03-01,17,569.557,0.029847758872246322,0.5894736842105263
05L,2017-12-01,6,568.5360000000003,0.010553421419224107,0.5842105263157895
05L,2019-01-01,66,574.4799999999999,0.11488650605765216,0.531578947368421
05L,2019-04-01,88,576.0260000000001,0.15277088186991558,0.37894736842105264
05L,2018-01-01,2,569.1289999999999,0.003514141785078603,0.34210526315789475
05L,2018-02-01,5,569.7170000000001,0.008776287174158397,0.3526315789473684
05L,2018-12-01,46,574.0150000000001,0.08013727864254418,0.4789473684210526
05L,2018-11-01,50,573.7979999999999,0.08713867946559592,0.5105263157894737
05L,2018-05-01,18,570.493,0.03155165795198188,0.45789473684210524
05L,2018-04-01,18,570.402,0.031556691596453024,0.5368421052631579
05L,2018-06-01,34,570.7199999999999,0.059573871600784985,0.6
05L,2018-09-01,32,572.026,0.05594151314800377,0.4789473684210526
05L,2018-07-01,22,570.9260000000003,0.03853389055674464,0.42105263157894735
05L,2019-03-01,64,575.6639999999999,0.11117596375663584,0.4631578947368421
05L,2017-11-01,3,567.3779999999999,0.005287480304135868,0.6210526315789474
05L,2019-02-01,76,575.0269999999998,0.13216770690767568,0.5368421052631579
05L,2018-08-01,39,571.4540000000002,0.06824696301014603,0.5263157894736842
05L,2018-10-01,44,573.125,0.07677208287895311,0.5210526315789473
05N,2017-12-01,2,308.91900000000004,0.006474189026897018,0.5157894736842106
05N,2018-02-01,4,309.34599999999995,0.01293050500087281,0.43157894736842106
05N,2018-06-01,6,310.297,0.01933631327405679,0.2631578947368421
05N,2018-12-01,16,312.001,0.05128188691702912,0.4
05N,2018-07-01,9,310.63600000000014,0.02897281705919467,0.3631578947368421
05N,2019-04-01,43,312.6760000000001,0.13752254730135982,0.3473684210526316
05N,2018-11-01,18,311.7429999999999,0.057739869058808076,0.43157894736842106
05N,2018-09-01,11,311.284,0.03533750530062579,0.3894736842105263
05N,2018-10-01,5,311.4290000000001,0.01605502377749021,0.20526315789473684
05N,2019-02-01,22,312.34899999999993,0.07043403372509598,0.43157894736842106
05N,2019-03-01,29,312.4380000000001,0.09281841517357041,0.4473684210526316
05N,2018-03-01,5,309.56600000000003,0.01615164456044914,0.37894736842105264
05N,2018-08-01,7,310.87299999999993,0.02251723372566933,0.33157894736842103
05N,2018-04-01,10,309.7780000000001,0.03228118200776039,0.5473684210526316
05N,2018-05-01,6,310.003,0.019354651406599293,0.3157894736842105
05N,2019-01-01,12,312.11000000000007,0.03844798308288744,0.3157894736842105
05N,2018-01-01,2,309.09799999999996,0.006470439795792921,0.4052631578947368
05Q,2018-02-01,10,217.696,0.04593561663971777,0.8052631578947368
05Q,2019-02-01,19,218.53099999999998,0.08694418640833566,0.47368421052631576
05Q,2018-04-01,18,217.85,0.08262565985770025,0.7526315789473684
05Q,2018-08-01,21,218.14800000000002,0.09626492106276471,0.6105263157894737
05Q,2018-10-01,26,218.29199999999994,0.11910651787513975,0.5894736842105263
05Q,2018-03-01,15,217.72500000000005,0.0688942473303479,0.8052631578947368
05Q,2018-05-01,14,217.838,0.06426794223230108,0.6631578947368421
05Q,2018-06-01,12,218.00000000000003,0.055045871559633024,0.5736842105263158
05Q,2018-12-01,26,218.30799999999994,0.11909778844568228,0.531578947368421
05Q,2019-03-01,20,218.59199999999998,0.09149465671204803,0.4368421052631579
05Q,2019-01-01,22,218.38599999999997,0.10073905836454719,0.5
05Q,2018-09-01,12,218.37300000000002,0.05495184844280199,0.46842105263157896
05Q,2018-07-01,10,218.05200000000002,0.0458606204024728,0.4631578947368421
05Q,2018-11-01,18,218.30700000000004,0.08245269276752462,0.48947368421052634
05Q,2019-04-01,47,218.829,0.21477957674714046,0.4421052631578947
05R,2019-03-01,10,292.05699999999996,0.03423989152802365,0.26842105263157895
05R,2019-01-01,7,291.2260000000001,0.024036315438868774,0.23157894736842105
05R,2018-02-01,2,286.505,0.006980680965428178,0.3263157894736842
05R,2018-04-01,3,287.23199999999997,0.010444518716577542,0.24210526315789474
05R,2018-07-01,11,288.52000000000004,0.03812560654374046,0.41578947368421054
05R,2018-03-01,3,286.78999999999996,0.010460615781582343,0.32105263157894737
05R,2018-08-01,4,289.13100000000003,0.013834559421162032,0.23684210526315788
05R,2018-06-01,4,288.01400000000007,0.013888213767386304,0.22105263157894736
05R,2018-10-01,7,290.18800000000005,0.024122293134106163,0.2631578947368421
05R,2018-12-01,6,290.78799999999995,0.02063358873130941,0.22105263157894736
05R,2017-11-01,4,285.03200000000004,0.014033512026719805,0.8210526315789474
05R,2018-05-01,6,287.716,0.020853897593460218,0.33157894736842103
05R,2018-01-01,3,286.063,0.01048720037194604,0.5210526315789473
05R,2019-02-01,9,291.67799999999994,0.030855943883323397,0.2578947368421053
05R,2019-04-01,16,292.195,0.054757952737042044,0.2
05R,2018-09-01,4,289.813,0.013802003360787818,0.23157894736842105
05T,2018-05-01,2,311.72600000000006,0.006415890878527937,0.1368421052631579
05T,2019-02-01,2,314.12300000000005,0.006366932698337911,0.10526315789473684
05T,2019-04-01,6,314.60599999999994,0.01907147352561617,0.09473684210526316
05T,2019-03-01,1,314.31999999999994,0.0031814711122423013,0.06315789473684211
05V,2018-12-01,28,148.602,0.18842276685374354,0.5947368421052631
05V,2017-11-01,2,148.80999999999997,0.013439956992137627,0.8157894736842105
05V,2018-03-01,13,148.997,0.08725007886064819,0.8789473684210526
05V,2018-02-01,4,148.947,0.02685519010117693,0.6368421052631579
05V,2018-09-01,19,148.811,0.1276787334269644,0.6421052631578947
05V,2018-01-01,1,148.79800000000003,0.006720520437102648,0.41578947368421054
05V,2018-06-01,22,149.381,0.147274419102831,0.7842105263157895
05V,2018-08-01,15,149.403,0.10039959036967129,0.6210526315789474
05V,2019-02-01,32,148.91000000000003,0.21489490296152033,0.5631578947368421
05V,2019-03-01,41,148.96900000000002,0.275225046821822,0.5578947368421052
05V,2019-04-01,59,148.963,0.396071507689829,0.5526315789473685
05V,2018-10-01,12,148.62099999999998,0.0807422907933603,0.5263157894736842
05V,2019-01-01,28,148.692,0.18830871869367552,0.5684210526315789
05V,2018-11-01,24,148.653,0.1614498193780146,0.5789473684210527
05V,2018-04-01,18,149.09199999999998,0.12073082392080059,0.8736842105263158
05V,2018-05-01,18,149.226,0.12062241164408347,0.7789473684210526
05V,2018-07-01,13,149.544,0.08693093671427807,0.6105263157894737
05W,2018-09-01,10,292.506,0.03418733290941041,0.37894736842105264
05W,2018-02-01,2,290.7750000000001,0.006878170406671823,0.3157894736842105
05W,2018-11-01,17,293.23199999999997,0.05797457303432095,0.4368421052631579
05W,2018-08-01,13,291.5929999999999,0.044582688884849786,0.4368421052631579
05W,2018-04-01,13,290.81500000000005,0.044701958289634296,0.5947368421052631
05W,2018-03-01,21,290.68100000000004,0.07224414392409548,0.8315789473684211
05W,2018-07-01,10,291.2439999999999,0.03433547128867892,0.4052631578947368
05W,2018-01-01,7,290.741,0.024076411651607444,0.6894736842105263
05W,2018-05-01,7,290.99499999999995,0.024055396140827166,0.37894736842105264
05W,2018-06-01,10,291.122,0.034349860196069,0.45789473684210524
05W,2019-03-01,27,294.19900000000007,0.09177461514145185,0.4421052631578947
05W,2019-04-01,25,294.36199999999997,0.08492944062073231,0.26842105263157895
05W,2018-12-01,16,293.61199999999985,0.0544936855441876,0.4105263157894737
05W,2017-12-01,10,290.572,0.03441487824016078,0.868421052631579
05W,2019-01-01,18,293.783,0.06126971267908626,0.42105263157894735
05W,2018-10-01,16,292.713,0.05466105024375412,0.45789473684210524
05W,2019-02-01,24,294.05499999999995,0.08161738450289913,0.4421052631578947
05X,2018-07-01,1,186.95399999999995,0.005348909357382031,0.11578947368421053
05X,2018-09-01,2,187.60899999999998,0.010660469380466824,0.18421052631578946
05X,2018-08-01,1,187.314,0.005338629253552858,0.13157894736842105
05X,2018-11-01,2,188.552,0.010607153464296321,0.15789473684210525
05X,2019-03-01,6,189.53699999999998,0.031656088257174066,0.24736842105263157
05X,2019-01-01,6,188.87400000000002,0.03176720988595571,0.29473684210526313
05X,2018-12-01,8,188.68099999999998,0.042399605683667144,0.3684210526315789
05X,2018-10-01,6,188.00199999999998,0.031914554100488296,0.3473684210526316
05X,2019-04-01,15,189.9,0.07898894154818326,0.24210526315789474
05X,2019-02-01,3,189.33300000000003,0.015845098318835064,0.18421052631578946
05Y,2018-08-01,3,286.623,0.0104667106268513,0.19473684210526315
05Y,2017-12-01,3,284.8490000000001,0.010531895846571337,0.5789473684210527
05Y,2019-03-01,6,288.98199999999997,0.020762538843249755,0.1736842105263158
05Y,2018-10-01,9,287.2340000000001,0.03133333797530932,0.33157894736842103
05Y,2018-03-01,2,285.505,0.007005131258646959,0.25263157894736843
05Y,2018-07-01,4,286.4559999999999,0.013963750104728131,0.22105263157894736
05Y,2018-12-01,7,288.15799999999996,0.02429222856904893,0.25263157894736843
05Y,2018-09-01,6,287.03399999999993,0.020903446978406744,0.30526315789473685
05Y,2018-04-01,2,285.6630000000001,0.007001256725582239,0.19473684210526315
05Y,2019-02-01,3,288.6569999999999,0.010392957731840907,0.14210526315789473
05Y,2018-11-01,3,287.7469999999999,0.010425825464731173,0.14736842105263157
05Y,2019-04-01,19,289.2099999999999,0.06569620690847483,0.21578947368421053
05Y,2018-01-01,2,285.10900000000004,0.007014860982992469,0.43157894736842106
05Y,2018-05-01,4,286.05100000000004,0.013983520421183632,0.23157894736842105
05Y,2019-01-01,6,288.341,0.02080869526012603,0.21052631578947367
05Y,2018-06-01,3,286.25700000000006,0.0104800930632264,0.18947368421052632
05Y,2018-02-01,2,285.3039999999999,0.00701006645543,0.33157894736842103
05Y,2017-11-01,2,284.61099999999993,0.0070271352828949005,0.6631578947368421
06A,2018-10-01,108,282.65899999999993,0.38208583487523845,0.7263157894736842
06A,2019-02-01,181,284.34599999999995,0.6365484304333454,0.7105263157894737
06A,2019-04-01,247,284.965,0.8667731124874986,0.7210526315789474
06A,2018-09-01,61,282.514,0.215918503153826,0.7
06A,2018-04-01,19,280.266,0.06779273975437619,0.7
06A,2018-08-01,51,282.154,0.180752355096862,0.7105263157894737
06A,2019-01-01,132,284.0100000000001,0.4647723671701699,0.6631578947368421
06A,2019-03-01,167,284.646,0.5866936475481827,0.6526315789473685
06A,2017-11-01,5,278.76899999999995,0.017935997187635645,0.8631578947368421
06A,2018-06-01,33,280.86999999999995,0.1174920781856375,0.7421052631578947
06A,2018-11-01,83,283.33500000000004,0.2929394532973335,0.6631578947368421
06A,2018-07-01,47,281.66299999999995,0.16686607754657165,0.7105263157894737
06A,2017-12-01,2,279.183,0.0071637599710584095,0.5473684210526316
06A,2018-03-01,19,279.973,0.0678636868555182,0.8
06A,2018-05-01,24,280.537,0.08555021262792431,0.7473684210526316
06A,2018-02-01,23,279.71000000000004,0.08222802187980408,0.9052631578947369
06A,2018-01-01,16,279.42,0.05726147018824708,0.8842105263157894
06A,2018-12-01,121,283.58200000000005,0.42668434526874055,0.6684210526315789
06D,2018-10-01,1,116.78200000000001,0.008562963470397835,0.11578947368421053
06F,2018-10-01,1,483.2360000000001,0.002069382248011323,0.09473684210526316
06F,2018-03-01,9,479.713,0.018761217644716735,0.43157894736842106
06F,2018-01-01,4,478.11099999999993,0.008366258044680002,0.46842105263157896
06F,2018-09-01,1,482.94599999999997,0.0020706248731742266,0.12105263157894737
06F,2018-06-01,17,481.1119999999998,0.03533480769550543,0.46842105263157896
06F,2018-08-01,10,482.34300000000013,0.02073213460131068,0.3157894736842105
06F,2019-01-01,9,485.12699999999995,0.01855184312561453,0.18947368421052632
06F,2018-07-01,15,481.6629999999999,0.031142105580042486,0.3736842105263158
06F,2019-04-01,53,486.84199999999987,0.10886488840321915,0.30526315789473685
06F,2018-11-01,15,484.13199999999995,0.030983285550221843,0.32105263157894737
06F,2018-04-01,12,480.2559999999999,0.024986673773987212,0.47368421052631576
06F,2018-05-01,4,480.63699999999994,0.008322288962356207,0.1631578947368421
06F,2018-12-01,17,484.688,0.03507410953025451,0.3263157894736842
06F,2019-02-01,22,485.66299999999995,0.04529890067804219,0.3157894736842105
06F,2018-02-01,3,478.79200000000003,0.006265768851609885,0.3
06F,2019-03-01,25,486.3000000000002,0.051408595517170454,0.34210526315789475
06H,2018-06-01,26,969.6349999999998,0.026814213595837615,0.3736842105263158
06H,2018-04-01,22,967.3069999999999,0.0227435550450891,0.4421052631578947
06H,2018-10-01,32,973.9810000000004,0.0328548503512902,0.3526315789473684
06H,2019-02-01,18,981.7920000000008,0.018333822235259593,0.19473684210526315
06H,2018-03-01,25,966.2629999999999,0.025872873120465135,0.5368421052631579
06H,2018-08-01,36,971.7110000000002,0.037048052353014414,0.4105263157894737
06H,2018-11-01,35,977.831,0.03579350623983081,0.34210526315789475
06H,2017-11-01,7,961.531,0.007280056493238388,0.6684210526315789
06H,2019-01-01,24,980.2959999999999,0.024482401233913025,0.24210526315789474
06H,2018-02-01,19,965.3490000000004,0.019682001017248676,0.5421052631578948
06H,2017-12-01,12,963.0310000000001,0.01246065806812034,0.6210526315789474
06H,2018-09-01,16,972.9060000000001,0.016445576448289968,0.2578947368421053
06H,2018-12-01,29,979.5810000000002,0.029604494166383374,0.2894736842105263
06H,2018-01-01,13,963.9499999999998,0.013486176668914366,0.5631578947368421
06H,2018-07-01,23,970.8059999999998,0.02369165415129285,0.30526315789473685
06H,2019-03-01,47,982.5770000000001,0.04783340135175156,0.3263157894736842
06H,2019-04-01,66,983.5969999999999,0.06710065199466855,0.22631578947368422
06H,2018-05-01,29,968.3520000000001,0.029947787581375365,0.4263157894736842
06K,2018-07-01,20,599.3790000000002,0.03336786907782887,0.39473684210526316
06K,2018-12-01,14,601.6719999999999,0.02326849180284275,0.24736842105263157
06K,2018-01-01,12,596.8349999999999,0.020106059463670868,0.6578947368421053
06K,2019-02-01,21,602.174,0.03487364117348142,0.2894736842105263
06K,2017-11-01,1,596.5209999999998,0.001676386916805947,0.5263157894736842
06K,2018-09-01,16,600.3409999999998,0.026651519719626024,0.3368421052631579
06K,2018-11-01,15,601.292,0.024946282338697338,0.2894736842105263
06K,2019-01-01,9,601.608,0.014959907448039256,0.1631578947368421
06K,2018-05-01,12,598.3990000000001,0.020053509447709634,0.32105263157894737
06K,2019-04-01,13,602.958,0.021560374022734585,0.11052631578947368
06K,2017-12-01,11,596.7270000000002,0.01843389020439832,0.7210526315789474
06K,2018-08-01,22,599.766,0.03668097224584255,0.4
06K,2018-03-01,11,597.504,0.01840991859468723,0.41578947368421054
06K,2018-10-01,16,600.9250000000002,0.02662561883762532,0.29473684210526313
06K,2018-06-01,12,598.9409999999998,0.020035362414661886,0.26842105263157895
06K,2019-03-01,13,602.7459999999999,0.021567957315353405,0.18947368421052632
06K,2018-04-01,13,598.086,0.02173600452108894,0.43157894736842106
06K,2018-02-01,27,597.1150000000001,0.04521742042990043,0.8
06L,2017-12-01,5,406.542,0.012298852271106062,0.6105263157894737
06L,2019-02-01,4,410.47200000000004,0.00974487906605079,0.1368421052631579
06L,2017-11-01,4,406.05800000000005,0.009850809490269861,0.7263157894736842
06L,2018-10-01,10,409.30000000000007,0.024431956999755675,0.26842105263157895
06L,2018-01-01,7,406.72999999999985,0.017210434440537957,0.6157894736842106
06L,2018-11-01,3,409.6720000000001,0.007322931515944461,0.12631578947368421
06L,2018-03-01,8,407.2150000000001,0.019645641737165865,0.45789473684210524
06L,2018-09-01,4,409.392,0.009770586626021026,0.1736842105263158
06L,2019-01-01,1,410.10400000000004,0.00243840586777988,0.10526315789473684
06L,2019-03-01,8,410.70200000000006,0.019478843541058964,0.15789473684210525
06L,2018-04-01,3,407.51200000000006,0.0073617464025599235,0.2
06L,2018-06-01,7,408.199,0.017148498648943286,0.25263157894736843
06L,2018-02-01,17,407.1039999999999,0.04175837132526333,0.7684210526315789
06L,2018-05-01,11,407.7560000000001,0.026976917568349693,0.4
06L,2019-04-01,32,411.033,0.07785262983750696,0.23684210526315788
06L,2018-08-01,7,408.851,0.01712115171541711,0.2736842105263158
06L,2018-12-01,8,409.9189999999999,0.01951605073197388,0.20526315789473684
06L,2018-07-01,2,408.619,0.004894535006938003,0.10526315789473684
06M,2018-05-01,2,239.80499999999998,0.008340109672442194,0.16842105263157894
06M,2018-12-01,2,240.073,0.008330799381854685,0.13157894736842105
06M,2019-01-01,2,240.22500000000002,0.008325528150692058,0.1368421052631579
06M,2018-04-01,2,239.70499999999998,0.008343588994806117,0.21578947368421053
06M,2018-09-01,2,240.43700000000004,0.008318187300623447,0.15263157894736842
06M,2019-04-01,2,240.262,0.008324246031415704,0.06842105263157895
06M,2018-06-01,1,239.90399999999997,0.004168334000266774,0.12105263157894737
06M,2019-03-01,5,240.24699999999999,0.020811914404758436,0.17894736842105263
06M,2018-11-01,2,240.08100000000002,0.00833052178223183,0.13157894736842105
06N,2019-01-01,16,650.6289999999998,0.024591587525302445,0.24736842105263157
06N,2018-01-01,1,644.0430000000001,0.0015526913575646343,0.3105263157894737
06N,2018-06-01,9,647.038,0.013909538543331303,0.22631578947368422
06N,2018-09-01,6,649.9660000000001,0.009231252096263496,0.15789473684210525
06N,2018-04-01,5,645.6550000000002,0.007744073847488207,0.21052631578947367
06N,2018-05-01,2,646.518,0.0030934946900163644,0.1
06N,2019-04-01,18,652.6429999999998,0.027580162508446433,0.12105263157894737
06N,2018-10-01,10,649.5850000000003,0.015394444145108025,0.2
06N,2019-02-01,12,651.359,0.01842302017781285,0.2
06N,2018-03-01,2,645.2289999999999,0.003099674689141375,0.18947368421052632
06N,2017-12-01,14,643.6959999999999,0.02174939723099103,0.7842105263157895
06N,2018-11-01,11,649.5500000000002,0.016934801016088057,0.22105263157894736
06N,2018-12-01,14,650.2,0.021531836358043677,0.22631578947368422
06N,2018-07-01,7,647.6940000000003,0.01080757271180526,0.2
06N,2018-08-01,6,648.771,0.009248255547797297,0.1736842105263158
06N,2019-03-01,12,652.0869999999999,0.018402452433494306,0.14736842105263157
06P,2018-10-01,4,235.24699999999999,0.0170034049318376,0.21578947368421053
06P,2019-02-01,6,236.528,0.025366975580058175,0.24736842105263157
06P,2019-03-01,6,236.73899999999998,0.02534436658091823,0.20526315789473684
06P,2018-02-01,8,233.128,0.03431591228852819,0.7105263157894737
06P,2019-04-01,37,236.85100000000003,0.15621635543020715,0.38421052631578945
06P,2018-12-01,4,235.847,0.016960147892489622,0.1736842105263158
06P,2018-07-01,6,234.97299999999996,0.025534848684742508,0.32105263157894737
06P,2018-09-01,8,235.36499999999998,0.033989760584623885,0.3736842105263158
06P,2018-01-01,2,232.827,0.008590069021204585,0.4789473684210526
06P,2018-08-01,6,235.517,0.025475867984052106,0.3526315789473684
06P,2018-03-01,9,233.592,0.038528716736874545,0.6421052631578947
06P,2018-11-01,6,235.54700000000003,0.025472623298110352,0.29473684210526313
06P,2017-12-01,4,232.57299999999995,0.017198900990226727,0.7052631578947368
06P,2018-06-01,13,234.67700000000005,0.0553952879915799,0.5789473684210527
06P,2018-05-01,8,234.169,0.03416336064978712,0.48947368421052634
06Q,2018-07-01,6,392.03600000000006,0.015304716913752816,0.23157894736842105
06Q,2018-08-01,5,392.51500000000004,0.01273836668662344,0.22105263157894736
06Q,2018-09-01,4,392.9530000000001,0.01017933442421867,0.17894736842105263
06Q,2019-04-01,37,394.21500000000003,0.09385741283309869,0.2789473684210526
06Q,2019-01-01,7,393.35500000000013,0.017795629901742695,0.18421052631578946
06Q,2017-12-01,10,390.5390000000001,0.025605637337116134,0.7947368421052632
06Q,2018-06-01,9,391.7379999999999,0.02297453910521829,0.32105263157894737
06Q,2018-04-01,12,391.18600000000004,0.03067594443563931,0.531578947368421
06Q,2017-11-01,8,390.17999999999995,0.02050335742477831,0.8947368421052632
06Q,2018-03-01,4,391.12100000000015,0.010227014146517313,0.3105263157894737
06Q,2019-02-01,21,393.722,0.05333712619564058,0.3526315789473684
06Q,2018-10-01,9,392.90099999999984,0.02290653370696436,0.2578947368421053
06Q,2018-05-01,12,391.493,0.030651889050378935,0.4421052631578947
06Q,2018-11-01,17,392.8829999999999,0.04326987932794242,0.4
06Q,2018-12-01,16,393.12399999999997,0.04069962658092612,0.35789473684210527
06Q,2018-01-01,15,390.618,0.03840068814033148,0.8157894736842105
06Q,2019-03-01,34,393.9159999999999,0.08631281796118973,0.4263157894736842
06Q,2018-02-01,17,390.8399999999999,0.04349605976870331,0.7842105263157895
06T,2018-12-01,15,355.323,0.042215111321248555,0.3631578947368421
06T,2018-02-01,4,351.605,0.011376402497120347,0.39473684210526316
06T,2018-09-01,6,352.28,0.017031906438060636,0.26842105263157895
06T,2018-04-01,9,351.77700000000004,0.025584390110780408,0.48947368421052634
06T,2018-08-01,4,352.25700000000006,0.011355345670916403,0.21052631578947367
06T,2019-03-01,10,355.599,0.02812156389641141,0.22105263157894736
06T,2018-03-01,8,351.77799999999996,0.02274161545065354,0.49473684210526314
06T,2018-05-01,11,352.033,0.031247070587132456,0.45263157894736844
06T,2018-07-01,10,352.304,0.028384576956265044,0.3473684210526316
06T,2019-02-01,22,355.52599999999995,0.0618801437869523,0.3894736842105263
06T,2019-04-01,29,355.7840000000001,0.08151012974164097,0.25263157894736843
06T,2018-06-01,14,352.2009999999999,0.03975002910269989,0.5
06T,2018-10-01,10,352.11499999999995,0.0283998125612371,0.3
06T,2019-01-01,12,355.34,0.033770473349468116,0.30526315789473685
06T,2017-12-01,2,351.46599999999995,0.005690450854421197,0.49473684210526314
06T,2018-11-01,6,354.11099999999993,0.01694383964350162,0.22631578947368422
06T,2018-01-01,14,351.514,0.039827716677002904,0.8210526315789474
06V,2019-01-01,5,174.25600000000006,0.0286934165824993,0.26842105263157895
06V,2019-02-01,4,174.36299999999997,0.022940646811536854,0.23157894736842105
06V,2019-03-01,12,174.36700000000002,0.06882036165100047,0.3894736842105263
06V,2018-05-01,2,173.689,0.011514833984881023,0.2
06V,2018-06-01,4,173.708,0.023027149008681237,0.3263157894736842
06V,2018-07-01,4,173.891,0.02300291561955478,0.29473684210526313
06V,2018-11-01,7,174.21500000000003,0.04018023706339867,0.3736842105263158
06V,2019-04-01,4,174.372,0.02293946275778221,0.11578947368421053
06V,2018-04-01,2,173.599,0.011520803691265503,0.2736842105263158
06V,2018-09-01,4,174.259,0.022954338082968456,0.3157894736842105
06V,2018-03-01,3,173.642,0.01727692608931019,0.39473684210526316
06V,2018-12-01,5,174.233,0.028697204318355304,0.26842105263157895
06V,2018-08-01,4,174.076,0.022978469174383603,0.3368421052631579
06V,2018-10-01,2,174.27599999999998,0.01147604948472538,0.16842105263157894
06W,2018-07-01,1,235.74099999999993,0.0042419434888288435,0.1
06W,2019-03-01,2,238.18,0.008397010664203543,0.09473684210526316
06W,2019-04-01,4,237.949,0.016810324901554534,0.08947368421052632
06Y,2018-09-01,4,229.71900000000002,0.017412577975700744,0.2789473684210526
06Y,2018-11-01,2,229.926,0.008698450805911468,0.1368421052631579
06Y,2019-01-01,7,230.397,0.030382340047830483,0.28421052631578947
06Y,2019-02-01,6,230.63000000000002,0.026015696136669122,0.25263157894736843
06Y,2018-12-01,2,230.18899999999996,0.008688512483220312,0.1368421052631579
